TIME,Base,Minor,Rssi
09:58.0,36,31,-60
09:58.0,36,30,-61
09:58.0,36,33,-58
09:58.0,36,51,-68
09:58.0,36,50,-66
09:58.0,36,38,-64
09:58.0,36,35,-53
09:58.0,36,56,-63
09:58.0,36,37,-52
09:58.0,36,36,-47
09:58.0,36,41,-65
09:58.0,36,22,-70
09:58.0,36,43,-65
09:58.0,36,21,-67
09:58.0,36,60,-66
09:58.0,36,27,-59
09:58.0,36,49,-64
09:58.0,36,29,-60
09:58.0,36,24,-77
09:58.0,36,48,-63
09:58.0,36,47,-66
09:58.2,36,31,-60
09:58.2,36,30,-60
09:58.2,36,52,-77
09:58.2,36,33,-62
09:58.2,36,32,-60
09:58.2,36,54,-67
09:58.2,36,51,-69
09:58.2,36,38,-61
09:58.2,36,57,-58
09:58.2,36,34,-60
09:58.2,36,37,-53
09:58.2,36,59,-57
09:58.2,36,36,-49
09:58.2,36,58,-57
09:58.2,36,41,-64
09:58.2,36,44,-64
09:58.2,36,43,-66
09:58.2,36,21,-65
09:58.2,36,28,-65
09:58.2,36,27,-57
09:58.2,36,49,-63
09:58.2,36,24,-75
09:58.2,36,23,-67
09:58.2,36,45,-69
09:58.2,36,48,-62
09:58.2,36,26,-66
09:58.2,36,47,-65
09:58.2,36,25,-60
09:58.4,36,53,-69
09:58.4,36,31,-60
09:58.4,36,54,-67
09:58.4,36,51,-66
09:58.4,36,39,-64
09:58.4,36,38,-58
09:58.4,36,35,-47
09:58.4,36,56,-63
09:58.4,36,34,-59
09:58.4,36,37,-54
09:58.4,36,36,-48
09:58.4,36,41,-65
09:58.4,36,43,-66
09:58.4,36,60,-65
09:58.4,36,40,-60
09:58.4,36,28,-64
09:58.4,36,27,-59
09:58.4,36,49,-62
09:58.4,36,46,-74
09:58.4,36,24,-72
09:58.4,36,45,-73
09:58.4,36,26,-67
09:58.4,36,25,-60
09:58.6,36,31,-57
09:58.6,36,52,-81
09:58.6,36,55,-63
09:58.6,36,33,-53
09:58.6,36,50,-63
09:58.6,36,38,-65
09:58.6,36,35,-54
09:58.6,36,56,-67
09:58.6,36,34,-62
09:58.6,36,59,-58
09:58.6,36,36,-47
09:58.6,36,21,-64
09:58.6,36,40,-59
09:58.6,36,28,-66
09:58.6,36,27,-56
09:58.6,36,49,-66
09:58.6,36,29,-65
09:58.6,36,24,-71
09:58.6,36,48,-64
09:58.8,36,32,-70
09:58.8,36,54,-65
09:58.8,36,51,-66
09:58.8,36,50,-66
09:58.8,36,39,-68
09:58.8,36,38,-66
09:58.8,36,35,-53
