TIME,Base,Minor,Rssi
02:04.3,21,52,-66
02:04.3,21,30,-65
02:04.3,21,33,-66
02:04.3,21,32,-78
02:04.3,21,51,-69
02:04.3,21,50,-74
02:04.3,21,56,-66
02:04.3,21,37,-60
02:04.3,21,59,-70
02:04.3,21,42,-60
02:04.3,21,41,-58
02:04.3,21,44,-64
02:04.3,21,22,-55
02:04.3,21,21,-51
02:04.3,21,28,-66
02:04.3,21,27,-71
02:04.3,21,49,-71
02:04.3,21,29,-66
02:04.3,21,24,-59
02:04.3,21,45,-73
02:04.3,21,23,-58
02:04.3,21,26,-62
02:04.3,21,25,-55
02:04.5,21,31,-79
02:04.5,21,52,-69
02:04.5,21,30,-72
02:04.5,21,34,-72
02:04.5,21,56,-69
02:04.5,21,37,-62
02:04.5,21,36,-71
02:04.5,21,58,-69
02:04.5,21,41,-61
02:04.5,21,44,-62
02:04.5,21,22,-57
02:04.5,21,43,-61
02:04.5,21,40,-67
02:04.5,21,28,-66
02:04.5,21,46,-65
02:04.5,21,24,-66
02:04.5,21,45,-69
02:04.5,21,23,-58
02:04.5,21,26,-61
02:04.5,21,25,-55
02:04.7,21,53,-68
02:04.7,21,31,-74
02:04.7,21,52,-67
02:04.7,21,30,-69
02:04.7,21,33,-67
02:04.7,21,39,-64
02:04.7,21,35,-72
02:04.7,21,57,-71
02:04.7,21,34,-74
02:04.7,21,37,-62
02:04.7,21,59,-71
02:04.7,21,42,-60
02:04.7,21,41,-60
02:04.7,21,44,-62
02:04.7,21,22,-57
02:04.7,21,43,-62
02:04.7,21,49,-78
02:04.7,21,46,-66
02:04.7,21,45,-72
02:04.7,21,26,-60
02:04.7,21,25,-53
02:04.9,21,53,-69
02:04.9,21,30,-74
02:04.9,21,33,-66
02:04.9,21,32,-69
02:04.9,21,51,-69
02:04.9,21,39,-67
02:04.9,21,35,-73
02:04.9,21,57,-73
02:04.9,21,37,-61
02:04.9,21,59,-75
02:04.9,21,36,-74
02:04.9,21,58,-69
02:04.9,21,42,-62
02:04.9,21,41,-58
02:04.9,21,44,-62
02:04.9,21,43,-63
02:04.9,21,21,-52
02:04.9,21,60,-67
02:04.9,21,40,-67
02:04.9,21,28,-69
02:04.9,21,49,-71
02:04.9,21,24,-66
02:04.9,21,23,-56
02:04.9,21,26,-60
02:04.9,21,47,-68
02:05.1,21,53,-70
02:05.1,21,55,-67
02:05.1,21,33,-66
02:05.1,21,32,-71
02:05.1,21,51,-69
02:05.1,21,39,-65
02:05.1,21,35,-68
02:05.1,21,37,-61
02:05.1,21,59,-71
02:05.1,21,36,-73
02:05.1,21,58,-69
02:05.1,21,42,-59
02:05.1,21,22,-58
02:05.1,21,43,-60
02:05.1,21,21,-51
02:05.1,21,60,-67
02:05.1,21,46,-67
02:05.1,21,25,-52
02:05.1,21,47,-69
02:05.3,21,53,-69
02:05.3,21,31,-81
02:05.3,21,33,-66
02:05.3,21,54,-67
02:05.3,21,51,-64
02:05.3,21,39,-69
02:05.3,21,38,-75
02:05.3,21,35,-74
02:05.3,21,57,-69
02:05.3,21,34,-72
