TIME,Base,Minor,Rssi,,,,,Base,45
37:35.5,45,32,-64,,,,,,
37:35.5,45,57,-70,,,,,,
37:35.5,45,41,-66,,,,,,
37:35.5,45,44,-69,,,,,,
37:35.5,45,21,-68,,,,,,
37:35.5,45,29,-63,,,,,,
37:35.5,45,46,-53,,,,,,
37:35.5,45,45,-51,,,,,,
37:35.5,45,47,-50,,,,,,
37:35.6,45,30,-61,,,,,,
37:35.6,45,55,-67,,,,,,
37:35.6,45,32,-64,,,,,,
37:35.6,45,39,-69,,,,,,
37:35.6,45,38,-72,,,,,,
37:35.6,45,57,-71,,,,,,
37:35.6,45,56,-78,,,,,,
37:35.6,45,34,-68,,,,,,
37:35.6,45,58,-78,,,,,,
37:35.6,45,41,-65,,,,,,
37:35.6,45,44,-69,,,,,,
37:35.6,45,43,-61,,,,,,
37:35.6,45,29,-64,,,,,,
37:35.6,45,25,-65,,,,,,
37:35.7,45,31,-65,,,,,,
37:35.7,45,53,-71,,,,,,
37:35.7,45,32,-64,,,,,,
37:35.7,45,56,-79,,,,,,
37:35.7,45,34,-70,,,,,,
37:35.7,45,37,-71,,,,,,
37:35.7,45,36,-78,,,,,,
37:35.7,45,44,-70,,,,,,
37:35.7,45,21,-68,,,,,,
37:35.7,45,43,-61,,,,,,
37:35.7,45,29,-64,,,,,,
37:35.7,45,24,-66,,,,,,
37:35.7,45,46,-53,,,,,,
37:35.7,45,23,-68,,,,,,
37:35.7,45,45,-51,,,,,,
37:35.7,45,48,-54,,,,,,
37:35.7,45,26,-58,,,,,,
37:35.7,45,47,-50,,,,,,
37:35.7,45,25,-65,,,,,,
37:35.8,45,34,-70,,,,,,
37:35.8,45,36,-76,,,,,,
37:35.8,45,44,-70,,,,,,
37:35.8,45,28,-75,,,,,,
37:35.8,45,29,-62,,,,,,
37:35.8,45,46,-53,,,,,,
37:35.8,45,23,-68,,,,,,
37:35.8,45,45,-51,,,,,,
37:35.8,45,47,-50,,,,,,
37:35.9,45,53,-70,,,,,,
37:35.9,45,33,-63,,,,,,
37:35.9,45,32,-64,,,,,,
37:35.9,45,56,-82,,,,,,
37:35.9,45,37,-72,,,,,,
37:35.9,45,64,-66,,,,,,
37:35.9,45,63,-66,,,,,,
37:35.9,45,21,-68,,,,,,
37:35.9,45,43,-62,,,,,,
37:35.9,45,46,-53,,,,,,
37:35.9,45,23,-68,,,,,,
37:35.9,45,45,-51,,,,,,
37:35.9,45,48,-55,,,,,,
37:35.9,45,47,-50,,,,,,
37:35.9,45,25,-64,,,,,,
37:36.0,45,31,-66,,,,,,
37:36.0,45,53,-71,,,,,,
37:36.0,45,55,-67,,,,,,
37:36.0,45,54,-65,,,,,,
37:36.0,45,39,-69,,,,,,
37:36.0,45,38,-70,,,,,,
37:36.0,45,58,-75,,,,,,
37:36.0,45,63,-66,,,,,,
37:36.0,45,41,-66,,,,,,
37:36.0,45,43,-62,,,,,,
37:36.0,45,27,-60,,,,,,
37:36.0,45,29,-63,,,,,,
37:36.0,45,25,-64,,,,,,
37:36.1,45,30,-61,,,,,,
37:36.1,45,55,-67,,,,,,
37:36.1,45,33,-63,,,,,,
37:36.1,45,54,-65,,,,,,
37:36.1,45,32,-64,,,,,,
37:36.1,45,39,-69,,,,,,
37:36.1,45,35,-80,,,,,,
37:36.1,45,64,-66,,,,,,
37:36.1,45,60,-74,,,,,,
37:36.1,45,27,-60,,,,,,
37:36.1,45,24,-65,,,,,,
37:36.1,45,45,-51,,,,,,
37:36.2,45,53,-72,,,,,,
37:36.2,45,54,-67,,,,,,
37:36.2,45,57,-71,,,,,,
37:36.2,45,59,-66,,,,,,
37:36.2,45,22,-66,,,,,,
37:36.2,45,44,-69,,,,,,
37:36.2,45,60,-71,,,,,,
37:36.2,45,45,-51,,,,,,
37:36.2,45,47,-51,,,,,,
37:36.3,45,31,-67,,,,,,
37:36.3,45,54,-67,,,,,,
37:36.3,45,32,-64,,,,,,
37:36.3,45,59,-65,,,,,,
37:36.3,45,36,-79,,,,,,
37:36.3,45,58,-75,,,,,,
37:36.3,45,64,-65,,,,,,
37:36.3,45,63,-66,,,,,,
37:36.3,45,41,-68,,,,,,
37:36.3,45,43,-60,,,,,,
37:36.3,45,27,-60,,,,,,
37:36.3,45,29,-64,,,,,,
37:36.3,45,24,-65,,,,,,
37:36.3,45,45,-51,,,,,,
37:36.3,45,48,-56,,,,,,
37:36.3,45,47,-51,,,,,,
37:36.3,45,25,-64,,,,,,
37:36.4,45,53,-72,,,,,,
37:36.4,45,55,-66,,,,,,
37:36.4,45,39,-70,,,,,,
37:36.4,45,35,-76,,,,,,
37:36.4,45,36,-77,,,,,,
37:36.4,45,58,-75,,,,,,
37:36.4,45,42,-61,,,,,,
37:36.4,45,63,-66,,,,,,
37:36.4,45,41,-68,,,,,,
37:36.4,45,44,-69,,,,,,
37:36.4,45,24,-66,,,,,,
37:36.4,45,46,-53,,,,,,
37:36.4,45,47,-51,,,,,,
37:36.5,45,33,-65,,,,,,
37:36.5,45,32,-63,,,,,,
37:36.5,45,57,-70,,,,,,
37:36.5,45,58,-77,,,,,,
37:36.5,45,42,-61,,,,,,
37:36.5,45,22,-71,,,,,,
37:36.5,45,44,-69,,,,,,
37:36.5,45,21,-73,,,,,,
37:36.5,45,43,-60,,,,,,
37:36.5,45,60,-69,,,,,,
37:36.5,45,28,-74,,,,,,
37:36.5,45,26,-59,,,,,,
37:36.5,45,47,-51,,,,,,
37:36.5,45,25,-65,,,,,,
37:36.6,45,53,-72,,,,,,
37:36.6,45,33,-68,,,,,,
37:36.6,45,54,-67,,,,,,
37:36.6,45,39,-70,,,,,,
37:36.6,45,35,-76,,,,,,
37:36.6,45,56,-75,,,,,,
37:36.6,45,42,-60,,,,,,
37:36.6,45,63,-66,,,,,,
37:36.6,45,43,-60,,,,,,
37:36.6,45,40,-70,,,,,,
37:36.6,45,29,-64,,,,,,
37:36.6,45,46,-53,,,,,,
37:36.6,45,45,-51,,,,,,
37:36.6,45,48,-53,,,,,,
37:36.6,45,26,-59,,,,,,
37:36.7,45,30,-56,,,,,,
37:36.7,45,33,-67,,,,,,
37:36.7,45,57,-68,,,,,,
37:36.7,45,34,-69,,,,,,
37:36.7,45,37,-66,,,,,,
37:36.7,45,42,-60,,,,,,
37:36.7,45,63,-66,,,,,,
37:36.7,45,22,-84,,,,,,
37:36.7,45,44,-68,,,,,,
37:36.7,45,43,-60,,,,,,
37:36.7,45,27,-61,,,,,,
37:36.7,45,46,-52,,,,,,
37:36.7,45,25,-66,,,,,,
37:36.8,45,53,-71,,,,,,
37:36.8,45,30,-58,,,,,,
37:36.8,45,33,-65,,,,,,
37:36.8,45,32,-61,,,,,,
37:36.8,45,38,-69,,,,,,
37:36.8,45,57,-69,,,,,,
37:36.8,45,37,-69,,,,,,
37:36.8,45,36,-80,,,,,,
37:36.8,45,58,-74,,,,,,
37:36.8,45,63,-67,,,,,,
37:36.8,45,22,-70,,,,,,
37:36.8,45,43,-60,,,,,,
37:36.8,45,62,-68,,,,,,
37:36.8,45,61,-59,,,,,,
37:36.8,45,28,-80,,,,,,
37:36.8,45,27,-60,,,,,,
37:36.8,45,29,-63,,,,,,
37:36.8,45,26,-58,,,,,,
37:36.9,45,31,-66,,,,,,
37:36.9,45,53,-70,,,,,,
37:36.9,45,30,-60,,,,,,
37:36.9,45,33,-64,,,,,,
37:36.9,45,54,-65,,,,,,
37:36.9,45,39,-69,,,,,,
37:36.9,45,37,-74,,,,,,
37:36.9,45,64,-66,,,,,,
37:36.9,45,41,-67,,,,,,
37:36.9,45,43,-61,,,,,,
37:36.9,45,40,-71,,,,,,
37:36.9,45,62,-68,,,,,,
37:36.9,45,24,-66,,,,,,
37:36.9,45,46,-52,,,,,,
37:36.9,45,45,-50,,,,,,
37:36.9,45,48,-55,,,,,,
37:36.9,45,47,-50,,,,,,
37:37.0,45,53,-71,,,,,,
37:37.0,45,30,-60,,,,,,
37:37.0,45,37,-73,,,,,,
37:37.0,45,36,-76,,,,,,
37:37.0,45,41,-66,,,,,,
37:37.0,45,21,-69,,,,,,
37:37.0,45,43,-60,,,,,,
37:37.0,45,62,-79,,,,,,
37:37.0,45,61,-59,,,,,,
37:37.0,45,27,-60,,,,,,
37:37.0,45,26,-57,,,,,,
37:37.0,45,47,-50,,,,,,
37:37.0,45,25,-64,,,,,,
37:37.1,45,30,-58,,,,,,
37:37.1,45,33,-66,,,,,,
37:37.1,45,39,-73,,,,,,
37:37.1,45,38,-68,,,,,,
37:37.1,45,37,-67,,,,,,
37:37.1,45,36,-87,,,,,,
37:37.1,45,41,-67,,,,,,
37:37.1,45,21,-69,,,,,,
37:37.1,45,43,-59,,,,,,
37:37.1,45,40,-71,,,,,,
37:37.1,45,27,-62,,,,,,
37:37.1,45,24,-66,,,,,,
37:37.1,45,46,-53,,,,,,
37:37.1,45,45,-50,,,,,,
37:37.1,45,48,-53,,,,,,
37:37.1,45,25,-65,,,,,,
37:37.2,45,31,-68,,,,,,
37:37.2,45,33,-68,,,,,,
37:37.2,45,32,-60,,,,,,
37:37.2,45,57,-71,,,,,,
37:37.2,45,56,-75,,,,,,
37:37.2,45,34,-68,,,,,,
37:37.2,45,59,-65,,,,,,
37:37.2,45,42,-62,,,,,,
37:37.2,45,63,-68,,,,,,
37:37.2,45,22,-72,,,,,,
37:37.2,45,21,-72,,,,,,
37:37.2,45,43,-58,,,,,,
37:37.2,45,60,-68,,,,,,
37:37.2,45,46,-53,,,,,,
37:37.2,45,23,-73,,,,,,
37:37.2,45,45,-50,,,,,,
37:37.2,45,26,-58,,,,,,
37:37.2,45,25,-67,,,,,,
37:37.3,45,30,-58,,,,,,
37:37.3,45,33,-68,,,,,,
37:37.3,45,32,-60,,,,,,
37:37.3,45,34,-69,,,,,,
37:37.3,45,64,-65,,,,,,
37:37.3,45,63,-67,,,,,,
37:37.3,45,41,-65,,,,,,
37:37.3,45,44,-68,,,,,,
37:37.3,45,60,-69,,,,,,
37:37.3,45,61,-60,,,,,,
37:37.3,45,29,-66,,,,,,
37:37.3,45,24,-66,,,,,,
37:37.3,45,23,-76,,,,,,
37:37.3,45,48,-53,,,,,,
37:37.3,45,25,-67,,,,,,
37:37.5,45,55,-66,,,,,,
37:37.5,45,32,-60,,,,,,
37:37.5,45,56,-73,,,,,,
37:37.5,45,22,-69,,,,,,
37:37.5,45,43,-59,,,,,,
37:37.5,45,27,-62,,,,,,
37:37.5,45,48,-53,,,,,,
37:37.5,45,26,-57,,,,,,
37:37.5,45,47,-51,,,,,,
37:37.5,45,25,-66,,,,,,
37:37.6,45,31,-66,,,,,,
37:37.6,45,30,-59,,,,,,
37:37.6,45,55,-67,,,,,,
37:37.6,45,34,-70,,,,,,
37:37.6,45,36,-81,,,,,,
37:37.6,45,63,-65,,,,,,
37:37.6,45,44,-69,,,,,,
37:37.6,45,43,-60,,,,,,
37:37.6,45,28,-73,,,,,,
37:37.6,45,29,-64,,,,,,
37:37.6,45,24,-67,,,,,,
37:37.6,45,45,-51,,,,,,
37:37.6,45,25,-68,,,,,,
37:37.7,45,31,-66,,,,,,
37:37.7,45,53,-73,,,,,,
37:37.7,45,30,-60,,,,,,
37:37.7,45,55,-67,,,,,,
37:37.7,45,33,-66,,,,,,
37:37.7,45,54,-67,,,,,,
37:37.7,45,39,-69,,,,,,
37:37.7,45,57,-70,,,,,,
37:37.7,45,34,-70,,,,,,
37:37.7,45,36,-79,,,,,,
37:37.7,45,58,-79,,,,,,
37:37.7,45,63,-68,,,,,,
37:37.7,45,41,-67,,,,,,
37:37.7,45,22,-69,,,,,,
37:37.7,45,43,-60,,,,,,
37:37.7,45,61,-60,,,,,,
37:37.7,45,27,-61,,,,,,
37:37.7,45,29,-62,,,,,,
37:37.7,45,24,-67,,,,,,
37:37.7,45,46,-54,,,,,,
37:37.7,45,48,-53,,,,,,
37:37.7,45,26,-59,,,,,,
37:37.7,45,25,-65,,,,,,
37:37.8,45,53,-73,,,,,,
37:37.8,45,54,-66,,,,,,
37:37.8,45,39,-69,,,,,,
37:37.8,45,58,-83,,,,,,
37:37.8,45,22,-70,,,,,,
37:37.8,45,44,-70,,,,,,
37:37.8,45,21,-71,,,,,,
37:37.8,45,62,-64,,,,,,
37:37.8,45,27,-61,,,,,,
37:37.8,45,24,-66,,,,,,
37:37.8,45,23,-72,,,,,,
37:37.8,45,45,-51,,,,,,
37:37.8,45,48,-53,,,,,,
37:37.8,45,26,-59,,,,,,
37:37.9,45,53,-72,,,,,,
37:37.9,45,30,-58,,,,,,
37:37.9,45,55,-69,,,,,,
37:37.9,45,54,-65,,,,,,
37:37.9,45,32,-61,,,,,,
37:37.9,45,38,-69,,,,,,
37:37.9,45,35,-71,,,,,,
37:37.9,45,36,-84,,,,,,
37:37.9,45,58,-78,,,,,,
37:37.9,45,42,-59,,,,,,
37:37.9,45,64,-68,,,,,,
37:37.9,45,62,-64,,,,,,
37:37.9,45,61,-61,,,,,,
37:37.9,45,28,-75,,,,,,
37:37.9,45,27,-60,,,,,,
37:37.9,45,29,-63,,,,,,
37:37.9,45,24,-65,,,,,,
37:37.9,45,46,-53,,,,,,
37:37.9,45,45,-51,,,,,,
37:37.9,45,48,-52,,,,,,
37:37.9,45,26,-58,,,,,,
37:38.0,45,53,-72,,,,,,
37:38.0,45,30,-58,,,,,,
37:38.0,45,55,-69,,,,,,
37:38.0,45,32,-61,,,,,,
37:38.0,45,35,-72,,,,,,
37:38.0,45,34,-69,,,,,,
37:38.0,45,59,-68,,,,,,
37:38.0,45,41,-66,,,,,,
37:38.0,45,61,-60,,,,,,
37:38.0,45,23,-69,,,,,,
37:38.0,45,45,-50,,,,,,
37:38.0,45,48,-53,,,,,,
37:38.0,45,26,-58,,,,,,
37:38.1,45,53,-73,,,,,,
37:38.1,45,30,-58,,,,,,
37:38.1,45,54,-67,,,,,,
37:38.1,45,39,-70,,,,,,
37:38.1,45,38,-69,,,,,,
37:38.1,45,64,-70,,,,,,
37:38.1,45,63,-66,,,,,,
37:38.1,45,60,-69,,,,,,
37:38.1,45,61,-61,,,,,,
37:38.1,45,24,-67,,,,,,
37:38.1,45,46,-52,,,,,,
37:38.1,45,23,-67,,,,,,
37:38.1,45,45,-50,,,,,,
37:38.1,45,26,-57,,,,,,
37:38.2,45,53,-73,,,,,,
37:38.2,45,30,-58,,,,,,
37:38.2,45,33,-65,,,,,,
37:38.2,45,54,-67,,,,,,
37:38.2,45,39,-70,,,,,,
37:38.2,45,38,-69,,,,,,
37:38.2,45,56,-73,,,,,,
37:38.2,45,42,-62,,,,,,
37:38.2,45,64,-72,,,,,,
37:38.2,45,63,-67,,,,,,
37:38.2,45,41,-66,,,,,,
37:38.2,45,43,-60,,,,,,
37:38.2,45,29,-62,,,,,,
37:38.2,45,24,-67,,,,,,
37:38.2,45,23,-67,,,,,,
37:38.2,45,45,-50,,,,,,
37:38.2,45,26,-58,,,,,,
37:38.2,45,25,-65,,,,,,
37:38.3,45,30,-58,,,,,,
37:38.3,45,33,-66,,,,,,
37:38.3,45,54,-67,,,,,,
37:38.3,45,39,-69,,,,,,
37:38.3,45,56,-73,,,,,,
37:38.3,45,63,-68,,,,,,
37:38.3,45,22,-67,,,,,,
37:38.3,45,44,-69,,,,,,
37:38.3,45,21,-68,,,,,,
37:38.3,45,43,-60,,,,,,
37:38.3,45,62,-65,,,,,,
37:38.3,45,27,-60,,,,,,
37:38.3,45,29,-64,,,,,,
37:38.3,45,46,-52,,,,,,
37:38.3,45,45,-50,,,,,,
37:38.3,45,47,-49,,,,,,
37:38.3,45,25,-65,,,,,,
37:38.4,45,33,-66,,,,,,
37:38.4,45,57,-68,,,,,,
37:38.4,45,58,-88,,,,,,
37:38.4,45,42,-61,,,,,,
37:38.4,45,64,-73,,,,,,
37:38.4,45,21,-68,,,,,,
37:38.4,45,43,-60,,,,,,
37:38.4,45,60,-68,,,,,,
37:38.4,45,61,-62,,,,,,
37:38.4,45,28,-82,,,,,,
37:38.4,45,46,-53,,,,,,
37:38.4,45,48,-53,,,,,,
37:38.4,45,26,-58,,,,,,
37:38.4,45,47,-49,,,,,,
37:38.5,45,30,-58,,,,,,
37:38.5,45,54,-66,,,,,,
37:38.5,45,32,-61,,,,,,
37:38.5,45,57,-67,,,,,,
37:38.5,45,56,-71,,,,,,
37:38.5,45,36,-89,,,,,,
37:38.5,45,43,-60,,,,,,
37:38.5,45,28,-78,,,,,,
37:38.5,45,46,-52,,,,,,
37:38.5,45,45,-51,,,,,,
37:38.5,45,48,-53,,,,,,
37:38.5,45,26,-58,,,,,,
37:38.6,45,30,-58,,,,,,
37:38.6,45,55,-69,,,,,,
37:38.6,45,39,-70,,,,,,
37:38.6,45,38,-67,,,,,,
37:38.6,45,34,-69,,,,,,
37:38.6,45,59,-65,,,,,,
37:38.6,45,36,-87,,,,,,
37:38.6,45,58,-82,,,,,,
37:38.6,45,64,-76,,,,,,
37:38.6,45,41,-65,,,,,,
37:38.6,45,21,-67,,,,,,
37:38.6,45,61,-63,,,,,,
37:38.6,45,28,-78,,,,,,
37:38.6,45,27,-62,,,,,,
37:38.6,45,29,-64,,,,,,
37:38.6,45,46,-53,,,,,,
37:38.6,45,23,-69,,,,,,
37:38.6,45,45,-51,,,,,,
37:38.6,45,47,-50,,,,,,
37:38.7,45,31,-67,,,,,,
37:38.7,45,53,-75,,,,,,
37:38.7,45,55,-69,,,,,,
37:38.7,45,32,-61,,,,,,
37:38.7,45,38,-67,,,,,,
37:38.7,45,35,-69,,,,,,
37:38.7,45,37,-67,,,,,,
37:38.7,45,36,-85,,,,,,
37:38.7,45,58,-75,,,,,,
37:38.7,45,42,-62,,,,,,
37:38.7,45,41,-68,,,,,,
37:38.7,45,60,-67,,,,,,
37:38.7,45,40,-78,,,,,,
37:38.7,45,62,-64,,,,,,
37:38.7,45,61,-62,,,,,,
37:38.7,45,27,-62,,,,,,
37:38.7,45,29,-66,,,,,,
37:38.7,45,45,-51,,,,,,
37:38.7,45,48,-53,,,,,,
37:38.7,45,47,-50,,,,,,
37:38.8,45,55,-67,,,,,,
37:38.8,45,33,-68,,,,,,
37:38.8,45,54,-66,,,,,,
37:38.8,45,32,-61,,,,,,
