TIME,Base,Minor,Rssi,,,,,Base,55
35:07.8,55,30,-67,,,,,,
35:07.8,55,55,-45,,,,,,
35:07.8,55,33,-58,,,,,,
35:07.8,55,54,-60,,,,,,
35:07.8,55,38,-67,,,,,,
35:07.8,55,35,-55,,,,,,
35:07.8,55,56,-55,,,,,,
35:07.8,55,59,-55,,,,,,
35:07.8,55,37,-64,,,,,,
35:07.8,55,58,-51,,,,,,
35:07.8,55,44,-78,,,,,,
35:07.8,55,21,-68,,,,,,
35:07.8,55,62,-70,,,,,,
35:07.8,55,61,-70,,,,,,
35:07.8,55,23,-72,,,,,,
35:07.8,55,45,-69,,,,,,
35:07.8,55,48,-66,,,,,,
35:07.8,55,26,-69,,,,,,
35:07.8,55,47,-69,,,,,,
35:07.9,55,31,-68,,,,,,
35:07.9,55,55,-45,,,,,,
35:07.9,55,57,-58,,,,,,
35:07.9,55,34,-62,,,,,,
35:07.9,55,59,-56,,,,,,
35:07.9,55,58,-51,,,,,,
35:07.9,55,36,-61,,,,,,
35:07.9,55,64,-69,,,,,,
35:07.9,55,44,-79,,,,,,
35:07.9,55,43,-71,,,,,,
35:07.9,55,21,-69,,,,,,
35:07.9,55,62,-72,,,,,,
35:07.9,55,40,-64,,,,,,
35:07.9,55,25,-71,,,,,,
35:08.0,55,30,-67,,,,,,
35:08.0,55,33,-58,,,,,,
35:08.0,55,54,-61,,,,,,
35:08.0,55,32,-69,,,,,,
35:08.0,55,35,-55,,,,,,
35:08.0,55,57,-59,,,,,,
35:08.0,55,34,-62,,,,,,
35:08.0,55,56,-55,,,,,,
35:08.0,55,59,-55,,,,,,
35:08.0,55,58,-51,,,,,,
35:08.0,55,36,-62,,,,,,
35:08.0,55,64,-68,,,,,,
35:08.0,55,43,-72,,,,,,
35:08.0,55,62,-73,,,,,,
35:08.0,55,24,-67,,,,,,
35:08.0,55,48,-68,,,,,,
35:08.0,55,26,-67,,,,,,
35:08.1,55,53,-69,,,,,,
35:08.1,55,31,-70,,,,,,
35:08.1,55,30,-68,,,,,,
35:08.1,55,55,-45,,,,,,
35:08.1,55,38,-67,,,,,,
35:08.1,55,35,-55,,,,,,
35:08.1,55,57,-59,,,,,,
35:08.1,55,34,-62,,,,,,
35:08.1,55,42,-69,,,,,,
35:08.1,55,22,-69,,,,,,
35:08.1,55,60,-76,,,,,,
35:08.1,55,62,-73,,,,,,
35:08.1,55,61,-68,,,,,,
35:08.1,55,27,-80,,,,,,
35:08.1,55,46,-79,,,,,,
35:08.1,55,23,-71,,,,,,
35:08.1,55,48,-68,,,,,,
35:08.2,55,53,-69,,,,,,
35:08.2,55,30,-67,,,,,,
35:08.2,55,38,-66,,,,,,
35:08.2,55,57,-59,,,,,,
35:08.2,55,34,-62,,,,,,
35:08.2,55,59,-55,,,,,,
35:08.2,55,37,-63,,,,,,
35:08.2,55,58,-51,,,,,,
35:08.2,55,64,-69,,,,,,
35:08.2,55,63,-63,,,,,,
35:08.2,55,22,-68,,,,,,
35:08.2,55,43,-73,,,,,,
35:08.2,55,62,-73,,,,,,
35:08.2,55,40,-64,,,,,,
35:08.2,55,46,-78,,,,,,
35:08.2,55,48,-68,,,,,,
35:08.2,55,26,-69,,,,,,
35:08.3,55,30,-67,,,,,,
35:08.3,55,55,-45,,,,,,
35:08.3,55,39,-65,,,,,,
35:08.3,55,38,-66,,,,,,
35:08.3,55,35,-55,,,,,,
35:08.3,55,57,-59,,,,,,
35:08.3,55,59,-55,,,,,,
35:08.3,55,63,-63,,,,,,
35:08.3,55,62,-74,,,,,,
35:08.3,55,61,-67,,,,,,
35:08.3,55,45,-67,,,,,,
35:08.4,55,30,-67,,,,,,
35:08.4,55,55,-45,,,,,,
35:08.4,55,54,-62,,,,,,
35:08.4,55,39,-65,,,,,,
35:08.4,55,35,-56,,,,,,
35:08.4,55,57,-58,,,,,,
35:08.4,55,34,-61,,,,,,
35:08.4,55,56,-55,,,,,,
35:08.4,55,58,-51,,,,,,
35:08.4,55,41,-78,,,,,,
35:08.4,55,63,-63,,,,,,
35:08.4,55,22,-68,,,,,,
35:08.4,55,62,-74,,,,,,
35:08.4,55,61,-67,,,,,,
35:08.4,55,28,-74,,,,,,
35:08.4,55,46,-74,,,,,,
35:08.4,55,23,-70,,,,,,
35:08.4,55,26,-68,,,,,,
35:08.4,55,25,-73,,,,,,
35:08.5,55,30,-67,,,,,,
35:08.5,55,55,-45,,,,,,
35:08.5,55,33,-58,,,,,,
35:08.5,55,54,-62,,,,,,
35:08.5,55,32,-74,,,,,,
35:08.5,55,38,-66,,,,,,
35:08.5,55,57,-59,,,,,,
35:08.5,55,34,-61,,,,,,
35:08.5,55,59,-55,,,,,,
35:08.5,55,36,-63,,,,,,
35:08.5,55,42,-68,,,,,,
35:08.5,55,64,-69,,,,,,
35:08.5,55,21,-69,,,,,,
35:08.5,55,62,-74,,,,,,
35:08.5,55,28,-73,,,,,,
35:08.5,55,24,-66,,,,,,
35:08.5,55,48,-67,,,,,,
35:08.5,55,25,-72,,,,,,
35:08.5,55,47,-84,,,,,,
35:08.7,55,53,-67,,,,,,
35:08.7,55,33,-58,,,,,,
35:08.7,55,39,-66,,,,,,
35:08.7,55,38,-67,,,,,,
35:08.7,55,34,-62,,,,,,
35:08.7,55,37,-63,,,,,,
35:08.7,55,42,-67,,,,,,
35:08.7,55,64,-69,,,,,,
35:08.7,55,41,-79,,,,,,
35:08.7,55,43,-74,,,,,,
35:08.7,55,40,-64,,,,,,
35:08.7,55,28,-74,,,,,,
35:08.7,55,27,-78,,,,,,
35:08.7,55,45,-68,,,,,,
35:08.7,55,26,-66,,,,,,
35:08.8,55,53,-68,,,,,,
35:08.8,55,31,-68,,,,,,
35:08.8,55,34,-63,,,,,,
35:08.8,55,56,-55,,,,,,
35:08.8,55,59,-55,,,,,,
35:08.8,55,42,-68,,,,,,
35:08.8,55,64,-69,,,,,,
35:08.8,55,22,-69,,,,,,
35:08.8,55,60,-71,,,,,,
35:08.8,55,23,-70,,,,,,
35:08.8,55,26,-68,,,,,,
35:08.8,55,47,-79,,,,,,
35:08.9,55,53,-70,,,,,,
35:08.9,55,30,-66,,,,,,
35:08.9,55,55,-45,,,,,,
35:08.9,55,56,-56,,,,,,
35:08.9,55,59,-55,,,,,,
35:08.9,55,58,-52,,,,,,
35:08.9,55,36,-63,,,,,,
35:08.9,55,44,-78,,,,,,
35:08.9,55,43,-71,,,,,,
35:08.9,55,46,-75,,,,,,
35:08.9,55,23,-70,,,,,,
35:09.0,55,31,-67,,,,,,
35:09.0,55,55,-45,,,,,,
35:09.0,55,38,-67,,,,,,
35:09.0,55,35,-58,,,,,,
35:09.0,55,37,-63,,,,,,
35:09.0,55,58,-52,,,,,,
35:09.0,55,41,-75,,,,,,
35:09.0,55,63,-63,,,,,,
35:09.0,55,22,-71,,,,,,
35:09.0,55,29,-66,,,,,,
35:09.0,55,24,-67,,,,,,
35:09.0,55,23,-69,,,,,,
35:09.0,55,45,-67,,,,,,
35:09.0,55,47,-80,,,,,,
35:09.1,55,30,-66,,,,,,
35:09.1,55,32,-68,,,,,,
35:09.1,55,35,-58,,,,,,
35:09.1,55,59,-55,,,,,,
35:09.1,55,58,-52,,,,,,
35:09.1,55,36,-63,,,,,,
35:09.1,55,64,-72,,,,,,
35:09.1,55,41,-75,,,,,,
35:09.1,55,63,-63,,,,,,
35:09.1,55,43,-70,,,,,,
35:09.1,55,60,-71,,,,,,
35:09.1,55,62,-74,,,,,,
35:09.1,55,29,-66,,,,,,
35:09.1,55,46,-77,,,,,,
35:09.1,55,48,-69,,,,,,
35:09.1,55,26,-68,,,,,,
35:09.2,55,30,-66,,,,,,
35:09.2,55,33,-59,,,,,,
35:09.2,55,54,-61,,,,,,
35:09.2,55,38,-68,,,,,,
35:09.2,55,35,-58,,,,,,
35:09.2,55,57,-59,,,,,,
35:09.2,55,59,-55,,,,,,
35:09.2,55,37,-63,,,,,,
35:09.2,55,36,-63,,,,,,
35:09.2,55,41,-75,,,,,,
35:09.2,55,63,-64,,,,,,
35:09.2,55,43,-69,,,,,,
35:09.2,55,60,-71,,,,,,
35:09.2,55,62,-74,,,,,,
35:09.2,55,27,-72,,,,,,
35:09.2,55,29,-66,,,,,,
35:09.2,55,24,-68,,,,,,
35:09.2,55,46,-75,,,,,,
35:09.2,55,26,-67,,,,,,
35:09.2,55,25,-70,,,,,,
35:09.3,55,31,-66,,,,,,
35:09.3,55,30,-66,,,,,,
35:09.3,55,55,-45,,,,,,
35:09.3,55,33,-58,,,,,,
35:09.3,55,54,-62,,,,,,
35:09.3,55,38,-67,,,,,,
35:09.3,55,56,-56,,,,,,
35:09.3,55,59,-55,,,,,,
35:09.3,55,37,-63,,,,,,
35:09.3,55,42,-66,,,,,,
35:09.3,55,43,-69,,,,,,
35:09.3,55,60,-70,,,,,,
35:09.3,55,62,-73,,,,,,
35:09.3,55,27,-72,,,,,,
35:09.3,55,29,-66,,,,,,
35:09.3,55,46,-76,,,,,,
35:09.3,55,23,-69,,,,,,
35:09.3,55,45,-70,,,,,,
35:09.4,55,31,-66,,,,,,
35:09.4,55,33,-58,,,,,,
35:09.4,55,39,-69,,,,,,
35:09.4,55,35,-58,,,,,,
35:09.4,55,57,-58,,,,,,
35:09.4,55,34,-65,,,,,,
35:09.4,55,59,-55,,,,,,
35:09.4,55,37,-63,,,,,,
35:09.4,55,58,-52,,,,,,
35:09.4,55,43,-70,,,,,,
35:09.4,55,62,-73,,,,,,
35:09.4,55,45,-67,,,,,,
35:09.4,55,25,-70,,,,,,
35:09.5,55,31,-67,,,,,,
35:09.5,55,30,-66,,,,,,
35:09.5,55,54,-60,,,,,,
35:09.5,55,32,-67,,,,,,
35:09.5,55,39,-69,,,,,,
35:09.5,55,38,-67,,,,,,
35:09.5,55,35,-58,,,,,,
35:09.5,55,57,-58,,,,,,
35:09.5,55,34,-65,,,,,,
35:09.5,55,37,-63,,,,,,
35:09.5,55,58,-51,,,,,,
35:09.5,55,42,-66,,,,,,
35:09.5,55,63,-63,,,,,,
35:09.5,55,44,-74,,,,,,
35:09.5,55,28,-74,,,,,,
35:09.5,55,27,-72,,,,,,
35:09.5,55,24,-67,,,,,,
35:09.5,55,48,-68,,,,,,
35:09.5,55,25,-70,,,,,,
35:09.5,55,47,-80,,,,,,
35:09.6,55,33,-58,,,,,,
35:09.6,55,54,-60,,,,,,
35:09.6,55,35,-58,,,,,,
35:09.6,55,56,-56,,,,,,
35:09.6,55,44,-76,,,,,,
35:09.6,55,21,-68,,,,,,
35:09.6,55,60,-68,,,,,,
35:09.6,55,40,-65,,,,,,
35:09.6,55,61,-69,,,,,,
35:09.6,55,24,-69,,,,,,
35:09.6,55,46,-79,,,,,,
35:09.7,55,31,-66,,,,,,
35:09.7,55,30,-66,,,,,,
35:09.7,55,33,-59,,,,,,
35:09.7,55,54,-61,,,,,,
35:09.7,55,32,-68,,,,,,
35:09.7,55,39,-71,,,,,,
35:09.7,55,35,-58,,,,,,
35:09.7,55,57,-58,,,,,,
35:09.7,55,34,-65,,,,,,
35:09.7,55,59,-55,,,,,,
35:09.7,55,58,-52,,,,,,
35:09.7,55,63,-63,,,,,,
35:09.7,55,43,-69,,,,,,
35:09.7,55,60,-69,,,,,,
35:09.7,55,62,-75,,,,,,
35:09.7,55,27,-72,,,,,,
35:09.7,55,46,-77,,,,,,
35:09.7,55,48,-68,,,,,,
35:09.7,55,25,-70,,,,,,
35:09.8,55,53,-70,,,,,,
35:09.8,55,30,-66,,,,,,
35:09.8,55,54,-61,,,,,,
35:09.8,55,35,-58,,,,,,
35:09.8,55,34,-65,,,,,,
35:09.8,55,59,-55,,,,,,
35:09.8,55,58,-52,,,,,,
35:09.8,55,36,-63,,,,,,
35:09.8,55,63,-63,,,,,,
35:09.8,55,44,-75,,,,,,
35:09.8,55,21,-68,,,,,,
35:09.8,55,62,-75,,,,,,
35:09.8,55,46,-77,,,,,,
35:09.8,55,47,-83,,,,,,
35:09.9,55,31,-67,,,,,,
35:09.9,55,30,-65,,,,,,
35:09.9,55,55,-45,,,,,,
35:09.9,55,34,-64,,,,,,
35:09.9,55,56,-57,,,,,,
35:09.9,55,37,-63,,,,,,
35:09.9,55,36,-63,,,,,,
35:09.9,55,63,-63,,,,,,
35:09.9,55,60,-69,,,,,,
35:09.9,55,28,-74,,,,,,
35:09.9,55,27,-72,,,,,,
35:09.9,55,26,-67,,,,,,
35:09.9,55,25,-70,,,,,,
35:09.9,55,47,-82,,,,,,
35:10.0,55,53,-68,,,,,,
35:10.0,55,31,-68,,,,,,
35:10.0,55,32,-69,,,,,,
35:10.0,55,39,-73,,,,,,
35:10.0,55,38,-68,,,,,,
35:10.0,55,35,-58,,,,,,
35:10.0,55,58,-52,,,,,,
35:10.0,55,42,-66,,,,,,
35:10.0,55,64,-68,,,,,,
35:10.0,55,63,-63,,,,,,
35:10.0,55,22,-70,,,,,,
35:10.0,55,60,-68,,,,,,
35:10.0,55,28,-75,,,,,,
35:10.0,55,23,-68,,,,,,
35:10.0,55,45,-68,,,,,,
35:10.0,55,48,-68,,,,,,
35:10.0,55,26,-66,,,,,,
35:10.0,55,47,-81,,,,,,
35:10.1,55,53,-68,,,,,,
35:10.1,55,33,-59,,,,,,
35:10.1,55,54,-61,,,,,,
35:10.1,55,32,-69,,,,,,
35:10.1,55,39,-73,,,,,,
35:10.1,55,37,-62,,,,,,
35:10.1,55,58,-51,,,,,,
35:10.1,55,64,-69,,,,,,
35:10.1,55,63,-63,,,,,,
35:10.1,55,43,-70,,,,,,
35:10.1,55,21,-68,,,,,,
35:10.1,55,40,-66,,,,,,
35:10.1,55,29,-66,,,,,,
35:10.1,55,46,-80,,,,,,
35:10.1,55,26,-67,,,,,,
35:10.2,55,53,-68,,,,,,
35:10.2,55,33,-59,,,,,,
35:10.2,55,39,-73,,,,,,
35:10.2,55,42,-67,,,,,,
35:10.2,55,64,-67,,,,,,
35:10.2,55,63,-64,,,,,,
35:10.2,55,60,-68,,,,,,
35:10.2,55,62,-76,,,,,,
35:10.2,55,40,-66,,,,,,
35:10.2,55,61,-67,,,,,,
35:10.2,55,46,-79,,,,,,
35:10.2,55,47,-81,,,,,,
35:10.3,55,30,-66,,,,,,
35:10.3,55,55,-45,,,,,,
35:10.3,55,33,-59,,,,,,
35:10.3,55,32,-69,,,,,,
35:10.3,55,34,-65,,,,,,
35:10.3,55,59,-55,,,,,,
35:10.3,55,37,-62,,,,,,
35:10.3,55,36,-63,,,,,,
35:10.3,55,42,-66,,,,,,
35:10.3,55,64,-68,,,,,,
35:10.3,55,41,-79,,,,,,
35:10.3,55,21,-68,,,,,,
35:10.3,55,62,-76,,,,,,
35:10.3,55,40,-66,,,,,,
35:10.3,55,61,-67,,,,,,
35:10.3,55,45,-67,,,,,,
35:10.3,55,26,-67,,,,,,
35:10.5,55,31,-68,,,,,,
35:10.5,55,54,-61,,,,,,
35:10.5,55,35,-58,,,,,,
35:10.5,55,64,-68,,,,,,
35:10.5,55,41,-78,,,,,,
35:10.5,55,43,-70,,,,,,
35:10.5,55,60,-69,,,,,,
35:10.5,55,62,-76,,,,,,
35:10.5,55,61,-69,,,,,,
35:10.5,55,24,-68,,,,,,
35:10.5,55,46,-78,,,,,,
35:10.6,55,53,-69,,,,,,
35:10.6,55,31,-68,,,,,,
35:10.6,55,54,-61,,,,,,
35:10.6,55,35,-58,,,,,,
35:10.6,55,59,-55,,,,,,
35:10.6,55,58,-52,,,,,,
35:10.6,55,63,-64,,,,,,
35:10.6,55,62,-77,,,,,,
35:10.6,55,48,-68,,,,,,
35:10.7,55,55,-45,,,,,,
35:10.7,55,54,-62,,,,,,
35:10.7,55,38,-67,,,,,,
35:10.7,55,35,-58,,,,,,
35:10.7,55,57,-58,,,,,,
35:10.7,55,59,-55,,,,,,
35:10.7,55,58,-52,,,,,,
35:10.7,55,42,-67,,,,,,
35:10.7,55,41,-77,,,,,,
35:10.7,55,63,-64,,,,,,
35:10.7,55,60,-69,,,,,,
35:10.7,55,62,-77,,,,,,
35:10.7,55,40,-66,,,,,,
35:10.7,55,61,-69,,,,,,
35:10.7,55,29,-66,,,,,,
35:10.7,55,46,-79,,,,,,
35:10.8,55,53,-69,,,,,,
35:10.8,55,55,-45,,,,,,
35:10.8,55,33,-59,,,,,,
35:10.8,55,54,-62,,,,,,
35:10.8,55,35,-58,,,,,,
35:10.8,55,34,-65,,,,,,
35:10.8,55,58,-52,,,,,,
35:10.8,55,41,-77,,,,,,
35:10.8,55,63,-64,,,,,,
35:10.8,55,62,-76,,,,,,
35:10.8,55,28,-74,,,,,,
35:10.8,55,27,-71,,,,,,
35:10.8,55,48,-68,,,,,,
35:10.9,55,31,-68,,,,,,
35:10.9,55,55,-45,,,,,,
35:10.9,55,54,-61,,,,,,
35:10.9,55,32,-68,,,,,,
35:10.9,55,38,-69,,,,,,
35:10.9,55,34,-65,,,,,,
35:10.9,55,56,-56,,,,,,
35:10.9,55,59,-55,,,,,,
35:10.9,55,36,-63,,,,,,
35:10.9,55,42,-67,,,,,,
35:10.9,55,63,-64,,,,,,
35:10.9,55,21,-69,,,,,,
35:10.9,55,60,-69,,,,,,
35:10.9,55,46,-78,,,,,,
35:10.9,55,48,-68,,,,,,
35:10.9,55,26,-67,,,,,,
35:11.0,55,31,-68,,,,,,
35:11.0,55,55,-45,,,,,,
35:11.0,55,33,-60,,,,,,
35:11.0,55,54,-62,,,,,,
35:11.0,55,35,-58,,,,,,
35:11.0,55,34,-65,,,,,,
35:11.0,55,59,-55,,,,,,
35:11.0,55,36,-63,,,,,,
35:11.0,55,63,-64,,,,,,
35:11.0,55,62,-77,,,,,,
35:11.0,55,28,-74,,,,,,
35:11.0,55,24,-68,,,,,,
35:11.0,55,46,-78,,,,,,
35:11.0,55,48,-68,,,,,,
35:11.1,55,55,-45,,,,,,
35:11.1,55,33,-59,,,,,,
35:11.1,55,54,-62,,,,,,
35:11.1,55,39,-73,,,,,,
35:11.1,55,35,-58,,,,,,
35:11.1,55,57,-58,,,,,,
35:11.1,55,34,-65,,,,,,
35:11.1,55,59,-53,,,,,,
35:11.1,55,63,-64,,,,,,
35:11.1,55,44,-75,,,,,,
35:11.1,55,22,-70,,,,,,
35:11.1,55,60,-69,,,,,,
35:11.1,55,24,-68,,,,,,
35:11.1,55,46,-78,,,,,,
35:11.1,55,23,-69,,,,,,
35:11.1,55,48,-68,,,,,,
35:11.2,55,53,-69,,,,,,
35:11.2,55,30,-66,,,,,,
35:11.2,55,54,-62,,,,,,
35:11.2,55,39,-73,,,,,,
35:11.2,55,35,-58,,,,,,
35:11.2,55,34,-65,,,,,,
35:11.2,55,59,-55,,,,,,
35:11.2,55,58,-52,,,,,,
35:11.2,55,63,-64,,,,,,
35:11.2,55,60,-69,,,,,,
35:11.2,55,24,-68,,,,,,
35:11.2,55,46,-77,,,,,,
35:11.2,55,23,-69,,,,,,
35:11.2,55,26,-67,,,,,,
35:11.3,55,53,-69,,,,,,
35:11.3,55,30,-66,,,,,,
35:11.3,55,55,-45,,,,,,
35:11.3,55,33,-59,,,,,,
35:11.3,55,34,-65,,,,,,
35:11.3,55,58,-53,,,,,,
35:11.3,55,36,-63,,,,,,
35:11.3,55,63,-64,,,,,,
35:11.3,55,22,-70,,,,,,
35:11.3,55,21,-69,,,,,,
35:11.3,55,62,-77,,,,,,
35:11.3,55,61,-67,,,,,,
35:11.3,55,28,-74,,,,,,
35:11.3,55,46,-79,,,,,,
35:11.3,55,48,-68,,,,,,
35:11.3,55,26,-67,,,,,,
35:11.4,55,30,-67,,,,,,
35:11.4,55,33,-64,,,,,,
35:11.4,55,32,-69,,,,,,
35:11.4,55,35,-58,,,,,,
35:11.4,55,57,-58,,,,,,
35:11.4,55,34,-64,,,,,,
35:11.4,55,56,-56,,,,,,
35:11.4,55,59,-58,,,,,,
35:11.4,55,58,-51,,,,,,
