TIME,Base,Minor,Rssi,,,,,Base,43
38:04.5,43,21,-65,,,,,,
38:04.5,43,60,-69,,,,,,
38:04.5,43,61,-68,,,,,,
38:04.5,43,27,-68,,,,,,
38:04.5,43,24,-66,,,,,,
38:04.5,43,45,-61,,,,,,
38:04.6,43,30,-65,,,,,,
38:04.6,43,33,-67,,,,,,
38:04.6,43,54,-72,,,,,,
38:04.6,43,39,-68,,,,,,
38:04.6,43,41,-54,,,,,,
38:04.6,43,60,-67,,,,,,
38:04.6,43,28,-66,,,,,,
38:04.6,43,46,-54,,,,,,
38:04.6,43,23,-53,,,,,,
38:04.6,43,48,-61,,,,,,
38:04.6,43,25,-60,,,,,,
38:04.7,43,32,-77,,,,,,
38:04.7,43,39,-68,,,,,,
38:04.7,43,38,-79,,,,,,
38:04.7,43,42,-71,,,,,,
38:04.7,43,64,-81,,,,,,
38:04.7,43,63,-69,,,,,,
38:04.7,43,41,-55,,,,,,
38:04.7,43,60,-67,,,,,,
38:04.7,43,29,-68,,,,,,
38:04.7,43,48,-62,,,,,,
38:04.7,43,26,-57,,,,,,
38:04.7,43,47,-56,,,,,,
38:04.7,43,25,-60,,,,,,
38:04.8,43,32,-80,,,,,,
38:04.8,43,39,-68,,,,,,
38:04.8,43,57,-69,,,,,,
38:04.8,43,64,-75,,,,,,
38:04.8,43,22,-60,,,,,,
38:04.8,43,43,-49,,,,,,
38:04.8,43,60,-68,,,,,,
38:04.8,43,26,-58,,,,,,
38:04.8,43,47,-55,,,,,,
38:04.8,43,25,-60,,,,,,
38:04.9,43,30,-65,,,,,,
38:04.9,43,55,-74,,,,,,
38:04.9,43,33,-68,,,,,,
38:04.9,43,35,-69,,,,,,
38:04.9,43,34,-68,,,,,,
38:04.9,43,58,-72,,,,,,
38:04.9,43,42,-70,,,,,,
38:04.9,43,21,-62,,,,,,
38:04.9,43,28,-68,,,,,,
38:04.9,43,27,-83,,,,,,
38:04.9,43,24,-68,,,,,,
38:04.9,43,46,-52,,,,,,
38:04.9,43,23,-54,,,,,,
38:04.9,43,26,-58,,,,,,
38:05.1,43,30,-65,,,,,,
38:05.1,43,35,-70,,,,,,
38:05.1,43,42,-68,,,,,,
38:05.1,43,64,-76,,,,,,
38:05.1,43,63,-68,,,,,,
38:05.1,43,21,-62,,,,,,
38:05.1,43,28,-65,,,,,,
38:05.1,43,29,-70,,,,,,
38:05.1,43,24,-68,,,,,,
38:05.1,43,26,-58,,,,,,
38:05.1,43,25,-64,,,,,,
38:05.2,43,30,-66,,,,,,
38:05.2,43,55,-72,,,,,,
38:05.2,43,39,-69,,,,,,
38:05.2,43,38,-73,,,,,,
38:05.2,43,59,-70,,,,,,
38:05.2,43,58,-75,,,,,,
38:05.2,43,64,-73,,,,,,
38:05.2,43,22,-59,,,,,,
38:05.2,43,44,-56,,,,,,
38:05.2,43,43,-49,,,,,,
38:05.2,43,60,-73,,,,,,
38:05.2,43,62,-75,,,,,,
38:05.2,43,27,-73,,,,,,
38:05.2,43,23,-55,,,,,,
38:05.2,43,48,-60,,,,,,
38:05.2,43,26,-58,,,,,,
38:05.2,43,47,-53,,,,,,
38:05.3,43,39,-67,,,,,,
38:05.3,43,58,-75,,,,,,
38:05.3,43,42,-72,,,,,,
38:05.3,43,63,-68,,,,,,
38:05.3,43,22,-59,,,,,,
38:05.3,43,44,-56,,,,,,
38:05.3,43,62,-80,,,,,,
38:05.3,43,29,-67,,,,,,
38:05.3,43,48,-59,,,,,,
38:05.4,43,53,-75,,,,,,
38:05.4,43,33,-69,,,,,,
38:05.4,43,57,-67,,,,,,
38:05.4,43,59,-70,,,,,,
38:05.4,43,42,-69,,,,,,
38:05.4,43,63,-68,,,,,,
38:05.4,43,22,-59,,,,,,
38:05.4,43,44,-57,,,,,,
38:05.4,43,21,-62,,,,,,
38:05.4,43,23,-55,,,,,,
38:05.4,43,45,-61,,,,,,
38:05.4,43,26,-57,,,,,,
38:05.5,43,31,-73,,,,,,
38:05.5,43,30,-65,,,,,,
38:05.5,43,54,-68,,,,,,
38:05.5,43,39,-69,,,,,,
38:05.5,43,38,-73,,,,,,
38:05.5,43,57,-68,,,,,,
38:05.5,43,36,-77,,,,,,
38:05.5,43,63,-69,,,,,,
38:05.5,43,22,-59,,,,,,
38:05.5,43,21,-62,,,,,,
38:05.5,43,60,-69,,,,,,
38:05.5,43,40,-69,,,,,,
38:05.5,43,62,-81,,,,,,
38:05.5,43,29,-69,,,,,,
38:05.5,43,46,-52,,,,,,
38:05.5,43,48,-61,,,,,,
38:05.5,43,26,-58,,,,,,
38:05.6,43,30,-64,,,,,,
38:05.6,43,33,-71,,,,,,
38:05.6,43,32,-74,,,,,,
38:05.6,43,39,-69,,,,,,
38:05.6,43,38,-73,,,,,,
38:05.6,43,34,-69,,,,,,
38:05.6,43,42,-67,,,,,,
38:05.6,43,63,-69,,,,,,
38:05.6,43,22,-59,,,,,,
38:05.6,43,60,-69,,,,,,
38:05.6,43,61,-71,,,,,,
38:05.6,43,27,-81,,,,,,
38:05.6,43,24,-70,,,,,,
38:05.6,43,23,-54,,,,,,
38:05.6,43,48,-62,,,,,,
38:05.6,43,26,-58,,,,,,
38:05.7,43,55,-72,,,,,,
38:05.7,43,39,-68,,,,,,
38:05.7,43,56,-68,,,,,,
38:05.7,43,36,-76,,,,,,
38:05.7,43,41,-56,,,,,,
38:05.7,43,22,-60,,,,,,
38:05.7,43,44,-57,,,,,,
38:05.7,43,27,-77,,,,,,
38:05.7,43,29,-69,,,,,,
38:05.7,43,24,-70,,,,,,
38:05.7,43,45,-62,,,,,,
38:05.7,43,48,-61,,,,,,
38:05.8,43,31,-75,,,,,,
38:05.8,43,53,-78,,,,,,
38:05.8,43,30,-65,,,,,,
38:05.8,43,39,-69,,,,,,
38:05.8,43,38,-74,,,,,,
38:05.8,43,35,-70,,,,,,
38:05.8,43,56,-66,,,,,,
38:05.8,43,34,-69,,,,,,
38:05.8,43,58,-73,,,,,,
38:05.8,43,41,-56,,,,,,
38:05.8,43,44,-57,,,,,,
38:05.8,43,21,-62,,,,,,
38:05.8,43,40,-69,,,,,,
38:05.8,43,61,-71,,,,,,
38:05.8,43,28,-67,,,,,,
38:05.8,43,24,-69,,,,,,
38:05.8,43,23,-55,,,,,,
38:05.9,43,31,-73,,,,,,
38:05.9,43,55,-73,,,,,,
38:05.9,43,54,-69,,,,,,
38:05.9,43,38,-73,,,,,,
38:05.9,43,34,-67,,,,,,
38:05.9,43,63,-68,,,,,,
38:05.9,43,21,-62,,,,,,
38:05.9,43,60,-72,,,,,,
38:05.9,43,40,-68,,,,,,
38:05.9,43,61,-72,,,,,,
38:05.9,43,29,-69,,,,,,
38:05.9,43,48,-61,,,,,,
38:05.9,43,47,-54,,,,,,
38:05.9,43,25,-63,,,,,,
38:06.0,43,54,-69,,,,,,
38:06.0,43,32,-75,,,,,,
38:06.0,43,38,-72,,,,,,
38:06.0,43,57,-68,,,,,,
38:06.0,43,37,-69,,,,,,
38:06.0,43,44,-57,,,,,,
38:06.0,43,43,-50,,,,,,
38:06.0,43,46,-53,,,,,,
38:06.1,43,30,-65,,,,,,
38:06.1,43,55,-74,,,,,,
38:06.1,43,54,-68,,,,,,
38:06.1,43,32,-75,,,,,,
38:06.1,43,38,-72,,,,,,
38:06.1,43,36,-76,,,,,,
38:06.1,43,41,-56,,,,,,
38:06.1,43,44,-57,,,,,,
38:06.1,43,40,-68,,,,,,
38:06.1,43,27,-73,,,,,,
38:06.1,43,46,-53,,,,,,
38:06.1,43,23,-55,,,,,,
38:06.1,43,48,-60,,,,,,
38:06.1,43,26,-58,,,,,,
38:06.1,43,25,-63,,,,,,
38:06.2,43,32,-73,,,,,,
38:06.2,43,39,-69,,,,,,
38:06.2,43,38,-71,,,,,,
38:06.2,43,57,-68,,,,,,
38:06.2,43,56,-67,,,,,,
38:06.2,43,43,-50,,,,,,
38:06.2,43,23,-55,,,,,,
38:06.2,43,48,-60,,,,,,
38:06.2,43,26,-58,,,,,,
38:06.2,43,25,-64,,,,,,
38:06.3,43,53,-82,,,,,,
38:06.3,43,33,-70,,,,,,
38:06.3,43,32,-73,,,,,,
38:06.3,43,39,-69,,,,,,
38:06.3,43,35,-67,,,,,,
38:06.3,43,34,-68,,,,,,
38:06.3,43,37,-70,,,,,,
38:06.3,43,36,-75,,,,,,
38:06.3,43,43,-50,,,,,,
38:06.3,43,62,-91,,,,,,
38:06.3,43,24,-69,,,,,,
38:06.3,43,23,-55,,,,,,
38:06.3,43,48,-60,,,,,,
38:06.3,43,47,-54,,,,,,
38:06.3,43,25,-64,,,,,,
38:06.4,43,53,-81,,,,,,
38:06.4,43,32,-71,,,,,,
38:06.4,43,38,-71,,,,,,
38:06.4,43,57,-67,,,,,,
38:06.4,43,35,-69,,,,,,
38:06.4,43,34,-68,,,,,,
38:06.4,43,59,-73,,,,,,
38:06.4,43,58,-74,,,,,,
38:06.4,43,64,-77,,,,,,
38:06.4,43,41,-56,,,,,,
38:06.4,43,43,-50,,,,,,
38:06.4,43,60,-70,,,,,,
38:06.4,43,27,-73,,,,,,
38:06.4,43,24,-70,,,,,,
38:06.4,43,46,-53,,,,,,
38:06.4,43,23,-55,,,,,,
38:06.4,43,48,-60,,,,,,
38:06.4,43,26,-58,,,,,,
38:06.4,43,47,-54,,,,,,
38:06.5,43,30,-65,,,,,,
38:06.5,43,54,-68,,,,,,
38:06.5,43,39,-69,,,,,,
38:06.5,43,38,-71,,,,,,
38:06.5,43,34,-69,,,,,,
38:06.5,43,37,-67,,,,,,
38:06.5,43,43,-50,,,,,,
38:06.5,43,60,-69,,,,,,
38:06.5,43,61,-73,,,,,,
38:06.5,43,26,-58,,,,,,
38:06.6,43,30,-65,,,,,,
38:06.6,43,54,-67,,,,,,
38:06.6,43,57,-68,,,,,,
38:06.6,43,34,-68,,,,,,
38:06.6,43,37,-67,,,,,,
38:06.6,43,42,-69,,,,,,
38:06.6,43,64,-78,,,,,,
38:06.6,43,63,-70,,,,,,
38:06.6,43,22,-60,,,,,,
38:06.6,43,43,-50,,,,,,
38:06.6,43,60,-71,,,,,,
38:06.6,43,40,-68,,,,,,
38:06.6,43,28,-68,,,,,,
38:06.6,43,27,-73,,,,,,
38:06.6,43,29,-67,,,,,,
38:06.6,43,45,-63,,,,,,
38:06.6,43,26,-58,,,,,,
38:06.6,43,47,-54,,,,,,
38:06.6,43,25,-65,,,,,,
38:06.7,43,30,-65,,,,,,
38:06.7,43,57,-68,,,,,,
38:06.7,43,56,-67,,,,,,
38:06.7,43,37,-68,,,,,,
38:06.7,43,58,-72,,,,,,
38:06.7,43,42,-69,,,,,,
38:06.7,43,63,-71,,,,,,
38:06.7,43,41,-56,,,,,,
38:06.7,43,22,-61,,,,,,
38:06.7,43,21,-61,,,,,,
38:06.7,43,60,-72,,,,,,
38:06.7,43,62,-86,,,,,,
38:06.7,43,61,-74,,,,,,
38:06.7,43,27,-73,,,,,,
38:06.7,43,46,-53,,,,,,
38:06.7,43,23,-56,,,,,,
38:06.7,43,26,-58,,,,,,
38:06.7,43,25,-64,,,,,,
38:06.8,43,30,-65,,,,,,
38:06.8,43,54,-67,,,,,,
38:06.8,43,32,-71,,,,,,
38:06.8,43,38,-73,,,,,,
38:06.8,43,57,-68,,,,,,
38:06.8,43,37,-68,,,,,,
38:06.8,43,58,-73,,,,,,
38:06.8,43,64,-77,,,,,,
38:06.8,43,41,-56,,,,,,
38:06.8,43,21,-61,,,,,,
38:06.8,43,60,-71,,,,,,
38:06.8,43,28,-68,,,,,,
38:06.8,43,24,-69,,,,,,
38:06.8,43,46,-53,,,,,,
38:06.8,43,45,-64,,,,,,
38:06.8,43,48,-60,,,,,,
38:06.9,43,30,-65,,,,,,
38:06.9,43,55,-77,,,,,,
38:06.9,43,33,-69,,,,,,
38:06.9,43,39,-69,,,,,,
38:06.9,43,57,-68,,,,,,
38:06.9,43,35,-69,,,,,,
38:06.9,43,56,-68,,,,,,
38:06.9,43,58,-73,,,,,,
38:06.9,43,63,-70,,,,,,
38:06.9,43,41,-56,,,,,,
38:06.9,43,44,-57,,,,,,
38:06.9,43,43,-50,,,,,,
38:06.9,43,62,-90,,,,,,
38:06.9,43,47,-54,,,,,,
38:07.0,43,30,-65,,,,,,
38:07.0,43,33,-70,,,,,,
38:07.0,43,32,-73,,,,,,
38:07.0,43,35,-69,,,,,,
38:07.0,43,37,-67,,,,,,
38:07.0,43,64,-77,,,,,,
38:07.0,43,63,-71,,,,,,
38:07.0,43,60,-70,,,,,,
38:07.0,43,61,-73,,,,,,
38:07.0,43,28,-68,,,,,,
38:07.0,43,24,-69,,,,,,
38:07.0,43,45,-64,,,,,,
38:07.0,43,48,-60,,,,,,
38:07.1,43,54,-68,,,,,,
38:07.1,43,39,-69,,,,,,
38:07.1,43,35,-69,,,,,,
38:07.1,43,56,-67,,,,,,
38:07.1,43,22,-60,,,,,,
38:07.1,43,44,-57,,,,,,
38:07.1,43,43,-50,,,,,,
38:07.1,43,40,-67,,,,,,
38:07.1,43,28,-67,,,,,,
38:07.1,43,27,-74,,,,,,
38:07.1,43,45,-64,,,,,,
38:07.1,43,48,-60,,,,,,
38:07.1,43,26,-58,,,,,,
38:07.1,43,25,-64,,,,,,
38:07.2,43,30,-65,,,,,,
38:07.2,43,54,-69,,,,,,
38:07.2,43,39,-70,,,,,,
38:07.2,43,35,-67,,,,,,
38:07.2,43,63,-71,,,,,,
38:07.2,43,43,-50,,,,,,
38:07.2,43,40,-67,,,,,,
38:07.2,43,62,-83,,,,,,
38:07.2,43,61,-73,,,,,,
38:07.2,43,28,-67,,,,,,
38:07.2,43,29,-68,,,,,,
38:07.2,43,24,-68,,,,,,
38:07.2,43,23,-55,,,,,,
38:07.2,43,47,-54,,,,,,
38:07.3,43,31,-73,,,,,,
38:07.3,43,30,-65,,,,,,
38:07.3,43,33,-70,,,,,,
38:07.3,43,54,-68,,,,,,
38:07.3,43,39,-70,,,,,,
38:07.3,43,63,-70,,,,,,
38:07.3,43,41,-56,,,,,,
38:07.3,43,21,-61,,,,,,
38:07.3,43,43,-50,,,,,,
38:07.3,43,40,-67,,,,,,
38:07.3,43,62,-80,,,,,,
38:07.3,43,27,-75,,,,,,
38:07.3,43,24,-68,,,,,,
38:07.4,43,39,-71,,,,,,
38:07.4,43,57,-67,,,,,,
38:07.4,43,35,-70,,,,,,
38:07.4,43,37,-69,,,,,,
38:07.4,43,63,-70,,,,,,
38:07.4,43,41,-56,,,,,,
38:07.4,43,44,-57,,,,,,
38:07.4,43,60,-70,,,,,,
38:07.4,43,62,-79,,,,,,
38:07.4,43,28,-64,,,,,,
38:07.4,43,27,-75,,,,,,
38:07.4,43,46,-54,,,,,,
38:07.4,43,23,-55,,,,,,
38:07.4,43,48,-61,,,,,,
38:07.4,43,26,-58,,,,,,
38:07.5,43,31,-71,,,,,,
38:07.5,43,30,-70,,,,,,
38:07.5,43,33,-67,,,,,,
38:07.5,43,59,-69,,,,,,
38:07.5,43,36,-72,,,,,,
38:07.5,43,58,-68,,,,,,
38:07.5,43,63,-68,,,,,,
38:07.5,43,44,-56,,,,,,
38:07.5,43,40,-67,,,,,,
38:07.5,43,27,-63,,,,,,
38:07.5,43,29,-65,,,,,,
38:07.5,43,24,-70,,,,,,
38:07.5,43,45,-63,,,,,,
38:07.5,43,26,-60,,,,,,
38:07.6,43,54,-75,,,,,,
38:07.6,43,37,-76,,,,,,
38:07.6,43,58,-69,,,,,,
38:07.6,43,64,-68,,,,,,
38:07.6,43,63,-68,,,,,,
38:07.6,43,41,-56,,,,,,
38:07.6,43,44,-56,,,,,,
38:07.6,43,43,-48,,,,,,
38:07.6,43,62,-67,,,,,,
38:07.6,43,61,-66,,,,,,
38:07.6,43,27,-63,,,,,,
38:07.6,43,29,-65,,,,,,
38:07.6,43,25,-62,,,,,,
38:07.7,43,31,-71,,,,,,
38:07.7,43,35,-68,,,,,,
38:07.7,43,58,-69,,,,,,
38:07.7,43,64,-68,,,,,,
38:07.7,43,63,-68,,,,,,
38:07.7,43,41,-56,,,,,,
38:07.7,43,43,-48,,,,,,
38:07.7,43,62,-71,,,,,,
38:07.7,43,29,-65,,,,,,
38:07.7,43,46,-54,,,,,,
38:07.7,43,45,-62,,,,,,
38:07.7,43,48,-59,,,,,,
38:07.7,43,26,-60,,,,,,
38:07.9,43,59,-71,,,,,,
38:07.9,43,42,-69,,,,,,
38:07.9,43,64,-68,,,,,,
38:07.9,43,41,-55,,,,,,
38:07.9,43,43,-48,,,,,,
38:07.9,43,60,-68,,,,,,
38:07.9,43,40,-68,,,,,,
38:07.9,43,61,-66,,,,,,
38:07.9,43,29,-65,,,,,,
38:07.9,43,46,-54,,,,,,
38:07.9,43,23,-54,,,,,,
38:07.9,43,48,-59,,,,,,
38:07.9,43,25,-63,,,,,,
38:08.0,43,38,-68,,,,,,
38:08.0,43,57,-74,,,,,,
38:08.0,43,56,-68,,,,,,
38:08.0,43,34,-74,,,,,,
38:08.0,43,59,-68,,,,,,
38:08.0,43,42,-69,,,,,,
38:08.0,43,63,-68,,,,,,
38:08.0,43,43,-48,,,,,,
38:08.0,43,60,-66,,,,,,
38:08.0,43,62,-67,,,,,,
38:08.0,43,28,-64,,,,,,
38:08.0,43,27,-63,,,,,,
38:08.0,43,29,-64,,,,,,
38:08.0,43,46,-54,,,,,,
38:08.0,43,45,-62,,,,,,
38:08.0,43,47,-56,,,,,,
38:08.0,43,25,-62,,,,,,
38:08.1,43,53,-72,,,,,,
38:08.1,43,30,-69,,,,,,
38:08.1,43,54,-74,,,,,,
38:08.1,43,32,-75,,,,,,
38:08.1,43,34,-73,,,,,,
38:08.1,43,42,-69,,,,,,
38:08.1,43,64,-68,,,,,,
38:08.1,43,41,-55,,,,,,
38:08.1,43,21,-62,,,,,,
38:08.1,43,43,-48,,,,,,
38:08.1,43,62,-67,,,,,,
38:08.1,43,61,-66,,,,,,
38:08.1,43,28,-64,,,,,,
38:08.1,43,46,-54,,,,,,
38:08.1,43,48,-59,,,,,,
38:08.1,43,26,-60,,,,,,
38:08.2,43,53,-72,,,,,,
38:08.2,43,55,-69,,,,,,
38:08.2,43,32,-79,,,,,,
38:08.2,43,34,-75,,,,,,
38:08.2,43,41,-55,,,,,,
38:08.2,43,21,-62,,,,,,
38:08.2,43,43,-48,,,,,,
38:08.2,43,61,-66,,,,,,
38:08.2,43,28,-64,,,,,,
38:08.2,43,24,-71,,,,,,
38:08.2,43,23,-54,,,,,,
38:08.2,43,45,-61,,,,,,
38:08.2,43,26,-60,,,,,,
38:08.2,43,25,-62,,,,,,
38:08.3,43,55,-69,,,,,,
38:08.3,43,54,-74,,,,,,
38:08.3,43,56,-68,,,,,,
38:08.3,43,34,-74,,,,,,
38:08.3,43,59,-69,,,,,,
38:08.3,43,36,-71,,,,,,
38:08.3,43,43,-48,,,,,,
38:08.3,43,28,-64,,,,,,
38:08.3,43,27,-64,,,,,,
38:08.3,43,29,-65,,,,,,
38:08.3,43,45,-60,,,,,,
38:08.3,43,48,-59,,,,,,
38:08.3,43,25,-63,,,,,,
38:08.4,43,31,-73,,,,,,
38:08.4,43,30,-69,,,,,,
38:08.4,43,33,-68,,,,,,
38:08.4,43,54,-74,,,,,,
38:08.4,43,38,-68,,,,,,
38:08.4,43,34,-74,,,,,,
38:08.4,43,37,-79,,,,,,
38:08.4,43,59,-69,,,,,,
38:08.4,43,36,-71,,,,,,
38:08.4,43,63,-67,,,,,,
38:08.4,43,41,-55,,,,,,
38:08.4,43,44,-56,,,,,,
38:08.4,43,43,-48,,,,,,
38:08.4,43,61,-66,,,,,,
38:08.4,43,27,-64,,,,,,
38:08.4,43,45,-62,,,,,,
38:08.4,43,48,-60,,,,,,
38:08.4,43,25,-63,,,,,,
38:08.5,43,57,-74,,,,,,
38:08.5,43,56,-67,,,,,,
38:08.5,43,59,-70,,,,,,
38:08.5,43,42,-67,,,,,,
38:08.5,43,64,-68,,,,,,
38:08.5,43,41,-57,,,,,,
38:08.5,43,22,-58,,,,,,
38:08.5,43,44,-56,,,,,,
38:08.5,43,21,-62,,,,,,
38:08.5,43,43,-48,,,,,,
38:08.5,43,60,-68,,,,,,
38:08.5,43,62,-67,,,,,,
38:08.5,43,61,-66,,,,,,
38:08.5,43,27,-64,,,,,,
38:08.5,43,29,-64,,,,,,
38:08.5,43,46,-54,,,,,,
38:08.5,43,23,-54,,,,,,
38:08.5,43,45,-62,,,,,,
38:08.5,43,48,-59,,,,,,
38:08.5,43,47,-56,,,,,,
38:08.5,43,25,-63,,,,,,
38:08.6,43,53,-71,,,,,,
38:08.6,43,38,-69,,,,,,
38:08.6,43,35,-66,,,,,,
38:08.6,43,59,-70,,,,,,
38:08.6,43,58,-67,,,,,,
38:08.6,43,42,-67,,,,,,
38:08.6,43,64,-68,,,,,,
38:08.6,43,41,-55,,,,,,
38:08.6,43,43,-48,,,,,,
38:08.6,43,60,-68,,,,,,
38:08.6,43,62,-67,,,,,,
38:08.6,43,28,-64,,,,,,
38:08.6,43,26,-60,,,,,,
38:08.6,43,25,-62,,,,,,
38:08.7,43,31,-71,,,,,,
38:08.7,43,39,-69,,,,,,
38:08.7,43,38,-68,,,,,,
38:08.7,43,36,-71,,,,,,
38:08.7,43,58,-67,,,,,,
38:08.7,43,42,-67,,,,,,
38:08.7,43,63,-68,,,,,,
38:08.7,43,44,-56,,,,,,
38:08.7,43,60,-68,,,,,,
38:08.7,43,40,-67,,,,,,
38:08.7,43,62,-70,,,,,,
38:08.7,43,61,-66,,,,,,
38:08.7,43,27,-64,,,,,,
38:08.7,43,46,-54,,,,,,
38:08.7,43,23,-54,,,,,,
38:08.7,43,45,-61,,,,,,
38:08.7,43,26,-60,,,,,,
38:08.7,43,47,-56,,,,,,
38:08.7,43,25,-62,,,,,,
38:08.8,43,31,-72,,,,,,
38:08.8,43,35,-69,,,,,,
38:08.8,43,34,-77,,,,,,
38:08.8,43,37,-75,,,,,,
38:08.8,43,63,-65,,,,,,
38:08.8,43,41,-56,,,,,,
38:08.8,43,22,-58,,,,,,
38:08.8,43,44,-56,,,,,,
38:08.8,43,21,-63,,,,,,
38:08.8,43,61,-66,,,,,,
38:08.8,43,28,-64,,,,,,
38:08.8,43,29,-66,,,,,,
38:08.8,43,26,-60,,,,,,
38:08.8,43,47,-56,,,,,,
38:08.9,43,39,-69,,,,,,
38:08.9,43,56,-68,,,,,,
38:08.9,43,59,-70,,,,,,
38:08.9,43,41,-55,,,,,,
38:08.9,43,22,-58,,,,,,
38:08.9,43,43,-47,,,,,,
38:08.9,43,62,-69,,,,,,
38:08.9,43,27,-64,,,,,,
38:08.9,43,29,-66,,,,,,
38:08.9,43,48,-59,,,,,,
38:09.0,43,31,-71,,,,,,
38:09.0,43,53,-71,,,,,,
38:09.0,43,33,-67,,,,,,
38:09.0,43,54,-75,,,,,,
38:09.0,43,57,-71,,,,,,
38:09.0,43,56,-69,,,,,,
38:09.0,43,58,-67,,,,,,
38:09.0,43,42,-68,,,,,,
38:09.0,43,63,-68,,,,,,
38:09.0,43,44,-56,,,,,,
38:09.0,43,43,-48,,,,,,
38:09.0,43,46,-54,,,,,,
38:09.1,43,54,-73,,,,,,
38:09.1,43,38,-69,,,,,,
38:09.1,43,35,-68,,,,,,
38:09.1,43,56,-67,,,,,,
38:09.1,43,44,-57,,,,,,
38:09.1,43,43,-47,,,,,,
38:09.1,43,62,-66,,,,,,
38:09.1,43,61,-66,,,,,,
38:09.1,43,28,-64,,,,,,
38:09.1,43,29,-66,,,,,,
38:09.1,43,45,-64,,,,,,
38:09.1,43,26,-60,,,,,,
38:09.1,43,25,-63,,,,,,
38:09.2,43,55,-70,,,,,,
38:09.2,43,54,-73,,,,,,
38:09.2,43,56,-67,,,,,,
38:09.2,43,37,-74,,,,,,
38:09.2,43,59,-70,,,,,,
38:09.2,43,41,-56,,,,,,
38:09.2,43,22,-57,,,,,,
38:09.2,43,44,-56,,,,,,
38:09.2,43,21,-63,,,,,,
38:09.2,43,43,-48,,,,,,
38:09.2,43,60,-66,,,,,,
38:09.2,43,40,-65,,,,,,
38:09.2,43,61,-67,,,,,,
38:09.2,43,46,-54,,,,,,
38:09.2,43,23,-54,,,,,,
38:09.2,43,48,-58,,,,,,
38:09.2,43,26,-59,,,,,,
38:09.2,43,25,-63,,,,,,
38:09.3,43,31,-71,,,,,,
38:09.3,43,30,-69,,,,,,
38:09.3,43,55,-67,,,,,,
38:09.3,43,33,-67,,,,,,
38:09.3,43,39,-71,,,,,,
38:09.3,43,57,-71,,,,,,
38:09.3,43,58,-70,,,,,,
38:09.3,43,64,-69,,,,,,
38:09.3,43,63,-69,,,,,,
38:09.3,43,41,-56,,,,,,
38:09.3,43,44,-56,,,,,,
38:09.3,43,21,-63,,,,,,
38:09.3,43,43,-48,,,,,,
38:09.3,43,61,-66,,,,,,
38:09.3,43,29,-66,,,,,,
38:09.3,43,45,-64,,,,,,
38:09.3,43,47,-56,,,,,,
38:09.3,43,25,-63,,,,,,
38:09.4,43,54,-74,,,,,,
38:09.4,43,59,-71,,,,,,
38:09.4,43,36,-71,,,,,,
38:09.4,43,58,-70,,,,,,
38:09.4,43,42,-69,,,,,,
38:09.4,43,41,-55,,,,,,
38:09.4,43,22,-59,,,,,,
38:09.4,43,43,-48,,,,,,
38:09.4,43,40,-66,,,,,,
38:09.4,43,28,-64,,,,,,
38:09.4,43,46,-54,,,,,,
38:09.4,43,47,-55,,,,,,
