TIME,Base,Minor,Rssi,,,,,Base,46
37:20.6,46,41,-68,,,,,,
37:20.6,46,43,-64,,,,,,
37:20.6,46,60,-73,,,,,,
37:20.6,46,40,-66,,,,,,
37:20.6,46,28,-60,,,,,,
37:20.6,46,29,-67,,,,,,
37:20.6,46,24,-74,,,,,,
37:20.6,46,46,-52,,,,,,
37:20.6,46,48,-54,,,,,,
37:20.6,46,25,-64,,,,,,
37:20.7,46,32,-63,,,,,,
37:20.7,46,39,-67,,,,,,
37:20.7,46,38,-75,,,,,,
37:20.7,46,57,-70,,,,,,
37:20.7,46,42,-68,,,,,,
37:20.7,46,64,-66,,,,,,
37:20.7,46,43,-62,,,,,,
37:20.7,46,60,-72,,,,,,
37:20.7,46,40,-69,,,,,,
37:20.7,46,62,-68,,,,,,
37:20.7,46,61,-66,,,,,,
37:20.7,46,27,-70,,,,,,
37:20.7,46,29,-67,,,,,,
37:20.7,46,24,-73,,,,,,
37:20.7,46,46,-53,,,,,,
37:20.7,46,47,-52,,,,,,
37:20.7,46,25,-64,,,,,,
37:20.8,46,31,-76,,,,,,
37:20.8,46,58,-69,,,,,,
37:20.8,46,22,-66,,,,,,
37:20.8,46,28,-61,,,,,,
37:20.8,46,29,-68,,,,,,
37:20.8,46,46,-53,,,,,,
37:20.8,46,23,-70,,,,,,
37:20.8,46,48,-54,,,,,,
37:20.8,46,47,-52,,,,,,
37:20.8,46,25,-64,,,,,,
37:20.9,46,32,-63,,,,,,
37:20.9,46,39,-67,,,,,,
37:20.9,46,58,-69,,,,,,
37:20.9,46,41,-66,,,,,,
37:20.9,46,60,-73,,,,,,
37:20.9,46,27,-68,,,,,,
37:20.9,46,29,-67,,,,,,
37:20.9,46,23,-69,,,,,,
37:20.9,46,45,-53,,,,,,
37:20.9,46,48,-54,,,,,,
37:20.9,46,47,-51,,,,,,
37:21.0,46,54,-69,,,,,,
37:21.0,46,32,-63,,,,,,
37:21.0,46,56,-69,,,,,,
37:21.0,46,36,-73,,,,,,
37:21.0,46,44,-70,,,,,,
37:21.0,46,46,-53,,,,,,
37:21.0,46,48,-54,,,,,,
37:21.0,46,25,-62,,,,,,
37:21.1,46,54,-69,,,,,,
37:21.1,46,56,-69,,,,,,
37:21.1,46,37,-68,,,,,,
37:21.1,46,36,-73,,,,,,
37:21.1,46,58,-70,,,,,,
37:21.1,46,44,-68,,,,,,
37:21.1,46,46,-53,,,,,,
37:21.1,46,23,-68,,,,,,
37:21.1,46,48,-54,,,,,,
37:21.1,46,26,-75,,,,,,
37:21.1,46,47,-51,,,,,,
37:21.2,46,33,-73,,,,,,
37:21.2,46,37,-68,,,,,,
37:21.2,46,59,-69,,,,,,
37:21.2,46,36,-74,,,,,,
37:21.2,46,41,-66,,,,,,
37:21.2,46,22,-71,,,,,,
37:21.2,46,44,-68,,,,,,
37:21.2,46,21,-71,,,,,,
37:21.2,46,40,-69,,,,,,
37:21.2,46,62,-67,,,,,,
37:21.2,46,28,-62,,,,,,
37:21.2,46,29,-68,,,,,,
37:21.2,46,23,-68,,,,,,
37:21.2,46,47,-51,,,,,,
37:21.3,46,31,-79,,,,,,
37:21.3,46,53,-67,,,,,,
37:21.3,46,30,-68,,,,,,
37:21.3,46,58,-67,,,,,,
37:21.3,46,64,-68,,,,,,
37:21.3,46,28,-61,,,,,,
37:21.3,46,46,-53,,,,,,
37:21.3,46,45,-53,,,,,,
37:21.3,46,47,-51,,,,,,
37:21.4,46,39,-68,,,,,,
37:21.4,46,37,-69,,,,,,
37:21.4,46,58,-68,,,,,,
37:21.4,46,64,-66,,,,,,
37:21.4,46,41,-66,,,,,,
37:21.4,46,22,-73,,,,,,
37:21.4,46,44,-69,,,,,,
37:21.4,46,21,-67,,,,,,
37:21.4,46,24,-73,,,,,,
37:21.4,46,48,-54,,,,,,
37:21.4,46,47,-52,,,,,,
37:21.4,46,25,-63,,,,,,
37:21.5,46,31,-73,,,,,,
37:21.5,46,53,-68,,,,,,
37:21.5,46,39,-68,,,,,,
37:21.5,46,57,-75,,,,,,
37:21.5,46,34,-70,,,,,,
37:21.5,46,59,-68,,,,,,
37:21.5,46,42,-78,,,,,,
37:21.5,46,64,-66,,,,,,
37:21.5,46,41,-67,,,,,,
37:21.5,46,22,-77,,,,,,
37:21.5,46,44,-69,,,,,,
37:21.5,46,28,-61,,,,,,
37:21.5,46,29,-68,,,,,,
37:21.5,46,23,-70,,,,,,
37:21.5,46,45,-53,,,,,,
37:21.5,46,47,-52,,,,,,
37:21.6,46,30,-67,,,,,,
37:21.6,46,55,-69,,,,,,
37:21.6,46,39,-68,,,,,,
37:21.6,46,57,-75,,,,,,
37:21.6,46,35,-67,,,,,,
37:21.6,46,37,-69,,,,,,
37:21.6,46,36,-75,,,,,,
37:21.6,46,58,-68,,,,,,
37:21.6,46,64,-66,,,,,,
37:21.6,46,44,-69,,,,,,
37:21.6,46,40,-67,,,,,,
37:21.6,46,62,-67,,,,,,
37:21.6,46,46,-53,,,,,,
37:21.6,46,48,-54,,,,,,
37:21.6,46,26,-72,,,,,,
37:21.6,46,25,-64,,,,,,
37:21.7,46,34,-71,,,,,,
37:21.7,46,64,-67,,,,,,
37:21.7,46,21,-65,,,,,,
37:21.7,46,60,-71,,,,,,
37:21.7,46,40,-67,,,,,,
37:21.7,46,29,-67,,,,,,
37:21.7,46,23,-69,,,,,,
37:21.8,46,31,-78,,,,,,
37:21.8,46,55,-69,,,,,,
37:21.8,46,33,-72,,,,,,
37:21.8,46,56,-67,,,,,,
37:21.8,46,64,-67,,,,,,
37:21.8,46,44,-67,,,,,,
37:21.8,46,40,-67,,,,,,
37:21.8,46,23,-71,,,,,,
37:21.8,46,45,-52,,,,,,
37:21.8,46,47,-52,,,,,,
37:21.9,46,38,-76,,,,,,
37:21.9,46,35,-68,,,,,,
37:21.9,46,34,-70,,,,,,
37:21.9,46,59,-66,,,,,,
37:21.9,46,42,-75,,,,,,
37:21.9,46,41,-66,,,,,,
37:21.9,46,22,-70,,,,,,
37:21.9,46,28,-61,,,,,,
37:21.9,46,23,-75,,,,,,
37:21.9,46,48,-54,,,,,,
37:22.0,46,31,-76,,,,,,
37:22.0,46,54,-68,,,,,,
37:22.0,46,38,-75,,,,,,
37:22.0,46,56,-67,,,,,,
37:22.0,46,37,-68,,,,,,
37:22.0,46,36,-78,,,,,,
37:22.0,46,58,-71,,,,,,
37:22.0,46,63,-69,,,,,,
37:22.0,46,43,-65,,,,,,
37:22.0,46,60,-70,,,,,,
37:22.0,46,28,-61,,,,,,
37:22.0,46,29,-66,,,,,,
37:22.0,46,47,-52,,,,,,
37:22.1,46,31,-75,,,,,,
37:22.1,46,53,-68,,,,,,
37:22.1,46,30,-67,,,,,,
37:22.1,46,55,-70,,,,,,
37:22.1,46,54,-68,,,,,,
37:22.1,46,32,-62,,,,,,
37:22.1,46,39,-68,,,,,,
37:22.1,46,38,-75,,,,,,
37:22.1,46,64,-66,,,,,,
37:22.1,46,63,-70,,,,,,
37:22.1,46,21,-65,,,,,,
37:22.1,46,61,-70,,,,,,
37:22.1,46,46,-52,,,,,,
37:22.1,46,45,-51,,,,,,
37:22.1,46,48,-54,,,,,,
37:22.1,46,26,-68,,,,,,
37:22.1,46,25,-68,,,,,,
37:22.2,46,30,-67,,,,,,
37:22.2,46,55,-69,,,,,,
37:22.2,46,37,-69,,,,,,
37:22.2,46,41,-66,,,,,,
37:22.2,46,22,-71,,,,,,
37:22.2,46,44,-67,,,,,,
37:22.2,46,43,-66,,,,,,
37:22.2,46,40,-67,,,,,,
37:22.2,46,29,-66,,,,,,
37:22.2,46,23,-76,,,,,,
37:22.2,46,45,-52,,,,,,
37:22.2,46,48,-54,,,,,,
37:22.2,46,47,-52,,,,,,
37:22.3,46,31,-74,,,,,,
37:22.3,46,53,-67,,,,,,
37:22.3,46,39,-66,,,,,,
37:22.3,46,58,-71,,,,,,
37:22.3,46,41,-66,,,,,,
37:22.3,46,22,-72,,,,,,
37:22.3,46,44,-67,,,,,,
37:22.3,46,21,-65,,,,,,
37:22.3,46,24,-73,,,,,,
37:22.3,46,46,-52,,,,,,
37:22.3,46,47,-52,,,,,,
37:22.3,46,25,-67,,,,,,
37:22.4,46,31,-65,,,,,,
37:22.4,46,33,-68,,,,,,
37:22.4,46,56,-69,,,,,,
37:22.4,46,59,-73,,,,,,
37:22.4,46,42,-67,,,,,,
37:22.4,46,41,-73,,,,,,
37:22.4,46,44,-66,,,,,,
37:22.4,46,21,-65,,,,,,
37:22.4,46,60,-67,,,,,,
37:22.4,46,62,-70,,,,,,
37:22.4,46,27,-69,,,,,,
37:22.4,46,45,-52,,,,,,
37:22.4,46,48,-54,,,,,,
37:22.4,46,47,-56,,,,,,
37:22.6,46,55,-69,,,,,,
37:22.6,46,32,-72,,,,,,
37:22.6,46,59,-73,,,,,,
37:22.6,46,42,-65,,,,,,
37:22.6,46,64,-66,,,,,,
37:22.6,46,41,-73,,,,,,
37:22.6,46,22,-67,,,,,,
37:22.6,46,27,-70,,,,,,
37:22.6,46,45,-53,,,,,,
37:22.6,46,48,-57,,,,,,
37:22.6,46,26,-62,,,,,,
37:22.7,46,55,-69,,,,,,
37:22.7,46,32,-71,,,,,,
37:22.7,46,38,-67,,,,,,
37:22.7,46,57,-68,,,,,,
37:22.7,46,35,-71,,,,,,
37:22.7,46,58,-66,,,,,,
37:22.7,46,42,-67,,,,,,
37:22.7,46,64,-66,,,,,,
37:22.7,46,43,-68,,,,,,
37:22.7,46,61,-64,,,,,,
37:22.7,46,28,-64,,,,,,
37:22.7,46,27,-70,,,,,,
37:22.7,46,29,-76,,,,,,
37:22.7,46,24,-82,,,,,,
37:22.7,46,46,-53,,,,,,
37:22.7,46,45,-53,,,,,,
37:22.7,46,48,-57,,,,,,
37:22.7,46,47,-56,,,,,,
37:22.8,46,55,-69,,,,,,
37:22.8,46,38,-68,,,,,,
37:22.8,46,57,-67,,,,,,
37:22.8,46,35,-71,,,,,,
37:22.8,46,59,-73,,,,,,
37:22.8,46,36,-69,,,,,,
37:22.8,46,63,-70,,,,,,
37:22.8,46,22,-67,,,,,,
37:22.8,46,44,-66,,,,,,
37:22.8,46,60,-68,,,,,,
37:22.8,46,40,-67,,,,,,
37:22.8,46,45,-53,,,,,,
37:22.8,46,48,-57,,,,,,
37:22.8,46,26,-63,,,,,,
37:22.8,46,25,-64,,,,,,
37:22.9,46,55,-69,,,,,,
37:22.9,46,54,-66,,,,,,
37:22.9,46,32,-71,,,,,,
37:22.9,46,35,-71,,,,,,
37:22.9,46,59,-74,,,,,,
37:22.9,46,58,-66,,,,,,
37:22.9,46,64,-67,,,,,,
37:22.9,46,41,-71,,,,,,
37:22.9,46,44,-65,,,,,,
37:22.9,46,43,-68,,,,,,
37:22.9,46,28,-64,,,,,,
37:22.9,46,29,-79,,,,,,
37:22.9,46,24,-83,,,,,,
37:22.9,46,46,-53,,,,,,
37:22.9,46,23,-73,,,,,,
37:22.9,46,48,-57,,,,,,
37:22.9,46,47,-56,,,,,,
37:23.0,46,38,-69,,,,,,
37:23.0,46,57,-67,,,,,,
37:23.0,46,35,-70,,,,,,
37:23.0,46,58,-68,,,,,,
37:23.0,46,64,-65,,,,,,
37:23.0,46,22,-68,,,,,,
37:23.0,46,21,-66,,,,,,
37:23.0,46,43,-66,,,,,,
37:23.0,46,29,-76,,,,,,
37:23.0,46,46,-53,,,,,,
37:23.0,46,26,-63,,,,,,
37:23.0,46,47,-56,,,,,,
37:23.1,46,55,-69,,,,,,
37:23.1,46,33,-68,,,,,,
37:23.1,46,39,-80,,,,,,
37:23.1,46,38,-68,,,,,,
37:23.1,46,34,-85,,,,,,
37:23.1,46,59,-75,,,,,,
37:23.1,46,42,-64,,,,,,
37:23.1,46,64,-65,,,,,,
37:23.1,46,44,-67,,,,,,
37:23.1,46,21,-66,,,,,,
37:23.1,46,62,-71,,,,,,
37:23.1,46,24,-84,,,,,,
37:23.1,46,46,-54,,,,,,
37:23.1,46,45,-53,,,,,,
37:23.1,46,47,-56,,,,,,
37:23.1,46,25,-64,,,,,,
37:23.2,46,53,-88,,,,,,
37:23.2,46,55,-69,,,,,,
37:23.2,46,33,-68,,,,,,
37:23.2,46,32,-73,,,,,,
37:23.2,46,39,-81,,,,,,
37:23.2,46,34,-84,,,,,,
37:23.2,46,43,-67,,,,,,
37:23.2,46,28,-64,,,,,,
37:23.2,46,46,-53,,,,,,
37:23.2,46,45,-53,,,,,,
37:23.2,46,26,-63,,,,,,
37:23.2,46,47,-55,,,,,,
37:23.3,46,53,-81,,,,,,
37:23.3,46,30,-67,,,,,,
37:23.3,46,55,-68,,,,,,
37:23.3,46,54,-66,,,,,,
37:23.3,46,39,-82,,,,,,
37:23.3,46,42,-64,,,,,,
37:23.3,46,63,-69,,,,,,
37:23.3,46,21,-66,,,,,,
37:23.3,46,40,-67,,,,,,
37:23.3,46,61,-64,,,,,,
37:23.3,46,45,-53,,,,,,
37:23.4,46,31,-65,,,,,,
37:23.4,46,53,-79,,,,,,
37:23.4,46,30,-64,,,,,,
37:23.4,46,55,-69,,,,,,
37:23.4,46,35,-69,,,,,,
37:23.4,46,34,-82,,,,,,
37:23.4,46,37,-71,,,,,,
37:23.4,46,58,-66,,,,,,
37:23.4,46,21,-66,,,,,,
37:23.4,46,60,-67,,,,,,
37:23.4,46,40,-67,,,,,,
37:23.4,46,61,-64,,,,,,
37:23.4,46,29,-74,,,,,,
37:23.4,46,24,-81,,,,,,
37:23.4,46,46,-53,,,,,,
37:23.4,46,48,-58,,,,,,
37:23.4,46,26,-63,,,,,,
37:23.4,46,47,-55,,,,,,
37:23.4,46,25,-61,,,,,,
37:23.5,46,32,-73,,,,,,
37:23.5,46,57,-67,,,,,,
37:23.5,46,56,-79,,,,,,
37:23.5,46,42,-64,,,,,,
37:23.5,46,22,-67,,,,,,
37:23.5,46,21,-67,,,,,,
37:23.5,46,40,-67,,,,,,
37:23.5,46,61,-64,,,,,,
37:23.5,46,28,-64,,,,,,
37:23.5,46,27,-67,,,,,,
37:23.5,46,46,-53,,,,,,
37:23.5,46,23,-75,,,,,,
37:23.5,46,48,-58,,,,,,
37:23.5,46,25,-62,,,,,,
37:23.6,46,31,-65,,,,,,
37:23.6,46,34,-83,,,,,,
37:23.6,46,42,-64,,,,,,
37:23.6,46,41,-75,,,,,,
37:23.6,46,43,-68,,,,,,
37:23.6,46,45,-53,,,,,,
37:23.6,46,48,-58,,,,,,
37:23.6,46,47,-54,,,,,,
37:23.7,46,55,-69,,,,,,
37:23.7,46,54,-65,,,,,,
37:23.7,46,32,-75,,,,,,
37:23.7,46,35,-71,,,,,,
37:23.7,46,58,-66,,,,,,
37:23.7,46,22,-66,,,,,,
37:23.7,46,21,-63,,,,,,
37:23.7,46,28,-64,,,,,,
37:23.7,46,27,-67,,,,,,
37:23.7,46,24,-80,,,,,,
37:23.7,46,46,-54,,,,,,
37:23.7,46,45,-53,,,,,,
37:23.7,46,26,-62,,,,,,
37:23.7,46,47,-55,,,,,,
37:23.7,46,25,-62,,,,,,
37:23.8,46,31,-66,,,,,,
37:23.8,46,55,-69,,,,,,
37:23.8,46,32,-73,,,,,,
37:23.8,46,57,-68,,,,,,
37:23.8,46,37,-72,,,,,,
37:23.8,46,42,-66,,,,,,
37:23.8,46,41,-77,,,,,,
37:23.8,46,44,-66,,,,,,
37:23.8,46,40,-67,,,,,,
37:23.8,46,46,-53,,,,,,
37:23.8,46,45,-53,,,,,,
37:23.9,46,30,-67,,,,,,
37:23.9,46,55,-69,,,,,,
37:23.9,46,33,-67,,,,,,
37:23.9,46,54,-68,,,,,,
37:23.9,46,32,-71,,,,,,
37:23.9,46,38,-66,,,,,,
37:23.9,46,37,-72,,,,,,
37:23.9,46,58,-66,,,,,,
37:23.9,46,42,-67,,,,,,
37:23.9,46,21,-66,,,,,,
37:23.9,46,40,-64,,,,,,
37:23.9,46,62,-69,,,,,,
