TIME,Base,Minor,Rssi,,,,,Base,26
30:01.9,26,45,-65,,,,,,
30:01.9,26,48,-67,,,,,,
30:01.9,26,26,-58,,,,,,
30:01.9,26,47,-63,,,,,,
30:02.0,26,31,-66,,,,,,
30:02.0,26,33,-79,,,,,,
30:02.0,26,39,-69,,,,,,
30:02.0,26,57,-67,,,,,,
30:02.0,26,34,-74,,,,,,
30:02.0,26,56,-65,,,,,,
30:02.0,26,59,-73,,,,,,
30:02.0,26,64,-70,,,,,,
30:02.0,26,22,-61,,,,,,
30:02.0,26,44,-55,,,,,,
30:02.0,26,21,-67,,,,,,
30:02.0,26,43,-60,,,,,,
30:02.0,26,60,-70,,,,,,
30:02.0,26,62,-67,,,,,,
30:02.0,26,24,-62,,,,,,
30:02.0,26,46,-64,,,,,,
30:02.0,26,26,-57,,,,,,
30:02.1,26,39,-69,,,,,,
30:02.1,26,38,-75,,,,,,
30:02.1,26,34,-81,,,,,,
30:02.1,26,37,-66,,,,,,
30:02.1,26,64,-67,,,,,,
30:02.1,26,41,-67,,,,,,
30:02.1,26,22,-61,,,,,,
30:02.1,26,61,-65,,,,,,
30:02.1,26,28,-67,,,,,,
30:02.1,26,24,-60,,,,,,
30:02.2,26,53,-66,,,,,,
30:02.2,26,31,-64,,,,,,
30:02.2,26,30,-64,,,,,,
30:02.2,26,55,-67,,,,,,
30:02.2,26,33,-78,,,,,,
30:02.2,26,39,-69,,,,,,
30:02.2,26,38,-73,,,,,,
30:02.2,26,59,-67,,,,,,
30:02.2,26,42,-64,,,,,,
30:02.2,26,64,-65,,,,,,
30:02.2,26,44,-55,,,,,,
30:02.2,26,21,-61,,,,,,
30:02.2,26,43,-61,,,,,,
30:02.2,26,62,-68,,,,,,
30:02.2,26,61,-61,,,,,,
30:02.2,26,24,-58,,,,,,
30:02.2,26,45,-62,,,,,,
30:02.2,26,47,-67,,,,,,
30:02.2,26,25,-70,,,,,,
30:02.3,26,53,-65,,,,,,
30:02.3,26,32,-80,,,,,,
30:02.3,26,39,-68,,,,,,
30:02.3,26,59,-70,,,,,,
30:02.3,26,37,-67,,,,,,
30:02.3,26,36,-75,,,,,,
30:02.3,26,58,-88,,,,,,
30:02.3,26,42,-66,,,,,,
30:02.3,26,64,-67,,,,,,
30:02.3,26,41,-70,,,,,,
30:02.3,26,63,-71,,,,,,
30:02.3,26,44,-55,,,,,,
30:02.3,26,21,-58,,,,,,
30:02.3,26,43,-62,,,,,,
30:02.3,26,62,-67,,,,,,
30:02.3,26,45,-58,,,,,,
30:02.3,26,47,-66,,,,,,
30:02.4,26,31,-63,,,,,,
30:02.4,26,57,-66,,,,,,
30:02.4,26,34,-78,,,,,,
30:02.4,26,58,-80,,,,,,
30:02.4,26,42,-64,,,,,,
30:02.4,26,64,-67,,,,,,
30:02.4,26,41,-67,,,,,,
30:02.4,26,61,-63,,,,,,
30:02.4,26,23,-56,,,,,,
30:02.4,26,45,-55,,,,,,
30:02.4,26,48,-56,,,,,,
30:02.4,26,47,-65,,,,,,
30:02.5,26,31,-64,,,,,,
30:02.5,26,30,-64,,,,,,
30:02.5,26,39,-69,,,,,,
30:02.5,26,57,-65,,,,,,
30:02.5,26,35,-64,,,,,,
30:02.5,26,59,-72,,,,,,
30:02.5,26,58,-80,,,,,,
30:02.5,26,21,-56,,,,,,
30:02.5,26,43,-62,,,,,,
30:02.5,26,61,-62,,,,,,
30:02.5,26,27,-60,,,,,,
30:02.5,26,24,-58,,,,,,
30:02.5,26,26,-51,,,,,,
30:02.6,26,30,-64,,,,,,
30:02.6,26,57,-65,,,,,,
30:02.6,26,36,-75,,,,,,
30:02.6,26,42,-64,,,,,,
30:02.6,26,21,-55,,,,,,
30:02.6,26,61,-63,,,,,,
30:02.6,26,27,-58,,,,,,
30:02.6,26,23,-54,,,,,,
30:02.6,26,45,-56,,,,,,
30:02.6,26,48,-57,,,,,,
30:02.6,26,26,-51,,,,,,
30:02.7,26,53,-66,,,,,,
30:02.7,26,31,-64,,,,,,
30:02.7,26,32,-88,,,,,,
30:02.7,26,39,-69,,,,,,
30:02.7,26,58,-81,,,,,,
30:02.7,26,42,-62,,,,,,
30:02.7,26,64,-67,,,,,,
30:02.7,26,63,-71,,,,,,
30:02.7,26,24,-58,,,,,,
30:02.7,26,45,-55,,,,,,
30:02.7,26,48,-57,,,,,,
30:02.7,26,26,-51,,,,,,
30:02.7,26,25,-71,,,,,,
30:02.9,26,31,-64,,,,,,
30:02.9,26,30,-64,,,,,,
30:02.9,26,55,-70,,,,,,
30:02.9,26,58,-82,,,,,,
30:02.9,26,42,-64,,,,,,
30:02.9,26,64,-67,,,,,,
30:02.9,26,44,-54,,,,,,
30:02.9,26,21,-53,,,,,,
30:02.9,26,43,-64,,,,,,
30:02.9,26,27,-59,,,,,,
30:02.9,26,45,-55,,,,,,
30:02.9,26,26,-51,,,,,,
30:02.9,26,47,-66,,,,,,
30:02.9,26,25,-71,,,,,,
30:03.0,26,31,-64,,,,,,
30:03.0,26,57,-66,,,,,,
30:03.0,26,36,-77,,,,,,
30:03.0,26,58,-84,,,,,,
30:03.0,26,41,-64,,,,,,
30:03.0,26,21,-53,,,,,,
30:03.0,26,43,-65,,,,,,
30:03.0,26,27,-59,,,,,,
30:03.0,26,24,-58,,,,,,
30:03.0,26,26,-51,,,,,,
30:03.0,26,47,-66,,,,,,
30:03.1,26,31,-64,,,,,,
30:03.1,26,30,-64,,,,,,
30:03.1,26,55,-72,,,,,,
30:03.1,26,32,-77,,,,,,
30:03.1,26,54,-70,,,,,,
30:03.1,26,34,-77,,,,,,
30:03.1,26,59,-73,,,,,,
30:03.1,26,36,-75,,,,,,
30:03.1,26,42,-62,,,,,,
30:03.1,26,64,-67,,,,,,
30:03.1,26,21,-53,,,,,,
30:03.1,26,43,-64,,,,,,
30:03.1,26,60,-70,,,,,,
30:03.1,26,40,-77,,,,,,
30:03.1,26,61,-64,,,,,,
30:03.1,26,27,-59,,,,,,
30:03.1,26,26,-51,,,,,,
30:03.2,26,53,-67,,,,,,
30:03.2,26,31,-64,,,,,,
30:03.2,26,55,-72,,,,,,
30:03.2,26,54,-68,,,,,,
30:03.2,26,35,-67,,,,,,
30:03.2,26,59,-75,,,,,,
30:03.2,26,37,-66,,,,,,
30:03.2,26,64,-67,,,,,,
30:03.2,26,63,-69,,,,,,
30:03.2,26,62,-70,,,,,,
30:03.2,26,28,-66,,,,,,
30:03.2,26,24,-57,,,,,,
30:03.2,26,45,-54,,,,,,
30:03.3,26,53,-67,,,,,,
30:03.3,26,35,-67,,,,,,
30:03.3,26,34,-72,,,,,,
30:03.3,26,36,-74,,,,,,
30:03.3,26,64,-66,,,,,,
30:03.3,26,63,-70,,,,,,
30:03.3,26,44,-54,,,,,,
30:03.3,26,43,-64,,,,,,
30:03.3,26,27,-59,,,,,,
30:03.3,26,24,-57,,,,,,
30:03.3,26,23,-54,,,,,,
30:03.3,26,25,-65,,,,,,
30:03.4,26,53,-67,,,,,,
30:03.4,26,31,-64,,,,,,
30:03.4,26,30,-65,,,,,,
30:03.4,26,55,-71,,,,,,
30:03.4,26,39,-71,,,,,,
30:03.4,26,34,-72,,,,,,
30:03.4,26,64,-66,,,,,,
30:03.4,26,41,-66,,,,,,
30:03.4,26,22,-62,,,,,,
30:03.4,26,61,-64,,,,,,
30:03.4,26,27,-59,,,,,,
30:03.4,26,24,-57,,,,,,
30:03.4,26,45,-54,,,,,,
30:03.4,26,26,-52,,,,,,
30:03.4,26,47,-63,,,,,,
30:03.4,26,25,-65,,,,,,
30:03.5,26,53,-67,,,,,,
30:03.5,26,31,-64,,,,,,
30:03.5,26,30,-65,,,,,,
30:03.5,26,57,-66,,,,,,
30:03.5,26,34,-72,,,,,,
30:03.5,26,56,-66,,,,,,
30:03.5,26,59,-71,,,,,,
30:03.5,26,58,-85,,,,,,
30:03.5,26,22,-61,,,,,,
30:03.5,26,61,-64,,,,,,
30:03.5,26,27,-58,,,,,,
30:03.5,26,29,-75,,,,,,
30:03.5,26,24,-57,,,,,,
30:03.5,26,46,-66,,,,,,
30:03.5,26,23,-53,,,,,,
30:03.5,26,25,-66,,,,,,
30:03.6,26,53,-67,,,,,,
30:03.6,26,31,-64,,,,,,
30:03.6,26,33,-73,,,,,,
30:03.6,26,34,-71,,,,,,
30:03.6,26,44,-54,,,,,,
30:03.6,26,21,-54,,,,,,
30:03.6,26,29,-76,,,,,,
30:03.6,26,24,-57,,,,,,
30:03.6,26,46,-67,,,,,,
30:03.6,26,23,-54,,,,,,
30:03.6,26,45,-55,,,,,,
30:03.6,26,48,-55,,,,,,
30:03.6,26,26,-52,,,,,,
30:03.6,26,25,-66,,,,,,
30:03.7,26,31,-64,,,,,,
30:03.7,26,55,-71,,,,,,
30:03.7,26,54,-67,,,,,,
30:03.7,26,35,-67,,,,,,
30:03.7,26,34,-71,,,,,,
30:03.7,26,37,-68,,,,,,
30:03.7,26,64,-68,,,,,,
30:03.7,26,41,-70,,,,,,
30:03.7,26,44,-54,,,,,,
30:03.7,26,28,-69,,,,,,
30:03.7,26,24,-56,,,,,,
30:03.7,26,46,-66,,,,,,
30:03.7,26,25,-66,,,,,,
30:03.8,26,53,-69,,,,,,
30:03.8,26,31,-64,,,,,,
30:03.8,26,30,-65,,,,,,
30:03.8,26,38,-68,,,,,,
30:03.8,26,35,-66,,,,,,
30:03.8,26,37,-66,,,,,,
30:03.8,26,58,-80,,,,,,
30:03.8,26,64,-67,,,,,,
30:03.8,26,41,-71,,,,,,
30:03.8,26,44,-53,,,,,,
30:03.8,26,43,-61,,,,,,
30:03.8,26,60,-73,,,,,,
30:03.8,26,28,-71,,,,,,
30:03.8,26,27,-59,,,,,,
30:03.8,26,23,-55,,,,,,
30:03.8,26,45,-55,,,,,,
30:03.8,26,48,-55,,,,,,
30:03.8,26,26,-52,,,,,,
30:03.9,26,33,-68,,,,,,
30:03.9,26,54,-66,,,,,,
30:03.9,26,39,-72,,,,,,
30:03.9,26,38,-68,,,,,,
30:03.9,26,56,-67,,,,,,
30:03.9,26,37,-66,,,,,,
30:03.9,26,36,-73,,,,,,
30:03.9,26,58,-79,,,,,,
30:03.9,26,22,-61,,,,,,
30:03.9,26,60,-75,,,,,,
30:03.9,26,24,-56,,,,,,
30:03.9,26,48,-55,,,,,,
30:03.9,26,26,-52,,,,,,
30:04.0,26,53,-68,,,,,,
30:04.0,26,55,-78,,,,,,
30:04.0,26,33,-67,,,,,,
30:04.0,26,54,-66,,,,,,
30:04.0,26,39,-73,,,,,,
30:04.0,26,38,-67,,,,,,
30:04.0,26,37,-66,,,,,,
30:04.0,26,41,-67,,,,,,
30:04.0,26,21,-55,,,,,,
30:04.0,26,43,-59,,,,,,
30:04.0,26,60,-76,,,,,,
30:04.0,26,62,-81,,,,,,
30:04.0,26,28,-75,,,,,,
30:04.0,26,27,-59,,,,,,
30:04.0,26,24,-56,,,,,,
30:04.0,26,48,-55,,,,,,
30:04.1,26,31,-65,,,,,,
30:04.1,26,33,-69,,,,,,
30:04.1,26,59,-74,,,,,,
30:04.1,26,42,-64,,,,,,
30:04.1,26,64,-67,,,,,,
30:04.1,26,41,-67,,,,,,
30:04.1,26,21,-56,,,,,,
30:04.1,26,62,-81,,,,,,
30:04.1,26,40,-73,,,,,,
30:04.1,26,27,-59,,,,,,
30:04.1,26,29,-76,,,,,,
30:04.1,26,46,-67,,,,,,
30:04.1,26,45,-55,,,,,,
30:04.1,26,25,-64,,,,,,
30:04.2,26,31,-68,,,,,,
30:04.2,26,55,-83,,,,,,
30:04.2,26,33,-68,,,,,,
30:04.2,26,38,-75,,,,,,
30:04.2,26,63,-74,,,,,,
30:04.2,26,21,-57,,,,,,
30:04.2,26,60,-74,,,,,,
30:04.2,26,40,-74,,,,,,
30:04.2,26,28,-73,,,,,,
30:04.2,26,24,-55,,,,,,
30:04.2,26,46,-67,,,,,,
30:04.2,26,23,-54,,,,,,
30:04.2,26,45,-55,,,,,,
30:04.2,26,48,-55,,,,,,
30:04.2,26,25,-64,,,,,,
30:04.3,26,55,-72,,,,,,
30:04.3,26,33,-67,,,,,,
30:04.3,26,32,-68,,,,,,
30:04.3,26,54,-66,,,,,,
30:04.3,26,56,-66,,,,,,
30:04.3,26,42,-66,,,,,,
30:04.3,26,61,-62,,,,,,
30:04.3,26,28,-66,,,,,,
30:04.3,26,29,-66,,,,,,
30:04.3,26,24,-55,,,,,,
30:04.4,26,39,-71,,,,,,
30:04.4,26,37,-69,,,,,,
30:04.4,26,36,-80,,,,,,
30:04.4,26,64,-70,,,,,,
30:04.4,26,44,-60,,,,,,
30:04.4,26,21,-55,,,,,,
30:04.4,26,60,-73,,,,,,
30:04.4,26,40,-71,,,,,,
30:04.4,26,28,-65,,,,,,
30:04.4,26,27,-52,,,,,,
30:04.4,26,24,-56,,,,,,
30:04.4,26,45,-57,,,,,,
30:04.4,26,47,-68,,,,,,
30:04.5,26,38,-75,,,,,,
30:04.5,26,34,-67,,,,,,
30:04.5,26,22,-64,,,,,,
30:04.5,26,21,-55,,,,,,
30:04.5,26,43,-64,,,,,,
30:04.5,26,60,-74,,,,,,
30:04.5,26,28,-65,,,,,,
30:04.5,26,27,-53,,,,,,
30:04.5,26,29,-68,,,,,,
30:04.5,26,24,-55,,,,,,
30:04.5,26,25,-63,,,,,,
30:04.6,26,31,-68,,,,,,
30:04.6,26,30,-68,,,,,,
30:04.6,26,55,-71,,,,,,
30:04.6,26,38,-75,,,,,,
30:04.6,26,57,-82,,,,,,
30:04.6,26,34,-68,,,,,,
30:04.6,26,37,-71,,,,,,
30:04.6,26,36,-78,,,,,,
30:04.6,26,44,-60,,,,,,
30:04.6,26,43,-64,,,,,,
30:04.6,26,60,-74,,,,,,
30:04.6,26,27,-53,,,,,,
30:04.6,26,46,-64,,,,,,
30:04.6,26,23,-56,,,,,,
30:04.6,26,45,-57,,,,,,
30:04.7,26,31,-68,,,,,,
30:04.7,26,30,-67,,,,,,
30:04.7,26,55,-71,,,,,,
30:04.7,26,33,-66,,,,,,
30:04.7,26,32,-68,,,,,,
30:04.7,26,39,-74,,,,,,
30:04.7,26,35,-73,,,,,,
30:04.7,26,37,-71,,,,,,
30:04.7,26,36,-80,,,,,,
30:04.7,26,64,-71,,,,,,
30:04.7,26,41,-59,,,,,,
30:04.7,26,63,-67,,,,,,
30:04.7,26,44,-60,,,,,,
30:04.7,26,21,-55,,,,,,
30:04.7,26,43,-64,,,,,,
30:04.7,26,61,-62,,,,,,
30:04.7,26,28,-65,,,,,,
30:04.7,26,27,-53,,,,,,
30:04.7,26,24,-55,,,,,,
30:04.7,26,45,-57,,,,,,
30:04.7,26,48,-54,,,,,,
30:04.7,26,47,-68,,,,,,
30:04.8,26,53,-68,,,,,,
30:04.8,26,31,-69,,,,,,
30:04.8,26,30,-67,,,,,,
30:04.8,26,33,-66,,,,,,
30:04.8,26,32,-69,,,,,,
30:04.8,26,54,-67,,,,,,
30:04.8,26,57,-81,,,,,,
30:04.8,26,34,-69,,,,,,
30:04.8,26,36,-80,,,,,,
30:04.8,26,41,-58,,,,,,
30:04.8,26,44,-60,,,,,,
30:04.8,26,21,-55,,,,,,
30:04.8,26,43,-64,,,,,,
30:04.8,26,60,-74,,,,,,
30:04.8,26,62,-66,,,,,,
30:04.8,26,40,-70,,,,,,
30:04.8,26,28,-65,,,,,,
30:04.8,26,27,-53,,,,,,
30:04.8,26,29,-70,,,,,,
30:04.8,26,45,-57,,,,,,
30:04.8,26,48,-54,,,,,,
30:04.8,26,26,-51,,,,,,
30:05.0,26,53,-67,,,,,,
30:05.0,26,30,-67,,,,,,
30:05.0,26,32,-69,,,,,,
30:05.0,26,34,-70,,,,,,
30:05.0,26,56,-67,,,,,,
30:05.0,26,37,-71,,,,,,
30:05.0,26,36,-80,,,,,,
30:05.0,26,58,-67,,,,,,
30:05.0,26,64,-72,,,,,,
30:05.0,26,41,-59,,,,,,
30:05.0,26,63,-67,,,,,,
30:05.0,26,43,-64,,,,,,
30:05.0,26,60,-73,,,,,,
30:05.0,26,40,-70,,,,,,
30:05.0,26,28,-66,,,,,,
30:05.0,26,23,-56,,,,,,
30:05.0,26,45,-56,,,,,,
30:05.0,26,48,-54,,,,,,
30:05.0,26,26,-51,,,,,,
30:05.1,26,31,-68,,,,,,
30:05.1,26,54,-67,,,,,,
30:05.1,26,38,-75,,,,,,
30:05.1,26,34,-68,,,,,,
30:05.1,26,44,-60,,,,,,
30:05.1,26,60,-73,,,,,,
30:05.1,26,62,-66,,,,,,
30:05.1,26,40,-71,,,,,,
30:05.1,26,61,-62,,,,,,
30:05.1,26,24,-55,,,,,,
30:05.1,26,23,-56,,,,,,
30:05.1,26,48,-54,,,,,,
30:05.1,26,47,-68,,,,,,
30:05.1,26,25,-63,,,,,,
30:05.2,26,53,-67,,,,,,
30:05.2,26,30,-67,,,,,,
30:05.2,26,32,-67,,,,,,
30:05.2,26,38,-75,,,,,,
30:05.2,26,56,-66,,,,,,
30:05.2,26,41,-60,,,,,,
30:05.2,26,60,-73,,,,,,
30:05.2,26,24,-55,,,,,,
30:05.2,26,23,-56,,,,,,
30:05.2,26,45,-57,,,,,,
30:05.2,26,48,-54,,,,,,
30:05.2,26,47,-67,,,,,,
30:05.2,26,25,-63,,,,,,
30:05.3,26,31,-68,,,,,,
30:05.3,26,38,-75,,,,,,
30:05.3,26,57,-81,,,,,,
30:05.3,26,35,-72,,,,,,
30:05.3,26,56,-66,,,,,,
30:05.3,26,37,-71,,,,,,
30:05.3,26,22,-66,,,,,,
30:05.3,26,43,-64,,,,,,
30:05.3,26,60,-73,,,,,,
30:05.3,26,40,-71,,,,,,
30:05.3,26,24,-55,,,,,,
30:05.4,26,55,-74,,,,,,
30:05.4,26,54,-68,,,,,,
30:05.4,26,38,-75,,,,,,
30:05.4,26,35,-71,,,,,,
30:05.4,26,56,-66,,,,,,
30:05.4,26,21,-55,,,,,,
30:05.4,26,62,-65,,,,,,
30:05.4,26,29,-67,,,,,,
30:05.4,26,24,-55,,,,,,
30:05.4,26,23,-56,,,,,,
30:05.4,26,45,-57,,,,,,
30:05.4,26,47,-68,,,,,,
30:05.4,26,25,-63,,,,,,
30:05.5,26,31,-68,,,,,,
30:05.5,26,55,-73,,,,,,
30:05.5,26,38,-75,,,,,,
30:05.5,26,57,-79,,,,,,
30:05.5,26,34,-68,,,,,,
30:05.5,26,36,-79,,,,,,
30:05.5,26,41,-60,,,,,,
30:05.5,26,44,-60,,,,,,
30:05.5,26,40,-70,,,,,,
30:05.5,26,27,-53,,,,,,
30:05.5,26,23,-56,,,,,,
30:05.5,26,45,-57,,,,,,
30:05.5,26,26,-51,,,,,,
30:05.5,26,47,-69,,,,,,
30:05.5,26,25,-63,,,,,,
30:05.6,26,31,-68,,,,,,
30:05.6,26,39,-71,,,,,,
30:05.6,26,38,-75,,,,,,
30:05.6,26,34,-67,,,,,,
30:05.6,26,36,-78,,,,,,
30:05.6,26,42,-66,,,,,,
30:05.6,26,64,-69,,,,,,
30:05.6,26,63,-70,,,,,,
30:05.6,26,44,-59,,,,,,
30:05.6,26,43,-64,,,,,,
30:05.6,26,60,-73,,,,,,
30:05.6,26,61,-62,,,,,,
30:05.6,26,28,-65,,,,,,
30:05.6,26,29,-67,,,,,,
30:05.6,26,24,-55,,,,,,
30:05.6,26,48,-54,,,,,,
30:05.6,26,26,-51,,,,,,
30:05.7,26,53,-68,,,,,,
30:05.7,26,33,-67,,,,,,
30:05.7,26,39,-71,,,,,,
30:05.7,26,63,-67,,,,,,
30:05.7,26,22,-65,,,,,,
30:05.7,26,21,-55,,,,,,
30:05.7,26,62,-65,,,,,,
30:05.7,26,40,-71,,,,,,
30:05.7,26,61,-62,,,,,,
30:05.7,26,27,-53,,,,,,
30:05.7,26,24,-55,,,,,,
30:05.7,26,45,-56,,,,,,
30:05.7,26,48,-54,,,,,,
30:05.7,26,26,-52,,,,,,
30:05.7,26,25,-62,,,,,,
30:05.8,26,30,-67,,,,,,
30:05.8,26,55,-75,,,,,,
30:05.8,26,33,-67,,,,,,
30:05.8,26,35,-71,,,,,,
30:05.8,26,56,-66,,,,,,
30:05.8,26,36,-78,,,,,,
30:05.8,26,44,-59,,,,,,
30:05.8,26,61,-62,,,,,,
30:05.8,26,27,-53,,,,,,
30:05.8,26,23,-55,,,,,,
30:05.8,26,48,-54,,,,,,
30:05.8,26,26,-51,,,,,,
30:05.8,26,47,-69,,,,,,
30:05.8,26,25,-62,,,,,,
30:05.9,26,55,-75,,,,,,
30:05.9,26,33,-67,,,,,,
30:05.9,26,36,-78,,,,,,
30:05.9,26,58,-72,,,,,,
30:05.9,26,42,-66,,,,,,
30:05.9,26,41,-60,,,,,,
30:05.9,26,22,-66,,,,,,
30:05.9,26,44,-59,,,,,,
30:05.9,26,43,-63,,,,,,
30:05.9,26,60,-72,,,,,,
30:05.9,26,40,-71,,,,,,
30:05.9,26,61,-62,,,,,,
30:05.9,26,28,-65,,,,,,
30:05.9,26,27,-53,,,,,,
30:05.9,26,24,-55,,,,,,
30:05.9,26,23,-56,,,,,,
30:05.9,26,45,-56,,,,,,
30:05.9,26,26,-51,,,,,,
30:06.0,26,53,-68,,,,,,
30:06.0,26,31,-68,,,,,,
30:06.0,26,55,-74,,,,,,
30:06.0,26,39,-71,,,,,,
30:06.0,26,57,-78,,,,,,
30:06.0,26,34,-68,,,,,,
30:06.0,26,36,-80,,,,,,
30:06.0,26,41,-60,,,,,,
30:06.0,26,21,-55,,,,,,
30:06.0,26,43,-63,,,,,,
30:06.0,26,62,-65,,,,,,
30:06.0,26,28,-66,,,,,,
30:06.0,26,29,-66,,,,,,
30:06.0,26,24,-55,,,,,,
30:06.0,26,47,-68,,,,,,
30:06.1,26,53,-68,,,,,,
30:06.1,26,33,-67,,,,,,
30:06.1,26,37,-68,,,,,,
30:06.1,26,36,-79,,,,,,
30:06.1,26,42,-67,,,,,,
30:06.1,26,41,-60,,,,,,
30:06.1,26,63,-68,,,,,,
30:06.1,26,22,-66,,,,,,
30:06.1,26,21,-54,,,,,,
30:06.1,26,62,-65,,,,,,
30:06.1,26,61,-63,,,,,,
30:06.1,26,23,-56,,,,,,
30:06.1,26,45,-55,,,,,,
30:06.1,26,48,-54,,,,,,
30:06.1,26,25,-62,,,,,,
30:06.2,26,53,-68,,,,,,
30:06.2,26,30,-68,,,,,,
30:06.2,26,32,-69,,,,,,
30:06.2,26,38,-73,,,,,,
30:06.2,26,57,-75,,,,,,
30:06.2,26,56,-65,,,,,,
30:06.2,26,59,-86,,,,,,
30:06.2,26,64,-71,,,,,,
30:06.2,26,41,-60,,,,,,
30:06.2,26,63,-68,,,,,,
30:06.2,26,21,-55,,,,,,
30:06.2,26,60,-73,,,,,,
30:06.2,26,28,-66,,,,,,
30:06.2,26,24,-55,,,,,,
30:06.2,26,45,-56,,,,,,
30:06.2,26,48,-54,,,,,,
30:06.2,26,26,-52,,,,,,
30:06.2,26,25,-63,,,,,,
30:06.3,26,30,-68,,,,,,
30:06.3,26,55,-73,,,,,,
30:06.3,26,32,-68,,,,,,
30:06.3,26,54,-66,,,,,,
30:06.3,26,59,-83,,,,,,
30:06.3,26,42,-67,,,,,,
30:06.3,26,41,-60,,,,,,
30:06.3,26,21,-55,,,,,,
30:06.3,26,61,-62,,,,,,
30:06.3,26,28,-66,,,,,,
30:06.3,26,27,-52,,,,,,
30:06.3,26,29,-66,,,,,,
30:06.3,26,46,-63,,,,,,
30:06.3,26,23,-56,,,,,,
30:06.3,26,26,-52,,,,,,
30:06.4,26,31,-69,,,,,,
30:06.4,26,30,-68,,,,,,
30:06.4,26,33,-67,,,,,,
30:06.4,26,32,-67,,,,,,
30:06.4,26,34,-67,,,,,,
30:06.4,26,56,-64,,,,,,
30:06.4,26,44,-58,,,,,,
30:06.4,26,43,-64,,,,,,
30:06.4,26,27,-53,,,,,,
30:06.4,26,46,-63,,,,,,
