TIME,Base,Minor,Rssi,,,,,Base,54
35:23.0,54,63,-68,,,,,,
35:23.0,54,40,-87,,,,,,
35:23.0,54,29,-69,,,,,,
35:23.0,54,24,-83,,,,,,
35:23.0,54,23,-75,,,,,,
35:23.0,54,45,-70,,,,,,
35:23.0,54,25,-79,,,,,,
35:23.0,54,47,-71,,,,,,
35:23.1,54,53,-59,,,,,,
35:23.1,54,31,-72,,,,,,
35:23.1,54,30,-78,,,,,,
35:23.1,54,33,-59,,,,,,
35:23.1,54,54,-48,,,,,,
35:23.1,54,57,-60,,,,,,
35:23.1,54,34,-69,,,,,,
35:23.1,54,56,-56,,,,,,
35:23.1,54,59,-58,,,,,,
35:23.1,54,58,-59,,,,,,
35:23.1,54,36,-59,,,,,,
35:23.1,54,63,-68,,,,,,
35:23.1,54,21,-71,,,,,,
35:23.1,54,62,-71,,,,,,
35:23.1,54,29,-68,,,,,,
35:23.1,54,24,-83,,,,,,
35:23.1,54,26,-71,,,,,,
35:23.1,54,25,-80,,,,,,
35:23.1,54,47,-74,,,,,,
35:23.2,54,53,-59,,,,,,
35:23.2,54,55,-49,,,,,,
35:23.2,54,33,-60,,,,,,
35:23.2,54,32,-67,,,,,,
35:23.2,54,39,-77,,,,,,
35:23.2,54,57,-60,,,,,,
35:23.2,54,34,-69,,,,,,
35:23.2,54,56,-56,,,,,,
35:23.2,54,64,-76,,,,,,
35:23.2,54,44,-82,,,,,,
35:23.2,54,21,-69,,,,,,
35:23.2,54,62,-71,,,,,,
35:23.2,54,27,-67,,,,,,
35:23.2,54,29,-68,,,,,,
35:23.2,54,24,-78,,,,,,
35:23.3,54,55,-49,,,,,,
35:23.3,54,33,-60,,,,,,
35:23.3,54,32,-67,,,,,,
35:23.3,54,38,-74,,,,,,
35:23.3,54,35,-64,,,,,,
35:23.3,54,57,-60,,,,,,
35:23.3,54,34,-70,,,,,,
35:23.3,54,58,-59,,,,,,
35:23.3,54,36,-58,,,,,,
35:23.3,54,64,-75,,,,,,
35:23.3,54,44,-81,,,,,,
35:23.3,54,27,-69,,,,,,
35:23.3,54,24,-79,,,,,,
35:23.3,54,25,-78,,,,,,
35:23.3,54,47,-73,,,,,,
35:23.4,54,55,-49,,,,,,
35:23.4,54,32,-68,,,,,,
35:23.4,54,39,-75,,,,,,
35:23.4,54,57,-61,,,,,,
35:23.4,54,59,-59,,,,,,
35:23.4,54,37,-69,,,,,,
35:23.4,54,42,-70,,,,,,
35:23.4,54,63,-67,,,,,,
35:23.4,54,60,-59,,,,,,
35:23.4,54,28,-68,,,,,,
35:23.4,54,27,-69,,,,,,
35:23.4,54,47,-73,,,,,,
35:23.5,54,53,-59,,,,,,
35:23.5,54,30,-76,,,,,,
35:23.5,54,54,-48,,,,,,
35:23.5,54,39,-75,,,,,,
35:23.5,54,38,-74,,,,,,
35:23.5,54,56,-56,,,,,,
35:23.5,54,59,-59,,,,,,
35:23.5,54,37,-68,,,,,,
35:23.5,54,63,-66,,,,,,
35:23.5,54,44,-80,,,,,,
35:23.5,54,29,-67,,,,,,
35:23.5,54,24,-80,,,,,,
35:23.5,54,23,-76,,,,,,
35:23.5,54,48,-69,,,,,,
35:23.5,54,25,-83,,,,,,
35:23.5,54,47,-74,,,,,,
35:23.6,54,30,-75,,,,,,
35:23.6,54,55,-49,,,,,,
35:23.6,54,32,-63,,,,,,
35:23.6,54,39,-75,,,,,,
35:23.6,54,38,-75,,,,,,
35:23.6,54,35,-64,,,,,,
35:23.6,54,57,-62,,,,,,
35:23.6,54,56,-56,,,,,,
35:23.6,54,59,-58,,,,,,
35:23.6,54,41,-68,,,,,,
35:23.6,54,63,-67,,,,,,
35:23.6,54,43,-70,,,,,,
35:23.6,54,60,-60,,,,,,
35:23.6,54,61,-72,,,,,,
35:23.6,54,28,-67,,,,,,
35:23.6,54,29,-68,,,,,,
35:23.6,54,46,-71,,,,,,
35:23.6,54,23,-77,,,,,,
35:23.6,54,45,-70,,,,,,
35:23.6,54,47,-75,,,,,,
35:23.7,54,31,-65,,,,,,
35:23.7,54,55,-49,,,,,,
35:23.7,54,54,-47,,,,,,
35:23.7,54,35,-60,,,,,,
35:23.7,54,56,-56,,,,,,
35:23.7,54,59,-60,,,,,,
35:23.7,54,58,-59,,,,,,
35:23.7,54,36,-61,,,,,,
35:23.7,54,63,-72,,,,,,
35:23.7,54,62,-73,,,,,,
35:23.7,54,40,-66,,,,,,
35:23.7,54,29,-73,,,,,,
35:23.8,54,55,-49,,,,,,
35:23.8,54,33,-60,,,,,,
35:23.8,54,32,-63,,,,,,
35:23.8,54,39,-73,,,,,,
35:23.8,54,38,-67,,,,,,
35:23.8,54,58,-59,,,,,,
35:23.8,54,36,-61,,,,,,
35:23.8,54,63,-71,,,,,,
35:23.8,54,44,-70,,,,,,
35:23.8,54,40,-66,,,,,,
35:23.8,54,29,-76,,,,,,
35:23.8,54,23,-72,,,,,,
35:23.8,54,25,-76,,,,,,
35:23.9,54,31,-64,,,,,,
35:23.9,54,33,-60,,,,,,
35:23.9,54,54,-47,,,,,,
35:23.9,54,57,-60,,,,,,
35:23.9,54,58,-59,,,,,,
35:23.9,54,63,-70,,,,,,
35:23.9,54,44,-71,,,,,,
35:23.9,54,60,-78,,,,,,
35:24.0,54,53,-58,,,,,,
35:24.0,54,30,-69,,,,,,
35:24.0,54,55,-49,,,,,,
35:24.0,54,34,-67,,,,,,
35:24.0,54,58,-58,,,,,,
35:24.0,54,21,-67,,,,,,
35:24.0,54,60,-83,,,,,,
35:24.0,54,40,-66,,,,,,
35:24.0,54,27,-68,,,,,,
35:24.0,54,24,-69,,,,,,
35:24.0,54,45,-69,,,,,,
35:24.0,54,25,-75,,,,,,
35:24.1,54,31,-64,,,,,,
35:24.1,54,54,-47,,,,,,
35:24.1,54,32,-64,,,,,,
35:24.1,54,35,-60,,,,,,
35:24.1,54,56,-56,,,,,,
35:24.1,54,59,-60,,,,,,
35:24.1,54,58,-59,,,,,,
35:24.1,54,36,-62,,,,,,
35:24.1,54,41,-73,,,,,,
35:24.1,54,63,-71,,,,,,
35:24.1,54,44,-71,,,,,,
35:24.1,54,43,-70,,,,,,
35:24.1,54,60,-80,,,,,,
35:24.1,54,29,-77,,,,,,
35:24.1,54,46,-70,,,,,,
35:24.1,54,48,-68,,,,,,
35:24.2,54,31,-64,,,,,,
35:24.2,54,55,-49,,,,,,
35:24.2,54,33,-60,,,,,,
35:24.2,54,54,-47,,,,,,
35:24.2,54,32,-63,,,,,,
35:24.2,54,39,-72,,,,,,
35:24.2,54,35,-61,,,,,,
35:24.2,54,57,-60,,,,,,
35:24.2,54,59,-60,,,,,,
35:24.2,54,58,-59,,,,,,
35:24.2,54,40,-66,,,,,,
35:24.2,54,61,-70,,,,,,
35:24.2,54,27,-68,,,,,,
35:24.2,54,29,-78,,,,,,
35:24.2,54,23,-72,,,,,,
35:24.2,54,26,-68,,,,,,
35:24.2,54,25,-75,,,,,,
35:24.4,54,55,-49,,,,,,
35:24.4,54,33,-60,,,,,,
35:24.4,54,32,-63,,,,,,
35:24.4,54,39,-73,,,,,,
35:24.4,54,38,-68,,,,,,
35:24.4,54,35,-61,,,,,,
35:24.4,54,34,-68,,,,,,
35:24.4,54,56,-56,,,,,,
35:24.4,54,59,-60,,,,,,
35:24.4,54,58,-59,,,,,,
35:24.4,54,36,-61,,,,,,
35:24.4,54,21,-67,,,,,,
35:24.4,54,60,-79,,,,,,
35:24.4,54,40,-66,,,,,,
35:24.4,54,23,-72,,,,,,
35:24.4,54,26,-68,,,,,,
35:24.4,54,25,-77,,,,,,
35:24.5,54,31,-65,,,,,,
35:24.5,54,30,-70,,,,,,
35:24.5,54,55,-49,,,,,,
35:24.5,54,39,-74,,,,,,
35:24.5,54,38,-68,,,,,,
35:24.5,54,35,-62,,,,,,
35:24.5,54,57,-60,,,,,,
35:24.5,54,56,-56,,,,,,
35:24.5,54,58,-58,,,,,,
35:24.5,54,64,-74,,,,,,
35:24.5,54,41,-75,,,,,,
35:24.5,54,60,-80,,,,,,
35:24.5,54,61,-70,,,,,,
35:24.5,54,26,-69,,,,,,
35:24.5,54,47,-64,,,,,,
35:24.6,54,53,-58,,,,,,
35:24.6,54,30,-70,,,,,,
35:24.6,54,55,-49,,,,,,
35:24.6,54,33,-61,,,,,,
35:24.6,54,54,-48,,,,,,
35:24.6,54,38,-67,,,,,,
35:24.6,54,35,-62,,,,,,
35:24.6,54,57,-60,,,,,,
35:24.6,54,56,-56,,,,,,
35:24.6,54,36,-62,,,,,,
35:24.6,54,22,-75,,,,,,
35:24.6,54,29,-76,,,,,,
35:24.6,54,46,-70,,,,,,
35:24.6,54,25,-76,,,,,,
35:24.7,54,31,-65,,,,,,
35:24.7,54,55,-49,,,,,,
35:24.7,54,33,-61,,,,,,
35:24.7,54,32,-64,,,,,,
35:24.7,54,38,-67,,,,,,
35:24.7,54,34,-67,,,,,,
35:24.7,54,56,-55,,,,,,
35:24.7,54,58,-58,,,,,,
35:24.7,54,36,-61,,,,,,
35:24.7,54,64,-76,,,,,,
35:24.7,54,63,-73,,,,,,
35:24.7,54,44,-71,,,,,,
35:24.7,54,61,-71,,,,,,
35:24.7,54,29,-75,,,,,,
35:24.7,54,46,-71,,,,,,
35:24.7,54,26,-68,,,,,,
35:24.7,54,47,-63,,,,,,
35:24.8,54,53,-58,,,,,,
35:24.8,54,31,-65,,,,,,
35:24.8,54,55,-49,,,,,,
35:24.8,54,33,-61,,,,,,
35:24.8,54,32,-64,,,,,,
35:24.8,54,39,-73,,,,,,
35:24.8,54,38,-67,,,,,,
35:24.8,54,35,-61,,,,,,
35:24.8,54,57,-60,,,,,,
35:24.8,54,59,-59,,,,,,
35:24.8,54,36,-61,,,,,,
35:24.8,54,44,-71,,,,,,
35:24.8,54,22,-73,,,,,,
35:24.8,54,40,-66,,,,,,
35:24.8,54,61,-72,,,,,,
35:24.8,54,29,-73,,,,,,
35:24.8,54,46,-70,,,,,,
35:24.9,54,31,-65,,,,,,
35:24.9,54,33,-61,,,,,,
35:24.9,54,54,-47,,,,,,
35:24.9,54,32,-64,,,,,,
35:24.9,54,39,-72,,,,,,
35:24.9,54,38,-67,,,,,,
35:24.9,54,35,-62,,,,,,
35:24.9,54,59,-59,,,,,,
35:24.9,54,36,-61,,,,,,
35:24.9,54,44,-71,,,,,,
35:24.9,54,21,-67,,,,,,
35:24.9,54,40,-65,,,,,,
35:24.9,54,45,-74,,,,,,
35:24.9,54,26,-69,,,,,,
35:25.0,54,31,-66,,,,,,
35:25.0,54,55,-49,,,,,,
35:25.0,54,54,-47,,,,,,
35:25.0,54,32,-63,,,,,,
35:25.0,54,39,-71,,,,,,
35:25.0,54,57,-58,,,,,,
35:25.0,54,59,-59,,,,,,
35:25.0,54,37,-67,,,,,,
35:25.0,54,58,-59,,,,,,
35:25.0,54,36,-61,,,,,,
35:25.0,54,44,-71,,,,,,
35:25.0,54,62,-71,,,,,,
35:25.0,54,28,-67,,,,,,
35:25.0,54,29,-71,,,,,,
35:25.0,54,48,-69,,,,,,
35:25.0,54,26,-69,,,,,,
35:25.1,54,53,-58,,,,,,
35:25.1,54,31,-66,,,,,,
35:25.1,54,55,-49,,,,,,
35:25.1,54,33,-61,,,,,,
35:25.1,54,32,-63,,,,,,
35:25.1,54,39,-71,,,,,,
35:25.1,54,35,-61,,,,,,
35:25.1,54,58,-59,,,,,,
35:25.1,54,36,-61,,,,,,
35:25.1,54,64,-77,,,,,,
35:25.1,54,41,-77,,,,,,
35:25.1,54,44,-72,,,,,,
35:25.1,54,21,-67,,,,,,
35:25.1,54,60,-75,,,,,,
35:25.1,54,29,-71,,,,,,
35:25.1,54,24,-70,,,,,,
35:25.2,54,53,-58,,,,,,
35:25.2,54,30,-70,,,,,,
35:25.2,54,55,-50,,,,,,
35:25.2,54,33,-61,,,,,,
35:25.2,54,32,-63,,,,,,
35:25.2,54,57,-58,,,,,,
35:25.2,54,58,-59,,,,,,
35:25.2,54,63,-72,,,,,,
35:25.2,54,44,-72,,,,,,
35:25.2,54,21,-70,,,,,,
35:25.2,54,61,-73,,,,,,
35:25.2,54,29,-72,,,,,,
35:25.2,54,24,-70,,,,,,
35:25.2,54,23,-72,,,,,,
35:25.3,54,31,-66,,,,,,
35:25.3,54,30,-70,,,,,,
35:25.3,54,33,-61,,,,,,
35:25.3,54,32,-63,,,,,,
35:25.3,54,39,-71,,,,,,
35:25.3,54,57,-58,,,,,,
35:25.3,54,34,-69,,,,,,
35:25.3,54,56,-56,,,,,,
35:25.3,54,59,-59,,,,,,
35:25.3,54,63,-71,,,,,,
35:25.3,54,44,-71,,,,,,
35:25.3,54,60,-75,,,,,,
35:25.3,54,40,-64,,,,,,
35:25.3,54,27,-72,,,,,,
35:25.3,54,29,-72,,,,,,
35:25.3,54,24,-71,,,,,,
35:25.3,54,46,-71,,,,,,
35:25.4,54,53,-58,,,,,,
35:25.4,54,31,-66,,,,,,
35:25.4,54,30,-70,,,,,,
35:25.4,54,55,-49,,,,,,
35:25.4,54,33,-61,,,,,,
35:25.4,54,54,-47,,,,,,
35:25.4,54,32,-63,,,,,,
35:25.4,54,38,-67,,,,,,
35:25.4,54,57,-58,,,,,,
35:25.4,54,56,-56,,,,,,
35:25.4,54,37,-67,,,,,,
35:25.4,54,36,-61,,,,,,
35:25.4,54,64,-75,,,,,,
35:25.4,54,63,-71,,,,,,
35:25.4,54,21,-69,,,,,,
35:25.4,54,60,-78,,,,,,
35:25.4,54,28,-67,,,,,,
35:25.4,54,26,-68,,,,,,
35:25.4,54,47,-63,,,,,,
35:25.5,54,53,-57,,,,,,
35:25.5,54,31,-65,,,,,,
35:25.5,54,30,-70,,,,,,
35:25.5,54,55,-50,,,,,,
35:25.5,54,35,-61,,,,,,
35:25.5,54,56,-56,,,,,,
35:25.5,54,59,-59,,,,,,
35:25.5,54,58,-59,,,,,,
35:25.5,54,43,-72,,,,,,
35:25.5,54,60,-78,,,,,,
35:25.5,54,40,-65,,,,,,
35:25.5,54,46,-73,,,,,,
35:25.5,54,26,-69,,,,,,
35:25.6,54,31,-64,,,,,,
35:25.6,54,30,-69,,,,,,
35:25.6,54,55,-50,,,,,,
35:25.6,54,33,-61,,,,,,
35:25.6,54,54,-46,,,,,,
35:25.6,54,39,-71,,,,,,
35:25.6,54,57,-59,,,,,,
35:25.6,54,34,-71,,,,,,
35:25.6,54,56,-55,,,,,,
35:25.6,54,59,-59,,,,,,
35:25.6,54,42,-73,,,,,,
35:25.6,54,60,-78,,,,,,
35:25.6,54,28,-67,,,,,,
35:25.6,54,48,-67,,,,,,
35:25.6,54,25,-72,,,,,,
35:25.7,54,53,-58,,,,,,
35:25.7,54,31,-63,,,,,,
35:25.7,54,55,-49,,,,,,
35:25.7,54,33,-60,,,,,,
35:25.7,54,32,-63,,,,,,
35:25.7,54,35,-63,,,,,,
35:25.7,54,56,-57,,,,,,
35:25.7,54,37,-69,,,,,,
35:25.7,54,36,-61,,,,,,
35:25.7,54,63,-67,,,,,,
35:25.7,54,22,-86,,,,,,
35:25.7,54,21,-68,,,,,,
35:25.7,54,60,-76,,,,,,
35:25.7,54,29,-71,,,,,,
35:25.8,54,53,-58,,,,,,
35:25.8,54,31,-65,,,,,,
35:25.8,54,30,-69,,,,,,
35:25.8,54,33,-62,,,,,,
35:25.8,54,54,-48,,,,,,
35:25.8,54,32,-64,,,,,,
35:25.8,54,38,-68,,,,,,
35:25.8,54,34,-76,,,,,,
35:25.8,54,56,-55,,,,,,
35:25.8,54,59,-59,,,,,,
35:25.8,54,37,-73,,,,,,
35:25.8,54,58,-60,,,,,,
35:25.8,54,36,-60,,,,,,
35:25.8,54,42,-71,,,,,,
35:25.8,54,21,-67,,,,,,
35:25.8,54,60,-71,,,,,,
35:25.8,54,40,-64,,,,,,
35:25.8,54,61,-71,,,,,,
35:25.8,54,24,-75,,,,,,
35:25.8,54,45,-72,,,,,,
35:25.8,54,48,-67,,,,,,
35:25.9,54,53,-58,,,,,,
35:25.9,54,31,-65,,,,,,
35:25.9,54,30,-69,,,,,,
35:25.9,54,55,-49,,,,,,
35:25.9,54,54,-48,,,,,,
35:25.9,54,32,-64,,,,,,
35:25.9,54,57,-59,,,,,,
35:25.9,54,42,-79,,,,,,
35:25.9,54,41,-72,,,,,,
35:25.9,54,44,-67,,,,,,
35:25.9,54,60,-78,,,,,,
35:25.9,54,62,-69,,,,,,
35:25.9,54,40,-66,,,,,,
35:25.9,54,61,-73,,,,,,
35:25.9,54,45,-74,,,,,,
35:25.9,54,47,-64,,,,,,
35:26.0,54,31,-67,,,,,,
35:26.0,54,33,-60,,,,,,
35:26.0,54,35,-61,,,,,,
35:26.0,54,57,-58,,,,,,
35:26.0,54,34,-69,,,,,,
35:26.0,54,56,-57,,,,,,
35:26.0,54,59,-60,,,,,,
35:26.0,54,58,-58,,,,,,
35:26.0,54,36,-61,,,,,,
35:26.0,54,44,-68,,,,,,
35:26.0,54,22,-73,,,,,,
35:26.0,54,60,-85,,,,,,
35:26.0,54,24,-70,,,,,,
35:26.0,54,45,-72,,,,,,
35:26.1,54,53,-58,,,,,,
35:26.1,54,31,-67,,,,,,
35:26.1,54,30,-70,,,,,,
35:26.1,54,54,-48,,,,,,
35:26.1,54,41,-73,,,,,,
35:26.1,54,22,-73,,,,,,
35:26.1,54,43,-81,,,,,,
35:26.1,54,40,-66,,,,,,
35:26.1,54,28,-69,,,,,,
35:26.1,54,27,-70,,,,,,
35:26.1,54,29,-75,,,,,,
35:26.1,54,24,-71,,,,,,
35:26.1,54,46,-74,,,,,,
35:26.1,54,23,-73,,,,,,
35:26.1,54,48,-67,,,,,,
35:26.1,54,47,-66,,,,,,
35:26.2,54,30,-69,,,,,,
35:26.2,54,55,-50,,,,,,
35:26.2,54,33,-61,,,,,,
35:26.2,54,54,-48,,,,,,
35:26.2,54,32,-64,,,,,,
35:26.2,54,34,-70,,,,,,
35:26.2,54,56,-56,,,,,,
35:26.2,54,59,-60,,,,,,
35:26.2,54,22,-72,,,,,,
35:26.2,54,27,-69,,,,,,
35:26.2,54,24,-71,,,,,,
35:26.3,54,53,-58,,,,,,
35:26.3,54,31,-66,,,,,,
35:26.3,54,55,-49,,,,,,
35:26.3,54,33,-61,,,,,,
35:26.3,54,54,-48,,,,,,
35:26.3,54,32,-64,,,,,,
35:26.3,54,58,-60,,,,,,
35:26.3,54,36,-60,,,,,,
35:26.3,54,22,-71,,,,,,
35:26.3,54,60,-83,,,,,,
35:26.3,54,62,-66,,,,,,
35:26.3,54,61,-71,,,,,,
35:26.3,54,45,-76,,,,,,
35:26.3,54,48,-69,,,,,,
35:26.5,54,53,-59,,,,,,
35:26.5,54,31,-67,,,,,,
35:26.5,54,30,-69,,,,,,
35:26.5,54,54,-49,,,,,,
35:26.5,54,32,-64,,,,,,
35:26.5,54,35,-60,,,,,,
35:26.5,54,56,-56,,,,,,
35:26.5,54,59,-60,,,,,,
35:26.5,54,37,-67,,,,,,
35:26.5,54,58,-61,,,,,,
35:26.5,54,36,-60,,,,,,
35:26.5,54,64,-79,,,,,,
35:26.5,54,43,-79,,,,,,
35:26.5,54,21,-67,,,,,,
35:26.5,54,60,-79,,,,,,
35:26.5,54,40,-66,,,,,,
35:26.5,54,28,-67,,,,,,
35:26.5,54,29,-73,,,,,,
35:26.5,54,24,-70,,,,,,
35:26.5,54,48,-68,,,,,,
35:26.5,54,26,-73,,,,,,
35:26.6,54,31,-68,,,,,,
35:26.6,54,55,-50,,,,,,
