TIME,Base,Minor,Rssi,,,,,Base,25
29:51.1,25,28,-59,,,,,,
29:51.1,25,24,-54,,,,,,
29:51.1,25,46,-67,,,,,,
29:51.1,25,45,-63,,,,,,
29:51.1,25,26,-56,,,,,,
29:51.1,25,47,-61,,,,,,
29:51.1,25,25,-53,,,,,,
29:51.2,25,32,-67,,,,,,
29:51.2,25,54,-73,,,,,,
29:51.2,25,35,-75,,,,,,
29:51.2,25,37,-64,,,,,,
29:51.2,25,42,-68,,,,,,
29:51.2,25,41,-67,,,,,,
29:51.2,25,22,-58,,,,,,
29:51.2,25,28,-59,,,,,,
29:51.2,25,24,-54,,,,,,
29:51.2,25,46,-66,,,,,,
29:51.2,25,47,-61,,,,,,
29:51.2,25,25,-53,,,,,,
29:51.3,25,55,-70,,,,,,
29:51.3,25,32,-67,,,,,,
29:51.3,25,38,-72,,,,,,
29:51.3,25,35,-75,,,,,,
29:51.3,25,59,-67,,,,,,
29:51.3,25,37,-64,,,,,,
29:51.3,25,36,-72,,,,,,
29:51.3,25,44,-63,,,,,,
29:51.3,25,21,-56,,,,,,
29:51.3,25,60,-69,,,,,,
29:51.3,25,40,-69,,,,,,
29:51.3,25,61,-63,,,,,,
29:51.3,25,46,-66,,,,,,
29:51.3,25,23,-72,,,,,,
29:51.3,25,26,-56,,,,,,
29:51.3,25,47,-61,,,,,,
29:51.3,25,25,-53,,,,,,
29:51.4,25,30,-66,,,,,,
29:51.4,25,55,-70,,,,,,
29:51.4,25,54,-72,,,,,,
29:51.4,25,39,-73,,,,,,
29:51.4,25,38,-72,,,,,,
29:51.4,25,56,-68,,,,,,
29:51.4,25,42,-67,,,,,,
29:51.4,25,41,-67,,,,,,
29:51.4,25,44,-62,,,,,,
29:51.4,25,21,-56,,,,,,
29:51.4,25,62,-65,,,,,,
29:51.4,25,27,-54,,,,,,
29:51.4,25,29,-60,,,,,,
29:51.4,25,46,-66,,,,,,
29:51.4,25,26,-56,,,,,,
29:51.4,25,25,-54,,,,,,
29:51.5,25,30,-68,,,,,,
29:51.5,25,55,-70,,,,,,
29:51.5,25,32,-67,,,,,,
29:51.5,25,54,-73,,,,,,
29:51.5,25,38,-72,,,,,,
29:51.5,25,57,-72,,,,,,
29:51.5,25,37,-64,,,,,,
29:51.5,25,42,-65,,,,,,
29:51.5,25,41,-67,,,,,,
29:51.5,25,22,-58,,,,,,
29:51.5,25,44,-63,,,,,,
29:51.5,25,43,-70,,,,,,
29:51.5,25,62,-65,,,,,,
29:51.5,25,61,-63,,,,,,
29:51.5,25,24,-54,,,,,,
29:51.5,25,46,-66,,,,,,
29:51.5,25,23,-72,,,,,,
29:51.5,25,45,-63,,,,,,
29:51.5,25,25,-53,,,,,,
29:51.6,25,53,-67,,,,,,
29:51.6,25,39,-73,,,,,,
29:51.6,25,38,-72,,,,,,
29:51.6,25,57,-72,,,,,,
29:51.6,25,35,-75,,,,,,
29:51.6,25,59,-67,,,,,,
29:51.6,25,37,-64,,,,,,
29:51.6,25,36,-72,,,,,,
29:51.6,25,58,-73,,,,,,
29:51.6,25,44,-62,,,,,,
29:51.6,25,21,-56,,,,,,
29:51.6,25,43,-70,,,,,,
29:51.6,25,62,-65,,,,,,
29:51.6,25,40,-71,,,,,,
29:51.6,25,61,-64,,,,,,
29:51.6,25,28,-59,,,,,,
29:51.6,25,24,-54,,,,,,
29:51.6,25,46,-66,,,,,,
29:51.6,25,45,-63,,,,,,
29:51.6,25,26,-56,,,,,,
29:51.6,25,47,-61,,,,,,
29:51.7,25,53,-68,,,,,,
29:51.7,25,31,-67,,,,,,
29:51.7,25,30,-67,,,,,,
29:51.7,25,32,-65,,,,,,
29:51.7,25,54,-73,,,,,,
29:51.7,25,39,-73,,,,,,
29:51.7,25,38,-74,,,,,,
29:51.7,25,37,-65,,,,,,
29:51.7,25,36,-72,,,,,,
29:51.7,25,58,-74,,,,,,
29:51.7,25,44,-63,,,,,,
29:51.7,25,21,-56,,,,,,
29:51.7,25,62,-65,,,,,,
29:51.7,25,61,-63,,,,,,
29:51.7,25,27,-53,,,,,,
29:51.7,25,29,-60,,,,,,
29:51.7,25,24,-54,,,,,,
29:51.7,25,46,-67,,,,,,
29:51.7,25,26,-56,,,,,,
29:51.7,25,25,-53,,,,,,
29:51.9,25,31,-68,,,,,,
29:51.9,25,33,-71,,,,,,
29:51.9,25,32,-68,,,,,,
29:51.9,25,34,-67,,,,,,
29:51.9,25,36,-71,,,,,,
29:51.9,25,42,-67,,,,,,
29:51.9,25,63,-68,,,,,,
29:51.9,25,44,-63,,,,,,
29:51.9,25,21,-56,,,,,,
29:51.9,25,43,-71,,,,,,
29:51.9,25,61,-64,,,,,,
29:51.9,25,28,-59,,,,,,
29:51.9,25,24,-54,,,,,,
29:51.9,25,23,-74,,,,,,
29:51.9,25,47,-61,,,,,,
29:51.9,25,25,-53,,,,,,
29:52.0,25,53,-68,,,,,,
29:52.0,25,31,-68,,,,,,
29:52.0,25,39,-75,,,,,,
29:52.0,25,34,-64,,,,,,
29:52.0,25,56,-69,,,,,,
29:52.0,25,59,-69,,,,,,
29:52.0,25,63,-66,,,,,,
29:52.0,25,44,-67,,,,,,
29:52.0,25,21,-54,,,,,,
29:52.0,25,43,-71,,,,,,
29:52.0,25,40,-71,,,,,,
29:52.0,25,61,-64,,,,,,
29:52.0,25,28,-56,,,,,,
29:52.0,25,27,-53,,,,,,
29:52.0,25,23,-67,,,,,,
29:52.0,25,45,-59,,,,,,
29:52.1,25,53,-73,,,,,,
29:52.1,25,31,-70,,,,,,
29:52.1,25,33,-70,,,,,,
29:52.1,25,54,-63,,,,,,
29:52.1,25,39,-75,,,,,,
29:52.1,25,57,-71,,,,,,
29:52.1,25,56,-68,,,,,,
29:52.1,25,59,-69,,,,,,
29:52.1,25,37,-64,,,,,,
29:52.1,25,64,-68,,,,,,
29:52.1,25,41,-60,,,,,,
29:52.1,25,44,-67,,,,,,
29:52.1,25,21,-54,,,,,,
29:52.1,25,60,-68,,,,,,
29:52.1,25,62,-74,,,,,,
29:52.1,25,40,-73,,,,,,
29:52.1,25,27,-52,,,,,,
29:52.1,25,29,-59,,,,,,
29:52.1,25,24,-55,,,,,,
29:52.1,25,23,-68,,,,,,
29:52.1,25,48,-63,,,,,,
29:52.1,25,26,-59,,,,,,
29:52.1,25,47,-58,,,,,,
29:52.2,25,53,-72,,,,,,
29:52.2,25,33,-71,,,,,,
29:52.2,25,39,-74,,,,,,
29:52.2,25,34,-78,,,,,,
29:52.2,25,56,-68,,,,,,
29:52.2,25,59,-69,,,,,,
29:52.2,25,41,-59,,,,,,
29:52.2,25,44,-67,,,,,,
29:52.2,25,21,-54,,,,,,
29:52.2,25,43,-71,,,,,,
29:52.2,25,40,-73,,,,,,
29:52.2,25,61,-66,,,,,,
29:52.2,25,28,-56,,,,,,
29:52.2,25,27,-52,,,,,,
29:52.2,25,24,-55,,,,,,
29:52.2,25,23,-68,,,,,,
29:52.2,25,25,-53,,,,,,
29:52.3,25,33,-71,,,,,,
29:52.3,25,39,-75,,,,,,
29:52.3,25,38,-72,,,,,,
29:52.3,25,35,-70,,,,,,
29:52.3,25,59,-69,,,,,,
29:52.3,25,37,-64,,,,,,
29:52.3,25,58,-80,,,,,,
29:52.3,25,41,-60,,,,,,
29:52.3,25,22,-59,,,,,,
29:52.3,25,44,-67,,,,,,
29:52.3,25,21,-54,,,,,,
29:52.3,25,43,-70,,,,,,
29:52.3,25,61,-66,,,,,,
29:52.3,25,27,-52,,,,,,
29:52.3,25,24,-55,,,,,,
29:52.3,25,23,-69,,,,,,
29:52.3,25,48,-63,,,,,,
29:52.3,25,26,-59,,,,,,
29:52.3,25,25,-53,,,,,,
29:52.4,25,30,-66,,,,,,
29:52.4,25,57,-72,,,,,,
29:52.4,25,34,-78,,,,,,
29:52.4,25,56,-67,,,,,,
29:52.4,25,58,-80,,,,,,
29:52.4,25,41,-60,,,,,,
29:52.4,25,21,-54,,,,,,
29:52.4,25,43,-70,,,,,,
29:52.4,25,61,-66,,,,,,
29:52.4,25,29,-58,,,,,,
29:52.4,25,24,-55,,,,,,
29:52.4,25,46,-68,,,,,,
29:52.5,25,31,-70,,,,,,
29:52.5,25,33,-70,,,,,,
29:52.5,25,54,-63,,,,,,
29:52.5,25,39,-77,,,,,,
29:52.5,25,38,-70,,,,,,
29:52.5,25,34,-75,,,,,,
29:52.5,25,56,-67,,,,,,
29:52.5,25,22,-59,,,,,,
29:52.5,25,44,-68,,,,,,
29:52.5,25,21,-55,,,,,,
29:52.5,25,43,-70,,,,,,
29:52.5,25,60,-68,,,,,,
29:52.5,25,40,-72,,,,,,
29:52.5,25,24,-55,,,,,,
29:52.5,25,48,-64,,,,,,
29:52.6,25,30,-65,,,,,,
29:52.6,25,55,-77,,,,,,
29:52.6,25,32,-81,,,,,,
29:52.6,25,39,-77,,,,,,
29:52.6,25,57,-72,,,,,,
29:52.6,25,34,-75,,,,,,
29:52.6,25,37,-64,,,,,,
29:52.6,25,41,-60,,,,,,
29:52.6,25,22,-59,,,,,,
29:52.6,25,44,-68,,,,,,
29:52.6,25,43,-69,,,,,,
29:52.6,25,40,-72,,,,,,
29:52.6,25,27,-52,,,,,,
29:52.6,25,24,-55,,,,,,
29:52.6,25,23,-71,,,,,,
29:52.6,25,45,-59,,,,,,
29:52.6,25,26,-61,,,,,,
29:52.6,25,25,-52,,,,,,
29:52.7,25,53,-72,,,,,,
29:52.7,25,31,-69,,,,,,
29:52.7,25,33,-71,,,,,,
29:52.7,25,32,-79,,,,,,
29:52.7,25,38,-72,,,,,,
29:52.7,25,37,-64,,,,,,
29:52.7,25,58,-84,,,,,,
29:52.7,25,42,-72,,,,,,
29:52.7,25,64,-67,,,,,,
29:52.7,25,21,-55,,,,,,
29:52.7,25,43,-69,,,,,,
29:52.7,25,60,-68,,,,,,
29:52.7,25,62,-72,,,,,,
29:52.7,25,40,-72,,,,,,
29:52.7,25,24,-55,,,,,,
29:52.7,25,46,-70,,,,,,
29:52.7,25,45,-59,,,,,,
29:52.7,25,26,-61,,,,,,
29:52.7,25,47,-60,,,,,,
29:52.8,25,31,-70,,,,,,
29:52.8,25,55,-79,,,,,,
29:52.8,25,33,-71,,,,,,
29:52.8,25,54,-62,,,,,,
29:52.8,25,35,-69,,,,,,
29:52.8,25,56,-68,,,,,,
29:52.8,25,59,-70,,,,,,
29:52.8,25,37,-64,,,,,,
29:52.8,25,42,-72,,,,,,
29:52.8,25,41,-61,,,,,,
29:52.8,25,63,-67,,,,,,
29:52.8,25,44,-68,,,,,,
29:52.8,25,21,-55,,,,,,
29:52.8,25,43,-69,,,,,,
29:52.8,25,45,-59,,,,,,
29:52.8,25,48,-62,,,,,,
29:52.8,25,47,-60,,,,,,
29:52.9,25,33,-71,,,,,,
29:52.9,25,38,-70,,,,,,
29:52.9,25,57,-72,,,,,,
29:52.9,25,59,-70,,,,,,
29:52.9,25,64,-67,,,,,,
29:52.9,25,63,-68,,,,,,
29:52.9,25,22,-60,,,,,,
29:52.9,25,21,-56,,,,,,
29:52.9,25,60,-68,,,,,,
29:52.9,25,62,-73,,,,,,
29:52.9,25,40,-72,,,,,,
29:52.9,25,61,-66,,,,,,
29:52.9,25,27,-53,,,,,,
29:52.9,25,29,-59,,,,,,
29:52.9,25,24,-55,,,,,,
29:52.9,25,46,-69,,,,,,
29:53.0,25,33,-71,,,,,,
29:53.0,25,54,-62,,,,,,
29:53.0,25,57,-72,,,,,,
29:53.0,25,34,-75,,,,,,
29:53.0,25,59,-69,,,,,,
29:53.0,25,36,-67,,,,,,
29:53.0,25,63,-68,,,,,,
29:53.0,25,21,-56,,,,,,
29:53.0,25,29,-59,,,,,,
29:53.0,25,24,-54,,,,,,
29:53.0,25,23,-72,,,,,,
29:53.1,25,53,-71,,,,,,
29:53.1,25,33,-69,,,,,,
29:53.1,25,39,-76,,,,,,
29:53.1,25,38,-70,,,,,,
29:53.1,25,58,-84,,,,,,
29:53.1,25,41,-61,,,,,,
29:53.1,25,22,-60,,,,,,
29:53.1,25,21,-56,,,,,,
29:53.1,25,61,-68,,,,,,
29:53.1,25,27,-53,,,,,,
29:53.1,25,24,-54,,,,,,
29:53.1,25,48,-64,,,,,,
29:53.1,25,47,-60,,,,,,
29:53.1,25,25,-53,,,,,,
29:53.2,25,55,-80,,,,,,
29:53.2,25,39,-76,,,,,,
29:53.2,25,56,-67,,,,,,
29:53.2,25,37,-64,,,,,,
29:53.2,25,36,-68,,,,,,
29:53.2,25,63,-67,,,,,,
29:53.2,25,43,-69,,,,,,
29:53.2,25,40,-73,,,,,,
29:53.2,25,61,-67,,,,,,
29:53.2,25,27,-53,,,,,,
29:53.2,25,26,-59,,,,,,
29:53.3,25,53,-73,,,,,,
29:53.3,25,31,-72,,,,,,
29:53.3,25,33,-69,,,,,,
29:53.3,25,54,-62,,,,,,
29:53.3,25,57,-71,,,,,,
29:53.3,25,59,-68,,,,,,
29:53.3,25,64,-67,,,,,,
29:53.3,25,41,-62,,,,,,
29:53.3,25,43,-70,,,,,,
29:53.3,25,60,-68,,,,,,
29:53.3,25,40,-72,,,,,,
29:53.3,25,27,-53,,,,,,
29:53.3,25,29,-59,,,,,,
29:53.3,25,26,-59,,,,,,
29:53.3,25,25,-53,,,,,,
29:53.4,25,31,-73,,,,,,
29:53.4,25,30,-66,,,,,,
29:53.4,25,54,-62,,,,,,
29:53.4,25,39,-77,,,,,,
29:53.4,25,41,-62,,,,,,
29:53.4,25,22,-60,,,,,,
29:53.4,25,21,-56,,,,,,
29:53.4,25,29,-59,,,,,,
29:53.4,25,24,-53,,,,,,
29:53.4,25,23,-68,,,,,,
29:53.4,25,25,-53,,,,,,
29:53.6,25,53,-73,,,,,,
29:53.6,25,31,-73,,,,,,
29:53.6,25,30,-66,,,,,,
29:53.6,25,55,-79,,,,,,
29:53.6,25,57,-71,,,,,,
29:53.6,25,34,-72,,,,,,
29:53.6,25,36,-67,,,,,,
29:53.6,25,58,-84,,,,,,
29:53.6,25,41,-62,,,,,,
29:53.6,25,63,-67,,,,,,
29:53.6,25,21,-56,,,,,,
29:53.6,25,60,-68,,,,,,
29:53.6,25,40,-72,,,,,,
29:53.6,25,61,-67,,,,,,
29:53.6,25,24,-54,,,,,,
29:53.6,25,46,-70,,,,,,
29:53.7,25,38,-70,,,,,,
29:53.7,25,58,-82,,,,,,
29:53.7,25,41,-63,,,,,,
29:53.7,25,22,-60,,,,,,
29:53.7,25,43,-72,,,,,,
29:53.7,25,40,-72,,,,,,
29:53.7,25,61,-67,,,,,,
29:53.7,25,29,-59,,,,,,
29:53.7,25,48,-62,,,,,,
29:53.8,25,31,-75,,,,,,
29:53.8,25,33,-69,,,,,,
29:53.8,25,38,-71,,,,,,
29:53.8,25,42,-70,,,,,,
29:53.8,25,64,-68,,,,,,
29:53.8,25,22,-60,,,,,,
29:53.8,25,21,-56,,,,,,
29:53.8,25,43,-71,,,,,,
29:53.8,25,27,-53,,,,,,
29:53.8,25,24,-54,,,,,,
29:53.8,25,25,-53,,,,,,
29:53.9,25,53,-75,,,,,,
29:53.9,25,55,-78,,,,,,
29:53.9,25,33,-69,,,,,,
29:53.9,25,58,-81,,,,,,
29:53.9,25,64,-68,,,,,,
29:53.9,25,41,-61,,,,,,
29:53.9,25,44,-68,,,,,,
29:53.9,25,21,-56,,,,,,
29:53.9,25,43,-69,,,,,,
29:53.9,25,60,-68,,,,,,
29:53.9,25,62,-72,,,,,,
29:53.9,25,28,-55,,,,,,
29:53.9,25,47,-60,,,,,,
29:54.0,25,33,-67,,,,,,
29:54.0,25,32,-78,,,,,,
29:54.0,25,54,-62,,,,,,
29:54.0,25,35,-68,,,,,,
29:54.0,25,37,-64,,,,,,
29:54.0,25,42,-71,,,,,,
29:54.0,25,64,-68,,,,,,
29:54.0,25,44,-68,,,,,,
29:54.0,25,40,-73,,,,,,
29:54.0,25,28,-55,,,,,,
29:54.0,25,29,-59,,,,,,
29:54.0,25,45,-58,,,,,,
29:54.0,25,48,-62,,,,,,
29:54.0,25,47,-60,,,,,,
29:54.1,25,31,-76,,,,,,
29:54.1,25,57,-72,,,,,,
29:54.1,25,34,-73,,,,,,
29:54.1,25,37,-64,,,,,,
29:54.1,25,36,-68,,,,,,
29:54.1,25,44,-67,,,,,,
29:54.1,25,21,-55,,,,,,
29:54.1,25,43,-72,,,,,,
29:54.1,25,60,-66,,,,,,
29:54.1,25,62,-71,,,,,,
29:54.1,25,28,-56,,,,,,
29:54.1,25,27,-53,,,,,,
29:54.1,25,29,-59,,,,,,
29:54.1,25,24,-55,,,,,,
29:54.1,25,46,-69,,,,,,
29:54.1,25,48,-63,,,,,,
29:54.1,25,47,-60,,,,,,
29:54.2,25,39,-75,,,,,,
29:54.2,25,38,-70,,,,,,
29:54.2,25,58,-79,,,,,,
29:54.2,25,42,-70,,,,,,
29:54.2,25,64,-68,,,,,,
29:54.2,25,21,-55,,,,,,
29:54.2,25,27,-52,,,,,,
29:54.2,25,46,-69,,,,,,
29:54.2,25,26,-59,,,,,,
29:54.3,25,31,-73,,,,,,
29:54.3,25,30,-66,,,,,,
29:54.3,25,39,-74,,,,,,
29:54.3,25,38,-70,,,,,,
29:54.3,25,57,-71,,,,,,
29:54.3,25,34,-73,,,,,,
29:54.3,25,64,-68,,,,,,
29:54.3,25,44,-67,,,,,,
29:54.3,25,60,-68,,,,,,
29:54.3,25,29,-59,,,,,,
29:54.3,25,47,-60,,,,,,
29:54.4,25,38,-70,,,,,,
29:54.4,25,57,-71,,,,,,
29:54.4,25,58,-77,,,,,,
29:54.4,25,64,-69,,,,,,
29:54.4,25,41,-60,,,,,,
29:54.4,25,63,-67,,,,,,
29:54.4,25,61,-68,,,,,,
29:54.4,25,28,-57,,,,,,
29:54.4,25,24,-55,,,,,,
29:54.4,25,23,-66,,,,,,
29:54.4,25,45,-59,,,,,,
29:54.4,25,47,-60,,,,,,
29:54.5,25,31,-74,,,,,,
29:54.5,25,38,-70,,,,,,
29:54.5,25,57,-71,,,,,,
29:54.5,25,34,-75,,,,,,
29:54.5,25,36,-68,,,,,,
29:54.5,25,63,-66,,,,,,
29:54.5,25,21,-54,,,,,,
29:54.5,25,60,-68,,,,,,
29:54.5,25,62,-75,,,,,,
29:54.5,25,40,-73,,,,,,
29:54.5,25,28,-57,,,,,,
29:54.5,25,24,-55,,,,,,
29:54.5,25,26,-60,,,,,,
29:54.5,25,47,-60,,,,,,
29:54.6,25,31,-74,,,,,,
29:54.6,25,33,-68,,,,,,
29:54.6,25,38,-71,,,,,,
29:54.6,25,57,-71,,,,,,
29:54.6,25,36,-68,,,,,,
29:54.6,25,41,-61,,,,,,
29:54.6,25,63,-66,,,,,,
29:54.6,25,22,-60,,,,,,
29:54.6,25,21,-54,,,,,,
29:54.6,25,62,-73,,,,,,
29:54.6,25,40,-73,,,,,,
29:54.6,25,28,-56,,,,,,
29:54.6,25,24,-55,,,,,,
29:54.6,25,48,-64,,,,,,
29:54.6,25,25,-53,,,,,,
29:54.7,25,31,-73,,,,,,
29:54.7,25,55,-83,,,,,,
29:54.7,25,32,-78,,,,,,
29:54.7,25,54,-62,,,,,,
29:54.7,25,38,-71,,,,,,
29:54.7,25,56,-66,,,,,,
29:54.7,25,59,-69,,,,,,
29:54.7,25,36,-66,,,,,,
29:54.7,25,58,-78,,,,,,
29:54.7,25,41,-61,,,,,,
29:54.7,25,22,-60,,,,,,
29:54.7,25,44,-67,,,,,,
29:54.7,25,21,-54,,,,,,
29:54.7,25,62,-72,,,,,,
29:54.7,25,61,-68,,,,,,
29:54.7,25,27,-53,,,,,,
29:54.7,25,46,-69,,,,,,
29:54.7,25,47,-59,,,,,,
29:54.7,25,25,-53,,,,,,
29:54.8,25,31,-73,,,,,,
29:54.8,25,30,-66,,,,,,
29:54.8,25,39,-75,,,,,,
29:54.8,25,37,-64,,,,,,
29:54.8,25,36,-66,,,,,,
29:54.8,25,41,-61,,,,,,
29:54.8,25,21,-54,,,,,,
29:54.8,25,24,-55,,,,,,
29:54.8,25,26,-60,,,,,,
29:54.8,25,47,-60,,,,,,
29:54.9,25,31,-72,,,,,,
29:54.9,25,55,-80,,,,,,
29:54.9,25,32,-77,,,,,,
29:54.9,25,39,-75,,,,,,
29:54.9,25,57,-72,,,,,,
29:54.9,25,56,-66,,,,,,
29:54.9,25,59,-69,,,,,,
29:54.9,25,58,-79,,,,,,
29:54.9,25,41,-61,,,,,,
29:54.9,25,22,-60,,,,,,
29:54.9,25,43,-72,,,,,,
29:54.9,25,60,-67,,,,,,
29:54.9,25,28,-56,,,,,,
29:54.9,25,27,-53,,,,,,
29:54.9,25,46,-69,,,,,,
29:54.9,25,48,-63,,,,,,
29:54.9,25,47,-59,,,,,,
29:55.0,25,38,-70,,,,,,
29:55.0,25,59,-70,,,,,,
29:55.0,25,36,-69,,,,,,
29:55.0,25,58,-77,,,,,,
29:55.0,25,42,-69,,,,,,
29:55.0,25,43,-71,,,,,,
29:55.0,25,28,-56,,,,,,
29:55.0,25,25,-53,,,,,,
29:55.1,25,53,-73,,,,,,
29:55.1,25,55,-83,,,,,,
29:55.1,25,39,-76,,,,,,
29:55.1,25,34,-73,,,,,,
29:55.1,25,56,-66,,,,,,
29:55.1,25,37,-64,,,,,,
29:55.1,25,58,-79,,,,,,
29:55.1,25,41,-61,,,,,,
29:55.1,25,22,-59,,,,,,
29:55.1,25,44,-68,,,,,,
29:55.1,25,21,-55,,,,,,
29:55.1,25,43,-70,,,,,,
29:55.1,25,62,-72,,,,,,
29:55.1,25,27,-53,,,,,,
29:55.1,25,24,-55,,,,,,
29:55.1,25,23,-69,,,,,,
29:55.1,25,48,-63,,,,,,
29:55.1,25,26,-60,,,,,,
29:55.1,25,47,-59,,,,,,
29:55.1,25,25,-51,,,,,,
29:55.2,25,33,-69,,,,,,
29:55.2,25,54,-63,,,,,,
29:55.2,25,56,-66,,,,,,
29:55.2,25,58,-77,,,,,,
29:55.2,25,41,-61,,,,,,
29:55.2,25,63,-66,,,,,,
29:55.2,25,21,-56,,,,,,
29:55.2,25,43,-70,,,,,,
29:55.2,25,28,-56,,,,,,
29:55.2,25,24,-56,,,,,,
29:55.2,25,46,-69,,,,,,
29:55.2,25,23,-76,,,,,,
29:55.2,25,26,-62,,,,,,
29:55.2,25,47,-60,,,,,,
29:55.3,25,30,-66,,,,,,
29:55.3,25,32,-79,,,,,,
29:55.3,25,39,-73,,,,,,
29:55.3,25,56,-66,,,,,,
29:55.3,25,41,-60,,,,,,
29:55.3,25,63,-66,,,,,,
29:55.3,25,21,-57,,,,,,
29:55.3,25,43,-67,,,,,,
29:55.3,25,62,-71,,,,,,
29:55.3,25,27,-52,,,,,,
29:55.3,25,46,-70,,,,,,
29:55.3,25,48,-64,,,,,,
29:55.3,25,47,-59,,,,,,
29:55.4,25,55,-76,,,,,,
29:55.4,25,54,-64,,,,,,
29:55.4,25,36,-68,,,,,,
29:55.4,25,58,-73,,,,,,
29:55.4,25,63,-67,,,,,,
29:55.4,25,22,-62,,,,,,
29:55.4,25,44,-67,,,,,,
29:55.4,25,62,-71,,,,,,
29:55.4,25,40,-72,,,,,,
29:55.4,25,46,-69,,,,,,
29:55.4,25,45,-58,,,,,,
29:55.4,25,26,-59,,,,,,
29:55.6,25,55,-77,,,,,,
29:55.6,25,32,-70,,,,,,
29:55.6,25,39,-74,,,,,,
29:55.6,25,57,-71,,,,,,
29:55.6,25,59,-68,,,,,,
29:55.6,25,37,-63,,,,,,
29:55.6,25,58,-78,,,,,,
29:55.6,25,22,-65,,,,,,
29:55.6,25,60,-67,,,,,,
29:55.6,25,40,-71,,,,,,
29:55.6,25,28,-53,,,,,,
29:55.6,25,29,-59,,,,,,
29:55.6,25,23,-71,,,,,,
29:55.6,25,25,-51,,,,,,
29:55.7,25,39,-68,,,,,,
29:55.7,25,38,-73,,,,,,
29:55.7,25,35,-76,,,,,,
29:55.7,25,59,-69,,,,,,
29:55.7,25,37,-64,,,,,,
29:55.7,25,58,-73,,,,,,
29:55.7,25,41,-64,,,,,,
29:55.7,25,22,-60,,,,,,
29:55.7,25,21,-52,,,,,,
29:55.7,25,28,-53,,,,,,
29:55.7,25,24,-73,,,,,,
29:55.7,25,48,-58,,,,,,
29:55.7,25,25,-51,,,,,,
29:55.8,25,31,-72,,,,,,
29:55.8,25,33,-68,,,,,,
29:55.8,25,54,-64,,,,,,
29:55.8,25,39,-68,,,,,,
29:55.8,25,57,-68,,,,,,
29:55.8,25,35,-72,,,,,,
29:55.8,25,56,-70,,,,,,
29:55.8,25,59,-71,,,,,,
29:55.8,25,64,-68,,,,,,
29:55.8,25,63,-71,,,,,,
29:55.8,25,44,-70,,,,,,
29:55.8,25,21,-54,,,,,,
29:55.8,25,28,-56,,,,,,
29:55.8,25,29,-65,,,,,,
29:55.8,25,24,-60,,,,,,
29:55.8,25,47,-64,,,,,,
29:55.9,25,33,-69,,,,,,
29:55.9,25,39,-74,,,,,,
29:55.9,25,57,-66,,,,,,
29:55.9,25,56,-68,,,,,,
29:55.9,25,37,-65,,,,,,
29:55.9,25,36,-68,,,,,,
29:55.9,25,58,-75,,,,,,
29:55.9,25,41,-63,,,,,,
29:55.9,25,44,-70,,,,,,
29:55.9,25,21,-56,,,,,,
29:55.9,25,28,-61,,,,,,
29:55.9,25,24,-68,,,,,,
29:55.9,25,46,-73,,,,,,
29:55.9,25,48,-60,,,,,,
29:55.9,25,47,-67,,,,,,
29:56.0,25,31,-68,,,,,,
29:56.0,25,32,-72,,,,,,
29:56.0,25,39,-77,,,,,,
29:56.0,25,57,-66,,,,,,
29:56.0,25,59,-77,,,,,,
29:56.0,25,36,-69,,,,,,
29:56.0,25,64,-69,,,,,,
29:56.0,25,63,-83,,,,,,
29:56.0,25,21,-56,,,,,,
29:56.0,25,43,-68,,,,,,
29:56.0,25,62,-69,,,,,,
29:56.0,25,24,-68,,,,,,
29:56.1,25,53,-66,,,,,,
29:56.1,25,31,-68,,,,,,
29:56.1,25,54,-66,,,,,,
29:56.1,25,39,-73,,,,,,
29:56.1,25,56,-68,,,,,,
29:56.1,25,59,-70,,,,,,
29:56.1,25,36,-68,,,,,,
29:56.1,25,58,-68,,,,,,
29:56.1,25,41,-68,,,,,,
29:56.1,25,22,-60,,,,,,
29:56.1,25,21,-55,,,,,,
29:56.1,25,62,-69,,,,,,
29:56.1,25,24,-67,,,,,,
29:56.1,25,23,-61,,,,,,
29:56.1,25,48,-59,,,,,,
29:56.1,25,25,-51,,,,,,
29:56.2,25,32,-67,,,,,,
29:56.2,25,54,-67,,,,,,
29:56.2,25,39,-72,,,,,,
29:56.2,25,57,-75,,,,,,
29:56.2,25,56,-67,,,,,,
29:56.2,25,36,-68,,,,,,
29:56.2,25,42,-68,,,,,,
29:56.2,25,41,-68,,,,,,
29:56.2,25,21,-54,,,,,,
29:56.2,25,60,-70,,,,,,
29:56.2,25,40,-82,,,,,,
29:56.2,25,28,-66,,,,,,
29:56.2,25,27,-51,,,,,,
29:56.2,25,24,-68,,,,,,
29:56.2,25,25,-51,,,,,,
29:56.3,25,33,-64,,,,,,
29:56.3,25,32,-67,,,,,,
29:56.3,25,59,-71,,,,,,
29:56.3,25,36,-69,,,,,,
29:56.3,25,64,-81,,,,,,
29:56.3,25,22,-61,,,,,,
29:56.3,25,43,-74,,,,,,
29:56.3,25,60,-71,,,,,,
29:56.3,25,62,-67,,,,,,
29:56.3,25,40,-80,,,,,,
29:56.3,25,61,-64,,,,,,
29:56.3,25,27,-50,,,,,,
29:56.3,25,29,-63,,,,,,
29:56.3,25,46,-69,,,,,,
29:56.4,25,30,-65,,,,,,
29:56.4,25,32,-69,,,,,,
29:56.4,25,39,-73,,,,,,
29:56.4,25,38,-77,,,,,,
