TIME,Base,Minor,Rssi,,,,,Base,49
36:38.1,49,32,-62,,,,,,
36:38.1,49,59,-70,,,,,,
36:38.1,49,58,-70,,,,,,
36:38.1,49,42,-67,,,,,,
36:38.1,49,63,-57,,,,,,
36:38.1,49,44,-71,,,,,,
36:38.1,49,60,-73,,,,,,
36:38.1,49,40,-67,,,,,,
36:38.1,49,62,-55,,,,,,
36:38.1,49,61,-52,,,,,,
36:38.1,49,24,-69,,,,,,
36:38.1,49,46,-65,,,,,,
36:38.1,49,45,-67,,,,,,
36:38.1,49,25,-68,,,,,,
36:38.2,49,39,-67,,,,,,
36:38.2,49,35,-74,,,,,,
36:38.2,49,37,-72,,,,,,
36:38.2,49,59,-71,,,,,,
36:38.2,49,36,-69,,,,,,
36:38.2,49,42,-67,,,,,,
36:38.2,49,44,-70,,,,,,
36:38.2,49,43,-85,,,,,,
36:38.2,49,40,-67,,,,,,
36:38.2,49,62,-55,,,,,,
36:38.2,49,61,-53,,,,,,
36:38.3,49,33,-70,,,,,,
36:38.3,49,39,-67,,,,,,
36:38.3,49,35,-73,,,,,,
36:38.3,49,34,-64,,,,,,
36:38.3,49,58,-71,,,,,,
36:38.3,49,64,-58,,,,,,
36:38.3,49,63,-58,,,,,,
36:38.3,49,22,-69,,,,,,
36:38.3,49,60,-72,,,,,,
36:38.3,49,40,-67,,,,,,
36:38.3,49,62,-56,,,,,,
36:38.3,49,45,-66,,,,,,
36:38.3,49,48,-65,,,,,,
36:38.4,49,55,-67,,,,,,
36:38.4,49,54,-62,,,,,,
36:38.4,49,32,-61,,,,,,
36:38.4,49,38,-65,,,,,,
36:38.4,49,57,-67,,,,,,
36:38.4,49,35,-72,,,,,,
36:38.4,49,56,-70,,,,,,
36:38.4,49,22,-68,,,,,,
36:38.4,49,21,-68,,,,,,
36:38.4,49,60,-77,,,,,,
36:38.4,49,40,-68,,,,,,
36:38.4,49,61,-53,,,,,,
36:38.4,49,29,-68,,,,,,
36:38.4,49,46,-66,,,,,,
36:38.4,49,45,-68,,,,,,
36:38.4,49,48,-70,,,,,,
36:38.5,49,31,-60,,,,,,
36:38.5,49,53,-65,,,,,,
36:38.5,49,39,-71,,,,,,
36:38.5,49,57,-66,,,,,,
36:38.5,49,34,-65,,,,,,
36:38.5,49,42,-75,,,,,,
36:38.5,49,64,-58,,,,,,
36:38.5,49,63,-58,,,,,,
36:38.5,49,41,-72,,,,,,
36:38.5,49,22,-67,,,,,,
36:38.5,49,44,-71,,,,,,
36:38.5,49,60,-75,,,,,,
36:38.5,49,40,-67,,,,,,
36:38.5,49,61,-53,,,,,,
36:38.5,49,28,-67,,,,,,
36:38.5,49,24,-67,,,,,,
36:38.5,49,45,-67,,,,,,
36:38.7,49,32,-60,,,,,,
36:38.7,49,57,-65,,,,,,
36:38.7,49,58,-71,,,,,,
36:38.7,49,42,-77,,,,,,
36:38.7,49,64,-58,,,,,,
36:38.7,49,63,-57,,,,,,
36:38.7,49,41,-70,,,,,,
36:38.7,49,22,-67,,,,,,
36:38.7,49,44,-71,,,,,,
36:38.7,49,21,-71,,,,,,
36:38.7,49,43,-78,,,,,,
36:38.7,49,60,-75,,,,,,
36:38.7,49,40,-69,,,,,,
36:38.7,49,62,-55,,,,,,
36:38.7,49,28,-69,,,,,,
36:38.7,49,27,-69,,,,,,
36:38.7,49,46,-66,,,,,,
36:38.7,49,45,-69,,,,,,
36:38.7,49,26,-64,,,,,,
36:38.8,49,31,-62,,,,,,
36:38.8,49,33,-71,,,,,,
36:38.8,49,32,-61,,,,,,
36:38.8,49,35,-80,,,,,,
36:38.8,49,42,-80,,,,,,
36:38.8,49,64,-57,,,,,,
36:38.8,49,41,-70,,,,,,
36:38.8,49,22,-67,,,,,,
36:38.8,49,43,-78,,,,,,
36:38.8,49,40,-68,,,,,,
36:38.8,49,24,-71,,,,,,
36:38.8,49,46,-66,,,,,,
36:38.8,49,48,-65,,,,,,
36:38.8,49,26,-65,,,,,,
36:38.8,49,25,-80,,,,,,
36:38.9,49,53,-68,,,,,,
36:38.9,49,30,-58,,,,,,
36:38.9,49,32,-61,,,,,,
36:38.9,49,39,-70,,,,,,
36:38.9,49,56,-72,,,,,,
36:38.9,49,37,-69,,,,,,
36:38.9,49,59,-75,,,,,,
36:38.9,49,36,-67,,,,,,
36:38.9,49,58,-73,,,,,,
36:38.9,49,64,-56,,,,,,
36:38.9,49,63,-57,,,,,,
36:38.9,49,44,-70,,,,,,
36:38.9,49,40,-68,,,,,,
36:38.9,49,25,-79,,,,,,
36:39.0,49,31,-62,,,,,,
36:39.0,49,32,-61,,,,,,
36:39.0,49,34,-69,,,,,,
36:39.0,49,44,-69,,,,,,
36:39.0,49,21,-73,,,,,,
36:39.0,49,60,-76,,,,,,
36:39.0,49,62,-56,,,,,,
36:39.1,49,30,-58,,,,,,
36:39.1,49,33,-73,,,,,,
36:39.1,49,38,-67,,,,,,
36:39.1,49,35,-75,,,,,,
36:39.1,49,37,-68,,,,,,
36:39.1,49,36,-66,,,,,,
36:39.1,49,63,-57,,,,,,
36:39.1,49,41,-69,,,,,,
36:39.1,49,22,-68,,,,,,
36:39.1,49,43,-74,,,,,,
36:39.1,49,24,-71,,,,,,
36:39.1,49,46,-64,,,,,,
36:39.1,49,45,-71,,,,,,
36:39.1,49,47,-61,,,,,,
36:39.2,49,31,-62,,,,,,
36:39.2,49,30,-58,,,,,,
36:39.2,49,57,-67,,,,,,
36:39.2,49,35,-75,,,,,,
36:39.2,49,34,-67,,,,,,
36:39.2,49,36,-67,,,,,,
36:39.2,49,63,-56,,,,,,
36:39.2,49,22,-68,,,,,,
36:39.2,49,61,-52,,,,,,
36:39.2,49,27,-69,,,,,,
36:39.2,49,23,-74,,,,,,
36:39.2,49,45,-71,,,,,,
36:39.3,49,55,-66,,,,,,
36:39.3,49,39,-71,,,,,,
36:39.3,49,57,-68,,,,,,
36:39.3,49,35,-78,,,,,,
36:39.3,49,36,-67,,,,,,
36:39.3,49,63,-56,,,,,,
36:39.3,49,22,-68,,,,,,
36:39.3,49,43,-75,,,,,,
36:39.3,49,60,-79,,,,,,
36:39.3,49,40,-67,,,,,,
36:39.3,49,62,-56,,,,,,
36:39.3,49,29,-65,,,,,,
36:39.3,49,46,-66,,,,,,
36:39.3,49,25,-75,,,,,,
36:39.4,49,53,-65,,,,,,
36:39.4,49,55,-66,,,,,,
36:39.4,49,54,-61,,,,,,
36:39.4,49,32,-62,,,,,,
36:39.4,49,56,-70,,,,,,
36:39.4,49,37,-69,,,,,,
36:39.4,49,58,-70,,,,,,
36:39.4,49,64,-57,,,,,,
36:39.4,49,63,-57,,,,,,
36:39.4,49,22,-68,,,,,,
36:39.4,49,44,-72,,,,,,
36:39.4,49,21,-75,,,,,,
36:39.4,49,43,-76,,,,,,
36:39.4,49,40,-67,,,,,,
36:39.4,49,61,-52,,,,,,
36:39.4,49,24,-69,,,,,,
36:39.4,49,45,-69,,,,,,
36:39.4,49,48,-68,,,,,,
36:39.5,49,55,-66,,,,,,
36:39.5,49,54,-62,,,,,,
36:39.5,49,39,-73,,,,,,
36:39.5,49,38,-68,,,,,,
36:39.5,49,37,-69,,,,,,
36:39.5,49,59,-70,,,,,,
36:39.5,49,36,-67,,,,,,
36:39.5,49,22,-67,,,,,,
36:39.5,49,44,-71,,,,,,
36:39.5,49,40,-68,,,,,,
36:39.5,49,24,-69,,,,,,
36:39.6,49,53,-66,,,,,,
36:39.6,49,55,-66,,,,,,
36:39.6,49,33,-75,,,,,,
36:39.6,49,54,-61,,,,,,
36:39.6,49,32,-62,,,,,,
36:39.6,49,39,-73,,,,,,
36:39.6,49,57,-66,,,,,,
36:39.6,49,64,-57,,,,,,
36:39.6,49,63,-57,,,,,,
36:39.6,49,41,-70,,,,,,
36:39.6,49,22,-68,,,,,,
36:39.6,49,44,-71,,,,,,
36:39.6,49,62,-57,,,,,,
36:39.6,49,61,-52,,,,,,
36:39.6,49,24,-69,,,,,,
36:39.6,49,23,-78,,,,,,
36:39.6,49,45,-69,,,,,,
36:39.7,49,31,-64,,,,,,
36:39.7,49,53,-65,,,,,,
36:39.7,49,33,-74,,,,,,
36:39.7,49,54,-62,,,,,,
36:39.7,49,39,-72,,,,,,
36:39.7,49,57,-66,,,,,,
36:39.7,49,64,-57,,,,,,
36:39.7,49,63,-57,,,,,,
36:39.7,49,43,-78,,,,,,
36:39.7,49,40,-68,,,,,,
36:39.7,49,62,-57,,,,,,
36:39.7,49,61,-51,,,,,,
36:39.7,49,23,-78,,,,,,
36:39.7,49,48,-65,,,,,,
36:39.7,49,47,-61,,,,,,
36:39.8,49,53,-65,,,,,,
36:39.8,49,33,-73,,,,,,
36:39.8,49,32,-62,,,,,,
36:39.8,49,38,-67,,,,,,
36:39.8,49,57,-66,,,,,,
36:39.8,49,35,-79,,,,,,
36:39.8,49,56,-71,,,,,,
36:39.8,49,59,-68,,,,,,
36:39.8,49,42,-80,,,,,,
36:39.8,49,63,-57,,,,,,
36:39.8,49,41,-71,,,,,,
36:39.8,49,22,-68,,,,,,
36:39.8,49,43,-80,,,,,,
36:39.8,49,40,-69,,,,,,
36:39.8,49,62,-57,,,,,,
36:39.8,49,47,-61,,,,,,
36:39.9,49,53,-65,,,,,,
36:39.9,49,55,-66,,,,,,
36:39.9,49,33,-73,,,,,,
36:39.9,49,54,-61,,,,,,
36:39.9,49,38,-67,,,,,,
36:39.9,49,57,-66,,,,,,
36:39.9,49,63,-57,,,,,,
36:39.9,49,22,-70,,,,,,
36:39.9,49,43,-80,,,,,,
36:39.9,49,40,-69,,,,,,
36:39.9,49,61,-53,,,,,,
36:39.9,49,45,-69,,,,,,
36:39.9,49,48,-68,,,,,,
36:39.9,49,47,-62,,,,,,
36:39.9,49,25,-74,,,,,,
36:40.0,49,32,-62,,,,,,
36:40.0,49,39,-75,,,,,,
36:40.0,49,38,-67,,,,,,
36:40.0,49,35,-76,,,,,,
36:40.0,49,56,-71,,,,,,
36:40.0,49,34,-67,,,,,,
36:40.0,49,64,-57,,,,,,
36:40.0,49,22,-67,,,,,,
36:40.0,49,40,-69,,,,,,
36:40.0,49,62,-57,,,,,,
36:40.0,49,61,-53,,,,,,
36:40.0,49,27,-70,,,,,,
36:40.0,49,46,-66,,,,,,
36:40.0,49,45,-69,,,,,,
36:40.0,49,26,-64,,,,,,
36:40.0,49,47,-62,,,,,,
36:40.1,49,31,-66,,,,,,
36:40.1,49,33,-74,,,,,,
36:40.1,49,39,-73,,,,,,
36:40.1,49,38,-65,,,,,,
36:40.1,49,34,-68,,,,,,
36:40.1,49,59,-69,,,,,,
36:40.1,49,36,-66,,,,,,
36:40.1,49,64,-57,,,,,,
36:40.1,49,63,-56,,,,,,
36:40.1,49,21,-74,,,,,,
36:40.1,49,40,-69,,,,,,
36:40.1,49,62,-57,,,,,,
36:40.1,49,29,-72,,,,,,
36:40.1,49,45,-70,,,,,,
36:40.1,49,48,-65,,,,,,
36:40.2,49,31,-66,,,,,,
36:40.2,49,53,-65,,,,,,
36:40.2,49,33,-74,,,,,,
36:40.2,49,54,-61,,,,,,
36:40.2,49,39,-73,,,,,,
36:40.2,49,38,-65,,,,,,
36:40.2,49,57,-67,,,,,,
36:40.2,49,34,-68,,,,,,
36:40.2,49,59,-69,,,,,,
36:40.2,49,36,-66,,,,,,
36:40.2,49,64,-57,,,,,,
36:40.2,49,22,-68,,,,,,
36:40.2,49,62,-57,,,,,,
36:40.2,49,23,-75,,,,,,
36:40.2,49,45,-70,,,,,,
36:40.2,49,48,-65,,,,,,
36:40.2,49,25,-75,,,,,,
36:40.3,49,31,-66,,,,,,
36:40.3,49,32,-62,,,,,,
36:40.3,49,39,-73,,,,,,
36:40.3,49,38,-65,,,,,,
36:40.3,49,57,-67,,,,,,
36:40.3,49,56,-69,,,,,,
36:40.3,49,36,-65,,,,,,
36:40.3,49,58,-72,,,,,,
36:40.3,49,64,-57,,,,,,
36:40.3,49,63,-57,,,,,,
36:40.3,49,44,-72,,,,,,
36:40.3,49,62,-57,,,,,,
36:40.3,49,29,-71,,,,,,
36:40.3,49,23,-77,,,,,,
36:40.3,49,26,-65,,,,,,
36:40.3,49,47,-62,,,,,,
36:40.4,49,55,-66,,,,,,
36:40.4,49,37,-68,,,,,,
36:40.4,49,36,-66,,,,,,
36:40.4,49,58,-71,,,,,,
36:40.4,49,64,-57,,,,,,
36:40.4,49,44,-72,,,,,,
36:40.4,49,61,-53,,,,,,
36:40.4,49,28,-66,,,,,,
36:40.4,49,27,-70,,,,,,
36:40.4,49,24,-68,,,,,,
36:40.4,49,46,-66,,,,,,
36:40.4,49,45,-70,,,,,,
36:40.4,49,48,-66,,,,,,
36:40.5,49,30,-60,,,,,,
36:40.5,49,55,-66,,,,,,
36:40.5,49,33,-76,,,,,,
36:40.5,49,32,-62,,,,,,
36:40.5,49,57,-67,,,,,,
36:40.5,49,56,-70,,,,,,
36:40.5,49,58,-71,,,,,,
36:40.5,49,63,-57,,,,,,
36:40.5,49,22,-68,,,,,,
36:40.5,49,44,-74,,,,,,
36:40.5,49,61,-53,,,,,,
36:40.5,49,29,-69,,,,,,
36:40.5,49,46,-65,,,,,,
36:40.5,49,47,-62,,,,,,
36:40.6,49,31,-67,,,,,,
36:40.6,49,32,-62,,,,,,
36:40.6,49,39,-71,,,,,,
36:40.6,49,57,-66,,,,,,
36:40.6,49,56,-70,,,,,,
36:40.6,49,58,-72,,,,,,
36:40.6,49,63,-57,,,,,,
36:40.6,49,60,-77,,,,,,
36:40.6,49,40,-69,,,,,,
36:40.6,49,61,-53,,,,,,
36:40.6,49,45,-71,,,,,,
36:40.6,49,48,-67,,,,,,
36:40.7,49,32,-62,,,,,,
36:40.7,49,37,-68,,,,,,
36:40.7,49,63,-57,,,,,,
36:40.7,49,41,-71,,,,,,
36:40.7,49,61,-53,,,,,,
36:40.7,49,29,-68,,,,,,
36:40.7,49,23,-74,,,,,,
36:40.7,49,26,-64,,,,,,
36:40.7,49,47,-62,,,,,,
36:40.7,49,25,-75,,,,,,
36:40.8,49,31,-67,,,,,,
36:40.8,49,54,-61,,,,,,
36:40.8,49,32,-62,,,,,,
36:40.8,49,38,-67,,,,,,
36:40.8,49,35,-67,,,,,,
36:40.8,49,56,-70,,,,,,
36:40.8,49,64,-57,,,,,,
36:40.8,49,44,-71,,,,,,
36:40.8,49,43,-85,,,,,,
36:40.8,49,60,-76,,,,,,
36:40.8,49,40,-69,,,,,,
36:40.8,49,28,-66,,,,,,
36:40.8,49,24,-67,,,,,,
36:40.8,49,45,-71,,,,,,
36:40.8,49,47,-61,,,,,,
36:40.9,49,33,-79,,,,,,
36:40.9,49,32,-62,,,,,,
36:40.9,49,35,-67,,,,,,
36:40.9,49,56,-70,,,,,,
36:40.9,49,34,-69,,,,,,
36:40.9,49,37,-68,,,,,,
36:40.9,49,42,-78,,,,,,
36:40.9,49,63,-57,,,,,,
36:40.9,49,41,-72,,,,,,
36:40.9,49,28,-66,,,,,,
36:40.9,49,29,-67,,,,,,
36:40.9,49,24,-67,,,,,,
36:40.9,49,23,-73,,,,,,
36:40.9,49,47,-61,,,,,,
36:41.1,49,53,-67,,,,,,
36:41.1,49,54,-60,,,,,,
36:41.1,49,56,-68,,,,,,
36:41.1,49,34,-70,,,,,,
36:41.1,49,36,-65,,,,,,
36:41.1,49,63,-58,,,,,,
36:41.1,49,61,-52,,,,,,
36:41.1,49,27,-67,,,,,,
36:41.1,49,46,-64,,,,,,
36:41.1,49,45,-83,,,,,,
36:41.1,49,47,-61,,,,,,
36:41.2,49,55,-68,,,,,,
36:41.2,49,54,-61,,,,,,
36:41.2,49,38,-68,,,,,,
36:41.2,49,57,-65,,,,,,
36:41.2,49,35,-69,,,,,,
36:41.2,49,34,-77,,,,,,
36:41.2,49,42,-66,,,,,,
36:41.2,49,64,-58,,,,,,
36:41.2,49,63,-57,,,,,,
36:41.2,49,43,-68,,,,,,
36:41.2,49,60,-80,,,,,,
36:41.2,49,40,-69,,,,,,
36:41.2,49,61,-52,,,,,,
36:41.2,49,27,-67,,,,,,
36:41.2,49,45,-62,,,,,,
36:41.2,49,47,-66,,,,,,
36:41.2,49,25,-75,,,,,,
36:41.3,49,53,-68,,,,,,
36:41.3,49,30,-58,,,,,,
36:41.3,49,57,-68,,,,,,
36:41.3,49,37,-77,,,,,,
36:41.3,49,36,-67,,,,,,
36:41.3,49,58,-79,,,,,,
36:41.3,49,64,-58,,,,,,
36:41.3,49,41,-64,,,,,,
36:41.3,49,60,-73,,,,,,
36:41.3,49,40,-69,,,,,,
36:41.3,49,45,-63,,,,,,
36:41.3,49,25,-84,,,,,,
36:41.4,49,38,-66,,,,,,
36:41.4,49,34,-69,,,,,,
36:41.4,49,37,-69,,,,,,
36:41.4,49,36,-66,,,,,,
36:41.4,49,42,-67,,,,,,
36:41.4,49,64,-57,,,,,,
36:41.4,49,44,-67,,,,,,
36:41.4,49,21,-67,,,,,,
36:41.4,49,62,-57,,,,,,
36:41.4,49,24,-69,,,,,,
36:41.4,49,46,-65,,,,,,
36:41.4,49,23,-66,,,,,,
36:41.4,49,45,-67,,,,,,
36:41.4,49,26,-72,,,,,,
36:41.4,49,25,-69,,,,,,
36:41.5,49,53,-60,,,,,,
36:41.5,49,55,-64,,,,,,
36:41.5,49,39,-67,,,,,,
36:41.5,49,38,-66,,,,,,
36:41.5,49,56,-67,,,,,,
36:41.5,49,34,-68,,,,,,
36:41.5,49,42,-69,,,,,,
36:41.5,49,63,-52,,,,,,
36:41.5,49,41,-66,,,,,,
36:41.5,49,44,-69,,,,,,
36:41.5,49,40,-74,,,,,,
36:41.5,49,28,-66,,,,,,
36:41.5,49,27,-68,,,,,,
36:41.5,49,24,-69,,,,,,
36:41.5,49,26,-67,,,,,,
36:41.6,49,30,-65,,,,,,
36:41.6,49,54,-59,,,,,,
36:41.6,49,32,-64,,,,,,
36:41.6,49,39,-68,,,,,,
36:41.6,49,59,-70,,,,,,
36:41.6,49,42,-68,,,,,,
36:41.6,49,63,-53,,,,,,
36:41.6,49,21,-81,,,,,,
36:41.6,49,60,-66,,,,,,
36:41.6,49,62,-52,,,,,,
36:41.6,49,61,-54,,,,,,
36:41.6,49,29,-64,,,,,,
36:41.6,49,46,-64,,,,,,
36:41.6,49,48,-71,,,,,,
36:41.6,49,47,-66,,,,,,
36:41.6,49,25,-68,,,,,,
36:41.7,49,31,-71,,,,,,
36:41.7,49,33,-70,,,,,,
36:41.7,49,54,-57,,,,,,
36:41.7,49,39,-69,,,,,,
36:41.7,49,36,-67,,,,,,
36:41.7,49,42,-66,,,,,,
36:41.7,49,64,-61,,,,,,
