TIME,Base,Minor,Rssi,,,,,Base,32
31:54.6,32,53,-67,,,,,,
31:54.6,32,31,-53,,,,,,
31:54.6,32,30,-60,,,,,,
31:54.6,32,32,-52,,,,,,
31:54.6,32,35,-62,,,,,,
31:54.6,32,57,-66,,,,,,
31:54.6,32,56,-64,,,,,,
31:54.6,32,59,-62,,,,,,
31:54.6,32,37,-66,,,,,,
31:54.6,32,64,-68,,,,,,
31:54.6,32,41,-65,,,,,,
31:54.6,32,44,-76,,,,,,
31:54.6,32,22,-69,,,,,,
31:54.6,32,21,-68,,,,,,
31:54.6,32,40,-68,,,,,,
31:54.6,32,25,-66,,,,,,
31:54.7,32,53,-69,,,,,,
31:54.7,32,31,-59,,,,,,
31:54.7,32,55,-64,,,,,,
31:54.7,32,32,-51,,,,,,
31:54.7,32,38,-65,,,,,,
31:54.7,32,57,-67,,,,,,
31:54.7,32,34,-60,,,,,,
31:54.7,32,59,-61,,,,,,
31:54.7,32,36,-64,,,,,,
31:54.7,32,41,-65,,,,,,
31:54.7,32,43,-69,,,,,,
31:54.7,32,62,-75,,,,,,
31:54.7,32,40,-68,,,,,,
31:54.7,32,28,-55,,,,,,
31:54.7,32,29,-56,,,,,,
31:54.7,32,46,-67,,,,,,
31:54.7,32,23,-61,,,,,,
31:54.7,32,45,-61,,,,,,
31:54.7,32,26,-66,,,,,,
31:54.8,32,55,-72,,,,,,
31:54.8,32,54,-60,,,,,,
31:54.8,32,32,-51,,,,,,
31:54.8,32,39,-62,,,,,,
31:54.8,32,38,-64,,,,,,
31:54.8,32,59,-60,,,,,,
31:54.8,32,37,-65,,,,,,
31:54.8,32,22,-69,,,,,,
31:54.8,32,62,-71,,,,,,
31:54.8,32,28,-55,,,,,,
31:54.8,32,29,-54,,,,,,
31:54.8,32,23,-66,,,,,,
31:54.8,32,47,-62,,,,,,
31:54.9,32,31,-61,,,,,,
31:54.9,32,30,-58,,,,,,
31:54.9,32,33,-56,,,,,,
31:54.9,32,32,-53,,,,,,
31:54.9,32,39,-68,,,,,,
31:54.9,32,57,-69,,,,,,
31:54.9,32,59,-66,,,,,,
31:54.9,32,37,-64,,,,,,
31:54.9,32,58,-69,,,,,,
31:54.9,32,43,-88,,,,,,
31:54.9,32,60,-67,,,,,,
31:54.9,32,40,-71,,,,,,
31:54.9,32,27,-60,,,,,,
31:54.9,32,29,-54,,,,,,
31:54.9,32,46,-78,,,,,,
31:54.9,32,23,-66,,,,,,
31:54.9,32,45,-67,,,,,,
31:54.9,32,48,-62,,,,,,
31:55.0,32,30,-58,,,,,,
31:55.0,32,55,-66,,,,,,
31:55.0,32,39,-68,,,,,,
31:55.0,32,57,-69,,,,,,
31:55.0,32,56,-64,,,,,,
31:55.0,32,37,-63,,,,,,
31:55.0,32,58,-67,,,,,,
31:55.0,32,41,-62,,,,,,
31:55.0,32,63,-59,,,,,,
31:55.0,32,60,-68,,,,,,
31:55.0,32,62,-69,,,,,,
31:55.0,32,29,-54,,,,,,
31:55.0,32,26,-73,,,,,,
31:55.0,32,25,-70,,,,,,
31:55.0,32,47,-67,,,,,,
31:55.1,32,31,-58,,,,,,
31:55.1,32,55,-63,,,,,,
31:55.1,32,54,-66,,,,,,
31:55.1,32,35,-60,,,,,,
31:55.1,32,37,-62,,,,,,
31:55.1,32,41,-63,,,,,,
31:55.1,32,44,-70,,,,,,
31:55.1,32,40,-77,,,,,,
31:55.1,32,28,-58,,,,,,
31:55.1,32,27,-59,,,,,,
31:55.1,32,29,-54,,,,,,
31:55.1,32,25,-73,,,,,,
31:55.1,32,47,-67,,,,,,
31:55.2,32,53,-66,,,,,,
31:55.2,32,33,-55,,,,,,
31:55.2,32,54,-67,,,,,,
31:55.2,32,38,-57,,,,,,
31:55.2,32,56,-64,,,,,,
31:55.2,32,44,-69,,,,,,
31:55.2,32,22,-66,,,,,,
31:55.2,32,21,-72,,,,,,
31:55.2,32,28,-58,,,,,,
31:55.2,32,27,-59,,,,,,
31:55.2,32,46,-73,,,,,,
31:55.2,32,45,-65,,,,,,
31:55.2,32,48,-59,,,,,,
31:55.2,32,25,-73,,,,,,
31:55.3,32,54,-67,,,,,,
31:55.3,32,32,-52,,,,,,
31:55.3,32,56,-63,,,,,,
31:55.3,32,37,-62,,,,,,
31:55.3,32,64,-66,,,,,,
31:55.3,32,44,-70,,,,,,
31:55.3,32,22,-66,,,,,,
31:55.3,32,43,-76,,,,,,
31:55.3,32,40,-76,,,,,,
31:55.3,32,27,-59,,,,,,
31:55.3,32,29,-54,,,,,,
31:55.3,32,23,-68,,,,,,
31:55.4,32,53,-66,,,,,,
31:55.4,32,55,-62,,,,,,
31:55.4,32,32,-52,,,,,,
31:55.4,32,39,-67,,,,,,
31:55.4,32,38,-57,,,,,,
31:55.4,32,35,-60,,,,,,
31:55.4,32,56,-63,,,,,,
31:55.4,32,59,-67,,,,,,
31:55.4,32,27,-59,,,,,,
31:55.4,32,29,-53,,,,,,
31:55.4,32,46,-71,,,,,,
31:55.4,32,47,-67,,,,,,
31:55.5,32,53,-64,,,,,,
31:55.5,32,32,-53,,,,,,
31:55.5,32,57,-70,,,,,,
31:55.5,32,34,-64,,,,,,
31:55.5,32,59,-65,,,,,,
31:55.5,32,63,-61,,,,,,
31:55.5,32,44,-68,,,,,,
31:55.5,32,60,-72,,,,,,
31:55.5,32,62,-71,,,,,,
31:55.5,32,28,-59,,,,,,
31:55.5,32,27,-58,,,,,,
31:55.5,32,29,-54,,,,,,
31:55.5,32,24,-65,,,,,,
31:55.5,32,46,-71,,,,,,
31:55.5,32,45,-66,,,,,,
31:55.5,32,25,-77,,,,,,
31:55.6,32,53,-66,,,,,,
31:55.6,32,55,-62,,,,,,
31:55.6,32,32,-53,,,,,,
31:55.6,32,35,-60,,,,,,
31:55.6,32,59,-67,,,,,,
31:55.6,32,58,-68,,,,,,
31:55.6,32,36,-71,,,,,,
31:55.6,32,63,-61,,,,,,
31:55.6,32,43,-81,,,,,,
31:55.6,32,62,-71,,,,,,
31:55.6,32,61,-64,,,,,,
31:55.6,32,28,-58,,,,,,
31:55.6,32,27,-58,,,,,,
31:55.6,32,24,-64,,,,,,
31:55.6,32,48,-58,,,,,,
31:55.6,32,26,-72,,,,,,
31:55.6,32,25,-73,,,,,,
31:55.7,32,53,-66,,,,,,
31:55.7,32,30,-57,,,,,,
31:55.7,32,33,-56,,,,,,
31:55.7,32,54,-68,,,,,,
31:55.7,32,32,-53,,,,,,
31:55.7,32,39,-69,,,,,,
31:55.7,32,38,-57,,,,,,
31:55.7,32,35,-60,,,,,,
31:55.7,32,34,-63,,,,,,
31:55.7,32,59,-67,,,,,,
31:55.7,32,37,-62,,,,,,
31:55.7,32,36,-71,,,,,,
31:55.7,32,60,-72,,,,,,
31:55.7,32,61,-65,,,,,,
31:55.7,32,29,-54,,,,,,
31:55.7,32,24,-64,,,,,,
31:55.7,32,45,-66,,,,,,
31:55.7,32,48,-59,,,,,,
31:55.8,32,53,-66,,,,,,
31:55.8,32,30,-57,,,,,,
31:55.8,32,32,-53,,,,,,
31:55.8,32,39,-71,,,,,,
31:55.8,32,38,-58,,,,,,
31:55.8,32,35,-59,,,,,,
31:55.8,32,57,-69,,,,,,
31:55.8,32,56,-63,,,,,,
31:55.8,32,59,-67,,,,,,
31:55.8,32,37,-62,,,,,,
31:55.8,32,36,-69,,,,,,
31:55.8,32,64,-64,,,,,,
31:55.8,32,44,-71,,,,,,
31:55.8,32,22,-67,,,,,,
31:55.8,32,62,-73,,,,,,
31:55.8,32,61,-64,,,,,,
31:55.8,32,28,-58,,,,,,
31:55.8,32,24,-64,,,,,,
31:55.8,32,48,-58,,,,,,
31:55.8,32,47,-67,,,,,,
31:55.9,32,53,-66,,,,,,
31:55.9,32,30,-57,,,,,,
31:55.9,32,55,-62,,,,,,
31:55.9,32,33,-56,,,,,,
31:55.9,32,54,-66,,,,,,
31:55.9,32,32,-53,,,,,,
31:55.9,32,35,-60,,,,,,
31:55.9,32,59,-66,,,,,,
31:55.9,32,36,-68,,,,,,
31:55.9,32,44,-72,,,,,,
31:55.9,32,22,-69,,,,,,
31:55.9,32,27,-58,,,,,,
31:55.9,32,47,-67,,,,,,
31:56.0,32,53,-66,,,,,,
31:56.0,32,30,-57,,,,,,
31:56.0,32,32,-53,,,,,,
31:56.0,32,39,-75,,,,,,
31:56.0,32,56,-64,,,,,,
31:56.0,32,59,-66,,,,,,
31:56.0,32,37,-63,,,,,,
31:56.0,32,44,-72,,,,,,
31:56.0,32,21,-73,,,,,,
31:56.0,32,62,-77,,,,,,
31:56.0,32,61,-64,,,,,,
31:56.0,32,28,-57,,,,,,
31:56.0,32,27,-58,,,,,,
31:56.0,32,24,-64,,,,,,
31:56.0,32,23,-72,,,,,,
31:56.2,32,53,-66,,,,,,
31:56.2,32,30,-58,,,,,,
31:56.2,32,55,-62,,,,,,
31:56.2,32,33,-57,,,,,,
31:56.2,32,54,-68,,,,,,
31:56.2,32,32,-53,,,,,,
31:56.2,32,39,-77,,,,,,
31:56.2,32,38,-58,,,,,,
31:56.2,32,34,-64,,,,,,
31:56.2,32,56,-64,,,,,,
31:56.2,32,59,-67,,,,,,
31:56.2,32,64,-64,,,,,,
31:56.2,32,41,-65,,,,,,
31:56.2,32,44,-71,,,,,,
31:56.2,32,61,-64,,,,,,
31:56.2,32,27,-58,,,,,,
31:56.2,32,29,-55,,,,,,
31:56.2,32,26,-65,,,,,,
31:56.2,32,25,-73,,,,,,
31:56.2,32,47,-66,,,,,,
31:56.3,32,53,-65,,,,,,
31:56.3,32,31,-57,,,,,,
31:56.3,32,55,-62,,,,,,
31:56.3,32,32,-54,,,,,,
31:56.3,32,35,-59,,,,,,
31:56.3,32,59,-67,,,,,,
31:56.3,32,37,-64,,,,,,
31:56.3,32,58,-68,,,,,,
31:56.3,32,22,-72,,,,,,
31:56.3,32,61,-65,,,,,,
31:56.3,32,28,-58,,,,,,
31:56.3,32,29,-55,,,,,,
31:56.3,32,24,-63,,,,,,
31:56.3,32,23,-77,,,,,,
31:56.3,32,45,-67,,,,,,
31:56.3,32,48,-59,,,,,,
31:56.4,32,30,-58,,,,,,
31:56.4,32,39,-80,,,,,,
31:56.4,32,38,-58,,,,,,
31:56.4,32,35,-59,,,,,,
31:56.4,32,57,-68,,,,,,
31:56.4,32,56,-63,,,,,,
31:56.4,32,37,-64,,,,,,
31:56.4,32,64,-64,,,,,,
31:56.4,32,41,-66,,,,,,
31:56.4,32,29,-55,,,,,,
31:56.4,32,48,-59,,,,,,
31:56.4,32,26,-68,,,,,,
31:56.4,32,25,-77,,,,,,
31:56.4,32,47,-66,,,,,,
31:56.5,32,30,-58,,,,,,
31:56.5,32,55,-62,,,,,,
31:56.5,32,32,-54,,,,,,
31:56.5,32,38,-57,,,,,,
31:56.5,32,57,-67,,,,,,
31:56.5,32,56,-63,,,,,,
31:56.5,32,37,-64,,,,,,
31:56.5,32,43,-79,,,,,,
31:56.5,32,62,-86,,,,,,
31:56.5,32,24,-64,,,,,,
31:56.5,32,46,-75,,,,,,
31:56.5,32,48,-60,,,,,,
31:56.5,32,26,-67,,,,,,
31:56.5,32,47,-67,,,,,,
31:56.6,32,54,-71,,,,,,
31:56.6,32,32,-54,,,,,,
31:56.6,32,37,-64,,,,,,
31:56.6,32,58,-68,,,,,,
31:56.6,32,63,-63,,,,,,
31:56.6,32,44,-71,,,,,,
31:56.6,32,22,-75,,,,,,
31:56.6,32,61,-64,,,,,,
31:56.6,32,28,-58,,,,,,
31:56.6,32,27,-59,,,,,,
31:56.7,32,33,-56,,,,,,
31:56.7,32,57,-65,,,,,,
31:56.7,32,34,-65,,,,,,
31:56.7,32,42,-67,,,,,,
31:56.7,32,41,-68,,,,,,
31:56.7,32,63,-62,,,,,,
31:56.7,32,44,-69,,,,,,
31:56.7,32,43,-76,,,,,,
31:56.7,32,62,-88,,,,,,
31:56.7,32,40,-70,,,,,,
31:56.7,32,28,-58,,,,,,
31:56.7,32,24,-63,,,,,,
31:56.7,32,23,-72,,,,,,
31:56.7,32,26,-66,,,,,,
31:56.8,32,53,-64,,,,,,
31:56.8,32,31,-57,,,,,,
31:56.8,32,30,-59,,,,,,
31:56.8,32,33,-56,,,,,,
31:56.8,32,32,-53,,,,,,
31:56.8,32,39,-78,,,,,,
31:56.8,32,35,-60,,,,,,
31:56.8,32,57,-66,,,,,,
31:56.8,32,34,-65,,,,,,
31:56.8,32,56,-65,,,,,,
31:56.8,32,22,-79,,,,,,
31:56.8,32,60,-67,,,,,,
31:56.8,32,40,-69,,,,,,
31:56.8,32,28,-58,,,,,,
31:56.8,32,24,-63,,,,,,
31:56.8,32,46,-74,,,,,,
31:56.8,32,45,-66,,,,,,
31:56.9,32,31,-58,,,,,,
31:56.9,32,30,-60,,,,,,
31:56.9,32,35,-60,,,,,,
31:56.9,32,57,-64,,,,,,
31:56.9,32,34,-65,,,,,,
31:56.9,32,36,-68,,,,,,
31:56.9,32,41,-66,,,,,,
31:56.9,32,29,-55,,,,,,
31:56.9,32,46,-71,,,,,,
31:56.9,32,23,-68,,,,,,
31:56.9,32,26,-65,,,,,,
31:56.9,32,47,-68,,,,,,
31:57.0,32,53,-64,,,,,,
31:57.0,32,31,-58,,,,,,
31:57.0,32,30,-60,,,,,,
31:57.0,32,33,-56,,,,,,
31:57.0,32,57,-68,,,,,,
31:57.0,32,56,-67,,,,,,
31:57.0,32,59,-67,,,,,,
31:57.0,32,37,-63,,,,,,
31:57.0,32,42,-67,,,,,,
31:57.0,32,64,-63,,,,,,
31:57.0,32,41,-67,,,,,,
31:57.0,32,63,-61,,,,,,
31:57.0,32,60,-68,,,,,,
31:57.0,32,28,-58,,,,,,
31:57.0,32,29,-55,,,,,,
31:57.0,32,45,-66,,,,,,
31:57.0,32,25,-64,,,,,,
31:57.0,32,47,-66,,,,,,
31:57.1,32,30,-60,,,,,,
31:57.1,32,32,-54,,,,,,
31:57.1,32,39,-77,,,,,,
31:57.1,32,57,-66,,,,,,
31:57.1,32,34,-65,,,,,,
31:57.1,32,56,-65,,,,,,
31:57.1,32,59,-67,,,,,,
31:57.1,32,37,-63,,,,,,
31:57.1,32,44,-70,,,,,,
31:57.1,32,22,-77,,,,,,
31:57.1,32,43,-75,,,,,,
31:57.1,32,61,-64,,,,,,
31:57.1,32,28,-58,,,,,,
31:57.1,32,24,-63,,,,,,
31:57.1,32,46,-70,,,,,,
31:57.1,32,23,-68,,,,,,
31:57.1,32,48,-63,,,,,,
31:57.1,32,26,-64,,,,,,
31:57.1,32,47,-68,,,,,,
31:57.2,32,30,-61,,,,,,
31:57.2,32,33,-56,,,,,,
31:57.2,32,54,-66,,,,,,
31:57.2,32,32,-54,,,,,,
31:57.2,32,35,-60,,,,,,
31:57.2,32,57,-67,,,,,,
31:57.2,32,59,-67,,,,,,
31:57.2,32,64,-61,,,,,,
31:57.2,32,62,-81,,,,,,
31:57.2,32,40,-67,,,,,,
31:57.2,32,61,-64,,,,,,
31:57.2,32,28,-59,,,,,,
31:57.2,32,27,-59,,,,,,
31:57.2,32,24,-63,,,,,,
31:57.2,32,46,-69,,,,,,
31:57.2,32,23,-68,,,,,,
31:57.2,32,48,-64,,,,,,
31:57.2,32,47,-71,,,,,,
31:57.3,32,55,-64,,,,,,
31:57.3,32,33,-56,,,,,,
31:57.3,32,38,-58,,,,,,
31:57.3,32,59,-70,,,,,,
31:57.3,32,37,-62,,,,,,
31:57.3,32,36,-66,,,,,,
31:57.3,32,64,-61,,,,,,
31:57.3,32,44,-71,,,,,,
31:57.3,32,21,-80,,,,,,
31:57.3,32,27,-60,,,,,,
31:57.3,32,24,-64,,,,,,
31:57.3,32,48,-65,,,,,,
31:57.3,32,25,-62,,,,,,
31:57.4,32,53,-64,,,,,,
31:57.4,32,30,-63,,,,,,
31:57.4,32,54,-67,,,,,,
31:57.4,32,35,-60,,,,,,
31:57.4,32,59,-70,,,,,,
31:57.4,32,37,-63,,,,,,
31:57.4,32,63,-61,,,,,,
31:57.4,32,44,-71,,,,,,
31:57.4,32,62,-78,,,,,,
31:57.4,32,40,-68,,,,,,
31:57.4,32,61,-66,,,,,,
31:57.4,32,27,-60,,,,,,
31:57.4,32,23,-68,,,,,,
31:57.4,32,45,-65,,,,,,
31:57.4,32,48,-64,,,,,,
31:57.4,32,26,-65,,,,,,
31:57.5,32,30,-62,,,,,,
31:57.5,32,55,-63,,,,,,
31:57.5,32,32,-55,,,,,,
31:57.5,32,39,-80,,,,,,
31:57.5,32,57,-67,,,,,,
31:57.5,32,59,-68,,,,,,
31:57.5,32,64,-62,,,,,,
31:57.5,32,41,-67,,,,,,
31:57.5,32,63,-61,,,,,,
31:57.5,32,22,-73,,,,,,
31:57.5,32,28,-59,,,,,,
31:57.5,32,29,-56,,,,,,
31:57.5,32,46,-71,,,,,,
31:57.5,32,23,-65,,,,,,
31:57.5,32,45,-66,,,,,,
31:57.5,32,26,-65,,,,,,
31:57.6,32,53,-64,,,,,,
31:57.6,32,31,-58,,,,,,
31:57.6,32,38,-58,,,,,,
31:57.6,32,35,-60,,,,,,
31:57.6,32,59,-68,,,,,,
31:57.6,32,37,-64,,,,,,
31:57.6,32,36,-65,,,,,,
31:57.6,32,41,-66,,,,,,
31:57.6,32,22,-73,,,,,,
31:57.6,32,61,-65,,,,,,
31:57.6,32,29,-56,,,,,,
31:57.6,32,24,-62,,,,,,
31:57.6,32,45,-67,,,,,,
31:57.6,32,48,-62,,,,,,
31:57.6,32,26,-65,,,,,,
31:57.6,32,47,-68,,,,,,
31:57.7,32,53,-64,,,,,,
31:57.7,32,31,-58,,,,,,
31:57.7,32,30,-63,,,,,,
31:57.7,32,33,-56,,,,,,
31:57.7,32,32,-55,,,,,,
31:57.7,32,38,-58,,,,,,
31:57.7,32,35,-60,,,,,,
31:57.7,32,57,-67,,,,,,
31:57.7,32,58,-68,,,,,,
31:57.7,32,64,-62,,,,,,
31:57.7,32,28,-59,,,,,,
31:57.7,32,27,-59,,,,,,
31:57.7,32,29,-57,,,,,,
31:57.7,32,24,-62,,,,,,
31:57.7,32,45,-67,,,,,,
31:57.7,32,48,-62,,,,,,
31:57.7,32,47,-66,,,,,,
31:57.8,32,53,-64,,,,,,
31:57.8,32,55,-62,,,,,,
31:57.8,32,33,-56,,,,,,
31:57.8,32,54,-65,,,,,,
31:57.8,32,32,-56,,,,,,
31:57.8,32,39,-85,,,,,,
31:57.8,32,38,-58,,,,,,
31:57.8,32,59,-71,,,,,,
31:57.8,32,37,-64,,,,,,
31:57.8,32,22,-70,,,,,,
31:57.8,32,62,-78,,,,,,
31:57.8,32,27,-58,,,,,,
31:57.8,32,23,-67,,,,,,
31:57.8,32,45,-65,,,,,,
31:57.8,32,48,-61,,,,,,
31:57.8,32,26,-65,,,,,,
31:57.8,32,25,-64,,,,,,
31:57.8,32,47,-63,,,,,,
31:57.9,32,53,-64,,,,,,
31:57.9,32,31,-56,,,,,,
31:57.9,32,32,-54,,,,,,
31:57.9,32,38,-58,,,,,,
31:57.9,32,56,-64,,,,,,
31:57.9,32,63,-63,,,,,,
31:57.9,32,44,-74,,,,,,
31:57.9,32,62,-75,,,,,,
31:57.9,32,28,-59,,,,,,
31:57.9,32,27,-58,,,,,,
31:57.9,32,48,-61,,,,,,
31:57.9,32,26,-64,,,,,,
31:57.9,32,25,-62,,,,,,
31:58.0,32,53,-65,,,,,,
31:58.0,32,55,-62,,,,,,
31:58.0,32,32,-55,,,,,,
31:58.0,32,57,-63,,,,,,
31:58.0,32,34,-66,,,,,,
31:58.0,32,56,-65,,,,,,
31:58.0,32,59,-72,,,,,,
31:58.0,32,58,-67,,,,,,
31:58.0,32,63,-64,,,,,,
31:58.0,32,62,-78,,,,,,
31:58.0,32,61,-64,,,,,,
31:58.0,32,28,-58,,,,,,
31:58.0,32,27,-58,,,,,,
31:58.0,32,29,-57,,,,,,
31:58.0,32,24,-62,,,,,,
31:58.0,32,23,-71,,,,,,
31:58.0,32,48,-59,,,,,,
31:58.1,32,53,-63,,,,,,
31:58.1,32,30,-63,,,,,,
31:58.1,32,32,-55,,,,,,
31:58.1,32,38,-58,,,,,,
31:58.1,32,35,-60,,,,,,
31:58.1,32,57,-62,,,,,,
31:58.1,32,34,-66,,,,,,
31:58.1,32,37,-65,,,,,,
31:58.1,32,64,-65,,,,,,
31:58.1,32,41,-65,,,,,,
31:58.1,32,21,-75,,,,,,
31:58.1,32,62,-72,,,,,,
31:58.1,32,29,-57,,,,,,
31:58.1,32,24,-62,,,,,,
31:58.1,32,45,-68,,,,,,
31:58.1,32,48,-59,,,,,,
31:58.1,32,25,-62,,,,,,
31:58.1,32,47,-63,,,,,,
31:58.2,32,54,-67,,,,,,
31:58.2,32,32,-55,,,,,,
31:58.2,32,38,-58,,,,,,
31:58.2,32,35,-61,,,,,,
31:58.2,32,34,-66,,,,,,
31:58.2,32,56,-65,,,,,,
31:58.2,32,37,-66,,,,,,
31:58.2,32,36,-67,,,,,,
31:58.2,32,64,-64,,,,,,
31:58.2,32,62,-74,,,,,,
31:58.2,32,61,-66,,,,,,
31:58.2,32,28,-57,,,,,,
31:58.2,32,29,-58,,,,,,
31:58.2,32,24,-63,,,,,,
31:58.2,32,23,-86,,,,,,
31:58.2,32,47,-64,,,,,,
31:58.3,32,33,-56,,,,,,
31:58.3,32,54,-65,,,,,,
31:58.3,32,32,-55,,,,,,
31:58.3,32,39,-82,,,,,,
31:58.3,32,59,-77,,,,,,
31:58.3,32,37,-66,,,,,,
31:58.3,32,36,-68,,,,,,
31:58.3,32,42,-68,,,,,,
31:58.3,32,63,-62,,,,,,
31:58.3,32,40,-76,,,,,,
31:58.3,32,61,-67,,,,,,
31:58.3,32,27,-59,,,,,,
31:58.3,32,29,-56,,,,,,
31:58.3,32,24,-62,,,,,,
31:58.3,32,46,-84,,,,,,
31:58.3,32,48,-58,,,,,,
31:58.3,32,47,-65,,,,,,
31:58.4,32,31,-58,,,,,,
31:58.4,32,33,-56,,,,,,
31:58.4,32,32,-55,,,,,,
31:58.4,32,59,-70,,,,,,
31:58.4,32,37,-67,,,,,,
31:58.4,32,42,-71,,,,,,
31:58.4,32,43,-70,,,,,,
31:58.4,32,21,-72,,,,,,
31:58.4,32,62,-71,,,,,,
31:58.4,32,28,-57,,,,,,
31:58.4,32,29,-55,,,,,,
31:58.4,32,47,-64,,,,,,
31:58.5,32,53,-65,,,,,,
31:58.5,32,30,-61,,,,,,
31:58.5,32,32,-55,,,,,,
31:58.5,32,57,-62,,,,,,
31:58.5,32,34,-66,,,,,,
31:58.5,32,56,-63,,,,,,
31:58.5,32,37,-66,,,,,,
31:58.5,32,42,-73,,,,,,
31:58.5,32,41,-64,,,,,,
31:58.5,32,61,-67,,,,,,
31:58.5,32,28,-57,,,,,,
31:58.5,32,29,-54,,,,,,
31:58.5,32,24,-62,,,,,,
31:58.5,32,48,-59,,,,,,
31:58.5,32,26,-69,,,,,,
31:58.5,32,47,-64,,,,,,
31:58.7,32,53,-66,,,,,,
31:58.7,32,30,-61,,,,,,
31:58.7,32,55,-59,,,,,,
31:58.7,32,33,-56,,,,,,
31:58.7,32,57,-62,,,,,,
31:58.7,32,34,-65,,,,,,
31:58.7,32,56,-63,,,,,,
31:58.7,32,37,-66,,,,,,
31:58.7,32,42,-72,,,,,,
31:58.7,32,44,-75,,,,,,
31:58.7,32,60,-66,,,,,,
31:58.7,32,28,-58,,,,,,
31:58.7,32,29,-54,,,,,,
31:58.7,32,46,-73,,,,,,
31:58.7,32,45,-70,,,,,,
31:58.7,32,47,-64,,,,,,
31:58.8,32,53,-67,,,,,,
31:58.8,32,30,-60,,,,,,
31:58.8,32,54,-66,,,,,,
31:58.8,32,32,-53,,,,,,
31:58.8,32,39,-74,,,,,,
31:58.8,32,34,-64,,,,,,
31:58.8,32,37,-66,,,,,,
31:58.8,32,41,-64,,,,,,
31:58.8,32,60,-70,,,,,,
31:58.8,32,62,-75,,,,,,
31:58.8,32,45,-70,,,,,,
31:58.8,32,48,-59,,,,,,
31:58.9,32,53,-67,,,,,,
31:58.9,32,31,-55,,,,,,
31:58.9,32,30,-59,,,,,,
31:58.9,32,55,-60,,,,,,
31:58.9,32,33,-55,,,,,,
31:58.9,32,54,-65,,,,,,
31:58.9,32,32,-53,,,,,,
31:58.9,32,38,-60,,,,,,
31:58.9,32,35,-63,,,,,,
31:58.9,32,57,-63,,,,,,
31:58.9,32,34,-63,,,,,,
31:58.9,32,42,-73,,,,,,
31:58.9,32,44,-71,,,,,,
31:58.9,32,43,-71,,,,,,
31:58.9,32,28,-58,,,,,,
31:58.9,32,48,-59,,,,,,
31:59.0,32,55,-60,,,,,,
31:59.0,32,33,-56,,,,,,
31:59.0,32,54,-66,,,,,,
31:59.0,32,39,-65,,,,,,
31:59.0,32,35,-60,,,,,,
31:59.0,32,56,-68,,,,,,
31:59.0,32,59,-67,,,,,,
31:59.0,32,37,-60,,,,,,
31:59.0,32,42,-66,,,,,,
