TIME,Base,Minor,Rssi,,,,,Base,42
38:19.4,42,31,-76,,,,,,
38:19.4,42,38,-67,,,,,,
38:19.4,42,57,-69,,,,,,
38:19.4,42,56,-68,,,,,,
38:19.4,42,34,-76,,,,,,
38:19.4,42,63,-68,,,,,,
38:19.4,42,22,-66,,,,,,
38:19.4,42,62,-68,,,,,,
38:19.4,42,27,-68,,,,,,
38:19.4,42,24,-66,,,,,,
38:19.4,42,23,-61,,,,,,
38:19.4,42,45,-67,,,,,,
38:19.4,42,47,-68,,,,,,
38:19.4,42,25,-66,,,,,,
38:19.5,42,31,-79,,,,,,
38:19.5,42,53,-78,,,,,,
38:19.5,42,39,-71,,,,,,
38:19.5,42,59,-68,,,,,,
38:19.5,42,36,-72,,,,,,
38:19.5,42,58,-70,,,,,,
38:19.5,42,41,-51,,,,,,
38:19.5,42,60,-75,,,,,,
38:19.5,42,62,-67,,,,,,
38:19.5,42,61,-69,,,,,,
38:19.5,42,24,-63,,,,,,
38:19.5,42,46,-63,,,,,,
38:19.5,42,23,-61,,,,,,
38:19.5,42,47,-68,,,,,,
38:19.6,42,30,-66,,,,,,
38:19.6,42,33,-69,,,,,,
38:19.6,42,42,-48,,,,,,
38:19.6,42,63,-68,,,,,,
38:19.6,42,41,-51,,,,,,
38:19.6,42,44,-64,,,,,,
38:19.6,42,60,-74,,,,,,
38:19.6,42,61,-69,,,,,,
38:19.6,42,24,-64,,,,,,
38:19.6,42,46,-63,,,,,,
38:19.6,42,23,-62,,,,,,
38:19.6,42,47,-68,,,,,,
38:19.6,42,25,-68,,,,,,
38:19.7,42,53,-77,,,,,,
38:19.7,42,30,-66,,,,,,
38:19.7,42,38,-67,,,,,,
38:19.7,42,57,-68,,,,,,
38:19.7,42,35,-71,,,,,,
38:19.7,42,56,-71,,,,,,
38:19.7,42,37,-71,,,,,,
38:19.7,42,43,-54,,,,,,
38:19.7,42,60,-74,,,,,,
38:19.7,42,40,-77,,,,,,
38:19.7,42,62,-68,,,,,,
38:19.7,42,28,-68,,,,,,
38:19.7,42,24,-63,,,,,,
38:19.7,42,23,-62,,,,,,
38:19.7,42,47,-68,,,,,,
38:19.8,42,35,-68,,,,,,
38:19.8,42,58,-63,,,,,,
38:19.8,42,43,-53,,,,,,
38:19.8,42,40,-77,,,,,,
38:19.8,42,62,-69,,,,,,
38:19.8,42,24,-63,,,,,,
38:19.8,42,23,-58,,,,,,
38:19.8,42,26,-64,,,,,,
38:19.8,42,47,-66,,,,,,
38:19.8,42,25,-63,,,,,,
38:19.9,42,33,-70,,,,,,
38:19.9,42,38,-71,,,,,,
38:19.9,42,59,-70,,,,,,
38:19.9,42,36,-82,,,,,,
38:19.9,42,42,-47,,,,,,
38:19.9,42,22,-60,,,,,,
38:19.9,42,43,-54,,,,,,
38:19.9,42,62,-69,,,,,,
38:19.9,42,27,-69,,,,,,
38:19.9,42,29,-69,,,,,,
38:19.9,42,23,-59,,,,,,
38:19.9,42,48,-62,,,,,,
38:20.0,42,55,-69,,,,,,
38:20.0,42,54,-70,,,,,,
38:20.0,42,39,-69,,,,,,
38:20.0,42,36,-81,,,,,,
38:20.0,42,63,-71,,,,,,
38:20.0,42,22,-60,,,,,,
38:20.0,42,44,-59,,,,,,
38:20.0,42,62,-68,,,,,,
38:20.0,42,46,-59,,,,,,
38:20.0,42,48,-61,,,,,,
38:20.0,42,25,-64,,,,,,
38:20.1,42,54,-70,,,,,,
38:20.1,42,32,-67,,,,,,
38:20.1,42,39,-69,,,,,,
38:20.1,42,57,-68,,,,,,
38:20.1,42,34,-67,,,,,,
38:20.1,42,63,-71,,,,,,
38:20.1,42,43,-55,,,,,,
38:20.1,42,60,-67,,,,,,
38:20.1,42,29,-69,,,,,,
38:20.1,42,46,-59,,,,,,
38:20.1,42,23,-60,,,,,,
38:20.1,42,47,-66,,,,,,
38:20.1,42,25,-64,,,,,,
38:20.2,42,53,-76,,,,,,
38:20.2,42,34,-68,,,,,,
38:20.2,42,59,-71,,,,,,
38:20.2,42,58,-64,,,,,,
38:20.2,42,42,-47,,,,,,
38:20.2,42,41,-50,,,,,,
38:20.2,42,22,-62,,,,,,
38:20.2,42,44,-59,,,,,,
38:20.2,42,60,-68,,,,,,
38:20.2,42,27,-67,,,,,,
38:20.2,42,29,-68,,,,,,
38:20.2,42,23,-60,,,,,,
38:20.3,42,55,-71,,,,,,
38:20.3,42,33,-69,,,,,,
38:20.3,42,54,-71,,,,,,
38:20.3,42,57,-69,,,,,,
38:20.3,42,59,-71,,,,,,
38:20.3,42,58,-63,,,,,,
38:20.3,42,63,-72,,,,,,
38:20.3,42,22,-62,,,,,,
38:20.3,42,40,-75,,,,,,
38:20.3,42,62,-67,,,,,,
38:20.3,42,29,-69,,,,,,
38:20.3,42,23,-60,,,,,,
38:20.3,42,48,-62,,,,,,
38:20.4,42,31,-72,,,,,,
38:20.4,42,33,-69,,,,,,
38:20.4,42,54,-71,,,,,,
38:20.4,42,57,-69,,,,,,
38:20.4,42,37,-70,,,,,,
38:20.4,42,36,-84,,,,,,
38:20.4,42,64,-75,,,,,,
38:20.4,42,63,-73,,,,,,
38:20.4,42,41,-50,,,,,,
38:20.4,42,44,-58,,,,,,
38:20.4,42,43,-55,,,,,,
38:20.4,42,61,-79,,,,,,
38:20.4,42,29,-69,,,,,,
38:20.4,42,45,-68,,,,,,
38:20.4,42,48,-61,,,,,,
38:20.4,42,47,-64,,,,,,
38:20.5,42,53,-77,,,,,,
38:20.5,42,55,-71,,,,,,
38:20.5,42,32,-68,,,,,,
38:20.5,42,38,-73,,,,,,
38:20.5,42,56,-77,,,,,,
38:20.5,42,58,-63,,,,,,
38:20.5,42,41,-50,,,,,,
38:20.5,42,22,-63,,,,,,
38:20.5,42,44,-58,,,,,,
38:20.5,42,43,-55,,,,,,
38:20.5,42,62,-67,,,,,,
38:20.5,42,61,-79,,,,,,
38:20.5,42,46,-59,,,,,,
38:20.6,42,53,-77,,,,,,
38:20.6,42,32,-67,,,,,,
38:20.6,42,38,-73,,,,,,
38:20.6,42,36,-85,,,,,,
38:20.6,42,42,-47,,,,,,
38:20.6,42,44,-59,,,,,,
38:20.6,42,43,-55,,,,,,
38:20.6,42,40,-75,,,,,,
38:20.6,42,62,-67,,,,,,
38:20.6,42,27,-65,,,,,,
38:20.6,42,46,-58,,,,,,
38:20.6,42,23,-60,,,,,,
38:20.6,42,25,-66,,,,,,
38:20.7,42,54,-71,,,,,,
38:20.7,42,35,-69,,,,,,
38:20.7,42,36,-84,,,,,,
38:20.7,42,42,-47,,,,,,
38:20.7,42,24,-64,,,,,,
38:20.7,42,46,-59,,,,,,
38:20.7,42,23,-60,,,,,,
38:20.7,42,45,-67,,,,,,
38:20.7,42,48,-61,,,,,,
38:20.8,42,53,-76,,,,,,
38:20.8,42,36,-84,,,,,,
38:20.8,42,42,-47,,,,,,
38:20.8,42,41,-50,,,,,,
38:20.8,42,21,-67,,,,,,
38:20.8,42,43,-55,,,,,,
38:20.8,42,40,-76,,,,,,
38:20.8,42,62,-68,,,,,,
38:20.8,42,61,-79,,,,,,
38:20.8,42,27,-66,,,,,,
38:20.8,42,46,-58,,,,,,
38:20.8,42,23,-60,,,,,,
38:20.8,42,45,-68,,,,,,
38:20.8,42,47,-63,,,,,,
38:20.9,42,55,-72,,,,,,
38:20.9,42,33,-70,,,,,,
38:20.9,42,54,-71,,,,,,
38:20.9,42,32,-67,,,,,,
38:20.9,42,38,-71,,,,,,
38:20.9,42,34,-67,,,,,,
38:20.9,42,37,-70,,,,,,
38:20.9,42,42,-47,,,,,,
38:20.9,42,44,-58,,,,,,
38:20.9,42,43,-55,,,,,,
38:20.9,42,62,-68,,,,,,
38:20.9,42,27,-65,,,,,,
38:20.9,42,23,-60,,,,,,
38:20.9,42,47,-63,,,,,,
38:21.0,42,32,-67,,,,,,
38:21.0,42,57,-68,,,,,,
38:21.0,42,56,-75,,,,,,
38:21.0,42,58,-64,,,,,,
38:21.0,42,44,-58,,,,,,
38:21.0,42,21,-67,,,,,,
38:21.0,42,43,-55,,,,,,
38:21.0,42,28,-64,,,,,,
38:21.0,42,29,-68,,,,,,
38:21.0,42,24,-64,,,,,,
38:21.0,42,46,-58,,,,,,
38:21.0,42,48,-61,,,,,,
38:21.2,42,30,-70,,,,,,
38:21.2,42,55,-73,,,,,,
38:21.2,42,33,-71,,,,,,
38:21.2,42,54,-72,,,,,,
38:21.2,42,56,-75,,,,,,
38:21.2,42,37,-70,,,,,,
38:21.2,42,58,-64,,,,,,
38:21.2,42,42,-47,,,,,,
38:21.2,42,41,-49,,,,,,
38:21.2,42,43,-55,,,,,,
38:21.2,42,28,-64,,,,,,
38:21.2,42,29,-67,,,,,,
38:21.2,42,24,-64,,,,,,
38:21.2,42,47,-63,,,,,,
38:21.3,42,55,-73,,,,,,
38:21.3,42,33,-70,,,,,,
38:21.3,42,39,-71,,,,,,
38:21.3,42,57,-68,,,,,,
38:21.3,42,58,-63,,,,,,
38:21.3,42,27,-65,,,,,,
38:21.3,42,46,-58,,,,,,
38:21.3,42,23,-60,,,,,,
38:21.3,42,45,-69,,,,,,
38:21.4,42,31,-72,,,,,,
38:21.4,42,55,-73,,,,,,
38:21.4,42,33,-70,,,,,,
38:21.4,42,39,-71,,,,,,
38:21.4,42,37,-71,,,,,,
38:21.4,42,59,-72,,,,,,
38:21.4,42,36,-83,,,,,,
38:21.4,42,58,-64,,,,,,
38:21.4,42,42,-47,,,,,,
38:21.4,42,63,-77,,,,,,
38:21.4,42,22,-64,,,,,,
38:21.4,42,60,-69,,,,,,
38:21.4,42,27,-65,,,,,,
38:21.4,42,29,-67,,,,,,
38:21.4,42,24,-64,,,,,,
38:21.4,42,46,-58,,,,,,
38:21.4,42,23,-61,,,,,,
38:21.5,42,30,-70,,,,,,
38:21.5,42,34,-67,,,,,,
38:21.5,42,36,-85,,,,,,
38:21.5,42,44,-58,,,,,,
38:21.5,42,60,-69,,,,,,
38:21.5,42,62,-69,,,,,,
38:21.5,42,27,-65,,,,,,
38:21.5,42,29,-67,,,,,,
38:21.5,42,24,-64,,,,,,
38:21.5,42,23,-61,,,,,,
38:21.5,42,48,-61,,,,,,
38:21.5,42,26,-62,,,,,,
38:21.6,42,35,-67,,,,,,
38:21.6,42,42,-48,,,,,,
38:21.6,42,41,-51,,,,,,
38:21.6,42,61,-79,,,,,,
38:21.6,42,29,-67,,,,,,
38:21.6,42,46,-58,,,,,,
38:21.6,42,23,-61,,,,,,
38:21.6,42,48,-61,,,,,,
38:21.6,42,25,-65,,,,,,
38:21.7,42,30,-69,,,,,,
38:21.7,42,55,-73,,,,,,
38:21.7,42,32,-66,,,,,,
38:21.7,42,37,-70,,,,,,
38:21.7,42,59,-72,,,,,,
38:21.7,42,41,-51,,,,,,
38:21.7,42,40,-76,,,,,,
38:21.7,42,62,-71,,,,,,
38:21.7,42,29,-67,,,,,,
38:21.7,42,23,-61,,,,,,
38:21.7,42,45,-68,,,,,,
38:21.7,42,48,-61,,,,,,
38:21.7,42,26,-62,,,,,,
38:21.8,42,30,-69,,,,,,
38:21.8,42,56,-72,,,,,,
38:21.8,42,36,-86,,,,,,
38:21.8,42,41,-50,,,,,,
38:21.8,42,22,-66,,,,,,
38:21.8,42,44,-58,,,,,,
38:21.8,42,43,-55,,,,,,
38:21.8,42,60,-69,,,,,,
38:21.8,42,62,-71,,,,,,
38:21.8,42,29,-67,,,,,,
38:21.8,42,24,-64,,,,,,
38:21.8,42,23,-61,,,,,,
38:21.8,42,45,-68,,,,,,
38:21.8,42,48,-61,,,,,,
38:21.8,42,26,-62,,,,,,
38:21.9,42,32,-67,,,,,,
38:21.9,42,42,-47,,,,,,
38:21.9,42,21,-68,,,,,,
38:21.9,42,27,-65,,,,,,
38:21.9,42,46,-57,,,,,,
38:21.9,42,47,-62,,,,,,
38:22.0,42,31,-71,,,,,,
38:22.0,42,30,-69,,,,,,
38:22.0,42,39,-73,,,,,,
38:22.0,42,38,-71,,,,,,
38:22.0,42,42,-47,,,,,,
38:22.0,42,43,-55,,,,,,
38:22.0,42,61,-79,,,,,,
38:22.0,42,28,-64,,,,,,
38:22.0,42,27,-65,,,,,,
38:22.0,42,24,-64,,,,,,
38:22.0,42,23,-61,,,,,,
38:22.1,42,31,-71,,,,,,
38:22.1,42,30,-69,,,,,,
38:22.1,42,55,-74,,,,,,
38:22.1,42,32,-68,,,,,,
38:22.1,42,57,-68,,,,,,
38:22.1,42,56,-72,,,,,,
38:22.1,42,42,-47,,,,,,
38:22.1,42,62,-71,,,,,,
38:22.1,42,24,-64,,,,,,
38:22.1,42,45,-68,,,,,,
38:22.1,42,25,-66,,,,,,
38:22.2,42,33,-72,,,,,,
38:22.2,42,57,-69,,,,,,
38:22.2,42,56,-71,,,,,,
38:22.2,42,41,-50,,,,,,
38:22.2,42,22,-68,,,,,,
38:22.2,42,21,-68,,,,,,
38:22.2,42,43,-55,,,,,,
38:22.2,42,60,-69,,,,,,
38:22.2,42,40,-75,,,,,,
38:22.2,42,46,-58,,,,,,
38:22.2,42,45,-68,,,,,,
38:22.2,42,48,-61,,,,,,
38:22.2,42,25,-65,,,,,,
38:22.3,42,53,-78,,,,,,
38:22.3,42,33,-71,,,,,,
38:22.3,42,38,-72,,,,,,
38:22.3,42,57,-69,,,,,,
38:22.3,42,34,-67,,,,,,
38:22.3,42,42,-47,,,,,,
38:22.3,42,64,-79,,,,,,
38:22.3,42,41,-51,,,,,,
38:22.3,42,21,-68,,,,,,
38:22.3,42,43,-55,,,,,,
38:22.3,42,40,-75,,,,,,
38:22.3,42,27,-65,,,,,,
38:22.3,42,29,-71,,,,,,
38:22.3,42,24,-64,,,,,,
38:22.3,42,46,-58,,,,,,
38:22.3,42,23,-62,,,,,,
38:22.3,42,45,-68,,,,,,
38:22.3,42,48,-61,,,,,,
38:22.3,42,26,-61,,,,,,
38:22.4,42,56,-72,,,,,,
38:22.4,42,34,-69,,,,,,
38:22.4,42,41,-51,,,,,,
38:22.4,42,21,-69,,,,,,
38:22.4,42,43,-55,,,,,,
38:22.4,42,24,-64,,,,,,
38:22.5,42,31,-71,,,,,,
38:22.5,42,57,-70,,,,,,
38:22.5,42,58,-64,,,,,,
38:22.5,42,42,-48,,,,,,
38:22.5,42,64,-78,,,,,,
38:22.5,42,41,-51,,,,,,
38:22.5,42,43,-55,,,,,,
38:22.5,42,27,-65,,,,,,
38:22.5,42,46,-59,,,,,,
38:22.5,42,23,-62,,,,,,
38:22.5,42,48,-60,,,,,,
38:22.6,42,31,-71,,,,,,
38:22.6,42,33,-71,,,,,,
38:22.6,42,54,-72,,,,,,
38:22.6,42,32,-69,,,,,,
38:22.6,42,39,-74,,,,,,
38:22.6,42,57,-70,,,,,,
38:22.6,42,56,-72,,,,,,
38:22.6,42,42,-47,,,,,,
38:22.6,42,44,-59,,,,,,
38:22.6,42,21,-65,,,,,,
38:22.6,42,28,-62,,,,,,
38:22.6,42,29,-75,,,,,,
38:22.6,42,26,-62,,,,,,
38:22.6,42,25,-65,,,,,,
38:22.7,42,31,-71,,,,,,
38:22.7,42,35,-68,,,,,,
38:22.7,42,37,-68,,,,,,
38:22.7,42,42,-47,,,,,,
38:22.7,42,63,-82,,,,,,
38:22.7,42,41,-51,,,,,,
38:22.7,42,60,-67,,,,,,
38:22.7,42,28,-62,,,,,,
38:22.7,42,29,-77,,,,,,
38:22.7,42,45,-70,,,,,,
38:22.7,42,47,-61,,,,,,
38:22.8,42,53,-78,,,,,,
38:22.8,42,38,-74,,,,,,
38:22.8,42,57,-71,,,,,,
38:22.8,42,63,-86,,,,,,
38:22.8,42,60,-67,,,,,,
38:22.8,42,29,-77,,,,,,
38:22.8,42,24,-64,,,,,,
38:22.8,42,46,-59,,,,,,
38:22.8,42,23,-62,,,,,,
38:22.8,42,26,-62,,,,,,
38:22.9,42,53,-77,,,,,,
38:22.9,42,33,-71,,,,,,
38:22.9,42,58,-64,,,,,,
38:22.9,42,42,-47,,,,,,
38:22.9,42,63,-89,,,,,,
38:22.9,42,41,-51,,,,,,
38:22.9,42,44,-59,,,,,,
38:22.9,42,43,-55,,,,,,
38:22.9,42,61,-74,,,,,,
38:22.9,42,23,-62,,,,,,
38:22.9,42,45,-67,,,,,,
38:22.9,42,48,-61,,,,,,
38:22.9,42,25,-67,,,,,,
38:23.0,42,31,-71,,,,,,
38:23.0,42,30,-70,,,,,,
38:23.0,42,33,-71,,,,,,
38:23.0,42,54,-73,,,,,,
38:23.0,42,42,-48,,,,,,
38:23.0,42,63,-82,,,,,,
38:23.0,42,41,-51,,,,,,
38:23.0,42,22,-66,,,,,,
38:23.0,42,44,-60,,,,,,
38:23.0,42,43,-55,,,,,,
38:23.0,42,40,-75,,,,,,
38:23.0,42,62,-67,,,,,,
38:23.0,42,61,-75,,,,,,
38:23.0,42,29,-74,,,,,,
38:23.0,42,46,-60,,,,,,
38:23.0,42,48,-61,,,,,,
38:23.1,42,31,-71,,,,,,
38:23.1,42,30,-69,,,,,,
38:23.1,42,39,-73,,,,,,
38:23.1,42,34,-68,,,,,,
38:23.1,42,63,-83,,,,,,
38:23.1,42,43,-55,,,,,,
38:23.1,42,62,-67,,,,,,
38:23.1,42,61,-74,,,,,,
38:23.1,42,24,-64,,,,,,
38:23.2,42,54,-73,,,,,,
38:23.2,42,56,-75,,,,,,
38:23.2,42,42,-47,,,,,,
38:23.2,42,63,-82,,,,,,
38:23.2,42,41,-51,,,,,,
38:23.2,42,44,-59,,,,,,
38:23.2,42,28,-63,,,,,,
38:23.2,42,29,-76,,,,,,
38:23.2,42,24,-64,,,,,,
38:23.2,42,23,-62,,,,,,
38:23.2,42,45,-67,,,,,,
38:23.2,42,48,-61,,,,,,
38:23.2,42,47,-62,,,,,,
38:23.2,42,25,-67,,,,,,
38:23.3,42,31,-71,,,,,,
38:23.3,42,55,-73,,,,,,
38:23.3,42,39,-70,,,,,,
38:23.3,42,38,-72,,,,,,
38:23.3,42,37,-68,,,,,,
38:23.3,42,64,-76,,,,,,
38:23.3,42,63,-83,,,,,,
38:23.3,42,43,-55,,,,,,
38:23.3,42,61,-72,,,,,,
38:23.3,42,28,-62,,,,,,
38:23.3,42,27,-65,,,,,,
38:23.3,42,23,-61,,,,,,
38:23.3,42,25,-66,,,,,,
38:23.4,42,31,-72,,,,,,
38:23.4,42,30,-69,,,,,,
38:23.4,42,39,-70,,,,,,
38:23.4,42,38,-71,,,,,,
38:23.4,42,57,-71,,,,,,
38:23.4,42,58,-63,,,,,,
38:23.4,42,41,-51,,,,,,
38:23.4,42,62,-67,,,,,,
38:23.4,42,28,-63,,,,,,
38:23.4,42,24,-64,,,,,,
38:23.4,42,46,-59,,,,,,
38:23.4,42,23,-61,,,,,,
38:23.4,42,48,-61,,,,,,
38:23.4,42,47,-63,,,,,,
38:23.5,42,31,-72,,,,,,
38:23.5,42,30,-69,,,,,,
38:23.5,42,55,-74,,,,,,
38:23.5,42,39,-71,,,,,,
38:23.5,42,57,-70,,,,,,
38:23.5,42,36,-86,,,,,,
38:23.5,42,44,-58,,,,,,
38:23.5,42,60,-69,,,,,,
38:23.5,42,62,-67,,,,,,
38:23.5,42,61,-74,,,,,,
38:23.5,42,27,-65,,,,,,
38:23.5,42,29,-72,,,,,,
38:23.5,42,24,-64,,,,,,
38:23.5,42,46,-59,,,,,,
38:23.5,42,23,-61,,,,,,
38:23.5,42,48,-61,,,,,,
38:23.7,42,31,-72,,,,,,
38:23.7,42,53,-79,,,,,,
38:23.7,42,30,-69,,,,,,
38:23.7,42,56,-74,,,,,,
38:23.7,42,58,-64,,,,,,
38:23.7,42,63,-79,,,,,,
38:23.7,42,41,-51,,,,,,
38:23.7,42,61,-75,,,,,,
38:23.7,42,29,-72,,,,,,
38:23.7,42,23,-62,,,,,,
38:23.7,42,48,-61,,,,,,
38:23.7,42,26,-62,,,,,,
38:23.8,42,31,-72,,,,,,
38:23.8,42,53,-79,,,,,,
38:23.8,42,30,-69,,,,,,
38:23.8,42,57,-70,,,,,,
38:23.8,42,34,-68,,,,,,
38:23.8,42,37,-69,,,,,,
38:23.8,42,36,-84,,,,,,
38:23.8,42,58,-63,,,,,,
38:23.8,42,42,-47,,,,,,
38:23.8,42,64,-76,,,,,,
38:23.8,42,63,-78,,,,,,
38:23.8,42,41,-51,,,,,,
38:23.8,42,44,-59,,,,,,
38:23.8,42,27,-65,,,,,,
38:23.8,42,45,-69,,,,,,
38:23.8,42,48,-61,,,,,,
