TIME,Base,Minor,Rssi,,,,,Base,48
36:52.0,48,64,-73,,,,,,
36:52.0,48,22,-66,,,,,,
36:52.0,48,44,-64,,,,,,
36:52.0,48,43,-72,,,,,,
36:52.0,48,62,-55,,,,,,
36:52.0,48,61,-62,,,,,,
36:52.0,48,25,-67,,,,,,
36:52.1,48,31,-64,,,,,,
36:52.1,48,30,-62,,,,,,
36:52.1,48,57,-69,,,,,,
36:52.1,48,37,-69,,,,,,
36:52.1,48,59,-70,,,,,,
36:52.1,48,63,-59,,,,,,
36:52.1,48,44,-64,,,,,,
36:52.1,48,60,-67,,,,,,
36:52.1,48,62,-54,,,,,,
36:52.1,48,61,-62,,,,,,
36:52.1,48,29,-75,,,,,,
36:52.1,48,48,-47,,,,,,
36:52.1,48,25,-68,,,,,,
36:52.2,48,53,-70,,,,,,
36:52.2,48,56,-70,,,,,,
36:52.2,48,37,-68,,,,,,
36:52.2,48,64,-67,,,,,,
36:52.2,48,41,-75,,,,,,
36:52.2,48,21,-73,,,,,,
36:52.2,48,62,-57,,,,,,
36:52.2,48,61,-56,,,,,,
36:52.2,48,29,-73,,,,,,
36:52.2,48,23,-68,,,,,,
36:52.2,48,45,-65,,,,,,
36:52.3,48,30,-65,,,,,,
36:52.3,48,33,-66,,,,,,
36:52.3,48,57,-70,,,,,,
36:52.3,48,34,-70,,,,,,
36:52.3,48,59,-72,,,,,,
36:52.3,48,44,-64,,,,,,
36:52.3,48,21,-74,,,,,,
36:52.3,48,60,-67,,,,,,
36:52.3,48,62,-57,,,,,,
36:52.3,48,61,-56,,,,,,
36:52.3,48,24,-71,,,,,,
36:52.3,48,46,-66,,,,,,
36:52.3,48,45,-65,,,,,,
36:52.3,48,26,-66,,,,,,
36:52.3,48,25,-69,,,,,,
36:52.4,48,31,-64,,,,,,
36:52.4,48,53,-63,,,,,,
36:52.4,48,33,-66,,,,,,
36:52.4,48,32,-56,,,,,,
36:52.4,48,57,-77,,,,,,
36:52.4,48,56,-68,,,,,,
36:52.4,48,42,-64,,,,,,
36:52.4,48,21,-72,,,,,,
36:52.4,48,28,-63,,,,,,
36:52.4,48,24,-70,,,,,,
36:52.4,48,23,-68,,,,,,
36:52.4,48,45,-71,,,,,,
36:52.4,48,48,-48,,,,,,
36:52.5,48,31,-64,,,,,,
36:52.5,48,53,-66,,,,,,
36:52.5,48,30,-62,,,,,,
36:52.5,48,33,-64,,,,,,
36:52.5,48,32,-56,,,,,,
36:52.5,48,59,-67,,,,,,
36:52.5,48,36,-69,,,,,,
36:52.5,48,42,-62,,,,,,
36:52.5,48,44,-64,,,,,,
36:52.5,48,28,-63,,,,,,
36:52.5,48,27,-60,,,,,,
36:52.5,48,29,-63,,,,,,
36:52.5,48,48,-48,,,,,,
36:52.5,48,26,-74,,,,,,
36:52.5,48,47,-58,,,,,,
36:52.5,48,25,-68,,,,,,
36:52.6,48,53,-65,,,,,,
36:52.6,48,33,-68,,,,,,
36:52.6,48,56,-69,,,,,,
36:52.6,48,59,-71,,,,,,
36:52.6,48,42,-63,,,,,,
36:52.6,48,64,-67,,,,,,
36:52.6,48,22,-68,,,,,,
36:52.6,48,62,-55,,,,,,
36:52.6,48,28,-65,,,,,,
36:52.6,48,27,-60,,,,,,
36:52.6,48,24,-82,,,,,,
36:52.6,48,46,-59,,,,,,
36:52.6,48,48,-48,,,,,,
36:52.7,48,30,-65,,,,,,
36:52.7,48,32,-60,,,,,,
36:52.7,48,56,-70,,,,,,
36:52.7,48,59,-68,,,,,,
36:52.7,48,36,-73,,,,,,
36:52.7,48,63,-59,,,,,,
36:52.7,48,21,-75,,,,,,
36:52.7,48,62,-57,,,,,,
36:52.7,48,27,-62,,,,,,
36:52.7,48,24,-70,,,,,,
36:52.7,48,47,-59,,,,,,
36:52.9,48,31,-64,,,,,,
36:52.9,48,53,-64,,,,,,
36:52.9,48,30,-66,,,,,,
36:52.9,48,55,-69,,,,,,
36:52.9,48,33,-67,,,,,,
36:52.9,48,35,-67,,,,,,
36:52.9,48,59,-67,,,,,,
36:52.9,48,58,-70,,,,,,
36:52.9,48,41,-78,,,,,,
36:52.9,48,62,-56,,,,,,
36:52.9,48,61,-59,,,,,,
36:52.9,48,29,-65,,,,,,
36:52.9,48,24,-71,,,,,,
36:52.9,48,46,-66,,,,,,
36:52.9,48,25,-75,,,,,,
36:53.0,48,53,-63,,,,,,
36:53.0,48,33,-68,,,,,,
36:53.0,48,54,-66,,,,,,
36:53.0,48,32,-56,,,,,,
36:53.0,48,35,-67,,,,,,
36:53.0,48,34,-68,,,,,,
36:53.0,48,58,-65,,,,,,
36:53.0,48,41,-68,,,,,,
36:53.0,48,43,-68,,,,,,
36:53.0,48,61,-59,,,,,,
36:53.0,48,27,-64,,,,,,
36:53.0,48,46,-57,,,,,,
36:53.0,48,45,-70,,,,,,
36:53.0,48,47,-59,,,,,,
36:53.0,48,25,-68,,,,,,
36:53.1,48,30,-66,,,,,,
36:53.1,48,32,-56,,,,,,
36:53.1,48,38,-69,,,,,,
36:53.1,48,56,-68,,,,,,
36:53.1,48,37,-73,,,,,,
36:53.1,48,59,-67,,,,,,
36:53.1,48,36,-81,,,,,,
36:53.1,48,63,-55,,,,,,
36:53.1,48,41,-68,,,,,,
36:53.1,48,22,-68,,,,,,
36:53.1,48,44,-64,,,,,,
36:53.1,48,21,-72,,,,,,
36:53.1,48,60,-76,,,,,,
36:53.1,48,40,-68,,,,,,
36:53.1,48,62,-56,,,,,,
36:53.1,48,45,-70,,,,,,
36:53.2,48,53,-64,,,,,,
36:53.2,48,33,-68,,,,,,
36:53.2,48,32,-56,,,,,,
36:53.2,48,57,-71,,,,,,
36:53.2,48,56,-68,,,,,,
36:53.2,48,63,-55,,,,,,
36:53.2,48,40,-69,,,,,,
36:53.2,48,27,-63,,,,,,
36:53.2,48,26,-79,,,,,,
36:53.3,48,53,-64,,,,,,
36:53.3,48,55,-70,,,,,,
36:53.3,48,33,-68,,,,,,
36:53.3,48,32,-56,,,,,,
36:53.3,48,56,-67,,,,,,
36:53.3,48,63,-55,,,,,,
36:53.3,48,21,-71,,,,,,
36:53.3,48,62,-56,,,,,,
36:53.3,48,61,-60,,,,,,
36:53.3,48,27,-63,,,,,,
36:53.3,48,46,-57,,,,,,
36:53.3,48,48,-48,,,,,,
36:53.4,48,55,-71,,,,,,
36:53.4,48,54,-68,,,,,,
36:53.4,48,38,-68,,,,,,
36:53.4,48,56,-67,,,,,,
36:53.4,48,58,-67,,,,,,
36:53.4,48,64,-66,,,,,,
36:53.4,48,63,-56,,,,,,
36:53.4,48,44,-64,,,,,,
36:53.4,48,21,-71,,,,,,
36:53.4,48,40,-69,,,,,,
36:53.4,48,62,-56,,,,,,
36:53.4,48,28,-63,,,,,,
36:53.4,48,29,-64,,,,,,
36:53.4,48,46,-57,,,,,,
36:53.5,48,53,-64,,,,,,
36:53.5,48,54,-68,,,,,,
36:53.5,48,32,-57,,,,,,
36:53.5,48,35,-70,,,,,,
36:53.5,48,37,-71,,,,,,
36:53.5,48,58,-67,,,,,,
36:53.5,48,42,-65,,,,,,
36:53.5,48,63,-56,,,,,,
36:53.5,48,62,-56,,,,,,
36:53.5,48,61,-60,,,,,,
36:53.5,48,28,-62,,,,,,
36:53.5,48,27,-62,,,,,,
36:53.5,48,29,-64,,,,,,
36:53.5,48,46,-57,,,,,,
36:53.5,48,48,-47,,,,,,
36:53.5,48,26,-80,,,,,,
36:53.5,48,47,-59,,,,,,
36:53.6,48,31,-63,,,,,,
36:53.6,48,55,-71,,,,,,
36:53.6,48,39,-72,,,,,,
36:53.6,48,57,-69,,,,,,
36:53.6,48,35,-71,,,,,,
36:53.6,48,56,-68,,,,,,
36:53.6,48,42,-66,,,,,,
36:53.6,48,21,-72,,,,,,
36:53.6,48,46,-57,,,,,,
36:53.6,48,23,-68,,,,,,
36:53.6,48,45,-69,,,,,,
36:53.6,48,26,-79,,,,,,
36:53.6,48,25,-67,,,,,,
36:53.7,48,32,-57,,,,,,
36:53.7,48,56,-67,,,,,,
36:53.7,48,37,-70,,,,,,
36:53.7,48,59,-68,,,,,,
36:53.7,48,36,-81,,,,,,
36:53.7,48,44,-64,,,,,,
36:53.7,48,40,-69,,,,,,
36:53.7,48,46,-57,,,,,,
36:53.7,48,23,-68,,,,,,
36:53.7,48,48,-47,,,,,,
36:53.7,48,25,-68,,,,,,
36:53.8,48,53,-65,,,,,,
36:53.8,48,30,-62,,,,,,
36:53.8,48,35,-67,,,,,,
36:53.8,48,56,-66,,,,,,
36:53.8,48,37,-66,,,,,,
36:53.8,48,42,-64,,,,,,
36:53.8,48,64,-69,,,,,,
36:53.8,48,63,-58,,,,,,
36:53.8,48,22,-68,,,,,,
36:53.8,48,62,-55,,,,,,
36:53.8,48,61,-59,,,,,,
36:53.8,48,28,-64,,,,,,
36:53.8,48,24,-86,,,,,,
36:53.8,48,45,-68,,,,,,
36:53.8,48,48,-48,,,,,,
36:53.8,48,25,-66,,,,,,
36:53.9,48,31,-64,,,,,,
36:53.9,48,55,-69,,,,,,
36:53.9,48,54,-64,,,,,,
36:53.9,48,39,-74,,,,,,
36:53.9,48,34,-70,,,,,,
36:53.9,48,36,-68,,,,,,
36:53.9,48,42,-65,,,,,,
36:53.9,48,41,-69,,,,,,
36:53.9,48,21,-79,,,,,,
36:53.9,48,28,-64,,,,,,
36:53.9,48,27,-60,,,,,,
36:53.9,48,29,-68,,,,,,
36:53.9,48,47,-57,,,,,,
36:54.0,48,30,-62,,,,,,
36:54.0,48,33,-66,,,,,,
36:54.0,48,54,-65,,,,,,
36:54.0,48,38,-68,,,,,,
36:54.0,48,35,-69,,,,,,
36:54.0,48,37,-67,,,,,,
36:54.0,48,58,-70,,,,,,
36:54.0,48,63,-58,,,,,,
36:54.0,48,41,-66,,,,,,
36:54.0,48,62,-55,,,,,,
36:54.0,48,61,-59,,,,,,
36:54.0,48,29,-67,,,,,,
36:54.0,48,48,-48,,,,,,
36:54.0,48,26,-67,,,,,,
36:54.1,48,32,-57,,,,,,
36:54.1,48,39,-74,,,,,,
36:54.1,48,38,-68,,,,,,
36:54.1,48,57,-75,,,,,,
36:54.1,48,35,-69,,,,,,
36:54.1,48,56,-68,,,,,,
36:54.1,48,34,-69,,,,,,
36:54.1,48,58,-67,,,,,,
36:54.1,48,64,-71,,,,,,
36:54.1,48,63,-58,,,,,,
36:54.1,48,44,-66,,,,,,
36:54.1,48,62,-55,,,,,,
36:54.1,48,61,-58,,,,,,
36:54.1,48,45,-68,,,,,,
36:54.1,48,48,-48,,,,,,
36:54.1,48,25,-66,,,,,,
36:54.2,48,30,-61,,,,,,
36:54.2,48,55,-69,,,,,,
36:54.2,48,32,-57,,,,,,
36:54.2,48,38,-68,,,,,,
36:54.2,48,35,-69,,,,,,
36:54.2,48,56,-68,,,,,,
36:54.2,48,34,-69,,,,,,
36:54.2,48,37,-67,,,,,,
36:54.2,48,42,-66,,,,,,
36:54.2,48,64,-70,,,,,,
36:54.2,48,44,-66,,,,,,
36:54.2,48,40,-73,,,,,,
36:54.2,48,47,-57,,,,,,
36:54.2,48,25,-66,,,,,,
36:54.3,48,32,-57,,,,,,
36:54.3,48,38,-68,,,,,,
36:54.3,48,42,-66,,,,,,
36:54.3,48,63,-58,,,,,,
36:54.3,48,41,-69,,,,,,
36:54.3,48,22,-68,,,,,,
36:54.3,48,44,-66,,,,,,
36:54.3,48,60,-68,,,,,,
36:54.3,48,61,-58,,,,,,
36:54.3,48,28,-64,,,,,,
36:54.3,48,27,-60,,,,,,
36:54.3,48,46,-60,,,,,,
36:54.3,48,45,-68,,,,,,
36:54.3,48,48,-48,,,,,,
36:54.3,48,26,-68,,,,,,
36:54.4,48,55,-68,,,,,,
36:54.4,48,54,-65,,,,,,
36:54.4,48,32,-57,,,,,,
36:54.4,48,38,-68,,,,,,
36:54.4,48,59,-70,,,,,,
36:54.4,48,22,-68,,,,,,
36:54.4,48,40,-74,,,,,,
36:54.4,48,62,-55,,,,,,
36:54.4,48,28,-64,,,,,,
36:54.4,48,27,-60,,,,,,
36:54.4,48,46,-59,,,,,,
36:54.4,48,23,-68,,,,,,
36:54.4,48,48,-48,,,,,,
36:54.5,48,54,-65,,,,,,
36:54.5,48,32,-57,,,,,,
36:54.5,48,35,-69,,,,,,
36:54.5,48,56,-68,,,,,,
36:54.5,48,37,-63,,,,,,
36:54.5,48,22,-68,,,,,,
36:54.5,48,62,-55,,,,,,
36:54.5,48,61,-58,,,,,,
36:54.5,48,28,-64,,,,,,
36:54.5,48,27,-60,,,,,,
36:54.5,48,29,-66,,,,,,
36:54.5,48,23,-69,,,,,,
36:54.5,48,48,-48,,,,,,
36:54.5,48,26,-67,,,,,,
36:54.6,48,31,-63,,,,,,
36:54.6,48,53,-63,,,,,,
36:54.6,48,30,-62,,,,,,
36:54.6,48,55,-69,,,,,,
36:54.6,48,57,-79,,,,,,
36:54.6,48,56,-68,,,,,,
36:54.6,48,37,-66,,,,,,
36:54.6,48,58,-68,,,,,,
36:54.6,48,64,-72,,,,,,
36:54.6,48,63,-58,,,,,,
36:54.6,48,40,-74,,,,,,
36:54.6,48,62,-55,,,,,,
36:54.6,48,28,-63,,,,,,
36:54.6,48,48,-48,,,,,,
36:54.6,48,47,-57,,,,,,
36:54.6,48,25,-64,,,,,,
36:54.7,48,55,-69,,,,,,
36:54.7,48,33,-66,,,,,,
36:54.7,48,32,-57,,,,,,
36:54.7,48,39,-73,,,,,,
36:54.7,48,58,-69,,,,,,
36:54.7,48,63,-58,,,,,,
36:54.7,48,44,-66,,,,,,
36:54.7,48,40,-75,,,,,,
36:54.7,48,62,-54,,,,,,
36:54.7,48,27,-60,,,,,,
36:54.7,48,29,-65,,,,,,
36:54.7,48,48,-48,,,,,,
36:54.7,48,26,-67,,,,,,
36:54.8,48,53,-63,,,,,,
36:54.8,48,38,-68,,,,,,
36:54.8,48,42,-66,,,,,,
36:54.8,48,64,-73,,,,,,
36:54.8,48,21,-79,,,,,,
36:54.8,48,60,-68,,,,,,
36:54.8,48,61,-58,,,,,,
36:54.8,48,28,-64,,,,,,
36:54.8,48,45,-67,,,,,,
36:54.8,48,26,-68,,,,,,
36:54.9,48,53,-63,,,,,,
36:54.9,48,55,-69,,,,,,
36:54.9,48,56,-68,,,,,,
36:54.9,48,37,-66,,,,,,
36:54.9,48,42,-66,,,,,,
36:54.9,48,40,-75,,,,,,
36:54.9,48,27,-60,,,,,,
36:54.9,48,46,-60,,,,,,
36:54.9,48,23,-69,,,,,,
36:54.9,48,45,-68,,,,,,
36:54.9,48,48,-48,,,,,,
36:54.9,48,26,-68,,,,,,
36:54.9,48,47,-57,,,,,,
36:55.0,48,30,-62,,,,,,
36:55.0,48,54,-65,,,,,,
36:55.0,48,32,-57,,,,,,
36:55.0,48,38,-68,,,,,,
36:55.0,48,37,-66,,,,,,
36:55.0,48,59,-69,,,,,,
36:55.0,48,36,-69,,,,,,
36:55.0,48,22,-68,,,,,,
36:55.0,48,43,-70,,,,,,
36:55.0,48,28,-63,,,,,,
36:55.0,48,27,-60,,,,,,
36:55.0,48,24,-78,,,,,,
36:55.0,48,46,-59,,,,,,
36:55.0,48,23,-69,,,,,,
36:55.0,48,48,-48,,,,,,
36:55.0,48,26,-68,,,,,,
36:55.1,48,32,-57,,,,,,
36:55.1,48,39,-73,,,,,,
36:55.1,48,56,-67,,,,,,
36:55.1,48,59,-69,,,,,,
36:55.1,48,36,-69,,,,,,
36:55.1,48,58,-68,,,,,,
36:55.1,48,41,-70,,,,,,
36:55.1,48,44,-66,,,,,,
36:55.1,48,62,-54,,,,,,
36:55.1,48,28,-63,,,,,,
36:55.1,48,29,-63,,,,,,
36:55.1,48,48,-48,,,,,,
36:55.1,48,25,-67,,,,,,
36:55.2,48,53,-63,,,,,,
36:55.2,48,30,-62,,,,,,
36:55.2,48,33,-66,,,,,,
36:55.2,48,35,-71,,,,,,
36:55.2,48,59,-70,,,,,,
36:55.2,48,36,-69,,,,,,
36:55.2,48,58,-68,,,,,,
36:55.2,48,63,-58,,,,,,
36:55.2,48,43,-67,,,,,,
36:55.2,48,60,-68,,,,,,
36:55.2,48,62,-54,,,,,,
36:55.2,48,61,-58,,,,,,
36:55.2,48,28,-64,,,,,,
36:55.2,48,27,-58,,,,,,
36:55.2,48,46,-59,,,,,,
36:55.2,48,45,-67,,,,,,
36:55.2,48,26,-68,,,,,,
36:55.2,48,25,-67,,,,,,
36:55.3,48,30,-62,,,,,,
36:55.3,48,55,-69,,,,,,
36:55.3,48,33,-66,,,,,,
36:55.3,48,32,-56,,,,,,
36:55.3,48,39,-73,,,,,,
36:55.3,48,34,-67,,,,,,
36:55.3,48,37,-65,,,,,,
36:55.3,48,59,-71,,,,,,
36:55.3,48,36,-69,,,,,,
36:55.3,48,42,-65,,,,,,
36:55.3,48,64,-75,,,,,,
36:55.3,48,41,-67,,,,,,
36:55.3,48,62,-54,,,,,,
36:55.3,48,61,-58,,,,,,
36:55.3,48,45,-67,,,,,,
36:55.5,48,30,-62,,,,,,
36:55.5,48,32,-57,,,,,,
36:55.5,48,38,-66,,,,,,
36:55.5,48,56,-68,,,,,,
36:55.5,48,63,-58,,,,,,
36:55.5,48,40,-81,,,,,,
36:55.5,48,62,-54,,,,,,
36:55.5,48,61,-58,,,,,,
36:55.5,48,27,-60,,,,,,
36:55.5,48,29,-62,,,,,,
36:55.5,48,47,-57,,,,,,
36:55.5,48,25,-68,,,,,,
36:55.6,48,31,-65,,,,,,
36:55.6,48,38,-68,,,,,,
36:55.6,48,56,-68,,,,,,
36:55.6,48,37,-66,,,,,,
36:55.6,48,42,-66,,,,,,
36:55.6,48,22,-68,,,,,,
36:55.6,48,60,-67,,,,,,
36:55.6,48,61,-58,,,,,,
36:55.6,48,27,-60,,,,,,
36:55.6,48,46,-59,,,,,,
36:55.6,48,48,-48,,,,,,
36:55.7,48,31,-65,,,,,,
36:55.7,48,53,-62,,,,,,
36:55.7,48,54,-66,,,,,,
36:55.7,48,32,-56,,,,,,
36:55.7,48,37,-65,,,,,,
36:55.7,48,36,-69,,,,,,
36:55.7,48,42,-66,,,,,,
36:55.7,48,43,-70,,,,,,
36:55.7,48,61,-58,,,,,,
36:55.7,48,29,-61,,,,,,
36:55.7,48,24,-78,,,,,,
36:55.7,48,46,-60,,,,,,
36:55.7,48,48,-48,,,,,,
36:55.7,48,26,-68,,,,,,
36:55.7,48,47,-57,,,,,,
36:55.7,48,25,-68,,,,,,
36:55.8,48,30,-64,,,,,,
36:55.8,48,33,-66,,,,,,
36:55.8,48,54,-66,,,,,,
36:55.8,48,32,-55,,,,,,
36:55.8,48,39,-73,,,,,,
36:55.8,48,38,-68,,,,,,
36:55.8,48,58,-69,,,,,,
36:55.8,48,63,-58,,,,,,
36:55.8,48,41,-68,,,,,,
36:55.8,48,21,-71,,,,,,
36:55.8,48,62,-54,,,,,,
36:55.8,48,61,-58,,,,,,
36:55.8,48,29,-62,,,,,,
36:55.8,48,24,-77,,,,,,
36:55.8,48,23,-67,,,,,,
36:55.8,48,48,-48,,,,,,
36:55.8,48,47,-57,,,,,,
36:55.9,48,55,-69,,,,,,
36:55.9,48,54,-66,,,,,,
36:55.9,48,39,-74,,,,,,
36:55.9,48,37,-67,,,,,,
36:55.9,48,59,-69,,,,,,
36:55.9,48,22,-68,,,,,,
36:55.9,48,60,-67,,,,,,
36:55.9,48,62,-54,,,,,,
36:55.9,48,61,-57,,,,,,
36:55.9,48,28,-64,,,,,,
36:55.9,48,45,-66,,,,,,
36:55.9,48,48,-48,,,,,,
36:55.9,48,26,-67,,,,,,
36:55.9,48,47,-57,,,,,,
36:56.0,48,30,-65,,,,,,
36:56.0,48,54,-66,,,,,,
36:56.0,48,32,-57,,,,,,
36:56.0,48,38,-66,,,,,,
36:56.0,48,37,-66,,,,,,
36:56.0,48,58,-69,,,,,,
36:56.0,48,21,-70,,,,,,
36:56.0,48,62,-54,,,,,,
36:56.0,48,61,-57,,,,,,
36:56.0,48,29,-61,,,,,,
36:56.0,48,24,-76,,,,,,
36:56.0,48,45,-65,,,,,,
36:56.0,48,26,-67,,,,,,
36:56.0,48,47,-58,,,,,,
36:56.0,48,25,-64,,,,,,
36:56.1,48,32,-56,,,,,,
36:56.1,48,57,-72,,,,,,
36:56.1,48,62,-54,,,,,,
36:56.1,48,61,-57,,,,,,
36:56.1,48,28,-63,,,,,,
36:56.1,48,26,-67,,,,,,
36:56.1,48,47,-58,,,,,,
36:56.2,48,31,-65,,,,,,
36:56.2,48,55,-69,,,,,,
36:56.2,48,54,-66,,,,,,
36:56.2,48,39,-75,,,,,,
36:56.2,48,56,-67,,,,,,
36:56.2,48,36,-69,,,,,,
36:56.2,48,41,-66,,,,,,
36:56.2,48,43,-66,,,,,,
36:56.2,48,62,-54,,,,,,
36:56.2,48,24,-74,,,,,,
36:56.2,48,46,-61,,,,,,
36:56.2,48,26,-68,,,,,,
36:56.2,48,47,-58,,,,,,
36:56.3,48,53,-63,,,,,,
36:56.3,48,54,-65,,,,,,
36:56.3,48,57,-72,,,,,,
36:56.3,48,56,-67,,,,,,
36:56.3,48,37,-68,,,,,,
36:56.3,48,63,-58,,,,,,
36:56.3,48,21,-70,,,,,,
36:56.3,48,43,-66,,,,,,
36:56.3,48,23,-68,,,,,,
36:56.4,48,53,-63,,,,,,
36:56.4,48,32,-57,,,,,,
36:56.4,48,35,-67,,,,,,
36:56.4,48,56,-70,,,,,,
36:56.4,48,59,-68,,,,,,
36:56.4,48,63,-58,,,,,,
36:56.4,48,43,-65,,,,,,
36:56.4,48,46,-62,,,,,,
36:56.4,48,47,-58,,,,,,
36:56.4,48,25,-67,,,,,,
36:56.5,48,30,-66,,,,,,
36:56.5,48,38,-66,,,,,,
36:56.5,48,57,-71,,,,,,
36:56.5,48,37,-68,,,,,,
36:56.5,48,59,-67,,,,,,
36:56.5,48,58,-71,,,,,,
36:56.5,48,44,-68,,,,,,
36:56.5,48,43,-64,,,,,,
36:56.5,48,40,-81,,,,,,
36:56.5,48,23,-69,,,,,,
36:56.5,48,45,-65,,,,,,
36:56.5,48,48,-49,,,,,,
36:56.6,48,53,-63,,,,,,
36:56.6,48,55,-68,,,,,,
36:56.6,48,54,-64,,,,,,
36:56.6,48,39,-76,,,,,,
36:56.6,48,56,-67,,,,,,
36:56.6,48,40,-83,,,,,,
36:56.6,48,29,-65,,,,,,
36:56.6,48,25,-67,,,,,,
36:56.7,48,56,-69,,,,,,
36:56.7,48,58,-74,,,,,,
36:56.7,48,64,-73,,,,,,
36:56.7,48,63,-58,,,,,,
36:56.7,48,62,-55,,,,,,
36:56.7,48,48,-49,,,,,,
36:56.8,48,53,-63,,,,,,
36:56.8,48,55,-68,,,,,,
36:56.8,48,54,-64,,,,,,
36:56.8,48,57,-72,,,,,,
36:56.8,48,35,-69,,,,,,
36:56.8,48,56,-69,,,,,,
36:56.8,48,37,-72,,,,,,
36:56.8,48,64,-73,,,,,,
36:56.8,48,22,-68,,,,,,
36:56.8,48,21,-72,,,,,,
36:56.8,48,29,-67,,,,,,
36:56.8,48,46,-63,,,,,,
36:56.8,48,45,-65,,,,,,
36:56.8,48,48,-49,,,,,,
36:56.8,48,25,-65,,,,,,
36:56.9,48,31,-65,,,,,,
36:56.9,48,53,-63,,,,,,
36:56.9,48,55,-69,,,,,,
36:56.9,48,39,-82,,,,,,
36:56.9,48,59,-68,,,,,,
36:56.9,48,58,-71,,,,,,
36:56.9,48,21,-71,,,,,,
36:56.9,48,62,-55,,,,,,
36:56.9,48,28,-63,,,,,,
36:56.9,48,45,-66,,,,,,
36:56.9,48,48,-49,,,,,,
36:56.9,48,26,-70,,,,,,
36:57.0,48,30,-66,,,,,,
36:57.0,48,32,-59,,,,,,
36:57.0,48,34,-72,,,,,,
36:57.0,48,37,-71,,,,,,
36:57.0,48,63,-59,,,,,,
36:57.0,48,43,-64,,,,,,
36:57.0,48,28,-63,,,,,,
36:57.0,48,27,-61,,,,,,
36:57.0,48,45,-66,,,,,,
36:57.1,48,53,-63,,,,,,
36:57.1,48,55,-69,,,,,,
36:57.1,48,38,-67,,,,,,
36:57.1,48,34,-72,,,,,,
36:57.1,48,37,-74,,,,,,
36:57.1,48,58,-71,,,,,,
36:57.1,48,42,-67,,,,,,
36:57.1,48,21,-70,,,,,,
36:57.1,48,60,-69,,,,,,
36:57.1,48,62,-55,,,,,,
36:57.1,48,28,-64,,,,,,
36:57.1,48,24,-69,,,,,,
36:57.1,48,46,-64,,,,,,
36:57.1,48,23,-71,,,,,,
36:57.1,48,45,-67,,,,,,
36:57.1,48,48,-49,,,,,,
36:57.1,48,47,-59,,,,,,
36:57.2,48,53,-64,,,,,,
36:57.2,48,57,-75,,,,,,
36:57.2,48,56,-68,,,,,,
36:57.2,48,59,-69,,,,,,
36:57.2,48,22,-68,,,,,,
36:57.2,48,60,-68,,,,,,
36:57.2,48,62,-55,,,,,,
36:57.2,48,61,-56,,,,,,
36:57.2,48,29,-67,,,,,,
36:57.2,48,24,-69,,,,,,
36:57.2,48,23,-71,,,,,,
36:57.2,48,45,-67,,,,,,
36:57.2,48,48,-49,,,,,,
36:57.3,48,31,-64,,,,,,
