TIME,Base,Minor,Rssi,,,,,Base,27
30:16.6,27,40,-69,,,,,,
30:16.6,27,27,-55,,,,,,
30:16.6,27,24,-56,,,,,,
30:16.6,27,23,-58,,,,,,
30:16.7,27,30,-57,,,,,,
30:16.7,27,39,-67,,,,,,
30:16.7,27,35,-68,,,,,,
30:16.7,27,37,-66,,,,,,
30:16.7,27,36,-78,,,,,,
30:16.7,27,63,-63,,,,,,
30:16.7,27,60,-68,,,,,,
30:16.7,27,61,-57,,,,,,
30:16.7,27,24,-56,,,,,,
30:16.7,27,45,-65,,,,,,
30:16.7,27,26,-57,,,,,,
30:16.9,27,31,-66,,,,,,
30:16.9,27,55,-68,,,,,,
30:16.9,27,33,-67,,,,,,
30:16.9,27,32,-70,,,,,,
30:16.9,27,39,-68,,,,,,
30:16.9,27,56,-63,,,,,,
30:16.9,27,59,-72,,,,,,
30:16.9,27,64,-69,,,,,,
30:16.9,27,22,-64,,,,,,
30:16.9,27,21,-60,,,,,,
30:16.9,27,43,-65,,,,,,
30:16.9,27,62,-66,,,,,,
30:16.9,27,40,-69,,,,,,
30:16.9,27,61,-57,,,,,,
30:16.9,27,27,-55,,,,,,
30:16.9,27,45,-64,,,,,,
30:16.9,27,25,-54,,,,,,
30:17.0,27,31,-65,,,,,,
30:17.0,27,55,-69,,,,,,
30:17.0,27,54,-68,,,,,,
30:17.0,27,56,-62,,,,,,
30:17.0,27,37,-67,,,,,,
30:17.0,27,36,-76,,,,,,
30:17.0,27,58,-67,,,,,,
30:17.0,27,41,-64,,,,,,
30:17.0,27,63,-62,,,,,,
30:17.0,27,43,-68,,,,,,
30:17.0,27,60,-68,,,,,,
30:17.0,27,61,-56,,,,,,
30:17.0,27,28,-64,,,,,,
30:17.0,27,29,-68,,,,,,
30:17.0,27,24,-58,,,,,,
30:17.0,27,23,-58,,,,,,
30:17.0,27,26,-56,,,,,,
30:17.0,27,25,-55,,,,,,
30:17.1,27,30,-56,,,,,,
30:17.1,27,54,-67,,,,,,
30:17.1,27,57,-71,,,,,,
30:17.1,27,34,-67,,,,,,
30:17.1,27,42,-65,,,,,,
30:17.1,27,41,-65,,,,,,
30:17.1,27,63,-63,,,,,,
30:17.1,27,21,-61,,,,,,
30:17.1,27,46,-66,,,,,,
30:17.1,27,47,-60,,,,,,
30:17.1,27,25,-55,,,,,,
30:17.2,27,31,-65,,,,,,
30:17.2,27,57,-68,,,,,,
30:17.2,27,56,-62,,,,,,
30:17.2,27,37,-68,,,,,,
30:17.2,27,64,-69,,,,,,
30:17.2,27,41,-64,,,,,,
30:17.2,27,63,-63,,,,,,
30:17.2,27,22,-59,,,,,,
30:17.2,27,43,-70,,,,,,
30:17.2,27,62,-64,,,,,,
30:17.2,27,40,-68,,,,,,
30:17.2,27,27,-53,,,,,,
30:17.2,27,29,-69,,,,,,
30:17.2,27,48,-49,,,,,,
30:17.3,27,31,-66,,,,,,
30:17.3,27,54,-68,,,,,,
30:17.3,27,38,-69,,,,,,
30:17.3,27,57,-67,,,,,,
30:17.3,27,35,-66,,,,,,
30:17.3,27,34,-70,,,,,,
30:17.3,27,41,-62,,,,,,
30:17.3,27,63,-62,,,,,,
30:17.3,27,21,-65,,,,,,
30:17.3,27,43,-69,,,,,,
30:17.3,27,60,-68,,,,,,
30:17.3,27,28,-63,,,,,,
30:17.3,27,27,-53,,,,,,
30:17.3,27,23,-59,,,,,,
30:17.4,27,53,-78,,,,,,
30:17.4,27,31,-66,,,,,,
30:17.4,27,30,-57,,,,,,
30:17.4,27,56,-62,,,,,,
30:17.4,27,64,-67,,,,,,
30:17.4,27,63,-61,,,,,,
30:17.4,27,22,-61,,,,,,
30:17.4,27,60,-67,,,,,,
30:17.4,27,62,-63,,,,,,
30:17.4,27,40,-66,,,,,,
30:17.4,27,61,-55,,,,,,
30:17.4,27,27,-53,,,,,,
30:17.4,27,23,-59,,,,,,
30:17.4,27,48,-49,,,,,,
30:17.5,27,31,-66,,,,,,
30:17.5,27,55,-68,,,,,,
30:17.5,27,54,-67,,,,,,
30:17.5,27,38,-68,,,,,,
30:17.5,27,35,-66,,,,,,
30:17.5,27,34,-71,,,,,,
30:17.5,27,59,-79,,,,,,
30:17.5,27,58,-68,,,,,,
30:17.5,27,41,-62,,,,,,
30:17.5,27,21,-64,,,,,,
30:17.5,27,28,-64,,,,,,
30:17.5,27,27,-53,,,,,,
30:17.5,27,29,-68,,,,,,
30:17.5,27,46,-67,,,,,,
30:17.5,27,23,-58,,,,,,
30:17.5,27,45,-66,,,,,,
30:17.5,27,26,-55,,,,,,
30:17.6,27,31,-66,,,,,,
30:17.6,27,32,-70,,,,,,
30:17.6,27,54,-67,,,,,,
30:17.6,27,39,-77,,,,,,
30:17.6,27,56,-63,,,,,,
30:17.6,27,59,-80,,,,,,
30:17.6,27,58,-68,,,,,,
30:17.6,27,41,-62,,,,,,
30:17.6,27,63,-62,,,,,,
30:17.6,27,22,-62,,,,,,
30:17.6,27,44,-66,,,,,,
30:17.6,27,43,-69,,,,,,
30:17.6,27,40,-66,,,,,,
30:17.6,27,27,-53,,,,,,
30:17.6,27,47,-61,,,,,,
30:17.7,27,53,-81,,,,,,
30:17.7,27,33,-69,,,,,,
30:17.7,27,34,-74,,,,,,
30:17.7,27,36,-70,,,,,,
30:17.7,27,41,-62,,,,,,
30:17.7,27,63,-61,,,,,,
30:17.7,27,62,-61,,,,,,
30:17.7,27,40,-67,,,,,,
30:17.7,27,28,-63,,,,,,
30:17.7,27,48,-49,,,,,,
30:17.7,27,26,-54,,,,,,
30:17.8,27,30,-57,,,,,,
30:17.8,27,55,-69,,,,,,
30:17.8,27,33,-69,,,,,,
30:17.8,27,32,-71,,,,,,
30:17.8,27,57,-68,,,,,,
30:17.8,27,35,-65,,,,,,
30:17.8,27,41,-63,,,,,,
30:17.8,27,22,-61,,,,,,
30:17.8,27,21,-62,,,,,,
30:17.8,27,62,-62,,,,,,
30:17.8,27,61,-55,,,,,,
30:17.8,27,28,-64,,,,,,
30:17.8,27,27,-53,,,,,,
30:17.8,27,23,-57,,,,,,
30:17.8,27,45,-67,,,,,,
30:17.8,27,48,-49,,,,,,
30:17.8,27,26,-54,,,,,,
30:17.9,27,30,-57,,,,,,
30:17.9,27,33,-67,,,,,,
30:17.9,27,54,-67,,,,,,
30:17.9,27,57,-67,,,,,,
30:17.9,27,41,-63,,,,,,
30:17.9,27,63,-61,,,,,,
30:17.9,27,22,-61,,,,,,
30:17.9,27,21,-62,,,,,,
30:17.9,27,27,-53,,,,,,
30:17.9,27,23,-57,,,,,,
30:17.9,27,48,-49,,,,,,
30:17.9,27,26,-55,,,,,,
30:18.0,27,31,-65,,,,,,
30:18.0,27,33,-68,,,,,,
30:18.0,27,54,-67,,,,,,
30:18.0,27,38,-68,,,,,,
30:18.0,27,57,-69,,,,,,
30:18.0,27,35,-66,,,,,,
30:18.0,27,59,-77,,,,,,
30:18.0,27,64,-67,,,,,,
30:18.0,27,63,-61,,,,,,
30:18.0,27,21,-62,,,,,,
30:18.0,27,60,-68,,,,,,
30:18.0,27,40,-66,,,,,,
30:18.0,27,61,-55,,,,,,
30:18.0,27,23,-57,,,,,,
30:18.0,27,48,-49,,,,,,
30:18.1,27,53,-80,,,,,,
30:18.1,27,31,-66,,,,,,
30:18.1,27,30,-57,,,,,,
30:18.1,27,38,-69,,,,,,
30:18.1,27,57,-67,,,,,,
30:18.1,27,34,-73,,,,,,
30:18.1,27,37,-78,,,,,,
30:18.1,27,64,-67,,,,,,
30:18.1,27,21,-62,,,,,,
30:18.1,27,61,-54,,,,,,
30:18.1,27,27,-54,,,,,,
30:18.1,27,29,-67,,,,,,
30:18.1,27,46,-66,,,,,,
30:18.1,27,48,-49,,,,,,
30:18.1,27,47,-64,,,,,,
30:18.2,27,53,-80,,,,,,
30:18.2,27,30,-57,,,,,,
30:18.2,27,32,-72,,,,,,
30:18.2,27,39,-76,,,,,,
30:18.2,27,34,-73,,,,,,
30:18.2,27,63,-60,,,,,,
30:18.2,27,43,-74,,,,,,
30:18.2,27,61,-55,,,,,,
30:18.2,27,27,-54,,,,,,
30:18.2,27,23,-57,,,,,,
30:18.3,27,30,-57,,,,,,
30:18.3,27,57,-69,,,,,,
30:18.3,27,34,-72,,,,,,
30:18.3,27,56,-63,,,,,,
30:18.3,27,58,-67,,,,,,
30:18.3,27,21,-61,,,,,,
30:18.3,27,60,-67,,,,,,
30:18.3,27,27,-53,,,,,,
30:18.3,27,24,-60,,,,,,
30:18.3,27,26,-54,,,,,,
30:18.4,27,33,-68,,,,,,
30:18.4,27,38,-69,,,,,,
30:18.4,27,56,-63,,,,,,
30:18.4,27,59,-82,,,,,,
30:18.4,27,37,-80,,,,,,
30:18.4,27,42,-65,,,,,,
30:18.4,27,64,-68,,,,,,
30:18.4,27,22,-62,,,,,,
30:18.4,27,44,-64,,,,,,
30:18.4,27,43,-73,,,,,,
30:18.4,27,60,-67,,,,,,
30:18.4,27,28,-64,,,,,,
30:18.4,27,24,-60,,,,,,
30:18.4,27,46,-67,,,,,,
30:18.4,27,23,-57,,,,,,
30:18.4,27,45,-69,,,,,,
30:18.4,27,48,-50,,,,,,
30:18.4,27,26,-54,,,,,,
30:18.5,27,30,-57,,,,,,
30:18.5,27,55,-67,,,,,,
30:18.5,27,57,-69,,,,,,
30:18.5,27,35,-66,,,,,,
30:18.5,27,34,-72,,,,,,
30:18.5,27,37,-77,,,,,,
30:18.5,27,58,-67,,,,,,
30:18.5,27,64,-68,,,,,,
30:18.5,27,41,-63,,,,,,
30:18.5,27,63,-61,,,,,,
30:18.5,27,44,-64,,,,,,
30:18.5,27,21,-61,,,,,,
30:18.5,27,61,-55,,,,,,
30:18.5,27,27,-54,,,,,,
30:18.5,27,29,-68,,,,,,
30:18.5,27,24,-60,,,,,,
30:18.5,27,23,-57,,,,,,
30:18.5,27,26,-54,,,,,,
30:18.6,27,30,-57,,,,,,
30:18.6,27,55,-67,,,,,,
30:18.6,27,34,-71,,,,,,
30:18.6,27,56,-63,,,,,,
30:18.6,27,64,-67,,,,,,
30:18.6,27,41,-63,,,,,,
30:18.6,27,21,-61,,,,,,
30:18.6,27,43,-75,,,,,,
30:18.6,27,60,-67,,,,,,
30:18.6,27,61,-55,,,,,,
30:18.6,27,28,-63,,,,,,
30:18.6,27,24,-59,,,,,,
30:18.6,27,46,-67,,,,,,
30:18.6,27,23,-57,,,,,,
30:18.6,27,26,-54,,,,,,
30:18.7,27,53,-78,,,,,,
30:18.7,27,31,-66,,,,,,
30:18.7,27,30,-58,,,,,,
30:18.7,27,54,-67,,,,,,
30:18.7,27,35,-66,,,,,,
30:18.7,27,34,-70,,,,,,
30:18.7,27,37,-73,,,,,,
30:18.7,27,36,-72,,,,,,
30:18.7,27,58,-66,,,,,,
30:18.7,27,22,-62,,,,,,
30:18.7,27,40,-67,,,,,,
30:18.7,27,61,-55,,,,,,
30:18.7,27,46,-66,,,,,,
30:18.7,27,23,-57,,,,,,
30:18.7,27,45,-69,,,,,,
30:18.7,27,48,-50,,,,,,
30:18.7,27,47,-66,,,,,,
30:18.8,27,53,-78,,,,,,
30:18.8,27,30,-58,,,,,,
30:18.8,27,55,-66,,,,,,
30:18.8,27,33,-69,,,,,,
30:18.8,27,35,-66,,,,,,
30:18.8,27,56,-63,,,,,,
30:18.8,27,37,-72,,,,,,
30:18.8,27,42,-65,,,,,,
30:18.8,27,22,-63,,,,,,
30:18.8,27,44,-64,,,,,,
30:18.8,27,60,-68,,,,,,
30:18.8,27,40,-67,,,,,,
30:18.8,27,28,-63,,,,,,
30:18.8,27,27,-54,,,,,,
30:18.8,27,24,-59,,,,,,
30:18.8,27,26,-55,,,,,,
30:18.8,27,47,-66,,,,,,
30:18.9,27,53,-78,,,,,,
30:18.9,27,33,-69,,,,,,
30:18.9,27,32,-71,,,,,,
30:18.9,27,39,-70,,,,,,
30:18.9,27,38,-69,,,,,,
30:18.9,27,34,-70,,,,,,
30:18.9,27,56,-63,,,,,,
30:18.9,27,59,-83,,,,,,
30:18.9,27,64,-69,,,,,,
30:18.9,27,63,-62,,,,,,
30:18.9,27,22,-63,,,,,,
30:18.9,27,44,-62,,,,,,
30:18.9,27,43,-71,,,,,,
30:18.9,27,60,-68,,,,,,
30:18.9,27,40,-67,,,,,,
30:18.9,27,61,-56,,,,,,
30:18.9,27,28,-62,,,,,,
30:18.9,27,24,-58,,,,,,
30:18.9,27,23,-56,,,,,,
30:18.9,27,48,-50,,,,,,
30:18.9,27,47,-66,,,,,,
30:19.0,27,30,-57,,,,,,
30:19.0,27,54,-68,,,,,,
30:19.0,27,39,-69,,,,,,
30:19.0,27,34,-70,,,,,,
30:19.0,27,59,-80,,,,,,
30:19.0,27,36,-73,,,,,,
30:19.0,27,42,-64,,,,,,
30:19.0,27,22,-63,,,,,,
30:19.0,27,44,-64,,,,,,
30:19.0,27,21,-61,,,,,,
30:19.0,27,61,-56,,,,,,
30:19.0,27,46,-67,,,,,,
30:19.0,27,23,-56,,,,,,
30:19.0,27,48,-50,,,,,,
30:19.2,27,31,-67,,,,,,
30:19.2,27,39,-69,,,,,,
30:19.2,27,57,-73,,,,,,
30:19.2,27,35,-66,,,,,,
30:19.2,27,34,-70,,,,,,
30:19.2,27,59,-80,,,,,,
30:19.2,27,36,-73,,,,,,
30:19.2,27,64,-69,,,,,,
30:19.2,27,22,-64,,,,,,
30:19.2,27,44,-64,,,,,,
30:19.2,27,21,-61,,,,,,
30:19.2,27,43,-70,,,,,,
30:19.2,27,60,-67,,,,,,
30:19.2,27,28,-62,,,,,,
30:19.2,27,27,-54,,,,,,
30:19.2,27,23,-56,,,,,,
30:19.2,27,47,-65,,,,,,
30:19.2,27,25,-54,,,,,,
30:19.3,27,55,-65,,,,,,
30:19.3,27,33,-68,,,,,,
30:19.3,27,54,-69,,,,,,
30:19.3,27,35,-66,,,,,,
30:19.3,27,59,-82,,,,,,
30:19.3,27,41,-61,,,,,,
30:19.3,27,22,-64,,,,,,
30:19.3,27,43,-68,,,,,,
30:19.3,27,28,-62,,,,,,
30:19.3,27,27,-54,,,,,,
30:19.3,27,24,-58,,,,,,
30:19.3,27,23,-55,,,,,,
30:19.3,27,48,-51,,,,,,
30:19.3,27,26,-55,,,,,,
30:19.4,27,30,-58,,,,,,
30:19.4,27,55,-64,,,,,,
30:19.4,27,33,-68,,,,,,
30:19.4,27,38,-69,,,,,,
30:19.4,27,57,-77,,,,,,
30:19.4,27,35,-66,,,,,,
30:19.4,27,34,-70,,,,,,
30:19.4,27,56,-62,,,,,,
30:19.4,27,36,-74,,,,,,
30:19.4,27,44,-63,,,,,,
30:19.4,27,43,-68,,,,,,
30:19.4,27,29,-66,,,,,,
30:19.4,27,46,-69,,,,,,
30:19.4,27,23,-56,,,,,,
30:19.4,27,25,-54,,,,,,
30:19.5,27,31,-67,,,,,,
30:19.5,27,30,-58,,,,,,
30:19.5,27,33,-67,,,,,,
30:19.5,27,32,-70,,,,,,
30:19.5,27,37,-69,,,,,,
30:19.5,27,58,-67,,,,,,
30:19.5,27,42,-64,,,,,,
30:19.5,27,41,-61,,,,,,
30:19.5,27,63,-63,,,,,,
30:19.5,27,21,-60,,,,,,
30:19.5,27,43,-67,,,,,,
30:19.5,27,60,-67,,,,,,
30:19.5,27,61,-58,,,,,,
30:19.5,27,28,-61,,,,,,
30:19.5,27,23,-56,,,,,,
30:19.6,27,30,-58,,,,,,
30:19.6,27,32,-69,,,,,,
30:19.6,27,38,-70,,,,,,
30:19.6,27,57,-79,,,,,,
30:19.6,27,34,-72,,,,,,
30:19.6,27,56,-62,,,,,,
30:19.6,27,58,-67,,,,,,
30:19.6,27,42,-63,,,,,,
30:19.6,27,63,-63,,,,,,
30:19.6,27,62,-61,,,,,,
30:19.6,27,40,-67,,,,,,
30:19.6,27,28,-61,,,,,,
30:19.6,27,27,-54,,,,,,
30:19.6,27,24,-56,,,,,,
30:19.6,27,46,-67,,,,,,
30:19.6,27,48,-51,,,,,,
30:19.6,27,26,-54,,,,,,
30:19.7,27,53,-75,,,,,,
30:19.7,27,55,-64,,,,,,
30:19.7,27,33,-67,,,,,,
30:19.7,27,32,-69,,,,,,
30:19.7,27,38,-70,,,,,,
30:19.7,27,57,-80,,,,,,
30:19.7,27,56,-62,,,,,,
30:19.7,27,36,-79,,,,,,
30:19.7,27,58,-67,,,,,,
30:19.7,27,42,-62,,,,,,
30:19.7,27,64,-68,,,,,,
30:19.7,27,41,-61,,,,,,
30:19.7,27,63,-63,,,,,,
30:19.7,27,21,-60,,,,,,
30:19.7,27,61,-58,,,,,,
30:19.7,27,27,-54,,,,,,
30:19.7,27,29,-68,,,,,,
30:19.7,27,24,-56,,,,,,
30:19.7,27,46,-67,,,,,,
30:19.7,27,23,-56,,,,,,
30:19.7,27,48,-51,,,,,,
30:19.7,27,25,-53,,,,,,
30:19.8,27,53,-75,,,,,,
30:19.8,27,55,-64,,,,,,
30:19.8,27,33,-68,,,,,,
30:19.8,27,32,-69,,,,,,
30:19.8,27,54,-71,,,,,,
30:19.8,27,56,-62,,,,,,
30:19.8,27,41,-61,,,,,,
30:19.8,27,43,-67,,,,,,
30:19.8,27,60,-67,,,,,,
30:19.8,27,61,-58,,,,,,
30:19.8,27,24,-57,,,,,,
30:19.8,27,23,-57,,,,,,
30:19.8,27,26,-54,,,,,,
30:19.9,27,55,-64,,,,,,
30:19.9,27,39,-68,,,,,,
30:19.9,27,38,-70,,,,,,
30:19.9,27,57,-81,,,,,,
30:19.9,27,56,-62,,,,,,
30:19.9,27,36,-76,,,,,,
30:19.9,27,58,-67,,,,,,
30:19.9,27,44,-62,,,,,,
30:19.9,27,21,-60,,,,,,
30:19.9,27,61,-57,,,,,,
30:19.9,27,46,-67,,,,,,
30:19.9,27,23,-56,,,,,,
30:20.0,27,55,-64,,,,,,
30:20.0,27,39,-68,,,,,,
30:20.0,27,38,-71,,,,,,
30:20.0,27,57,-81,,,,,,
30:20.0,27,35,-66,,,,,,
30:20.0,27,34,-73,,,,,,
30:20.0,27,56,-62,,,,,,
30:20.0,27,58,-68,,,,,,
30:20.0,27,22,-66,,,,,,
30:20.0,27,28,-61,,,,,,
30:20.0,27,29,-69,,,,,,
30:20.0,27,24,-56,,,,,,
30:20.0,27,48,-51,,,,,,
30:20.0,27,47,-69,,,,,,
30:20.1,27,32,-70,,,,,,
30:20.1,27,57,-82,,,,,,
30:20.1,27,35,-66,,,,,,
30:20.1,27,34,-72,,,,,,
30:20.1,27,56,-62,,,,,,
30:20.1,27,41,-62,,,,,,
30:20.1,27,21,-60,,,,,,
30:20.1,27,60,-68,,,,,,
30:20.1,27,40,-68,,,,,,
30:20.1,27,28,-61,,,,,,
30:20.1,27,24,-57,,,,,,
30:20.1,27,25,-53,,,,,,
30:20.2,27,32,-70,,,,,,
30:20.2,27,38,-71,,,,,,
30:20.2,27,37,-68,,,,,,
30:20.2,27,63,-63,,,,,,
30:20.2,27,21,-60,,,,,,
30:20.2,27,60,-68,,,,,,
30:20.2,27,40,-68,,,,,,
30:20.2,27,24,-55,,,,,,
30:20.2,27,23,-57,,,,,,
30:20.2,27,45,-68,,,,,,
30:20.2,27,26,-54,,,,,,
30:20.2,27,25,-53,,,,,,
30:20.3,27,54,-72,,,,,,
30:20.3,27,39,-68,,,,,,
30:20.3,27,38,-70,,,,,,
30:20.3,27,58,-68,,,,,,
30:20.3,27,42,-62,,,,,,
30:20.3,27,41,-62,,,,,,
30:20.3,27,63,-64,,,,,,
30:20.3,27,40,-68,,,,,,
30:20.3,27,61,-57,,,,,,
30:20.3,27,28,-62,,,,,,
30:20.3,27,25,-53,,,,,,
30:20.4,27,32,-69,,,,,,
30:20.4,27,59,-88,,,,,,
30:20.4,27,63,-63,,,,,,
30:20.4,27,40,-68,,,,,,
30:20.4,27,61,-58,,,,,,
30:20.4,27,23,-57,,,,,,
30:20.4,27,48,-51,,,,,,
30:20.4,27,25,-53,,,,,,
30:20.5,27,30,-58,,,,,,
30:20.5,27,55,-65,,,,,,
30:20.5,27,33,-67,,,,,,
30:20.5,27,32,-69,,,,,,
30:20.5,27,59,-90,,,,,,
30:20.5,27,64,-69,,,,,,
30:20.5,27,63,-63,,,,,,
30:20.5,27,22,-64,,,,,,
30:20.5,27,44,-63,,,,,,
30:20.5,27,21,-60,,,,,,
30:20.5,27,62,-63,,,,,,
30:20.5,27,61,-58,,,,,,
30:20.5,27,27,-55,,,,,,
30:20.5,27,29,-69,,,,,,
30:20.5,27,46,-68,,,,,,
30:20.5,27,23,-56,,,,,,
30:20.5,27,26,-54,,,,,,
30:20.6,27,53,-68,,,,,,
30:20.6,27,30,-60,,,,,,
30:20.6,27,41,-61,,,,,,
30:20.6,27,63,-64,,,,,,
30:20.6,27,60,-67,,,,,,
30:20.6,27,62,-63,,,,,,
30:20.6,27,61,-56,,,,,,
30:20.6,27,28,-61,,,,,,
30:20.6,27,45,-60,,,,,,
30:20.7,27,59,-70,,,,,,
30:20.7,27,41,-61,,,,,,
30:20.7,27,60,-67,,,,,,
30:20.7,27,62,-59,,,,,,
30:20.7,27,61,-56,,,,,,
30:20.7,27,24,-58,,,,,,
30:20.7,27,46,-64,,,,,,
30:20.7,27,26,-53,,,,,,
30:20.8,27,53,-66,,,,,,
30:20.8,27,31,-61,,,,,,
30:20.8,27,32,-69,,,,,,
30:20.8,27,54,-68,,,,,,
30:20.8,27,38,-70,,,,,,
30:20.8,27,35,-68,,,,,,
30:20.8,27,59,-70,,,,,,
30:20.8,27,22,-63,,,,,,
30:20.8,27,40,-76,,,,,,
30:20.8,27,27,-52,,,,,,
30:20.8,27,24,-59,,,,,,
30:20.8,27,46,-64,,,,,,
