reg_dt,minor,rssi,lc1,lc2,lc3,lc4,
2021-08-23 17:26,49,0,0,0,0,0,
2021-08-23 17:26,50,0,0,0,0,0,
2021-08-23 17:26,51,0,0,0,0,0,
2021-08-23 17:26,52,0,0,0,0,0,
2021-08-23 17:26,53,0,0,0,0,72,
2021-08-23 17:26,54,0,0,0,0,0,
2021-08-23 17:26,55,0,0,0,0,0,
2021-08-23 17:26,56,0,0,0,0,0,
2021-08-23 17:26,57,0,0,0,0,0,
2021-08-23 17:26,58,0,0,0,0,0,
2021-08-23 17:26,59,0,0,0,0,0,
2021-08-23 17:26,60,0,0,0,0,0,
26:30.3,21,0,60,0,0,0,
26:30.3,22,0,0,0,0,0,
26:30.3,23,0,0,0,0,0,
26:30.3,24,0,0,0,0,0,
26:30.3,25,0,0,0,0,0,
26:30.3,26,0,0,0,0,0,
26:30.3,27,0,0,0,0,0,
26:30.3,28,0,0,0,0,0,
26:30.3,29,0,0,0,0,0,
26:30.3,30,0,0,0,0,0,
26:30.3,31,0,0,0,0,0,
26:30.3,32,0,0,0,0,0,
26:30.3,33,0,0,0,0,0,
26:30.3,34,0,0,0,0,0,
26:30.3,35,0,0,0,0,0,
26:30.3,36,0,0,0,0,0,
26:30.3,37,0,0,0,0,0,
26:30.3,38,0,0,0,0,0,
26:30.3,39,0,0,0,0,0,
26:30.3,40,0,0,0,0,0,
26:30.3,41,0,0,0,0,0,
26:30.3,42,0,0,0,0,0,
26:30.3,43,0,0,0,0,0,
26:30.3,44,0,0,0,0,0,
26:30.3,45,0,0,0,0,0,
26:30.3,46,0,0,0,0,0,
26:30.3,47,0,0,0,0,0,
26:30.3,48,0,999,999,999,999,
26:30.3,49,0,0,0,0,0,
26:30.3,50,0,0,0,0,0,
26:30.3,51,0,0,0,0,0,
26:30.3,52,0,0,0,0,0,
26:30.3,53,0,0,51,0,72,
26:30.3,54,0,0,0,0,0,
26:30.3,55,0,0,0,0,0,
26:30.3,56,0,0,0,0,0,
26:30.3,57,0,0,0,0,0,
26:30.3,58,0,0,0,0,0,
26:30.3,59,0,0,0,0,0,
26:30.3,60,0,0,0,0,0,
26:30.6,21,-51,60,0,0,0,
26:30.6,22,0,0,0,0,0,
26:30.6,23,-51,0,0,0,0,
26:30.6,24,-58,0,0,0,0,
26:30.6,25,0,0,0,0,0,
26:30.6,26,0,0,0,0,0,
26:30.6,27,-60,0,0,0,0,
26:30.6,28,-60,0,0,0,0,
26:30.6,29,-50,0,0,0,0,
26:30.6,30,-57,0,0,0,0,
26:30.6,31,0,0,0,0,0,
26:30.6,32,-70,0,0,0,0,
26:30.6,33,-68,0,0,0,0,
26:30.6,34,-67,0,0,0,0,
26:30.6,35,-69,0,0,0,0,
26:30.6,36,-69,0,0,0,0,
26:30.6,37,-73,0,0,0,0,
26:30.6,38,-69,0,0,0,0,
26:30.6,39,-67,0,0,0,0,
26:30.6,40,-74,0,0,0,0,
26:30.6,41,-63,0,0,0,0,
26:30.6,42,-50,0,0,0,0,
26:30.6,43,-66,0,0,0,0,
26:30.6,44,-57,0,0,0,0,
26:30.6,45,-53,0,0,0,0,
26:30.6,46,-59,0,0,0,0,
26:30.6,47,-64,0,0,0,0,
26:30.6,48,-62,999,601,999,999,
26:30.6,49,-66,508,262,116,0,
26:30.6,50,-64,0,0,0,0,
26:30.6,51,-68,0,0,0,0,
26:30.6,52,-68,0,0,0,0,
26:30.6,53,-67,0,51,0,72,
26:30.6,54,-65,0,0,0,0,
26:30.6,55,-80,0,0,0,0,
26:30.6,56,-69,0,0,0,0,
26:30.6,57,-71,0,0,0,0,
26:30.6,58,-76,0,0,0,0,
26:30.6,59,-66,0,0,0,0,
26:30.6,60,-67,0,0,0,0,
26:30.9,21,0,60,0,0,0,
26:30.9,22,0,0,0,0,0,
26:30.9,23,0,0,0,0,0,
26:30.9,24,0,0,0,0,0,
26:30.9,25,0,0,0,0,0,
26:30.9,26,0,0,0,0,0,
26:30.9,27,0,0,0,0,0,
26:30.9,28,0,0,0,0,0,
26:30.9,29,0,0,0,0,0,
26:30.9,30,0,0,0,0,0,
26:30.9,31,0,0,0,0,0,
26:30.9,32,0,0,0,0,0,
26:30.9,33,0,0,0,0,0,
26:30.9,34,0,0,0,0,0,
26:30.9,35,0,0,0,0,0,
26:30.9,36,0,0,0,0,0,
26:30.9,37,0,0,0,0,0,
26:30.9,38,0,0,0,0,0,
26:30.9,39,0,0,0,0,0,
26:30.9,40,0,0,0,0,0,
26:30.9,41,0,0,0,0,0,
26:30.9,42,0,0,0,0,0,
26:30.9,43,0,0,0,0,0,
26:30.9,44,0,0,0,0,0,
26:30.9,45,0,0,0,0,0,
26:30.9,46,0,0,0,0,0,
26:30.9,47,0,0,0,0,0,
26:30.9,48,0,0,0,0,0,
26:30.9,49,0,999,999,999,999,
26:30.9,50,0,0,0,0,0,
26:30.9,51,0,0,0,0,0,
26:30.9,52,0,0,138,0,0,
26:30.9,53,0,0,0,0,72,
26:30.9,54,0,0,0,0,0,
26:30.9,55,0,0,0,0,0,
26:30.9,56,0,0,0,0,0,
26:30.9,57,0,0,0,0,0,
26:30.9,58,0,0,0,0,0,
26:30.9,59,0,0,0,0,0,
26:30.9,60,0,0,0,0,0,
26:31.2,21,0,60,0,0,0,
26:31.2,22,0,0,0,0,0,
26:31.2,23,0,0,0,0,0,
26:31.2,24,0,0,0,0,0,
26:31.2,25,0,0,0,0,0,
26:31.2,26,0,0,0,0,0,
26:31.2,27,0,0,0,0,0,
26:31.2,28,0,0,0,0,0,
26:31.2,29,0,0,0,0,0,
26:31.2,30,0,0,0,0,0,
26:31.2,31,0,0,0,0,0,
26:31.2,32,0,0,0,0,0,
26:31.2,33,0,0,0,0,0,
26:31.2,34,0,0,0,0,0,
26:31.2,35,0,0,0,0,0,
26:31.2,36,0,0,0,0,0,
26:31.2,37,0,0,0,0,0,
26:31.2,38,0,0,0,0,0,
26:31.2,39,0,0,0,0,0,
26:31.2,40,0,0,0,0,0,
26:31.2,41,0,0,0,0,0,
26:31.2,42,0,0,0,0,0,
26:31.2,43,0,0,0,0,0,
26:31.2,44,0,0,0,0,0,
26:31.2,45,0,0,0,0,0,
26:31.2,46,0,0,0,0,0,
26:31.2,47,0,0,0,0,0,
26:31.2,48,0,0,0,0,0,
26:31.2,49,0,952,999,999,999,
26:31.2,50,0,0,0,0,0,
26:31.2,51,0,0,0,0,0,
26:31.2,52,0,125,221,53,324,
26:31.2,53,0,0,52,0,71,
26:31.2,54,0,0,0,0,0,
26:31.2,55,0,0,0,0,0,
26:31.2,56,0,0,0,0,0,
26:31.2,57,0,0,0,0,54,
26:31.2,58,0,0,0,0,0,
26:31.2,59,0,0,0,0,0,
26:31.2,60,0,0,0,0,0,
26:31.5,21,0,60,0,0,0,
26:31.5,22,0,0,0,0,0,
26:31.5,23,0,0,0,0,0,
26:31.5,24,0,0,0,0,0,
26:31.5,25,0,0,0,0,0,
26:31.5,26,0,0,0,0,0,
26:31.5,27,0,0,0,0,0,
26:31.5,28,0,0,0,0,0,
26:31.5,29,0,0,0,0,0,
26:31.5,30,0,0,0,0,0,
26:31.5,31,0,0,60,0,0,
26:31.5,32,0,0,0,0,0,
26:31.5,33,0,0,0,0,0,
26:31.5,34,0,0,0,0,0,
26:31.5,35,0,0,0,0,0,
26:31.5,36,0,0,0,0,0,
26:31.5,37,0,0,0,0,0,
26:31.5,38,0,0,0,0,0,
26:31.5,39,0,0,0,0,0,
26:31.5,40,0,0,0,0,0,
26:31.5,41,0,0,0,0,0,
26:31.5,42,0,0,0,0,0,
26:31.5,43,0,0,0,0,0,
26:31.5,44,0,0,0,0,0,
26:31.5,45,0,0,0,0,0,
26:31.5,46,0,0,0,0,0,
26:31.5,47,0,0,0,0,0,
26:31.5,48,0,0,0,0,0,
26:31.5,49,0,0,53,127,208,
26:31.5,50,0,0,0,0,0,
26:31.5,51,0,0,0,0,0,
26:31.5,52,0,166,472,999,999,
26:31.5,53,0,0,72,0,60,
26:31.5,54,0,0,0,0,0,
26:31.5,55,0,0,0,0,0,
26:31.5,56,0,0,0,0,0,
26:31.5,57,0,0,0,0,67,
26:31.5,58,0,0,0,0,0,
26:31.5,59,0,0,0,0,0,
26:31.5,60,0,0,0,0,0,
26:31.8,21,-58,61,0,0,0,
26:31.8,22,0,0,0,0,0,
26:31.8,23,-53,0,0,0,0,
26:31.8,24,-59,0,0,0,0,
26:31.8,25,0,0,0,0,0,
26:31.8,26,0,0,0,0,0,
26:31.8,27,-55,0,0,0,0,
26:31.8,28,-62,0,0,0,0,
26:31.8,29,-65,0,0,0,53,
26:31.8,30,-57,0,0,0,0,
26:31.8,31,0,0,60,0,64,
26:31.8,32,-70,58,54,0,0,
26:31.8,33,-68,0,0,0,0,
26:31.8,34,-67,0,0,0,0,
26:31.8,35,-69,0,0,0,0,
26:31.8,36,-69,0,0,0,0,
26:31.8,37,-73,0,0,0,0,
26:31.8,38,-69,0,0,0,0,
26:31.8,39,-67,0,0,0,0,
26:31.8,40,-69,0,0,0,0,
26:31.8,41,-63,0,0,0,0,
26:31.8,42,-50,0,0,0,0,
26:31.8,43,-66,0,0,0,0,
26:31.8,44,-62,0,0,0,0,
26:31.8,45,-51,0,0,0,0,
26:31.8,46,-51,0,0,0,0,
26:31.8,47,-53,0,0,0,0,
26:31.8,48,-54,0,0,0,0,
26:31.8,49,-59,0,0,0,0,
26:31.8,50,-64,0,0,0,0,
26:31.8,51,-68,0,0,0,0,
26:31.8,52,-68,0,0,0,0,
26:31.8,53,-67,137,123,0,57,
26:31.8,54,-65,0,0,0,0,
26:31.8,55,-80,0,0,0,0,
26:31.8,56,-69,0,0,0,0,
26:31.8,57,0,0,0,0,88,
26:31.8,58,-76,0,0,0,0,
26:31.8,59,-66,0,0,0,0,
26:31.8,60,-65,0,0,0,0,
26:32.1,21,0,61,0,0,0,
26:32.1,22,0,0,0,0,0,
26:32.1,23,0,0,0,0,0,
26:32.1,24,0,0,0,0,0,
26:32.1,25,0,0,0,0,0,
26:32.1,26,0,0,0,0,0,
26:32.1,27,0,0,0,0,0,
26:32.1,28,0,0,0,0,0,
26:32.1,29,0,0,0,0,0,
26:32.1,30,0,0,0,0,0,
26:32.1,31,0,0,0,0,0,
26:32.1,32,0,0,0,0,0,
26:32.1,33,0,0,0,0,0,
26:32.1,34,0,0,0,0,0,
26:32.1,35,0,0,0,0,0,
26:32.1,36,0,0,0,0,0,
26:32.1,37,0,0,0,0,0,
26:32.1,38,0,0,0,0,0,
26:32.1,39,0,0,0,0,0,
26:32.1,40,0,0,0,0,0,
26:32.1,41,0,0,0,0,0,
26:32.1,42,0,0,0,0,0,
26:32.1,43,0,0,0,0,0,
26:32.1,44,0,0,0,0,0,
26:32.1,45,0,0,0,0,0,
26:32.1,46,0,0,0,0,0,
26:32.1,47,0,0,0,0,0,
26:32.1,48,0,0,0,0,0,
26:32.1,49,0,0,0,0,0,
26:32.1,50,0,0,0,0,0,
26:32.1,51,0,57,0,0,0,
26:32.1,52,0,158,215,999,999,
26:32.1,53,0,999,999,0,999,
26:32.1,54,0,69,60,60,0,
26:32.1,55,0,0,0,0,0,
26:32.1,56,0,0,109,0,0,
26:32.1,57,0,0,0,0,89,
26:32.1,58,0,0,0,0,0,
26:32.1,59,0,0,0,0,0,
26:32.1,60,0,0,0,0,0,
26:32.4,21,-58,60,0,0,0,
26:32.4,22,0,0,0,0,0,
26:32.4,23,-53,0,0,0,0,
26:32.4,24,-59,0,0,0,0,
26:32.4,25,0,0,0,0,0,
26:32.4,26,0,0,0,0,0,
26:32.4,27,-55,0,0,0,0,
26:32.4,28,-62,0,0,0,0,
26:32.4,29,-65,0,0,0,0,
26:32.4,30,-57,0,0,0,0,
26:32.4,31,-68,0,0,0,0,
26:32.4,32,-70,0,0,0,0,
26:32.4,33,-68,0,0,0,0,
26:32.4,34,-67,0,0,0,0,
26:32.4,35,-69,0,0,0,0,
26:32.4,36,-69,0,0,0,0,
26:32.4,37,-73,0,0,0,0,
26:32.4,38,-69,0,0,0,0,
26:32.4,39,-67,0,0,0,0,
26:32.4,40,-69,0,0,0,0,
26:32.4,41,-63,0,0,0,0,
26:32.4,42,-50,0,0,0,0,
26:32.4,43,-66,0,0,0,0,
26:32.4,44,-62,0,0,0,0,
26:32.4,45,-51,0,0,0,0,
26:32.4,46,-51,0,0,0,0,
26:32.4,47,-53,0,0,0,0,
26:32.4,48,-54,0,0,0,0,
26:32.4,49,-59,0,0,0,0,
26:32.4,50,-64,0,0,0,0,
26:32.4,51,-68,0,0,0,0,
26:32.4,52,-68,0,0,0,0,
26:32.4,53,-67,980,999,0,999,
26:32.4,54,-65,60,59,83,56,
26:32.4,55,-80,0,0,0,0,
26:32.4,56,-69,0,132,0,84,
26:32.4,57,0,0,0,0,90,
26:32.4,58,-76,0,0,0,0,
26:32.4,59,-66,0,0,0,0,
26:32.4,60,-65,0,0,0,0,
26:32.7,21,0,61,0,0,0,
26:32.7,22,0,0,0,0,0,
26:32.7,23,0,0,0,0,0,
26:32.7,24,0,0,0,0,0,
26:32.7,25,0,0,0,0,0,
26:32.7,26,0,0,0,0,0,
26:32.7,27,0,0,0,0,0,
26:32.7,28,0,0,0,0,0,
26:32.7,29,0,0,0,0,0,
26:32.7,30,0,0,0,0,0,
26:32.7,31,0,0,0,0,0,
26:32.7,32,0,0,0,0,0,
26:32.7,33,0,0,0,0,0,
26:32.7,34,0,0,0,0,0,
26:32.7,35,0,0,0,0,0,
26:32.7,36,0,0,0,0,0,
26:32.7,37,0,0,0,0,0,
26:32.7,38,0,0,0,0,0,
26:32.7,39,0,0,0,0,0,
26:32.7,40,0,0,0,0,0,
26:32.7,41,0,0,0,0,0,
26:32.7,42,0,0,0,0,0,
26:32.7,43,0,0,0,0,0,
26:32.7,44,0,0,0,0,0,
26:32.7,45,0,0,0,0,0,
26:32.7,46,0,0,0,0,0,
26:32.7,47,0,0,0,0,0,
26:32.7,48,0,0,0,0,0,
26:32.7,49,0,0,0,0,0,
26:32.7,50,0,0,0,0,0,
26:32.7,51,0,0,0,0,0,
26:32.7,52,0,0,0,0,0,
26:32.7,53,0,0,682,0,999,
26:32.7,54,0,0,0,0,0,
26:32.7,55,0,123,98,65,88,
26:32.7,56,0,999,999,999,999,
26:32.7,57,0,0,56,0,89,
26:32.7,58,0,78,0,52,0,
26:32.7,59,0,0,0,0,0,
26:32.7,60,0,0,0,0,0,
2021-08-23 17:26,21,-58,61,0,0,0,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,-53,0,0,0,0,
2021-08-23 17:26,24,-59,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,-55,0,0,0,0,
2021-08-23 17:26,28,-62,0,0,0,0,
2021-08-23 17:26,29,-65,0,0,0,0,
2021-08-23 17:26,30,-63,0,0,0,0,
2021-08-23 17:26,31,-68,0,0,0,0,
2021-08-23 17:26,32,-70,0,0,0,0,
2021-08-23 17:26,33,-66,0,0,0,0,
2021-08-23 17:26,34,-67,0,0,0,0,
2021-08-23 17:26,35,-69,0,0,0,0,
2021-08-23 17:26,36,-69,0,0,0,0,
2021-08-23 17:26,37,-73,0,0,0,0,
2021-08-23 17:26,38,-69,0,0,0,0,
2021-08-23 17:26,39,-67,0,0,0,0,
2021-08-23 17:26,40,-69,0,0,0,0,
2021-08-23 17:26,41,-63,0,0,0,0,
2021-08-23 17:26,42,-50,0,0,0,0,
2021-08-23 17:26,43,-66,0,0,0,0,
2021-08-23 17:26,44,-62,0,0,0,0,
2021-08-23 17:26,45,-51,0,0,0,0,
2021-08-23 17:26,46,-51,0,0,0,0,
2021-08-23 17:26,47,-53,0,0,0,0,
2021-08-23 17:26,48,-54,0,0,0,0,
2021-08-23 17:26,49,-59,0,0,0,0,
2021-08-23 17:26,50,-64,0,0,0,0,
2021-08-23 17:26,51,0,0,0,0,0,
2021-08-23 17:26,52,-75,0,0,0,0,
2021-08-23 17:26,53,-70,0,0,0,57,
2021-08-23 17:26,54,-53,0,0,0,0,
2021-08-23 17:26,55,-50,146,131,89,135,
2021-08-23 17:26,56,-69,999,999,999,999,
2021-08-23 17:26,57,0,370,54,242,367,
2021-08-23 17:26,58,-76,104,0,60,64,
2021-08-23 17:26,59,-66,0,0,0,0,
2021-08-23 17:26,60,-65,0,0,0,0,
26:33.3,21,0,61,0,0,0,
26:33.3,22,0,0,0,0,0,
26:33.3,23,0,0,0,0,0,
26:33.3,24,0,0,0,0,0,
26:33.3,25,0,0,0,0,0,
26:33.3,26,0,0,0,0,0,
26:33.3,27,0,0,0,0,0,
26:33.3,28,0,0,0,0,0,
26:33.3,29,0,0,0,0,0,
26:33.3,30,0,0,0,0,0,
26:33.3,31,0,0,0,0,0,
26:33.3,32,0,0,0,0,0,
26:33.3,33,0,0,0,0,0,
26:33.3,34,0,0,0,0,0,
26:33.3,35,0,0,0,0,0,
26:33.3,36,0,0,0,0,0,
26:33.3,37,0,0,0,0,0,
26:33.3,38,0,0,0,0,0,
26:33.3,39,0,0,0,0,0,
26:33.3,40,0,0,0,0,0,
26:33.3,41,0,0,0,0,0,
26:33.3,42,0,0,0,0,0,
26:33.3,43,0,0,0,0,0,
26:33.3,44,0,0,0,0,0,
26:33.3,45,0,0,0,0,0,
26:33.3,46,0,0,0,0,0,
26:33.3,47,0,0,0,0,0,
26:33.3,48,0,0,0,0,0,
26:33.3,49,0,0,0,0,0,
26:33.3,50,0,0,0,0,0,
26:33.3,51,0,0,0,0,0,
26:33.3,52,0,0,0,0,0,
26:33.3,53,0,0,0,0,62,
26:33.3,54,0,0,0,0,0,
26:33.3,55,0,0,58,0,0,
26:33.3,56,0,577,285,679,999,
26:33.3,57,0,946,999,999,999,
26:33.3,58,0,125,58,110,111,
26:33.3,59,0,91,0,0,0,
26:33.3,60,0,163,162,89,116,
26:33.6,21,-58,61,0,0,0,
26:33.6,22,0,0,0,0,0,
26:33.6,23,-53,0,0,0,0,
26:33.6,24,-59,0,0,0,0,
26:33.6,25,0,0,0,0,0,
26:33.6,26,0,0,0,0,0,
26:33.6,27,-55,0,0,0,0,
26:33.6,28,-62,0,0,0,0,
26:33.6,29,-65,0,0,0,0,
26:33.6,30,-63,0,0,0,0,
26:33.6,31,-68,0,0,0,0,
26:33.6,32,-72,0,0,0,0,
26:33.6,33,-66,0,0,0,0,
26:33.6,34,-67,0,0,0,0,
26:33.6,35,-48,0,0,0,0,
26:33.6,36,-69,0,0,0,0,
26:33.6,37,-73,0,0,0,0,
26:33.6,38,-63,0,0,0,0,
26:33.6,39,-64,0,0,0,0,
26:33.6,40,-69,0,0,0,0,
26:33.6,41,-63,0,0,0,0,
26:33.6,42,-50,0,0,0,0,
26:33.6,43,-66,0,0,0,0,
26:33.6,44,-62,0,0,0,0,
26:33.6,45,-51,0,0,0,0,
26:33.6,46,-51,0,0,0,0,
26:33.6,47,-53,0,0,0,0,
26:33.6,48,-54,0,0,0,0,
26:33.6,49,-59,0,0,0,0,
26:33.6,50,-64,0,0,0,0,
26:33.6,51,-60,0,0,0,0,
26:33.6,52,-75,0,0,0,0,
26:33.6,53,-70,0,0,0,62,
26:33.6,54,-53,0,0,0,0,
26:33.6,55,-50,0,0,0,0,
26:33.6,56,-69,0,0,0,0,
26:33.6,57,-60,272,999,999,999,
26:33.6,58,-76,92,61,142,152,
26:33.6,59,-66,116,63,55,0,
26:33.6,60,-65,0,406,59,184,
26:33.9,21,0,61,0,0,0,
26:33.9,22,0,0,0,0,0,
26:33.9,23,0,0,0,0,0,
26:33.9,24,0,0,0,0,0,
26:33.9,25,0,0,0,0,0,
26:33.9,26,0,0,0,0,0,
26:33.9,27,0,0,0,0,0,
26:33.9,28,0,0,0,0,0,
26:33.9,29,0,0,0,0,0,
26:33.9,30,0,0,0,0,0,
26:33.9,31,0,0,0,0,0,
26:33.9,32,0,0,0,0,0,
26:33.9,33,0,0,0,0,0,
26:33.9,34,0,0,0,0,0,
26:33.9,35,0,0,0,0,0,
26:33.9,36,0,0,0,0,0,
26:33.9,37,0,0,0,0,0,
26:33.9,38,0,0,0,0,0,
26:33.9,39,0,0,0,0,0,
26:33.9,40,0,0,0,0,0,
26:33.9,41,0,0,0,0,0,
26:33.9,42,0,0,0,0,0,
26:33.9,43,0,0,0,0,0,
26:33.9,44,0,0,0,0,0,
26:33.9,45,0,0,0,0,0,
26:33.9,46,0,0,0,0,0,
26:33.9,47,0,0,0,0,0,
26:33.9,48,0,0,0,0,0,
26:33.9,49,0,0,0,0,0,
26:33.9,50,0,0,0,0,0,
26:33.9,51,0,0,0,0,0,
26:33.9,52,0,0,0,0,0,
26:33.9,53,0,0,0,0,62,
26:33.9,54,0,0,0,0,0,
26:33.9,55,0,0,0,0,0,
26:33.9,56,0,0,58,0,0,
26:33.9,57,0,0,0,0,0,
26:33.9,58,0,0,0,0,0,
26:33.9,59,0,0,0,0,0,
26:33.9,60,0,0,0,0,0,
26:34.2,21,0,61,0,0,0,
26:34.2,22,0,0,0,0,0,
26:34.2,23,0,0,0,0,0,
26:34.2,24,0,0,0,0,0,
26:34.2,25,0,0,0,0,0,
26:34.2,26,0,0,0,0,0,
26:34.2,27,0,0,0,0,0,
26:34.2,28,0,0,0,0,0,
26:34.2,29,0,0,0,0,0,
26:34.2,30,0,0,0,0,0,
26:34.2,31,0,0,0,0,0,
26:34.2,32,0,0,0,0,0,
26:34.2,33,0,0,0,0,0,
26:34.2,34,0,0,0,0,0,
26:34.2,35,0,0,0,0,0,
26:34.2,36,0,0,0,0,0,
26:34.2,37,0,0,0,0,0,
26:34.2,38,0,0,0,0,0,
26:34.2,39,0,0,0,0,0,
26:34.2,40,0,0,0,0,0,
26:34.2,41,0,0,0,0,0,
26:34.2,42,0,0,0,0,0,
26:34.2,43,0,0,0,0,0,
26:34.2,44,0,0,0,0,0,
26:34.2,45,0,0,0,0,0,
26:34.2,46,0,0,0,0,0,
26:34.2,47,0,0,0,0,0,
26:34.2,48,0,0,0,0,0,
26:34.2,49,0,0,0,0,0,
26:34.2,50,0,0,0,0,0,
26:34.2,51,0,0,0,0,0,
26:34.2,52,0,0,0,0,0,
26:34.2,53,0,0,0,0,63,
26:34.2,54,0,0,0,0,0,
26:34.2,55,0,0,0,51,0,
26:34.2,56,0,0,62,0,0,
26:34.2,57,0,71,0,912,0,
26:34.2,58,0,0,0,0,0,
26:34.2,59,0,0,56,62,102,
26:34.2,60,0,999,999,999,999,
26:34.5,21,-58,62,0,0,0,
26:34.5,22,0,0,0,0,0,
26:34.5,23,-53,0,0,0,0,
26:34.5,24,-59,0,0,0,0,
26:34.5,25,0,0,0,0,0,
26:34.5,26,0,0,0,0,0,
26:34.5,27,-55,0,0,0,0,
26:34.5,28,-62,0,0,0,0,
26:34.5,29,-65,0,0,0,0,
26:34.5,30,-63,0,0,0,0,
26:34.5,31,-68,0,0,0,0,
26:34.5,32,-72,0,0,0,0,
26:34.5,33,-66,0,0,0,0,
26:34.5,34,-54,0,0,0,0,
26:34.5,35,-48,0,0,0,0,
26:34.5,36,-68,0,0,0,0,
26:34.5,37,-60,0,0,0,0,
26:34.5,38,-63,0,0,0,0,
26:34.5,39,-64,0,0,0,0,
26:34.5,40,-69,0,0,0,0,
26:34.5,41,-67,0,0,0,0,
26:34.5,42,-69,0,0,0,0,
26:34.5,43,-67,0,0,0,0,
26:34.5,44,-72,0,0,0,0,
26:34.5,45,-51,0,0,0,0,
26:34.5,46,-51,0,0,0,0,
26:34.5,47,-53,0,0,0,0,
26:34.5,48,-54,0,0,0,0,
26:34.5,49,-59,0,0,0,0,
26:34.5,50,-64,0,0,0,0,
26:34.5,51,-60,0,0,0,0,
26:34.5,52,-75,0,0,0,0,
26:34.5,53,-70,0,0,0,63,
26:34.5,54,-53,0,0,0,0,
26:34.5,55,-50,0,0,51,0,
26:34.5,56,-54,0,62,0,0,
26:34.5,57,-60,78,71,77,0,
26:34.5,58,-52,0,0,0,0,
26:34.5,59,-56,707,319,0,605,
26:34.5,60,-65,640,999,999,999,
26:34.8,21,0,62,0,0,0,
26:34.8,22,0,0,0,0,0,
26:34.8,23,0,0,0,0,0,
26:34.8,24,0,0,0,0,0,
26:34.8,25,0,0,0,0,0,
26:34.8,26,0,0,0,0,0,
26:34.8,27,0,0,0,0,0,
26:34.8,28,0,0,0,0,0,
26:34.8,29,0,0,0,0,0,
26:34.8,30,0,0,0,0,0,
26:34.8,31,0,0,0,0,0,
26:34.8,32,0,0,0,0,0,
26:34.8,33,0,0,0,0,0,
26:34.8,34,0,0,0,0,0,
26:34.8,35,0,0,0,0,0,
26:34.8,36,0,0,0,0,0,
26:34.8,37,0,0,0,0,0,
26:34.8,38,0,0,0,0,0,
26:34.8,39,0,0,0,0,0,
26:34.8,40,0,0,0,0,0,
26:34.8,41,0,0,0,0,0,
26:34.8,42,0,0,0,0,0,
26:34.8,43,0,0,0,0,0,
26:34.8,44,0,0,0,0,0,
26:34.8,45,0,0,0,0,0,
26:34.8,46,0,0,0,0,0,
26:34.8,47,0,0,0,0,0,
26:34.8,48,0,0,0,0,0,
26:34.8,49,0,0,0,0,0,
26:34.8,50,0,0,0,0,0,
26:34.8,51,0,0,0,0,0,
26:34.8,52,0,0,0,0,0,
26:34.8,53,0,0,0,0,63,
26:34.8,54,0,0,0,0,0,
26:34.8,55,0,0,0,57,0,
26:34.8,56,0,0,62,0,0,
26:34.8,57,0,104,93,93,0,
26:34.8,58,0,0,97,67,57,
26:34.8,59,0,999,999,378,999,
26:34.8,60,0,0,123,221,0,
26:35.1,21,-68,62,0,0,0,
26:35.1,22,0,0,0,0,0,
26:35.1,23,-53,0,0,0,0,
26:35.1,24,-59,0,0,0,0,
26:35.1,25,0,0,0,0,0,
26:35.1,26,0,0,0,0,0,
26:35.1,27,-62,0,0,0,0,
26:35.1,28,-73,0,0,0,0,
26:35.1,29,-62,0,0,0,0,
26:35.1,30,-63,0,0,0,0,
26:35.1,31,-68,0,0,0,0,
26:35.1,32,-72,0,0,0,0,
26:35.1,33,-66,0,0,0,0,
26:35.1,34,-54,0,0,0,0,
26:35.1,35,-48,0,0,0,0,
26:35.1,36,-68,0,0,0,0,
26:35.1,37,-60,0,0,0,0,
26:35.1,38,-63,0,0,0,0,
26:35.1,39,-64,0,0,0,0,
26:35.1,40,-62,0,0,0,0,
26:35.1,41,-67,0,0,0,0,
26:35.1,42,-69,0,0,0,0,
26:35.1,43,-67,0,0,0,0,
26:35.1,44,-72,0,0,0,0,
26:35.1,45,-51,0,0,0,0,
26:35.1,46,-51,0,0,0,0,
26:35.1,47,-53,0,0,0,0,
26:35.1,48,-54,0,0,0,0,
26:35.1,49,-73,0,0,0,0,
26:35.1,50,-64,0,0,0,0,
26:35.1,51,-60,0,0,0,0,
26:35.1,52,-75,0,0,0,0,
26:35.1,53,-70,0,0,0,64,
26:35.1,54,-53,0,0,0,0,
26:35.1,55,-50,0,0,60,0,
26:35.1,56,-54,0,61,0,0,
26:35.1,57,-60,109,96,94,0,
26:35.1,58,-52,0,258,64,93,
26:35.1,59,-56,999,999,223,999,
26:35.1,60,-62,0,0,0,0,
26:35.4,21,0,62,0,0,0,
26:35.4,22,0,0,0,0,0,
26:35.4,23,0,0,0,0,0,
26:35.4,24,0,0,0,0,0,
26:35.4,25,0,0,0,0,0,
26:35.4,26,0,0,0,0,0,
26:35.4,27,0,0,0,0,0,
26:35.4,28,0,0,0,0,0,
26:35.4,29,0,0,0,0,0,
26:35.4,30,0,0,0,0,0,
26:35.4,31,0,0,0,0,0,
26:35.4,32,0,0,0,0,0,
26:35.4,33,0,0,0,0,0,
26:35.4,34,0,0,0,0,0,
26:35.4,35,0,0,0,0,0,
26:35.4,36,0,0,0,0,0,
