"board_id","block_id","reg_dt","major","minor","lc1","lc2","lc3","lc4","etc","insert_dt"
"K007","1","2021-08-27 15:25:40.156000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:40.260000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:40.260000","1","24","0","0","92","0",\N,"2021-08-27 15:25:42.402"
"K014","3","2021-08-27 15:25:40.360000","1","55","0","58","0","0",\N,"2021-08-27 15:25:42.402"
"K014","4","2021-08-27 15:25:40.360000","1","56","999","668","319","999",\N,"2021-08-27 15:25:42.402"
"K007","1","2021-08-27 15:25:40.461000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:40.563000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:40.563000","1","24","0","0","92","0",\N,"2021-08-27 15:25:42.402"
"K014","4","2021-08-27 15:25:40.667000","1","56","70","65","68","999",\N,"2021-08-27 15:25:42.402"
"K007","1","2021-08-27 15:25:40.766000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:40.868000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:40.868000","1","24","0","0","91","0",\N,"2021-08-27 15:25:42.402"
"K007","1","2021-08-27 15:25:41.071000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:41.173000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:41.173000","1","24","0","0","91","0",\N,"2021-08-27 15:25:42.402"
"K007","1","2021-08-27 15:25:41.374000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:41.477000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:41.477000","1","24","0","0","91","0",\N,"2021-08-27 15:25:42.402"
"K007","1","2021-08-27 15:25:41.682000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:41.783000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:41.783000","1","24","0","0","91","0",\N,"2021-08-27 15:25:42.402"
"K007","1","2021-08-27 15:25:41.983000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:42.090000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:42.090000","1","24","0","0","91","0",\N,"2021-08-27 15:25:42.402"
"K007","1","2021-08-27 15:25:42.290000","1","25","0","60","0","0",\N,"2021-08-27 15:25:42.402"
"K006","1","2021-08-27 15:25:42.395000","1","21","78","0","0","92",\N,"2021-08-27 15:25:42.402"
"K006","4","2021-08-27 15:25:42.395000","1","24","0","0","91","0",\N,"2021-08-27 15:25:42.402"
"K014","3","2021-08-27 15:25:42.501000","1","55","0","0","58","0",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:42.594000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:42.699000","1","21","78","0","0","92",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:42.699000","1","24","0","0","91","0",\N,"2021-08-27 15:25:45.328"
"K014","3","2021-08-27 15:25:42.805000","1","55","0","0","63","52",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:42.899000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:43.005000","1","21","79","0","0","92",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:43.005000","1","24","0","0","91","0",\N,"2021-08-27 15:25:45.328"
"K014","3","2021-08-27 15:25:43.109000","1","55","72","999","999","674",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:43.204000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:43.311000","1","21","79","0","0","92",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:43.311000","1","24","0","0","91","0",\N,"2021-08-27 15:25:45.328"
"K014","3","2021-08-27 15:25:43.420000","1","55","611","999","999","999",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:43.506000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:43.616000","1","21","79","0","0","92",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:43.616000","1","24","0","0","90","0",\N,"2021-08-27 15:25:45.328"
"K014","2","2021-08-27 15:25:43.756000","1","54","813","107","124","760",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:43.811000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K014","3","2021-08-27 15:25:43.756000","1","55","975","999","999","999",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:43.920000","1","21","79","0","0","92",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:43.920000","1","24","0","0","90","0",\N,"2021-08-27 15:25:45.328"
"K013","3","2021-08-27 15:25:43.983000","1","51","0","0","107","0",\N,"2021-08-27 15:25:45.328"
"K014","1","2021-08-27 15:25:44.110000","1","53","0","58","0","98",\N,"2021-08-27 15:25:45.328"
"K014","2","2021-08-27 15:25:44.110000","1","54","999","456","940","999",\N,"2021-08-27 15:25:45.328"
"K014","3","2021-08-27 15:25:44.110000","1","55","0","94","0","0",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:44.116000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:44.227000","1","21","79","0","0","92",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:44.227000","1","24","0","0","90","0",\N,"2021-08-27 15:25:45.328"
"K013","3","2021-08-27 15:25:44.289000","1","51","0","55","102","68",\N,"2021-08-27 15:25:45.328"
"K014","1","2021-08-27 15:25:44.395000","1","53","0","0","0","84",\N,"2021-08-27 15:25:45.328"
"K014","2","2021-08-27 15:25:44.395000","1","54","999","600","198","577",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:44.420000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:44.531000","1","21","79","0","0","93",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:44.531000","1","24","0","0","90","0",\N,"2021-08-27 15:25:45.328"
"K012","3","2021-08-27 15:25:44.573000","1","47","0","0","0","84",\N,"2021-08-27 15:25:45.328"
"K013","1","2021-08-27 15:25:44.593000","1","49","64","0","66","90",\N,"2021-08-27 15:25:45.328"
"K013","2","2021-08-27 15:25:44.593000","1","50","61","0","999","765",\N,"2021-08-27 15:25:45.328"
"K014","2","2021-08-27 15:25:44.709000","1","54","109","0","0","0",\N,"2021-08-27 15:25:45.328"
"K014","4","2021-08-27 15:25:44.709000","1","56","0","57","0","0",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:44.726000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K011","2","2021-08-27 15:25:44.792000","1","42","0","56","0","0",\N,"2021-08-27 15:25:45.328"
"K013","3","2021-08-27 15:25:44.593000","1","51","999","999","178","634",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:44.835000","1","21","79","0","0","93",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:44.835000","1","24","0","0","90","0",\N,"2021-08-27 15:25:45.328"
"K013","4","2021-08-27 15:25:44.593000","1","52","0","78","0","0",\N,"2021-08-27 15:25:45.328"
"K014","4","2021-08-27 15:25:45.018000","1","56","0","56","0","0",\N,"2021-08-27 15:25:45.328"
"K007","1","2021-08-27 15:25:45.030000","1","25","0","60","0","0",\N,"2021-08-27 15:25:45.328"
"K006","1","2021-08-27 15:25:45.136000","1","21","79","0","0","93",\N,"2021-08-27 15:25:45.328"
"K006","4","2021-08-27 15:25:45.136000","1","24","0","0","90","0",\N,"2021-08-27 15:25:45.328"
"K012","3","2021-08-27 15:25:45.184000","1","47","0","65","601","560",\N,"2021-08-27 15:25:45.328"
"K014","4","2021-08-27 15:25:45.323000","1","56","0","58","0","0",\N,"2021-08-27 15:25:45.328"
"K008","3","2021-08-27 15:25:45.325000","1","31","0","0","0","51",\N,"2021-08-27 15:25:46.856"
"K007","1","2021-08-27 15:25:45.333000","1","25","0","60","0","0",\N,"2021-08-27 15:25:46.856"
"K013","1","2021-08-27 15:25:45.354000","1","49","112","104","137","115",\N,"2021-08-27 15:25:46.856"
"K013","2","2021-08-27 15:25:45.354000","1","50","0","0","999","999",\N,"2021-08-27 15:25:46.856"
"K013","3","2021-08-27 15:25:45.354000","1","51","950","999","92","101",\N,"2021-08-27 15:25:46.856"
"K013","4","2021-08-27 15:25:45.354000","1","52","0","92","0","0",\N,"2021-08-27 15:25:46.856"
"K011","2","2021-08-27 15:25:45.401000","1","42","0","69","0","77",\N,"2021-08-27 15:25:46.856"
"K006","1","2021-08-27 15:25:45.445000","1","21","80","0","0","92",\N,"2021-08-27 15:25:46.856"
"K006","4","2021-08-27 15:25:45.445000","1","24","0","0","89","0",\N,"2021-08-27 15:25:46.856"
"K007","1","2021-08-27 15:25:45.637000","1","25","0","60","0","0",\N,"2021-08-27 15:25:46.856"
"K011","2","2021-08-27 15:25:45.707000","1","42","0","63","0","67",\N,"2021-08-27 15:25:46.856"
"K014","4","2021-08-27 15:25:45.746000","1","56","0","57","0","0",\N,"2021-08-27 15:25:46.856"
"K013","1","2021-08-27 15:25:45.746000","1","49","69","0","0","0",\N,"2021-08-27 15:25:46.856"
"K013","2","2021-08-27 15:25:45.746000","1","50","999","999","999","999",\N,"2021-08-27 15:25:46.856"
"K013","3","2021-08-27 15:25:45.746000","1","51","63","0","54","0",\N,"2021-08-27 15:25:46.856"
"K013","4","2021-08-27 15:25:45.746000","1","52","0","100","0","0",\N,"2021-08-27 15:25:46.856"
"K006","1","2021-08-27 15:25:45.751000","1","21","80","0","0","93",\N,"2021-08-27 15:25:46.856"
"K006","4","2021-08-27 15:25:45.751000","1","24","0","0","89","0",\N,"2021-08-27 15:25:46.856"
"K014","4","2021-08-27 15:25:45.933000","1","56","0","56","0","0",\N,"2021-08-27 15:25:46.856"
"K012","3","2021-08-27 15:25:45.933000","1","47","300","652","999","999",\N,"2021-08-27 15:25:46.856"
"K007","1","2021-08-27 15:25:45.943000","1","25","0","59","0","0",\N,"2021-08-27 15:25:46.856"
"K011","2","2021-08-27 15:25:46.011000","1","42","0","91","0","150",\N,"2021-08-27 15:25:46.856"
"K011","3","2021-08-27 15:25:46.011000","1","43","104","122","132","315",\N,"2021-08-27 15:25:46.856"
"K013","1","2021-08-27 15:25:46.047000","1","49","56","121","78","103",\N,"2021-08-27 15:25:46.856"
"K013","2","2021-08-27 15:25:46.047000","1","50","801","606","61","65",\N,"2021-08-27 15:25:46.856"
"K013","3","2021-08-27 15:25:46.047000","1","51","0","0","51","0",\N,"2021-08-27 15:25:46.856"
"K006","1","2021-08-27 15:25:46.057000","1","21","80","0","0","93",\N,"2021-08-27 15:25:46.856"
"K006","2","2021-08-27 15:25:46.057000","1","22","51","0","0","0",\N,"2021-08-27 15:25:46.856"
"K006","4","2021-08-27 15:25:46.057000","1","24","0","0","89","0",\N,"2021-08-27 15:25:46.856"
"K012","2","2021-08-27 15:25:46.164000","1","46","325","55","999","403",\N,"2021-08-27 15:25:46.856"
"K014","4","2021-08-27 15:25:46.236000","1","56","0","55","0","0",\N,"2021-08-27 15:25:46.856"
"K007","1","2021-08-27 15:25:46.244000","1","25","0","60","0","0",\N,"2021-08-27 15:25:46.856"
"K011","2","2021-08-27 15:25:46.316000","1","42","0","70","0","118",\N,"2021-08-27 15:25:46.856"
"K011","3","2021-08-27 15:25:46.316000","1","43","95","141","188","369",\N,"2021-08-27 15:25:46.856"
"K006","1","2021-08-27 15:25:46.361000","1","21","80","0","0","93",\N,"2021-08-27 15:25:46.856"
"K006","2","2021-08-27 15:25:46.361000","1","22","51","0","0","0",\N,"2021-08-27 15:25:46.856"
"K006","4","2021-08-27 15:25:46.361000","1","24","0","0","89","0",\N,"2021-08-27 15:25:46.856"
"K012","3","2021-08-27 15:25:46.164000","1","47","803","999","999","999",\N,"2021-08-27 15:25:46.856"
"K012","4","2021-08-27 15:25:46.164000","1","48","90","0","0","57",\N,"2021-08-27 15:25:46.856"
"K014","4","2021-08-27 15:25:46.541000","1","56","0","55","0","0",\N,"2021-08-27 15:25:46.856"
"K007","1","2021-08-27 15:25:46.553000","1","25","0","60","0","0",\N,"2021-08-27 15:25:46.856"
"K011","2","2021-08-27 15:25:46.621000","1","42","0","56","142","192",\N,"2021-08-27 15:25:46.856"
"K011","3","2021-08-27 15:25:46.621000","1","43","999","999","999","999",\N,"2021-08-27 15:25:46.856"
"K012","1","2021-08-27 15:25:46.631000","1","45","60","83","83","80",\N,"2021-08-27 15:25:46.856"
"K012","2","2021-08-27 15:25:46.631000","1","46","999","518","999","940",\N,"2021-08-27 15:25:46.856"
"K006","1","2021-08-27 15:25:46.665000","1","21","80","0","0","93",\N,"2021-08-27 15:25:46.856"
"K006","2","2021-08-27 15:25:46.665000","1","22","52","0","0","0",\N,"2021-08-27 15:25:46.856"
"K006","4","2021-08-27 15:25:46.665000","1","24","0","0","89","0",\N,"2021-08-27 15:25:46.856"
"K014","4","2021-08-27 15:25:46.846000","1","56","0","54","0","0",\N,"2021-08-27 15:25:46.856"
"K012","1","2021-08-27 15:25:46.848000","1","45","0","61","64","59",\N,"2021-08-27 15:25:46.856"
"K012","2","2021-08-27 15:25:46.848000","1","46","999","999","999","72",\N,"2021-08-27 15:25:46.856"
"K007","1","2021-08-27 15:25:46.857000","1","25","0","60","0","0",\N,"2021-08-27 15:25:48.784"
"K011","2","2021-08-27 15:25:46.927000","1","42","0","53","146","192",\N,"2021-08-27 15:25:48.784"
"K011","3","2021-08-27 15:25:46.927000","1","43","999","999","999","999",\N,"2021-08-27 15:25:48.784"
"K011","4","2021-08-27 15:25:46.927000","1","44","0","60","0","55",\N,"2021-08-27 15:25:48.784"
"K006","1","2021-08-27 15:25:46.971000","1","21","80","0","0","93",\N,"2021-08-27 15:25:48.784"
"K006","2","2021-08-27 15:25:46.971000","1","22","51","0","0","0",\N,"2021-08-27 15:25:48.784"
"K006","4","2021-08-27 15:25:46.971000","1","24","0","0","89","0",\N,"2021-08-27 15:25:48.784"
"K014","4","2021-08-27 15:25:47.151000","1","56","0","54","0","0",\N,"2021-08-27 15:25:48.784"
"K007","1","2021-08-27 15:25:47.161000","1","25","0","60","0","0",\N,"2021-08-27 15:25:48.784"
"K011","2","2021-08-27 15:25:47.234000","1","42","999","905","999","999",\N,"2021-08-27 15:25:48.784"
"K006","1","2021-08-27 15:25:47.275000","1","21","79","0","0","93",\N,"2021-08-27 15:25:48.784"
"K006","2","2021-08-27 15:25:47.275000","1","22","51","0","0","0",\N,"2021-08-27 15:25:48.784"
"K006","4","2021-08-27 15:25:47.275000","1","24","0","0","89","0",\N,"2021-08-27 15:25:48.784"
"K008","3","2021-08-27 15:25:47.452000","1","31","0","0","0","57",\N,"2021-08-27 15:25:48.784"
"K014","4","2021-08-27 15:25:47.457000","1","56","0","54","0","0",\N,"2021-08-27 15:25:48.784"
"K011","3","2021-08-27 15:25:47.234000","1","43","707","412","0","299",\N,"2021-08-27 15:25:48.784"
"K007","1","2021-08-27 15:25:47.465000","1","25","0","60","0","0",\N,"2021-08-27 15:25:48.784"
"K011","4","2021-08-27 15:25:47.234000","1","44","0","56","0","0",\N,"2021-08-27 15:25:48.784"
"K006","1","2021-08-27 15:25:47.580000","1","21","79","0","0","93",\N,"2021-08-27 15:25:48.784"
"K006","2","2021-08-27 15:25:47.580000","1","22","51","0","0","0",\N,"2021-08-27 15:25:48.784"
"K006","4","2021-08-27 15:25:47.580000","1","24","0","0","89","0",\N,"2021-08-27 15:25:48.784"
"K011","2","2021-08-27 15:25:47.595000","1","42","999","999","999","999",\N,"2021-08-27 15:25:48.784"
"K008","3","2021-08-27 15:25:47.756000","1","31","0","0","0","54",\N,"2021-08-27 15:25:48.784"
"K014","4","2021-08-27 15:25:47.763000","1","56","0","54","0","0",\N,"2021-08-27 15:25:48.784"
"K007","1","2021-08-27 15:25:47.770000","1","25","0","60","0","0",\N,"2021-08-27 15:25:48.784"
"K011","1","2021-08-27 15:25:47.851000","1","41","60","0","484","0",\N,"2021-08-27 15:25:48.784"
"K006","1","2021-08-27 15:25:47.885000","1","21","79","0","0","93",\N,"2021-08-27 15:25:48.784"
"K006","2","2021-08-27 15:25:47.885000","1","22","54","0","0","0",\N,"2021-08-27 15:25:48.784"
"K006","4","2021-08-27 15:25:47.885000","1","24","0","0","89","0",\N,"2021-08-27 15:25:48.784"
"K011","2","2021-08-27 15:25:47.851000","1","42","999","999","999","999",\N,"2021-08-27 15:25:48.784"
"K014","4","2021-08-27 15:25:48.065000","1","56","0","54","0","0",\N,"2021-08-27 15:25:48.784"
"K007","1","2021-08-27 15:25:48.075000","1","25","0","60","0","0",\N,"2021-08-27 15:25:48.784"
"K011","1","2021-08-27 15:25:48.160000","1","41","671","873","999","0",\N,"2021-08-27 15:25:48.784"
"K011","2","2021-08-27 15:25:48.160000","1","42","208","382","106","0",\N,"2021-08-27 15:25:48.784"
"K011","3","2021-08-27 15:25:48.160000","1","43","62","0","0","52",\N,"2021-08-27 15:25:48.784"
"K006","1","2021-08-27 15:25:48.189000","1","21","79","0","0","93",\N,"2021-08-27 15:25:48.784"
"K006","2","2021-08-27 15:25:48.189000","1","22","62","54","0","0",\N,"2021-08-27 15:25:48.784"
"K006","4","2021-08-27 15:25:48.189000","1","24","0","0","89","0",\N,"2021-08-27 15:25:48.784"
"K014","4","2021-08-27 15:25:48.371000","1","56","0","54","0","0",\N,"2021-08-27 15:25:48.784"
"K007","1","2021-08-27 15:25:48.380000","1","25","0","60","0","0",\N,"2021-08-27 15:25:48.784"
"K011","1","2021-08-27 15:25:48.469000","1","41","999","482","999","0",\N,"2021-08-27 15:25:48.784"
"K011","2","2021-08-27 15:25:48.469000","1","42","189","96","104","0",\N,"2021-08-27 15:25:48.784"
"K011","3","2021-08-27 15:25:48.469000","1","43","63","0","0","52",\N,"2021-08-27 15:25:48.784"
"K006","1","2021-08-27 15:25:48.494000","1","21","79","0","0","93",\N,"2021-08-27 15:25:48.784"
"K006","2","2021-08-27 15:25:48.494000","1","22","56","81","0","71",\N,"2021-08-27 15:25:48.784"
"K006","4","2021-08-27 15:25:48.494000","1","24","0","0","89","0",\N,"2021-08-27 15:25:48.784"
"K014","4","2021-08-27 15:25:48.672000","1","56","0","54","0","0",\N,"2021-08-27 15:25:48.784"
"K007","1","2021-08-27 15:25:48.685000","1","25","0","59","0","0",\N,"2021-08-27 15:25:48.784"
"K011","1","2021-08-27 15:25:48.774000","1","41","929","0","112","0",\N,"2021-08-27 15:25:48.784"
"K011","2","2021-08-27 15:25:48.774000","1","42","197","101","104","0",\N,"2021-08-27 15:25:48.784"
"K011","3","2021-08-27 15:25:48.774000","1","43","60","0","0","0",\N,"2021-08-27 15:25:48.784"
"K006","1","2021-08-27 15:25:48.798000","1","21","169","460","892","200",\N,"2021-08-27 15:25:51.098"
"K006","2","2021-08-27 15:25:48.798000","1","22","999","177","458","999",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:48.980000","1","56","0","54","0","0",\N,"2021-08-27 15:25:51.098"
"K011","2","2021-08-27 15:25:49.086000","1","42","201","78","91","0",\N,"2021-08-27 15:25:51.098"
"K011","3","2021-08-27 15:25:49.086000","1","43","58","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:48.798000","1","24","0","0","83","0",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:49.284000","1","56","0","54","0","0",\N,"2021-08-27 15:25:51.098"
"K007","1","2021-08-27 15:25:49.294000","1","25","0","0","52","0",\N,"2021-08-27 15:25:51.098"
"K011","2","2021-08-27 15:25:49.390000","1","42","199","77","90","0",\N,"2021-08-27 15:25:51.098"
"K011","3","2021-08-27 15:25:49.390000","1","43","58","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","1","2021-08-27 15:25:49.394000","1","21","266","999","999","349",\N,"2021-08-27 15:25:51.098"
"K006","2","2021-08-27 15:25:49.394000","1","22","999","66","0","999",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:49.394000","1","24","0","0","78","0",\N,"2021-08-27 15:25:51.098"
"K006","1","2021-08-27 15:25:49.555000","1","21","340","999","999","519",\N,"2021-08-27 15:25:51.098"
"K006","2","2021-08-27 15:25:49.555000","1","22","421","0","0","337",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:49.555000","1","24","0","98","62","0",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:49.590000","1","56","0","55","0","0",\N,"2021-08-27 15:25:51.098"
"K007","1","2021-08-27 15:25:49.598000","1","25","0","0","77","57",\N,"2021-08-27 15:25:51.098"
"K011","2","2021-08-27 15:25:49.692000","1","42","202","83","91","0",\N,"2021-08-27 15:25:51.098"
"K011","3","2021-08-27 15:25:49.692000","1","43","58","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","1","2021-08-27 15:25:49.783000","1","21","183","503","999","999",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:49.783000","1","24","999","999","0","371",\N,"2021-08-27 15:25:51.098"
"K008","3","2021-08-27 15:25:49.886000","1","31","0","0","0","76",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:49.894000","1","56","0","55","0","0",\N,"2021-08-27 15:25:51.098"
"K011","2","2021-08-27 15:25:49.996000","1","42","202","82","90","0",\N,"2021-08-27 15:25:51.098"
"K011","3","2021-08-27 15:25:49.996000","1","43","58","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","1","2021-08-27 15:25:50.087000","1","21","53","159","999","784",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:50.087000","1","24","999","999","0","895",\N,"2021-08-27 15:25:51.098"
"K008","3","2021-08-27 15:25:50.190000","1","31","0","0","0","68",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:50.200000","1","56","0","55","0","0",\N,"2021-08-27 15:25:51.098"
"K007","1","2021-08-27 15:25:50.207000","1","25","76","51","0","0",\N,"2021-08-27 15:25:51.098"
"K011","2","2021-08-27 15:25:50.300000","1","42","201","81","91","0",\N,"2021-08-27 15:25:51.098"
"K011","3","2021-08-27 15:25:50.300000","1","43","57","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","1","2021-08-27 15:25:50.400000","1","21","0","0","0","60",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:50.400000","1","24","999","999","406","999",\N,"2021-08-27 15:25:51.098"
"K008","3","2021-08-27 15:25:50.496000","1","31","0","0","0","70",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:50.505000","1","56","0","55","0","0",\N,"2021-08-27 15:25:51.098"
"K007","1","2021-08-27 15:25:50.512000","1","25","130","129","82","0",\N,"2021-08-27 15:25:51.098"
"K011","2","2021-08-27 15:25:50.606000","1","42","201","81","91","0",\N,"2021-08-27 15:25:51.098"
"K011","3","2021-08-27 15:25:50.606000","1","43","57","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","1","2021-08-27 15:25:50.710000","1","21","0","0","0","86",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:50.710000","1","24","773","999","999","999",\N,"2021-08-27 15:25:51.098"
"K008","3","2021-08-27 15:25:50.799000","1","31","0","0","0","53",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:50.809000","1","56","0","55","0","0",\N,"2021-08-27 15:25:51.098"
"K007","1","2021-08-27 15:25:50.817000","1","25","136","129","84","0",\N,"2021-08-27 15:25:51.098"
"K011","2","2021-08-27 15:25:50.902000","1","42","201","81","91","0",\N,"2021-08-27 15:25:51.098"
"K011","3","2021-08-27 15:25:50.902000","1","43","58","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","1","2021-08-27 15:25:51.014000","1","21","0","0","0","99",\N,"2021-08-27 15:25:51.098"
"K006","2","2021-08-27 15:25:51.014000","1","22","61","0","0","0",\N,"2021-08-27 15:25:51.098"
"K006","3","2021-08-27 15:25:51.014000","1","23","999","999","651","999",\N,"2021-08-27 15:25:51.098"
"K006","4","2021-08-27 15:25:51.014000","1","24","0","617","999","999",\N,"2021-08-27 15:25:51.098"
"K014","4","2021-08-27 15:25:51.114000","1","56","0","55","0","0",\N,"2021-08-27 15:25:53.798"
"K007","1","2021-08-27 15:25:51.121000","1","25","68","61","0","0",\N,"2021-08-27 15:25:53.798"
"K007","2","2021-08-27 15:25:51.121000","1","26","0","83","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:51.216000","1","42","200","81","90","0",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:51.216000","1","43","57","0","0","0",\N,"2021-08-27 15:25:53.798"
"K006","2","2021-08-27 15:25:51.388000","1","22","86","66","0","60",\N,"2021-08-27 15:25:53.798"
"K006","3","2021-08-27 15:25:51.388000","1","23","999","999","999","999",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:51.420000","1","56","0","56","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:51.521000","1","42","199","77","92","0",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:51.521000","1","43","55","0","0","0",\N,"2021-08-27 15:25:53.798"
"K011","4","2021-08-27 15:25:51.521000","1","44","802","178","365","470",\N,"2021-08-27 15:25:53.798"
"K006","2","2021-08-27 15:25:51.631000","1","22","75","52","0","0",\N,"2021-08-27 15:25:53.798"
"K006","3","2021-08-27 15:25:51.631000","1","23","999","999","999","999",\N,"2021-08-27 15:25:53.798"
"K008","3","2021-08-27 15:25:51.713000","1","31","0","0","0","57",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:51.738000","1","56","0","56","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:51.828000","1","42","190","0","95","0",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:51.828000","1","43","0","0","0","60",\N,"2021-08-27 15:25:53.798"
"K011","4","2021-08-27 15:25:51.828000","1","44","999","999","999","999",\N,"2021-08-27 15:25:53.798"
"K006","1","2021-08-27 15:25:51.931000","1","21","0","53","0","0",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:52.031000","1","56","0","56","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:52.135000","1","42","182","51","85","0",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:52.135000","1","43","0","0","0","154",\N,"2021-08-27 15:25:53.798"
"K011","4","2021-08-27 15:25:52.135000","1","44","999","999","999","999",\N,"2021-08-27 15:25:53.798"
"K006","1","2021-08-27 15:25:52.242000","1","21","0","57","0","0",\N,"2021-08-27 15:25:53.798"
"K014","4","2021-08-27 15:25:52.336000","1","56","0","55","0","0",\N,"2021-08-27 15:25:53.798"
"K011","2","2021-08-27 15:25:52.440000","1","42","188","0","66","0",\N,"2021-08-27 15:25:53.798"
"K011","3","2021-08-27 15:25:52.440000","1","43","999","999","999","999",\N,"2021-08-27 15:25:53.798"
