reg_dt,minor,rssi,lc1,lc2,lc3,lc4,
2021-08-23 17:26,58,0,0,0,0,0,
2021-08-23 17:26,59,0,0,0,0,0,
2021-08-23 17:26,60,0,0,0,0,0,
26:20.5,21,-74,53,94,0,0,
26:20.5,22,0,0,0,0,0,
26:20.5,23,-67,0,0,0,0,
26:20.5,24,-70,0,0,0,0,
26:20.5,25,0,0,0,0,0,
26:20.5,26,0,0,0,0,0,
26:20.5,27,-70,0,0,0,0,
26:20.5,28,-76,0,0,0,0,
26:20.5,29,-77,0,0,0,0,
26:20.5,30,0,0,0,0,0,
26:20.5,31,-60,0,0,0,0,
26:20.5,32,0,0,0,0,0,
26:20.5,33,0,0,0,0,0,
26:20.5,34,-67,0,0,0,0,
26:20.5,35,-52,0,0,0,0,
26:20.5,36,-51,0,0,0,0,
26:20.5,37,-51,0,260,258,444,
26:20.5,38,-56,0,0,0,0,
26:20.5,39,-64,92,77,0,63,
26:20.5,40,-63,999,999,999,999,
26:20.5,41,-78,0,0,0,0,
26:20.5,42,-69,0,0,0,0,
26:20.5,43,-67,0,0,0,0,
26:20.5,44,-70,0,0,0,0,
26:20.5,45,-72,0,0,0,0,
26:20.5,46,-66,0,0,0,0,
26:20.5,47,-64,0,0,0,0,
26:20.5,48,-82,0,0,0,0,
26:20.5,49,-72,0,0,0,0,
26:20.5,50,-65,0,0,0,0,
26:20.5,51,0,0,0,0,0,
26:20.5,52,0,0,0,0,0,
26:20.5,53,-69,0,51,0,71,
26:20.5,54,-60,0,0,0,0,
26:20.5,55,-69,0,0,0,0,
26:20.5,56,-57,0,0,0,0,
26:20.5,57,-58,0,0,0,0,
26:20.5,58,-64,0,0,0,0,
26:20.5,59,-54,0,0,0,0,
26:20.5,60,-57,0,0,0,0,
2021-08-23 17:26,21,-74,53,94,0,0,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,-67,0,0,0,0,
2021-08-23 17:26,24,0,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,-70,0,0,0,0,
2021-08-23 17:26,28,0,0,0,0,0,
2021-08-23 17:26,29,-77,0,0,0,0,
2021-08-23 17:26,30,-65,0,0,0,0,
2021-08-23 17:26,31,-67,0,0,0,0,
2021-08-23 17:26,32,-75,0,0,0,0,
2021-08-23 17:26,33,0,0,0,0,0,
2021-08-23 17:26,34,0,0,0,0,0,
2021-08-23 17:26,35,-58,0,0,0,0,
2021-08-23 17:26,36,-51,0,0,0,0,
2021-08-23 17:26,37,-51,0,0,54,0,
2021-08-23 17:26,38,-58,94,70,80,60,
2021-08-23 17:26,39,-59,999,974,0,999,
2021-08-23 17:26,40,-63,71,645,999,319,
2021-08-23 17:26,41,-78,0,0,0,0,
2021-08-23 17:26,42,-76,0,0,0,0,
2021-08-23 17:26,43,-67,0,0,0,0,
2021-08-23 17:26,44,-70,0,0,0,0,
2021-08-23 17:26,45,-72,0,0,0,0,
2021-08-23 17:26,46,-66,0,0,0,0,
2021-08-23 17:26,47,-64,0,0,0,0,
2021-08-23 17:26,48,0,0,0,0,0,
2021-08-23 17:26,49,-72,0,0,0,0,
2021-08-23 17:26,50,-61,0,0,0,0,
2021-08-23 17:26,51,-64,0,0,0,0,
2021-08-23 17:26,52,-69,0,0,0,0,
2021-08-23 17:26,53,-67,0,51,0,72,
2021-08-23 17:26,54,-55,0,0,0,0,
2021-08-23 17:26,55,-69,0,0,0,0,
2021-08-23 17:26,56,-57,0,0,0,0,
2021-08-23 17:26,57,-59,0,0,0,0,
2021-08-23 17:26,58,-65,0,0,0,0,
2021-08-23 17:26,59,-69,0,0,0,0,
2021-08-23 17:26,60,-57,0,0,0,0,
26:21.5,21,-74,53,95,0,0,
26:21.5,22,0,0,0,0,0,
26:21.5,23,-68,0,0,0,0,
26:21.5,24,-68,0,0,0,0,
26:21.5,25,0,0,0,0,0,
26:21.5,26,0,0,0,0,0,
26:21.5,27,-77,0,0,0,0,
26:21.5,28,0,0,0,0,0,
26:21.5,29,-77,0,0,0,0,
26:21.5,30,-65,0,0,0,0,
26:21.5,31,-67,0,0,0,0,
26:21.5,32,-75,0,0,0,0,
26:21.5,33,0,0,0,0,0,
26:21.5,34,0,0,0,0,0,
26:21.5,35,-58,0,0,0,0,
26:21.5,36,-51,0,0,0,0,
26:21.5,37,0,0,0,0,0,
26:21.5,38,-58,131,80,119,109,
26:21.5,39,-59,999,999,119,999,
26:21.5,40,-61,0,0,0,0,
26:21.5,41,-74,0,0,0,0,
26:21.5,42,-76,0,0,0,0,
26:21.5,43,-71,0,0,0,0,
26:21.5,44,-74,0,0,0,0,
26:21.5,45,-67,0,0,0,0,
26:21.5,46,-80,0,0,0,0,
26:21.5,47,-69,0,0,0,0,
26:21.5,48,-68,0,0,0,0,
26:21.5,49,-72,0,0,0,0,
26:21.5,50,-61,0,0,0,0,
26:21.5,51,-64,0,0,0,0,
26:21.5,52,-69,0,0,0,0,
26:21.5,53,-67,0,52,0,72,
26:21.5,54,-55,0,0,0,0,
26:21.5,55,0,0,0,0,0,
26:21.5,56,-57,0,0,0,0,
26:21.5,57,-59,0,0,0,0,
26:21.5,58,-65,0,0,0,0,
26:21.5,59,-69,0,0,0,0,
26:21.5,60,-60,0,0,0,0,
2021-08-23 17:26,21,0,52,94,0,0,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,0,0,0,0,0,
2021-08-23 17:26,24,0,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,0,0,0,0,0,
2021-08-23 17:26,28,0,0,0,0,0,
2021-08-23 17:26,29,0,0,0,0,0,
2021-08-23 17:26,30,0,0,0,0,0,
2021-08-23 17:26,31,0,0,0,0,0,
2021-08-23 17:26,32,0,0,0,0,0,
2021-08-23 17:26,33,0,0,0,0,0,
2021-08-23 17:26,34,0,0,0,0,0,
2021-08-23 17:26,35,0,0,0,0,0,
2021-08-23 17:26,36,0,0,0,0,0,
2021-08-23 17:26,37,0,0,0,0,0,
2021-08-23 17:26,38,0,572,776,999,205,
2021-08-23 17:26,39,0,999,999,118,999,
2021-08-23 17:26,40,0,0,0,0,0,
2021-08-23 17:26,41,0,0,0,0,0,
2021-08-23 17:26,42,0,0,0,0,0,
2021-08-23 17:26,43,0,0,0,0,0,
2021-08-23 17:26,44,0,0,0,0,0,
2021-08-23 17:26,45,0,0,0,0,0,
2021-08-23 17:26,46,0,0,0,0,0,
2021-08-23 17:26,47,0,0,0,0,0,
2021-08-23 17:26,48,0,0,0,0,0,
2021-08-23 17:26,49,0,0,0,0,0,
2021-08-23 17:26,50,0,0,0,0,0,
2021-08-23 17:26,51,0,0,0,0,0,
2021-08-23 17:26,52,0,0,0,0,0,
2021-08-23 17:26,53,0,0,53,0,72,
2021-08-23 17:26,54,0,0,0,0,0,
2021-08-23 17:26,55,0,0,0,0,0,
2021-08-23 17:26,56,0,0,0,0,0,
2021-08-23 17:26,57,0,0,0,0,0,
2021-08-23 17:26,58,0,0,0,0,0,
2021-08-23 17:26,59,0,0,0,0,0,
2021-08-23 17:26,60,0,0,0,0,0,
26:22.5,21,-64,52,94,0,0,
26:22.5,22,0,0,0,0,0,
26:22.5,23,-68,0,0,0,0,
26:22.5,24,-68,0,0,0,0,
26:22.5,25,0,0,0,0,0,
26:22.5,26,0,0,0,0,0,
26:22.5,27,-77,0,0,0,0,
26:22.5,28,-62,0,0,0,0,
26:22.5,29,-77,0,0,0,0,
26:22.5,30,-70,0,0,0,0,
26:22.5,31,-56,0,0,0,0,
26:22.5,32,-66,0,0,0,0,
26:22.5,33,-54,0,0,53,0,
26:22.5,34,-61,0,0,0,0,
26:22.5,35,-49,999,488,999,999,
26:22.5,36,-64,0,0,0,0,
26:22.5,37,0,0,0,0,0,
26:22.5,38,-60,999,999,999,999,
26:22.5,39,-59,0,0,57,62,
26:22.5,40,-61,0,0,0,0,
26:22.5,41,-66,0,0,0,0,
26:22.5,42,-63,0,0,0,0,
26:22.5,43,-67,0,0,0,0,
26:22.5,44,-74,0,0,0,0,
26:22.5,45,-67,0,0,0,0,
26:22.5,46,-80,0,0,0,0,
26:22.5,47,-69,0,0,0,0,
26:22.5,48,-68,0,0,0,0,
26:22.5,49,0,0,0,0,0,
26:22.5,50,-61,0,0,0,0,
26:22.5,51,-71,0,0,0,0,
26:22.5,52,-69,0,0,0,0,
26:22.5,53,-71,0,63,0,69,
26:22.5,54,-63,0,0,0,0,
26:22.5,55,-59,0,0,0,0,
26:22.5,56,-54,0,0,0,0,
26:22.5,57,-56,0,0,0,0,
26:22.5,58,0,0,0,0,0,
26:22.5,59,-66,0,0,0,0,
26:22.5,60,-67,0,0,0,0,
2021-08-23 17:26,21,0,53,94,0,0,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,0,0,0,0,0,
2021-08-23 17:26,24,0,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,0,0,0,0,0,
2021-08-23 17:26,28,0,0,0,0,0,
2021-08-23 17:26,29,0,0,0,0,0,
2021-08-23 17:26,30,0,0,0,0,0,
2021-08-23 17:26,31,0,0,0,0,0,
2021-08-23 17:26,32,0,0,0,0,0,
2021-08-23 17:26,33,0,0,0,64,0,
2021-08-23 17:26,34,0,265,999,999,904,
2021-08-23 17:26,35,0,999,999,677,999,
2021-08-23 17:26,36,0,0,0,0,0,
2021-08-23 17:26,37,0,0,0,0,0,
2021-08-23 17:26,38,0,0,0,0,0,
2021-08-23 17:26,39,0,0,0,0,55,
2021-08-23 17:26,40,0,0,0,0,0,
2021-08-23 17:26,41,0,0,0,0,0,
2021-08-23 17:26,42,0,0,0,0,0,
2021-08-23 17:26,43,0,0,0,0,0,
2021-08-23 17:26,44,0,0,0,0,0,
2021-08-23 17:26,45,0,0,0,0,0,
2021-08-23 17:26,46,0,0,0,0,0,
2021-08-23 17:26,47,0,0,0,0,0,
2021-08-23 17:26,48,0,0,0,0,0,
2021-08-23 17:26,49,0,0,0,0,0,
2021-08-23 17:26,50,0,0,0,0,0,
2021-08-23 17:26,51,0,0,0,0,0,
2021-08-23 17:26,52,0,0,0,0,0,
2021-08-23 17:26,53,0,0,57,0,69,
2021-08-23 17:26,54,0,0,0,0,0,
2021-08-23 17:26,55,0,0,0,0,0,
2021-08-23 17:26,56,0,0,0,0,0,
2021-08-23 17:26,57,0,0,0,0,0,
2021-08-23 17:26,58,0,0,0,0,0,
2021-08-23 17:26,59,0,0,0,0,0,
2021-08-23 17:26,60,0,0,0,0,0,
26:23.5,21,-64,53,95,0,0,
26:23.5,22,0,0,0,0,0,
26:23.5,23,-68,0,0,0,0,
26:23.5,24,-65,0,0,0,0,
26:23.5,25,0,0,0,0,0,
26:23.5,26,0,0,0,0,0,
26:23.5,27,-65,0,0,0,0,
26:23.5,28,-62,0,0,0,0,
26:23.5,29,-56,0,0,0,0,
26:23.5,30,-70,0,0,0,0,
26:23.5,31,-54,264,0,194,469,
26:23.5,32,-66,0,0,0,0,
26:23.5,33,-54,0,0,0,0,
26:23.5,34,-61,999,999,999,555,
26:23.5,35,-49,0,0,0,0,
26:23.5,36,-64,0,0,0,0,
26:23.5,37,0,0,0,0,0,
26:23.5,38,-60,0,0,0,0,
26:23.5,39,0,0,0,0,0,
26:23.5,40,-61,0,0,0,0,
26:23.5,41,-66,0,0,0,0,
26:23.5,42,-63,0,0,0,0,
26:23.5,43,-67,0,0,0,0,
26:23.5,44,-74,0,0,0,0,
26:23.5,45,0,0,0,0,0,
26:23.5,46,-63,0,0,0,0,
26:23.5,47,-68,0,0,0,0,
26:23.5,48,-75,0,0,0,0,
26:23.5,49,-67,0,0,0,0,
26:23.5,50,-61,0,0,0,0,
26:23.5,51,-71,0,0,0,0,
26:23.5,52,-69,0,0,0,0,
26:23.5,53,-71,0,0,0,72,
26:23.5,54,-63,0,0,0,0,
26:23.5,55,-59,0,0,0,0,
26:23.5,56,-54,0,0,0,0,
26:23.5,57,-56,0,0,0,0,
26:23.5,58,0,0,0,0,0,
26:23.5,59,-66,0,0,0,0,
26:23.5,60,-67,0,0,0,0,
2021-08-23 17:26,21,0,54,96,0,0,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,0,0,0,0,0,
2021-08-23 17:26,24,0,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,0,0,0,0,0,
2021-08-23 17:26,28,0,0,0,0,0,
2021-08-23 17:26,29,0,0,0,0,0,
2021-08-23 17:26,30,0,0,0,0,0,
2021-08-23 17:26,31,0,999,999,999,999,
2021-08-23 17:26,32,0,0,0,0,0,
2021-08-23 17:26,33,0,0,0,0,0,
2021-08-23 17:26,34,0,0,0,0,0,
2021-08-23 17:26,35,0,0,0,0,0,
2021-08-23 17:26,36,0,0,0,0,0,
2021-08-23 17:26,37,0,0,0,0,0,
2021-08-23 17:26,38,0,0,0,0,0,
2021-08-23 17:26,39,0,0,0,0,0,
2021-08-23 17:26,40,0,0,0,0,0,
2021-08-23 17:26,41,0,0,0,0,0,
2021-08-23 17:26,42,0,0,0,0,0,
2021-08-23 17:26,43,0,0,0,0,0,
2021-08-23 17:26,44,0,0,0,0,0,
2021-08-23 17:26,45,0,0,0,0,0,
2021-08-23 17:26,46,0,0,0,0,0,
2021-08-23 17:26,47,0,0,0,0,0,
2021-08-23 17:26,48,0,0,0,0,0,
2021-08-23 17:26,49,0,0,0,0,0,
2021-08-23 17:26,50,0,0,0,0,0,
2021-08-23 17:26,51,0,0,0,0,0,
2021-08-23 17:26,52,0,0,0,0,0,
2021-08-23 17:26,53,0,0,51,0,70,
2021-08-23 17:26,54,0,0,0,0,0,
2021-08-23 17:26,55,0,0,0,0,0,
2021-08-23 17:26,56,0,0,0,0,0,
2021-08-23 17:26,57,0,0,0,0,0,
2021-08-23 17:26,58,0,0,0,0,0,
2021-08-23 17:26,59,0,0,0,0,0,
2021-08-23 17:26,60,0,0,0,0,0,
26:24.5,21,-64,54,95,0,0,
26:24.5,22,0,0,0,0,0,
26:24.5,23,-68,0,0,0,0,
26:24.5,24,-65,0,0,0,0,
26:24.5,25,0,0,0,0,0,
26:24.5,26,0,0,0,0,0,
26:24.5,27,-65,0,0,0,0,
26:24.5,28,-62,0,0,0,0,
26:24.5,29,-56,0,0,0,52,
26:24.5,30,-56,999,999,999,999,
26:24.5,31,-54,438,145,0,114,
26:24.5,32,-55,0,0,0,0,
26:24.5,33,-54,0,0,0,0,
26:24.5,34,-61,0,0,0,0,
26:24.5,35,-62,0,0,0,0,
26:24.5,36,-64,0,0,0,0,
26:24.5,37,0,0,0,0,0,
26:24.5,38,-72,0,0,0,0,
26:24.5,39,-80,0,0,0,0,
26:24.5,40,0,0,0,0,0,
26:24.5,41,-66,0,0,0,0,
26:24.5,42,-63,0,0,0,0,
26:24.5,43,-67,0,0,0,0,
26:24.5,44,0,0,0,0,0,
26:24.5,45,0,0,0,0,0,
26:24.5,46,-63,0,0,0,0,
26:24.5,47,-68,0,0,0,0,
26:24.5,48,-75,0,0,0,0,
26:24.5,49,-67,0,0,0,0,
26:24.5,50,-68,0,0,0,0,
26:24.5,51,-68,0,0,0,0,
26:24.5,52,-60,0,0,0,0,
26:24.5,53,-58,0,51,0,70,
26:24.5,54,-58,0,0,0,0,
26:24.5,55,-63,0,0,0,0,
26:24.5,56,-62,0,0,0,0,
26:24.5,57,-74,0,0,0,0,
26:24.5,58,0,0,0,0,0,
26:24.5,59,-66,0,0,0,0,
26:24.5,60,-67,0,0,0,0,
2021-08-23 17:26,21,-68,53,94,0,0,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,0,0,0,0,0,
2021-08-23 17:26,24,-68,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,-50,846,285,733,999,
2021-08-23 17:26,28,-58,0,0,0,0,
2021-08-23 17:26,29,-51,0,0,0,0,
2021-08-23 17:26,30,-56,999,999,999,999,
2021-08-23 17:26,31,-54,0,0,0,0,
2021-08-23 17:26,32,-55,0,0,0,0,
2021-08-23 17:26,33,-54,0,0,0,0,
2021-08-23 17:26,34,-61,0,0,0,0,
2021-08-23 17:26,35,-62,0,0,0,0,
2021-08-23 17:26,36,-72,0,0,0,0,
2021-08-23 17:26,37,-64,0,0,0,0,
2021-08-23 17:26,38,-72,0,0,0,0,
2021-08-23 17:26,39,-80,0,0,0,0,
2021-08-23 17:26,40,-69,0,0,0,0,
2021-08-23 17:26,41,-68,0,0,0,0,
2021-08-23 17:26,42,-65,0,0,0,0,
2021-08-23 17:26,43,0,0,0,0,0,
2021-08-23 17:26,44,-67,0,0,0,0,
2021-08-23 17:26,45,0,0,0,0,0,
2021-08-23 17:26,46,-63,0,0,0,0,
2021-08-23 17:26,47,-68,0,0,0,0,
2021-08-23 17:26,48,-75,0,0,0,0,
2021-08-23 17:26,49,-64,0,0,0,0,
2021-08-23 17:26,50,-68,0,0,0,0,
2021-08-23 17:26,51,-68,0,0,0,0,
2021-08-23 17:26,52,-60,0,0,0,0,
2021-08-23 17:26,53,-58,0,51,0,70,
2021-08-23 17:26,54,-58,0,0,0,0,
2021-08-23 17:26,55,-63,0,0,0,0,
2021-08-23 17:26,56,-62,0,0,0,0,
2021-08-23 17:26,57,-74,0,0,0,0,
2021-08-23 17:26,58,-67,0,0,0,0,
2021-08-23 17:26,59,-68,0,0,0,0,
2021-08-23 17:26,60,-67,0,0,0,0,
26:25.5,21,0,53,96,0,0,
26:25.5,22,0,0,0,0,0,
26:25.5,23,0,0,55,0,0,
26:25.5,24,0,0,0,0,0,
26:25.5,25,0,0,0,0,0,
26:25.5,26,0,449,999,803,999,
26:25.5,27,0,999,999,293,999,
26:25.5,28,0,0,0,0,0,
26:25.5,29,0,0,0,0,0,
26:25.5,30,0,493,596,516,92,
26:25.5,31,0,0,0,0,0,
26:25.5,32,0,0,0,0,0,
26:25.5,33,0,0,0,0,0,
26:25.5,34,0,0,0,0,0,
26:25.5,35,0,0,0,0,0,
26:25.5,36,0,0,0,0,0,
26:25.5,37,0,0,0,0,0,
26:25.5,38,0,0,0,0,0,
26:25.5,39,0,0,0,0,0,
26:25.5,40,0,0,0,0,0,
26:25.5,41,0,0,0,0,0,
26:25.5,42,0,0,0,0,0,
26:25.5,43,0,0,0,0,0,
26:25.5,44,0,0,0,0,0,
26:25.5,45,0,0,0,0,0,
26:25.5,46,0,0,0,0,0,
26:25.5,47,0,0,0,0,0,
26:25.5,48,0,0,0,0,0,
26:25.5,49,0,0,0,0,0,
26:25.5,50,0,0,0,0,0,
26:25.5,51,0,0,0,0,0,
26:25.5,52,0,0,0,0,0,
26:25.5,53,0,0,51,0,70,
26:25.5,54,0,0,0,0,0,
26:25.5,55,0,0,0,0,0,
26:25.5,56,0,0,0,0,0,
26:25.5,57,0,0,0,0,0,
26:25.5,58,0,0,0,0,0,
26:25.5,59,0,0,0,0,0,
26:25.5,60,0,0,0,0,0,
2021-08-23 17:26,21,-68,53,95,0,0,
2021-08-23 17:26,22,0,0,0,0,0,
2021-08-23 17:26,23,-72,0,86,0,0,
2021-08-23 17:26,24,-68,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,999,999,999,999,
2021-08-23 17:26,27,-50,0,0,0,0,
2021-08-23 17:26,28,-58,0,0,0,0,
2021-08-23 17:26,29,-51,0,0,0,0,
2021-08-23 17:26,30,-56,0,0,0,0,
2021-08-23 17:26,31,0,0,0,0,0,
2021-08-23 17:26,32,-55,0,0,0,0,
2021-08-23 17:26,33,-54,0,0,0,0,
2021-08-23 17:26,34,-61,0,0,0,0,
2021-08-23 17:26,35,-62,0,0,0,0,
2021-08-23 17:26,36,-72,0,0,0,0,
2021-08-23 17:26,37,-64,0,0,0,0,
2021-08-23 17:26,38,-72,0,0,0,0,
2021-08-23 17:26,39,-80,0,0,0,0,
2021-08-23 17:26,40,-69,0,0,0,0,
2021-08-23 17:26,41,-68,0,0,0,0,
2021-08-23 17:26,42,-65,0,0,0,0,
2021-08-23 17:26,43,0,0,0,0,0,
2021-08-23 17:26,44,-67,0,0,0,0,
2021-08-23 17:26,45,-67,0,0,0,0,
2021-08-23 17:26,46,-63,0,0,0,0,
2021-08-23 17:26,47,-61,0,0,0,0,
2021-08-23 17:26,48,-57,0,0,0,0,
2021-08-23 17:26,49,-64,0,0,0,0,
2021-08-23 17:26,50,-68,0,0,0,0,
2021-08-23 17:26,51,-68,0,0,0,0,
2021-08-23 17:26,52,-60,0,0,0,0,
2021-08-23 17:26,53,-58,0,51,0,70,
2021-08-23 17:26,54,-58,0,0,0,0,
2021-08-23 17:26,55,-63,0,0,0,0,
2021-08-23 17:26,56,-62,0,0,0,0,
2021-08-23 17:26,57,-74,0,0,0,0,
2021-08-23 17:26,58,-67,0,0,0,0,
2021-08-23 17:26,59,-68,0,0,0,0,
2021-08-23 17:26,60,-67,0,0,0,0,
26:26.5,21,0,53,95,0,0,
26:26.5,22,0,52,0,0,0,
26:26.5,23,0,999,596,0,999,
26:26.5,24,0,0,0,0,0,
26:26.5,25,0,0,0,0,0,
26:26.5,26,0,999,999,999,999,
26:26.5,27,0,0,0,0,0,
26:26.5,28,0,0,0,0,0,
26:26.5,29,0,0,0,0,0,
26:26.5,30,0,0,0,0,0,
26:26.5,31,0,0,0,0,0,
26:26.5,32,0,0,0,0,0,
26:26.5,33,0,0,0,0,0,
26:26.5,34,0,0,0,0,0,
26:26.5,35,0,0,0,0,0,
26:26.5,36,0,0,0,0,0,
26:26.5,37,0,0,0,0,0,
26:26.5,38,0,0,0,0,0,
26:26.5,39,0,0,0,0,0,
26:26.5,40,0,0,0,0,0,
26:26.5,41,0,0,0,0,0,
26:26.5,42,0,0,0,0,0,
26:26.5,43,0,0,0,0,0,
26:26.5,44,0,0,0,0,0,
26:26.5,45,0,0,0,0,0,
26:26.5,46,0,0,0,0,0,
26:26.5,47,0,0,0,0,0,
26:26.5,48,0,0,0,0,0,
26:26.5,49,0,0,0,0,0,
26:26.5,50,0,0,0,0,0,
26:26.5,51,0,0,0,0,0,
26:26.5,52,0,0,0,0,0,
26:26.5,53,0,0,51,0,71,
26:26.5,54,0,0,0,0,0,
26:26.5,55,0,0,0,0,0,
26:26.5,56,0,0,0,0,0,
26:26.5,57,0,0,0,0,0,
26:26.5,58,0,0,0,0,0,
26:26.5,59,0,0,0,0,0,
26:26.5,60,0,0,0,0,0,
2021-08-23 17:26,21,-68,52,82,0,0,
2021-08-23 17:26,22,0,725,326,999,644,
2021-08-23 17:26,23,-72,999,739,0,999,
2021-08-23 17:26,24,-68,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,-50,0,0,0,0,
2021-08-23 17:26,28,-58,0,0,0,0,
2021-08-23 17:26,29,-51,0,0,0,0,
2021-08-23 17:26,30,-65,0,0,0,0,
2021-08-23 17:26,31,-70,0,0,0,0,
2021-08-23 17:26,32,-69,0,0,0,0,
2021-08-23 17:26,33,-71,0,0,0,0,
2021-08-23 17:26,34,-61,0,0,0,0,
2021-08-23 17:26,35,-67,0,0,0,0,
2021-08-23 17:26,36,-72,0,0,0,0,
2021-08-23 17:26,37,-64,0,0,0,0,
2021-08-23 17:26,38,-67,0,0,0,0,
2021-08-23 17:26,39,-66,0,0,0,0,
2021-08-23 17:26,40,-69,0,0,0,0,
2021-08-23 17:26,41,-68,0,0,0,0,
2021-08-23 17:26,42,-65,0,0,0,0,
2021-08-23 17:26,43,0,0,0,0,0,
2021-08-23 17:26,44,-67,0,0,0,0,
2021-08-23 17:26,45,-67,0,0,0,0,
2021-08-23 17:26,46,-63,0,0,0,0,
2021-08-23 17:26,47,-61,0,0,0,0,
2021-08-23 17:26,48,-57,0,0,0,0,
2021-08-23 17:26,49,-64,0,0,0,0,
2021-08-23 17:26,50,-66,0,0,0,0,
2021-08-23 17:26,51,-69,0,0,0,0,
2021-08-23 17:26,52,-68,0,0,0,0,
2021-08-23 17:26,53,-67,0,51,0,71,
2021-08-23 17:26,54,-71,0,0,0,0,
2021-08-23 17:26,55,-69,0,0,0,0,
2021-08-23 17:26,56,0,0,0,0,0,
2021-08-23 17:26,57,-71,0,0,0,0,
2021-08-23 17:26,58,-67,0,0,0,0,
2021-08-23 17:26,59,-68,0,0,0,0,
2021-08-23 17:26,60,-67,0,0,0,0,
26:27.5,21,-68,59,79,0,0,
26:27.5,22,0,999,999,999,999,
26:27.5,23,-72,0,0,0,0,
26:27.5,24,-68,0,0,0,0,
26:27.5,25,0,0,0,0,0,
26:27.5,26,0,0,0,0,0,
26:27.5,27,-50,0,0,0,0,
26:27.5,28,-58,0,0,0,0,
26:27.5,29,-51,0,0,0,0,
26:27.5,30,-65,0,0,0,0,
26:27.5,31,-70,0,0,0,0,
26:27.5,32,-69,0,0,0,0,
26:27.5,33,-71,0,0,0,0,
26:27.5,34,-65,0,0,0,0,
26:27.5,35,-67,0,0,0,0,
26:27.5,36,-74,0,0,0,0,
26:27.5,37,-67,0,0,0,0,
26:27.5,38,-67,0,0,0,0,
26:27.5,39,-66,0,0,0,0,
26:27.5,40,-69,0,0,0,0,
26:27.5,41,-57,0,0,0,0,
26:27.5,42,-66,0,0,0,0,
26:27.5,43,0,0,0,0,0,
26:27.5,44,-57,0,0,0,0,
26:27.5,45,-67,0,0,0,0,
26:27.5,46,-63,0,0,0,0,
26:27.5,47,-61,0,0,0,0,
26:27.5,48,-57,0,0,0,0,
26:27.5,49,-64,0,0,0,0,
26:27.5,50,-66,0,0,0,0,
26:27.5,51,-69,0,0,0,0,
26:27.5,52,-68,0,0,0,0,
26:27.5,53,-67,0,51,0,71,
26:27.5,54,-71,0,0,0,0,
26:27.5,55,-69,0,0,0,0,
26:27.5,56,-71,0,0,0,0,
26:27.5,57,-71,0,0,0,0,
26:27.5,58,-68,0,0,0,0,
26:27.5,59,-74,0,0,0,0,
26:27.5,60,-67,0,0,0,0,
2021-08-23 17:26,21,-51,51,0,0,0,
2021-08-23 17:26,22,0,55,127,76,74,
2021-08-23 17:26,23,-72,0,0,0,0,
2021-08-23 17:26,24,-68,0,0,0,0,
2021-08-23 17:26,25,0,0,0,0,0,
2021-08-23 17:26,26,0,0,0,0,0,
2021-08-23 17:26,27,-60,0,0,0,0,
2021-08-23 17:26,28,-60,0,0,0,0,
2021-08-23 17:26,29,-51,0,0,0,0,
2021-08-23 17:26,30,-65,0,0,0,0,
2021-08-23 17:26,31,-70,0,0,0,0,
2021-08-23 17:26,32,-69,0,0,0,0,
2021-08-23 17:26,33,-71,0,0,0,0,
2021-08-23 17:26,34,-65,0,0,0,0,
2021-08-23 17:26,35,-67,0,0,0,0,
2021-08-23 17:26,36,-74,0,0,0,0,
2021-08-23 17:26,37,-67,0,0,0,0,
2021-08-23 17:26,38,-67,0,0,0,0,
2021-08-23 17:26,39,-66,0,0,0,0,
2021-08-23 17:26,40,-74,0,0,0,0,
2021-08-23 17:26,41,-57,999,999,85,0,
2021-08-23 17:26,42,-66,0,0,0,65,
2021-08-23 17:26,43,-66,0,0,0,0,
2021-08-23 17:26,44,-57,0,0,0,0,
2021-08-23 17:26,45,-67,0,0,0,0,
2021-08-23 17:26,46,-63,0,0,0,0,
2021-08-23 17:26,47,-61,0,0,0,0,
2021-08-23 17:26,48,-57,0,0,0,0,
2021-08-23 17:26,49,-66,0,0,0,0,
2021-08-23 17:26,50,-66,0,0,0,0,
