TIME,Base,Minor,Rssi
13:44.7,37,30,-59
13:44.7,37,54,-57
13:44.7,37,32,-63
13:44.7,37,50,-65
13:44.7,37,38,-55
13:44.7,37,35,-51
13:44.7,37,57,-68
13:44.7,37,37,-43
13:44.7,37,59,-55
13:44.7,37,36,-60
13:44.7,37,58,-60
13:44.7,37,41,-73
13:44.7,37,43,-69
13:44.7,37,21,-72
13:44.7,37,40,-58
13:44.7,37,28,-61
13:44.7,37,49,-68
13:44.7,37,27,-62
13:44.7,37,29,-58
13:44.7,37,24,-69
13:44.7,37,23,-67
13:44.7,37,26,-67
13:44.7,37,48,-60
13:44.9,37,53,-62
13:44.9,37,55,-58
13:44.9,37,54,-57
13:44.9,37,32,-65
13:44.9,37,50,-66
13:44.9,37,35,-51
13:44.9,37,57,-64
13:44.9,37,56,-69
13:44.9,37,37,-44
13:44.9,37,36,-63
13:44.9,37,41,-74
13:44.9,37,60,-67
13:44.9,37,49,-69
13:44.9,37,27,-64
13:44.9,37,29,-59
13:44.9,37,24,-80
13:44.9,37,45,-71
13:44.9,37,23,-68
13:44.9,37,47,-64
13:44.9,37,25,-75
13:45.1,37,53,-64
13:45.1,37,31,-63
13:45.1,37,30,-59
13:45.1,37,52,-67
13:45.1,37,55,-58
13:45.1,37,54,-60
13:45.1,37,32,-66
13:45.1,37,50,-66
13:45.1,37,35,-55
13:45.1,37,57,-70
13:45.1,37,37,-44
13:45.1,37,59,-55
13:45.1,37,58,-59
13:45.1,37,42,-69
13:45.1,37,41,-62
13:45.1,37,22,-63
13:45.1,37,44,-77
13:45.1,37,21,-73
13:45.1,37,60,-55
13:45.1,37,40,-57
13:45.1,37,46,-68
13:45.1,37,24,-75
13:45.1,37,26,-68
13:45.1,37,48,-61
13:45.1,37,25,-69
13:45.4,37,53,-69
13:45.4,37,31,-60
13:45.4,37,52,-65
13:45.4,37,33,-62
13:45.4,37,32,-68
13:45.4,37,51,-59
13:45.4,37,50,-71
13:45.4,37,39,-61
13:45.4,37,38,-60
13:45.4,37,35,-57
13:45.4,37,57,-75
13:45.4,37,56,-69
13:45.4,37,34,-66
13:45.4,37,59,-55
13:45.4,37,36,-66
13:45.4,37,58,-59
13:45.4,37,42,-71
13:45.4,37,41,-62
13:45.4,37,44,-80
13:45.4,37,43,-72
13:45.4,37,60,-54
13:45.4,37,28,-66
13:45.4,37,29,-59
13:45.4,37,46,-67
13:45.4,37,24,-69
13:45.4,37,23,-62
13:45.4,37,25,-63
13:45.6,37,53,-68
13:45.6,37,31,-60
13:45.6,37,30,-60
13:45.6,37,52,-66
13:45.6,37,33,-63
13:45.6,37,32,-66
13:45.6,37,51,-59
13:45.6,37,50,-72
13:45.6,37,38,-58
13:45.6,37,56,-68
13:45.6,37,37,-45
13:45.6,37,36,-66
13:45.6,37,58,-60
13:45.6,37,41,-62
13:45.6,37,43,-79
13:45.6,37,28,-66
13:45.6,37,29,-59
13:45.6,37,24,-68
13:45.6,37,45,-71
13:45.6,37,23,-62
13:45.6,37,26,-66
13:45.6,37,48,-62
13:45.6,37,25,-62
13:45.8,37,53,-69
13:45.8,37,31,-60
13:45.8,37,30,-60
13:45.8,37,52,-64
13:45.8,37,33,-63
13:45.8,37,32,-66
13:45.8,37,51,-59
13:45.8,37,50,-71
13:45.8,37,39,-62
13:45.8,37,38,-58
13:45.8,37,57,-71
13:45.8,37,56,-68
13:45.8,37,37,-45
13:45.8,37,58,-63
13:45.8,37,41,-63
13:45.8,37,21,-68
13:45.8,37,28,-65
13:45.8,37,49,-68
13:45.8,37,27,-62
13:45.8,37,29,-61
13:45.8,37,46,-65
13:45.8,37,24,-69
13:45.8,37,45,-71
13:45.8,37,23,-63
13:45.8,37,48,-64
13:46.0,37,53,-70
13:46.0,37,31,-60
13:46.0,37,33,-59
13:46.0,37,54,-60
13:46.0,37,51,-59
13:46.0,37,50,-71
13:46.0,37,39,-62
13:46.0,37,38,-61
13:46.0,37,57,-68
13:46.0,37,56,-71
13:46.0,37,36,-60
13:46.0,37,41,-65
13:46.0,37,22,-71
13:46.0,37,21,-67
13:46.0,37,40,-64
13:46.0,37,28,-66
13:46.0,37,49,-67
13:46.0,37,27,-60
13:46.0,37,29,-61
13:46.0,37,46,-65
13:46.0,37,24,-69
13:46.0,37,45,-71
13:46.0,37,23,-63
13:46.0,37,26,-65
13:46.0,37,48,-69
13:46.0,37,25,-62
13:46.2,37,33,-58
13:46.2,37,54,-59
13:46.2,37,51,-60
13:46.2,37,39,-61
13:46.2,37,38,-61
13:46.2,37,35,-54
13:46.2,37,57,-68
13:46.2,37,56,-70
13:46.2,37,37,-45
13:46.2,37,59,-53
13:46.2,37,36,-60
13:46.2,37,42,-71
13:46.2,37,22,-74
13:46.2,37,43,-71
13:46.2,37,60,-57
13:46.2,37,49,-66
13:46.2,37,24,-71
13:46.2,37,23,-63
13:46.2,37,26,-65
13:46.2,37,48,-68
13:46.2,37,25,-62
13:46.4,37,53,-75
13:46.4,37,54,-59
13:46.4,37,51,-60
13:46.4,37,50,-71
13:46.4,37,39,-62
13:46.4,37,38,-61
13:46.4,37,57,-67
13:46.4,37,37,-44
13:46.4,37,59,-53
13:46.4,37,36,-60
13:46.4,37,58,-69
13:46.4,37,41,-66
13:46.4,37,43,-73
13:46.4,37,21,-67
13:46.4,37,40,-61
13:46.4,37,49,-66
13:46.4,37,27,-59
13:46.4,37,29,-62
13:46.4,37,24,-70
13:46.4,37,23,-63
13:46.4,37,26,-64
13:46.4,37,47,-69
13:46.4,37,25,-62
13:46.6,37,31,-61
13:46.6,37,33,-59
13:46.6,37,55,-68
13:46.6,37,54,-60
13:46.6,37,50,-71
13:46.6,37,39,-61
13:46.6,37,35,-54
13:46.6,37,56,-67
13:46.6,37,34,-62
13:46.6,37,37,-44
13:46.6,37,59,-53
13:46.6,37,36,-59
13:46.6,37,43,-71
13:46.6,37,28,-67
13:46.6,37,49,-66
13:46.6,37,27,-60
13:46.6,37,29,-64
13:46.6,37,23,-63
13:46.6,37,48,-68
13:46.6,37,25,-63
13:46.8,37,30,-61
13:46.8,37,52,-63
13:46.8,37,33,-59
13:46.8,37,32,-67
13:46.8,37,51,-61
13:46.8,37,35,-54
13:46.8,37,57,-66
13:46.8,37,56,-67
13:46.8,37,34,-61
13:46.8,37,59,-53
13:46.8,37,36,-59
13:46.8,37,42,-71
13:46.8,37,43,-70
13:46.8,37,28,-66
13:46.8,37,24,-70
13:46.8,37,26,-65
13:46.8,37,48,-67
13:47.0,37,53,-77
13:47.0,37,52,-63
13:47.0,37,55,-67
13:47.0,37,54,-57
13:47.0,37,32,-68
13:47.0,37,51,-59
13:47.0,37,50,-73
13:47.0,37,39,-61
13:47.0,37,38,-60
13:47.0,37,56,-66
13:47.0,37,34,-60
13:47.0,37,37,-44
13:47.0,37,59,-54
13:47.0,37,36,-58
13:47.0,37,42,-69
13:47.0,37,22,-71
13:47.0,37,44,-73
13:47.0,37,60,-58
13:47.0,37,28,-65
13:47.0,37,29,-59
13:47.0,37,45,-69
13:47.0,37,23,-64
13:47.0,37,26,-66
13:47.0,37,48,-70
13:47.0,37,25,-62
13:47.2,37,31,-63
13:47.2,37,30,-61
13:47.2,37,52,-61
13:47.2,37,55,-69
13:47.2,37,32,-69
13:47.2,37,51,-60
13:47.2,37,50,-67
13:47.2,37,39,-61
13:47.2,37,38,-64
13:47.2,37,35,-54
13:47.2,37,57,-65
13:47.2,37,36,-56
13:47.2,37,43,-67
13:47.2,37,21,-68
13:47.2,37,60,-55
13:47.2,37,28,-65
13:47.2,37,49,-65
13:47.2,37,27,-58
13:47.2,37,29,-54
13:47.2,37,46,-64
13:47.2,37,45,-67
13:47.2,37,23,-73
13:47.2,37,47,-82
13:47.4,37,53,-67
13:47.4,37,31,-70
13:47.4,37,30,-66
13:47.4,37,52,-60
13:47.4,37,54,-57
13:47.4,37,32,-69
13:47.4,37,50,-68
13:47.4,37,39,-62
13:47.4,37,35,-54
13:47.4,37,57,-75
13:47.4,37,37,-45
13:47.4,37,59,-54
13:47.4,37,58,-64
13:47.4,37,42,-80
13:47.4,37,43,-76
13:47.4,37,28,-65
13:47.4,37,49,-62
13:47.4,37,27,-60
13:47.4,37,29,-51
13:47.4,37,24,-73
13:47.4,37,45,-64
13:47.4,37,26,-72
13:47.4,37,25,-57
13:47.6,37,53,-67
13:47.6,37,31,-71
13:47.6,37,30,-60
13:47.6,37,52,-62
13:47.6,37,54,-58
13:47.6,37,32,-67
13:47.6,37,51,-57
13:47.6,37,50,-69
13:47.6,37,35,-53
13:47.6,37,57,-68
13:47.6,37,56,-66
13:47.6,37,34,-59
13:47.6,37,59,-55
13:47.6,37,36,-53
13:47.6,37,58,-66
13:47.6,37,41,-69
13:47.6,37,22,-80
13:47.6,37,44,-70
13:47.6,37,21,-67
13:47.6,37,40,-59
13:47.6,37,27,-63
13:47.6,37,29,-58
13:47.6,37,45,-68
13:47.6,37,23,-67
13:47.6,37,26,-69
13:47.6,37,48,-68
13:47.6,37,25,-61
13:47.8,37,31,-67
13:47.8,37,30,-63
13:47.8,37,33,-58
13:47.8,37,55,-67
13:47.8,37,54,-58
13:47.8,37,32,-71
13:47.8,37,50,-69
13:47.8,37,38,-60
13:47.8,37,35,-54
13:47.8,37,57,-67
13:47.8,37,37,-45
13:47.8,37,59,-52
13:47.8,37,58,-65
13:47.8,37,43,-72
13:47.8,37,60,-57
13:47.8,37,28,-72
13:47.8,37,27,-61
13:47.8,37,29,-58
13:47.8,37,24,-73
13:47.8,37,23,-67
13:47.8,37,26,-67
13:47.8,37,25,-63
13:48.0,37,53,-67
13:48.0,37,52,-63
13:48.0,37,55,-68
13:48.0,37,54,-58
13:48.0,37,50,-68
13:48.0,37,38,-61
13:48.0,37,57,-67
13:48.0,37,56,-65
13:48.0,37,37,-45
13:48.0,37,59,-53
13:48.0,37,36,-53
13:48.0,37,58,-69
13:48.0,37,42,-72
13:48.0,37,41,-68
13:48.0,37,44,-69
13:48.0,37,43,-74
13:48.0,37,21,-67
13:48.0,37,60,-60
13:48.0,37,40,-55
13:48.0,37,49,-61
13:48.0,37,27,-59
13:48.0,37,29,-56
13:48.0,37,46,-64
13:48.0,37,26,-68
13:48.0,37,25,-64
13:48.2,37,53,-66
13:48.2,37,30,-62
13:48.2,37,52,-63
13:48.2,37,33,-62
13:48.2,37,32,-73
13:48.2,37,51,-60
13:48.2,37,50,-71
13:48.2,37,56,-64
13:48.2,37,37,-45
13:48.2,37,59,-54
13:48.2,37,58,-66
13:48.2,37,41,-67
13:48.2,37,43,-73
13:48.2,37,40,-59
13:48.2,37,28,-67
13:48.2,37,49,-61
13:48.2,37,29,-58
13:48.2,37,46,-63
13:48.2,37,45,-66
13:48.2,37,23,-66
13:48.2,37,47,-79
13:48.2,37,25,-64
13:48.4,37,31,-67
13:48.4,37,52,-62
13:48.4,37,54,-58
13:48.4,37,39,-60
13:48.4,37,38,-60
13:48.4,37,35,-55
13:48.4,37,57,-69
13:48.4,37,56,-63
13:48.4,37,37,-45
13:48.4,37,58,-65
13:48.4,37,42,-74
13:48.4,37,41,-69
13:48.4,37,44,-69
13:48.4,37,43,-72
13:48.4,37,60,-57
13:48.4,37,28,-66
13:48.4,37,49,-62
13:48.4,37,27,-60
13:48.4,37,29,-57
13:48.4,37,45,-66
13:48.4,37,23,-64
13:48.4,37,26,-68
13:48.6,37,53,-67
13:48.6,37,31,-68
13:48.6,37,30,-62
13:48.6,37,55,-68
13:48.6,37,32,-75
13:48.6,37,50,-69
13:48.6,37,39,-62
13:48.6,37,38,-60
13:48.6,37,35,-53
13:48.6,37,57,-68
13:48.6,37,56,-64
13:48.6,37,34,-60
13:48.6,37,37,-45
13:48.6,37,59,-54
13:48.6,37,36,-53
13:48.6,37,58,-66
13:48.6,37,42,-77
13:48.6,37,41,-68
13:48.6,37,22,-77
13:48.6,37,44,-69
13:48.6,37,43,-72
13:48.6,37,60,-56
13:48.6,37,40,-58
13:48.6,37,29,-57
13:48.6,37,46,-64
13:48.6,37,48,-66
13:48.6,37,47,-77
13:48.6,37,25,-61
13:48.8,37,53,-66
13:48.8,37,31,-68
13:48.8,37,30,-62
13:48.8,37,52,-62
13:48.8,37,33,-61
13:48.8,37,32,-76
13:48.8,37,50,-68
13:48.8,37,35,-53
13:48.8,37,56,-66
13:48.8,37,34,-60
13:48.8,37,37,-45
13:48.8,37,59,-54
13:48.8,37,36,-52
13:48.8,37,42,-75
13:48.8,37,21,-68
13:48.8,37,40,-55
13:48.8,37,28,-69
13:48.8,37,27,-62
13:48.8,37,29,-57
13:48.8,37,46,-64
13:48.8,37,24,-72
13:48.8,37,23,-67
13:48.8,37,47,-73
13:49.1,37,31,-67
13:49.1,37,30,-62
13:49.1,37,52,-61
13:49.1,37,32,-76
13:49.1,37,51,-60
13:49.1,37,50,-68
13:49.1,37,39,-58
13:49.1,37,56,-66
13:49.1,37,34,-60
13:49.1,37,37,-45
13:49.1,37,59,-55
13:49.1,37,36,-53
13:49.1,37,58,-65
13:49.1,37,42,-76
13:49.1,37,41,-69
13:49.1,37,21,-68
13:49.1,37,60,-56
13:49.1,37,49,-61
13:49.1,37,27,-61
13:49.1,37,29,-56
13:49.1,37,45,-66
13:49.1,37,48,-66
13:49.1,37,25,-63
13:49.3,37,53,-64
13:49.3,37,30,-65
13:49.3,37,52,-61
13:49.3,37,33,-61
13:49.3,37,55,-64
13:49.3,37,54,-59
13:49.3,37,50,-75
13:49.3,37,39,-59
13:49.3,37,38,-60
13:49.3,37,35,-56
13:49.3,37,57,-59
13:49.3,37,56,-63
13:49.3,37,37,-45
13:49.3,37,59,-55
13:49.3,37,36,-54
13:49.3,37,58,-63
13:49.3,37,42,-66
13:49.3,37,41,-70
13:49.3,37,60,-57
13:49.3,37,40,-62
13:49.3,37,28,-67
13:49.3,37,49,-61
13:49.3,37,29,-57
13:49.3,37,26,-68
13:49.3,37,48,-68
13:49.3,37,47,-76
13:49.5,37,30,-66
13:49.5,37,52,-67
13:49.5,37,33,-65
13:49.5,37,35,-55
13:49.5,37,56,-63
13:49.5,37,59,-55
13:49.5,37,58,-64
13:49.5,37,42,-67
13:49.5,37,41,-67
13:49.5,37,22,-68
13:49.5,37,43,-63
13:49.5,37,28,-66
13:49.5,37,49,-61
13:49.5,37,29,-58
13:49.5,37,45,-66
13:49.5,37,23,-64
13:49.5,37,47,-64
13:49.5,37,25,-68
13:49.7,37,53,-64
13:49.7,37,30,-66
13:49.7,37,33,-64
13:49.7,37,39,-58
13:49.7,37,35,-56
13:49.7,37,34,-59
13:49.7,37,37,-45
13:49.7,37,59,-55
13:49.7,37,36,-54
13:49.7,37,58,-63
13:49.7,37,42,-67
13:49.7,37,41,-69
13:49.7,37,22,-68
13:49.7,37,43,-63
13:49.7,37,40,-62
13:49.7,37,49,-61
13:49.7,37,46,-68
13:49.9,37,53,-64
13:49.9,37,31,-67
13:49.9,37,30,-66
13:49.9,37,52,-71
13:49.9,37,54,-59
13:49.9,37,51,-59
13:49.9,37,39,-58
13:49.9,37,35,-56
13:49.9,37,57,-57
13:49.9,37,37,-46
13:49.9,37,59,-58
13:49.9,37,36,-54
13:49.9,37,58,-64
13:49.9,37,41,-67
13:49.9,37,22,-67
13:49.9,37,44,-76
13:49.9,37,43,-63
13:49.9,37,21,-64
13:49.9,37,40,-62
13:49.9,37,28,-66
13:49.9,37,49,-62
13:49.9,37,27,-57
13:49.9,37,29,-58
13:49.9,37,23,-65
13:49.9,37,26,-68
13:49.9,37,47,-65
13:50.1,37,53,-64
13:50.1,37,30,-65
13:50.1,37,33,-64
