TIME,Base,Minor,Rssi
50:59.6,32,53,-64
50:59.6,32,52,-53
50:59.6,32,33,-51
50:59.6,32,32,-47
50:59.6,32,54,-68
50:59.6,32,51,-57
50:59.6,32,39,-62
50:59.6,32,38,-60
50:59.6,32,57,-59
50:59.6,32,34,-67
50:59.6,32,59,-66
50:59.6,32,36,-70
50:59.6,32,42,-67
50:59.6,32,21,-66
50:59.6,32,43,-87
50:59.6,32,40,-65
50:59.6,32,28,-59
50:59.6,32,27,-63
50:59.6,32,45,-69
50:59.6,32,23,-68
50:59.6,32,48,-67
50:59.6,32,25,-69
50:59.8,32,31,-52
50:59.8,32,52,-53
50:59.8,32,55,-66
50:59.8,32,32,-47
50:59.8,32,54,-69
50:59.8,32,39,-64
50:59.8,32,38,-62
50:59.8,32,35,-56
50:59.8,32,57,-60
50:59.8,32,34,-71
50:59.8,32,59,-66
50:59.8,32,37,-61
50:59.8,32,36,-71
50:59.8,32,41,-72
50:59.8,32,44,-66
50:59.8,32,21,-65
50:59.8,32,60,-70
50:59.8,32,40,-66
50:59.8,32,49,-60
50:59.8,32,46,-64
50:59.8,32,24,-64
50:59.8,32,26,-71
50:59.8,32,48,-66
50:59.8,32,25,-68
50:59.8,32,47,-57
51:00.0,32,53,-66
51:00.0,32,31,-52
51:00.0,32,52,-54
51:00.0,32,30,-55
51:00.0,32,33,-52
51:00.0,32,32,-47
51:00.0,32,54,-67
51:00.0,32,50,-76
51:00.0,32,39,-60
51:00.0,32,38,-62
51:00.0,32,57,-60
51:00.0,32,34,-67
51:00.0,32,59,-62
51:00.0,32,36,-69
51:00.0,32,42,-65
51:00.0,32,44,-67
51:00.0,32,21,-68
51:00.0,32,43,-72
51:00.0,32,40,-68
51:00.0,32,46,-67
51:00.0,32,24,-62
51:00.0,32,45,-72
51:00.0,32,26,-73
51:00.0,32,48,-65
51:00.0,32,25,-66
51:00.2,32,53,-66
51:00.2,32,52,-51
51:00.2,32,30,-55
51:00.2,32,55,-65
51:00.2,32,33,-52
51:00.2,32,39,-61
51:00.2,32,57,-63
51:00.2,32,56,-64
51:00.2,32,59,-65
51:00.2,32,37,-58
51:00.2,32,58,-75
51:00.2,32,42,-69
51:00.2,32,41,-66
51:00.2,32,21,-65
51:00.2,32,60,-77
51:00.2,32,28,-62
51:00.2,32,29,-51
51:00.2,32,46,-65
51:00.2,32,24,-62
51:00.2,32,48,-64
51:00.4,32,31,-52
51:00.4,32,52,-53
51:00.4,32,30,-56
51:00.4,32,33,-51
51:00.4,32,32,-47
51:00.4,32,54,-66
51:00.4,32,51,-57
51:00.4,32,50,-68
51:00.4,32,35,-58
51:00.4,32,57,-63
51:00.4,32,59,-66
51:00.4,32,37,-59
51:00.4,32,42,-69
51:00.4,32,41,-67
51:00.4,32,44,-66
51:00.4,32,21,-66
51:00.4,32,60,-68
51:00.4,32,40,-82
51:00.4,32,28,-57
51:00.4,32,27,-65
51:00.4,32,46,-66
51:00.4,32,24,-58
51:00.4,32,45,-64
51:00.4,32,23,-62
51:00.4,32,26,-65
51:00.4,32,25,-56
51:00.4,32,47,-58
51:00.6,32,31,-54
51:00.6,32,52,-52
51:00.6,32,30,-55
51:00.6,32,33,-52
51:00.6,32,32,-47
51:00.6,32,54,-73
51:00.6,32,35,-58
51:00.6,32,57,-62
51:00.6,32,56,-62
51:00.6,32,34,-66
51:00.6,32,37,-60
51:00.6,32,58,-75
51:00.6,32,36,-69
51:00.6,32,41,-64
51:00.6,32,44,-65
51:00.6,32,21,-64
51:00.6,32,28,-55
51:00.6,32,49,-60
51:00.6,32,27,-60
51:00.6,32,24,-58
51:00.6,32,45,-67
51:00.6,32,23,-64
51:00.6,32,26,-67
51:00.6,32,47,-58
51:00.8,32,31,-53
51:00.8,32,52,-52
51:00.8,32,30,-55
51:00.8,32,55,-64
51:00.8,32,33,-51
51:00.8,32,54,-67
51:00.8,32,51,-58
51:00.8,32,39,-61
51:00.8,32,38,-62
51:00.8,32,35,-58
51:00.8,32,37,-61
51:00.8,32,36,-72
51:00.8,32,42,-67
51:00.8,32,41,-66
51:00.8,32,28,-57
51:00.8,32,29,-47
51:00.8,32,46,-68
51:00.8,32,23,-63
51:00.8,32,26,-77
51:00.8,32,48,-66
51:00.8,32,25,-56
51:00.8,32,47,-57
51:01.0,32,53,-64
51:01.0,32,30,-55
51:01.0,32,33,-52
51:01.0,32,54,-66
51:01.0,32,51,-57
51:01.0,32,50,-74
51:01.0,32,39,-62
