TIME,Base,Minor,Rssi
34:10.4,28,31,-57
34:10.4,28,30,-55
34:10.4,28,52,-65
34:10.4,28,55,-70
34:10.4,28,32,-55
34:10.4,28,54,-70
34:10.4,28,50,-64
34:10.4,28,34,-67
34:10.4,28,37,-64
34:10.4,28,59,-67
34:10.4,28,36,-68
34:10.4,28,42,-83
34:10.4,28,41,-60
34:10.4,28,44,-65
34:10.4,28,43,-62
34:10.4,28,28,-55
34:10.4,28,27,-46
34:10.4,28,29,-51
34:10.4,28,24,-64
34:10.4,28,45,-58
34:10.4,28,48,-52
34:10.4,28,47,-59
34:10.6,28,31,-57
34:10.6,28,33,-72
34:10.6,28,55,-77
34:10.6,28,32,-56
34:10.6,28,54,-68
34:10.6,28,51,-64
34:10.6,28,56,-75
34:10.6,28,37,-64
34:10.6,28,59,-66
34:10.6,28,58,-62
34:10.6,28,36,-67
34:10.6,28,42,-73
34:10.6,28,41,-61
34:10.6,28,22,-68
34:10.6,28,43,-64
34:10.6,28,28,-55
34:10.6,28,27,-45
34:10.6,28,29,-52
34:10.6,28,24,-61
34:10.6,28,45,-58
34:10.6,28,23,-64
34:10.6,28,26,-55
34:10.6,28,47,-60
34:10.8,28,31,-57
34:10.8,28,30,-54
34:10.8,28,33,-69
34:10.8,28,55,-77
34:10.8,28,32,-56
34:10.8,28,50,-64
34:10.8,28,39,-68
34:10.8,28,34,-66
34:10.8,28,56,-75
34:10.8,28,59,-65
34:10.8,28,22,-67
34:10.8,28,44,-65
34:10.8,28,21,-68
34:10.8,28,40,-73
34:10.8,28,27,-46
34:10.8,28,29,-53
34:10.8,28,46,-65
34:10.8,28,23,-64
34:10.8,28,26,-56
34:10.8,28,48,-55
34:10.8,28,25,-53
34:10.8,28,47,-58
34:11.0,28,31,-59
34:11.0,28,30,-55
34:11.0,28,33,-68
34:11.0,28,32,-55
34:11.0,28,54,-68
34:11.0,28,50,-66
34:11.0,28,34,-65
34:11.0,28,56,-74
34:11.0,28,36,-66
34:11.0,28,42,-71
34:11.0,28,41,-66
34:11.0,28,22,-66
34:11.0,28,21,-68
34:11.0,28,60,-68
34:11.0,28,28,-62
34:11.0,28,27,-45
34:11.0,28,29,-51
34:11.0,28,46,-67
34:11.0,28,45,-61
34:11.0,28,23,-65
34:11.0,28,48,-54
34:11.0,28,25,-56
34:11.2,28,53,-66
34:11.2,28,31,-59
34:11.2,28,30,-55
34:11.2,28,52,-62
34:11.2,28,32,-55
34:11.2,28,54,-69
34:11.2,28,50,-73
34:11.2,28,57,-68
34:11.2,28,34,-66
34:11.2,28,56,-71
34:11.2,28,58,-62
34:11.2,28,36,-72
34:11.2,28,41,-63
34:11.2,28,22,-65
34:11.2,28,44,-64
34:11.2,28,40,-78
34:11.2,28,28,-62
34:11.2,28,29,-48
34:11.2,28,46,-65
34:11.2,28,48,-54
34:11.4,28,53,-68
34:11.4,28,31,-58
34:11.4,28,52,-62
34:11.4,28,33,-82
34:11.4,28,32,-56
34:11.4,28,54,-71
34:11.4,28,38,-79
34:11.4,28,57,-64
34:11.4,28,34,-68
34:11.4,28,56,-73
34:11.4,28,37,-64
34:11.4,28,59,-78
34:11.4,28,41,-60
34:11.4,28,22,-66
34:11.4,28,21,-66
34:11.4,28,60,-67
34:11.4,28,27,-45
34:11.4,28,29,-50
34:11.4,28,45,-57
34:11.4,28,23,-64
34:11.4,28,26,-55
34:11.4,28,47,-62
34:11.6,28,53,-68
34:11.6,28,31,-58
34:11.6,28,30,-56
34:11.6,28,55,-70
34:11.6,28,32,-55
34:11.6,28,54,-72
