TIME,Base,Minor,Rssi
00:34.5,46,53,-67
00:34.5,46,31,-59
00:34.5,46,30,-64
00:34.5,46,55,-71
00:34.5,46,32,-58
00:34.5,46,51,-52
00:34.5,46,56,-67
00:34.5,46,37,-56
00:34.5,46,58,-73
00:34.5,46,36,-69
00:34.5,46,42,-62
00:34.5,46,41,-57
00:34.5,46,44,-57
00:34.5,46,43,-54
00:34.5,46,21,-57
00:34.5,46,60,-69
00:34.5,46,28,-64
00:34.5,46,49,-54
00:34.5,46,29,-58
00:34.5,46,24,-67
00:34.5,46,46,-48
00:34.5,46,23,-53
00:34.5,46,48,-58
00:34.5,46,26,-53
00:34.5,46,47,-49
00:34.7,46,31,-59
00:34.7,46,55,-71
00:34.7,46,33,-66
00:34.7,46,54,-63
00:34.7,46,51,-52
00:34.7,46,35,-56
00:34.7,46,56,-67
00:34.7,46,59,-62
00:34.7,46,37,-56
00:34.7,46,58,-72
00:34.7,46,36,-69
00:34.7,46,41,-57
00:34.7,46,22,-68
00:34.7,46,43,-54
00:34.7,46,21,-57
00:34.7,46,27,-58
00:34.7,46,49,-54
00:34.7,46,29,-58
00:34.7,46,24,-68
00:34.7,46,45,-51
00:34.7,46,48,-58
00:34.7,46,26,-53
00:34.7,46,47,-50
00:34.9,46,31,-59
00:34.9,46,52,-62
00:34.9,46,32,-57
00:34.9,46,51,-52
00:34.9,46,50,-57
00:34.9,46,38,-68
00:34.9,46,35,-56
00:34.9,46,56,-67
00:34.9,46,58,-76
00:34.9,46,42,-60
00:34.9,46,44,-57
00:34.9,46,43,-55
00:34.9,46,21,-57
00:34.9,46,60,-71
00:34.9,46,40,-69
00:34.9,46,28,-63
00:34.9,46,27,-58
00:34.9,46,46,-48
00:34.9,46,23,-55
00:34.9,46,26,-53
00:34.9,46,47,-50
00:34.9,46,25,-64
00:35.1,46,31,-60
00:35.1,46,30,-66
00:35.1,46,54,-63
00:35.1,46,51,-52
00:35.1,46,50,-57
00:35.1,46,39,-69
00:35.1,46,56,-67
00:35.1,46,59,-62
00:35.1,46,37,-57
00:35.1,46,58,-72
00:35.1,46,36,-68
00:35.1,46,42,-60
00:35.1,46,44,-57
00:35.1,46,22,-68
00:35.1,46,60,-73
00:35.1,46,40,-69
00:35.1,46,28,-62
00:35.1,46,27,-57
00:35.1,46,49,-54
00:35.1,46,29,-59
00:35.1,46,46,-47
00:35.1,46,48,-58
00:35.1,46,26,-54
00:35.1,46,25,-63
00:35.3,46,53,-66
00:35.3,46,31,-60
00:35.3,46,30,-65
00:35.3,46,55,-72
00:35.3,46,33,-66
00:35.3,46,51,-52
00:35.3,46,50,-60
00:35.3,46,35,-57
00:35.3,46,34,-65
00:35.3,46,58,-73
00:35.3,46,42,-57
00:35.3,46,41,-54
00:35.3,46,44,-57
00:35.3,46,22,-67
00:35.3,46,60,-67
00:35.3,46,40,-70
00:35.3,46,27,-55
00:35.3,46,49,-53
00:35.3,46,46,-49
00:35.3,46,23,-53
00:35.3,46,45,-50
00:35.3,46,48,-55
00:35.3,46,26,-55
00:35.3,46,47,-47
00:35.3,46,25,-73
00:35.5,46,53,-66
00:35.5,46,31,-60
00:35.5,46,30,-66
00:35.5,46,55,-81
00:35.5,46,32,-56
00:35.5,46,38,-68
00:35.5,46,35,-58
00:35.5,46,34,-64
00:35.5,46,56,-77
00:35.5,46,37,-57
00:35.5,46,36,-64
00:35.5,46,44,-57
00:35.5,46,43,-53
00:35.5,46,60,-67
00:35.5,46,27,-58
00:35.5,46,49,-53
00:35.5,46,46,-50
00:35.5,46,48,-56
00:35.5,46,26,-55
00:35.5,46,47,-51
00:35.7,46,53,-68
00:35.7,46,52,-66
00:35.7,46,33,-68
00:35.7,46,54,-68
00:35.7,46,51,-55
00:35.7,46,39,-71
00:35.7,46,57,-73
00:35.7,46,35,-61
00:35.7,46,34,-66
00:35.7,46,36,-69
00:35.7,46,42,-66
00:35.7,46,41,-53
00:35.7,46,22,-61
00:35.7,46,43,-54
00:35.7,46,21,-56
00:35.7,46,60,-67
00:35.7,46,28,-63
00:35.7,46,27,-51
00:35.7,46,49,-53
00:35.7,46,29,-61
00:35.7,46,46,-51
00:35.7,46,26,-51
00:35.7,46,47,-47
00:35.7,46,25,-59
00:35.9,46,53,-65
00:35.9,46,52,-65
00:35.9,46,55,-61
00:35.9,46,33,-65
00:35.9,46,54,-67
00:35.9,46,51,-55
00:35.9,46,57,-60
00:35.9,46,35,-60
00:35.9,46,34,-63
00:35.9,46,58,-67
00:35.9,46,22,-60
00:35.9,46,27,-51
