TIME,Base,Minor,Rssi
57:01.9,33,30,-64
57:01.9,33,52,-60
57:01.9,33,55,-63
57:01.9,33,33,-43
57:01.9,33,57,-66
57:01.9,33,35,-53
57:01.9,33,56,-65
57:01.9,33,34,-60
57:01.9,33,37,-48
57:01.9,33,59,-60
57:01.9,33,36,-51
57:01.9,33,41,-62
57:01.9,33,22,-70
57:01.9,33,44,-80
57:01.9,33,21,-68
57:01.9,33,60,-62
57:01.9,33,27,-68
57:01.9,33,49,-69
57:01.9,33,29,-57
57:01.9,33,46,-67
57:01.9,33,24,-66
57:01.9,33,23,-64
57:01.9,33,48,-63
57:01.9,33,26,-74
57:02.1,33,53,-61
57:02.1,33,31,-54
57:02.1,33,30,-59
57:02.1,33,55,-66
57:02.1,33,33,-43
57:02.1,33,54,-56
57:02.1,33,51,-69
57:02.1,33,38,-63
57:02.1,33,35,-53
57:02.1,33,56,-67
57:02.1,33,37,-49
57:02.1,33,59,-62
57:02.1,33,36,-51
57:02.1,33,58,-63
57:02.1,33,42,-73
57:02.1,33,41,-61
57:02.1,33,44,-73
57:02.1,33,21,-66
57:02.1,33,60,-64
57:02.1,33,40,-69
57:02.1,33,27,-64
57:02.1,33,49,-68
57:02.1,33,29,-58
57:02.1,33,46,-65
57:02.1,33,24,-67
57:02.1,33,45,-69
57:02.1,33,47,-62
57:02.3,33,30,-58
57:02.3,33,52,-62
57:02.3,33,33,-43
57:02.3,33,32,-61
57:02.3,33,54,-56
57:02.3,33,51,-60
57:02.3,33,50,-60
57:02.3,33,38,-79
57:02.3,33,35,-51
57:02.3,33,56,-64
57:02.3,33,59,-61
57:02.3,33,36,-51
57:02.3,33,41,-62
57:02.3,33,43,-86
57:02.3,33,28,-62
57:02.3,33,48,-63
57:02.3,33,26,-74
57:02.3,33,47,-63
57:02.3,33,25,-56
57:02.5,33,53,-58
57:02.5,33,31,-51
57:02.5,33,30,-55
57:02.5,33,52,-58
57:02.5,33,32,-57
57:02.5,33,54,-58
57:02.5,33,50,-58
57:02.5,33,39,-61
57:02.5,33,57,-69
57:02.5,33,35,-52
57:02.5,33,36,-51
57:02.5,33,22,-74
57:02.5,33,44,-80
57:02.5,33,21,-70
57:02.5,33,43,-66
57:02.5,33,60,-60
57:02.5,33,40,-71
57:02.5,33,27,-64
57:02.5,33,49,-58
57:02.5,33,29,-67
57:02.5,33,46,-62
57:02.5,33,24,-69
57:02.5,33,48,-57
57:02.5,33,26,-71
57:02.7,33,53,-57
57:02.7,33,30,-53
57:02.7,33,52,-59
57:02.7,33,33,-44
57:02.7,33,32,-54
57:02.7,33,54,-56
57:02.7,33,51,-60
57:02.7,33,50,-58
57:02.7,33,39,-65
57:02.7,33,38,-74
57:02.7,33,57,-75
57:02.7,33,35,-52
57:02.7,33,56,-62
57:02.7,33,37,-49
57:02.7,33,59,-60
57:02.7,33,36,-51
