TIME,Base,Minor,Rssi
46:28.6,31,31,-49
46:28.6,31,53,-71
46:28.6,31,52,-59
46:28.6,31,30,-51
46:28.6,31,33,-51
46:28.6,31,32,-58
46:28.6,31,54,-59
46:28.6,31,51,-56
46:28.6,31,39,-67
46:28.6,31,57,-62
46:28.6,31,35,-66
46:28.6,31,59,-74
46:28.6,31,36,-63
46:28.6,31,58,-68
46:28.6,31,41,-67
46:28.6,31,44,-69
46:28.6,31,60,-65
46:28.6,31,27,-53
46:28.6,31,49,-58
46:28.6,31,24,-66
46:28.6,31,23,-64
46:28.6,31,45,-64
46:28.6,31,26,-71
46:28.6,31,25,-60
46:28.6,31,47,-65
46:28.8,31,52,-58
46:28.8,31,30,-53
46:28.8,31,55,-70
46:28.8,31,33,-51
46:28.8,31,32,-60
46:28.8,31,54,-58
46:28.8,31,50,-70
46:28.8,31,39,-65
46:28.8,31,38,-67
46:28.8,31,35,-63
46:28.8,31,37,-64
46:28.8,31,42,-73
46:28.8,31,41,-67
46:28.8,31,44,-75
46:28.8,31,43,-67
46:28.8,31,60,-66
46:28.8,31,49,-59
46:28.8,31,46,-63
46:28.8,31,24,-67
46:28.8,31,26,-71
46:28.8,31,48,-64
46:28.8,31,47,-62
46:29.0,31,53,-65
46:29.0,31,30,-53
46:29.0,31,55,-69
46:29.0,31,33,-49
46:29.0,31,32,-63
46:29.0,31,51,-54
46:29.0,31,38,-62
46:29.0,31,57,-61
46:29.0,31,35,-60
46:29.0,31,34,-51
46:29.0,31,56,-63
46:29.0,31,59,-69
46:29.0,31,58,-64
46:29.0,31,42,-66
46:29.0,31,43,-80
46:29.0,31,21,-74
46:29.0,31,60,-66
46:29.0,31,40,-62
46:29.0,31,28,-67
46:29.0,31,49,-60
46:29.0,31,24,-65
46:29.0,31,23,-60
46:29.0,31,26,-65
46:29.2,31,52,-58
46:29.2,31,30,-50
46:29.2,31,54,-58
46:29.2,31,51,-53
46:29.2,31,50,-70
46:29.2,31,39,-67
46:29.2,31,38,-63
46:29.2,31,57,-65
46:29.2,31,34,-51
46:29.2,31,37,-62
46:29.2,31,36,-63
46:29.2,31,42,-68
46:29.2,31,43,-68
46:29.2,31,60,-65
46:29.2,31,40,-66
46:29.2,31,49,-62
46:29.2,31,24,-65
46:29.2,31,23,-60
46:29.2,31,45,-69
46:29.2,31,26,-83
46:29.2,31,47,-57
46:29.4,31,31,-49
46:29.4,31,52,-57
46:29.4,31,30,-51
46:29.4,31,33,-49
46:29.4,31,32,-61
46:29.4,31,51,-54
46:29.4,31,50,-67
46:29.4,31,39,-65
46:29.4,31,38,-62
46:29.4,31,57,-66
46:29.4,31,35,-64
46:29.4,31,37,-63
46:29.4,31,21,-74
46:29.4,31,60,-67
46:29.4,31,27,-58
46:29.4,31,46,-60
46:29.4,31,23,-68
46:29.4,31,25,-64
46:29.6,31,30,-51
46:29.6,31,33,-50
46:29.6,31,54,-57
46:29.6,31,51,-55
46:29.6,31,39,-64
46:29.6,31,38,-64
46:29.6,31,57,-62
46:29.6,31,35,-61
46:29.6,31,34,-51
46:29.6,31,37,-61
46:29.6,31,59,-66
46:29.6,31,58,-65
46:29.6,31,42,-67
46:29.6,31,43,-80
46:29.6,31,60,-64
46:29.6,31,40,-64
46:29.6,31,28,-55
46:29.6,31,27,-59
46:29.6,31,49,-59
46:29.6,31,29,-62
46:29.6,31,46,-63
46:29.6,31,24,-65
46:29.6,31,26,-68
46:29.6,31,47,-61
46:29.8,31,31,-49
46:29.8,31,30,-50
46:29.8,31,33,-50
46:29.8,31,32,-62
46:29.8,31,54,-58
46:29.8,31,51,-55
46:29.8,31,50,-66
46:29.8,31,39,-65
46:29.8,31,38,-64
46:29.8,31,35,-62
46:29.8,31,36,-62
46:29.8,31,42,-68
46:29.8,31,28,-56
46:29.8,31,27,-59
46:29.8,31,49,-61
46:29.8,31,29,-56
46:29.8,31,46,-60
46:29.8,31,24,-71
46:29.8,31,23,-63
46:29.8,31,26,-71
46:29.8,31,48,-58
46:29.8,31,25,-57
46:29.8,31,47,-60
46:30.0,31,53,-73
46:30.0,31,30,-52
46:30.0,31,33,-50
46:30.0,31,54,-58
46:30.0,31,51,-55
46:30.0,31,39,-64
46:30.0,31,38,-64
46:30.0,31,35,-60
46:30.0,31,34,-51
46:30.0,31,56,-60
46:30.0,31,37,-62
46:30.0,31,59,-67
46:30.0,31,36,-63
46:30.0,31,44,-67
46:30.0,31,43,-75
46:30.0,31,21,-70
46:30.0,31,49,-60
46:30.0,31,29,-54
46:30.0,31,46,-65
46:30.0,31,24,-66
46:30.0,31,23,-63
46:30.0,31,26,-76
46:30.0,31,48,-58
46:30.0,31,25,-55
46:30.0,31,47,-60
46:30.2,31,53,-67
46:30.2,31,52,-59
46:30.2,31,55,-77
46:30.2,31,33,-50
46:30.2,31,32,-62
46:30.2,31,54,-59
46:30.2,31,51,-55
46:30.2,31,50,-65
46:30.2,31,39,-65
46:30.2,31,38,-64
46:30.2,31,57,-64
46:30.2,31,34,-51
46:30.2,31,37,-64
46:30.2,31,59,-69
46:30.2,31,36,-62
46:30.2,31,41,-66
46:30.2,31,22,-64
46:30.2,31,44,-66
46:30.2,31,43,-76
46:30.2,31,21,-67
46:30.2,31,28,-58
46:30.2,31,27,-59
46:30.2,31,49,-61
46:30.2,31,29,-54
46:30.2,31,26,-68
46:30.2,31,48,-59
46:30.2,31,25,-58
46:30.2,31,47,-59
46:30.4,31,31,-48
