TIME,Base,Minor,Rssi
09:45.1,23,31,-73
09:45.1,23,53,-73
09:45.1,23,52,-65
09:45.1,23,55,-70
09:45.1,23,33,-71
09:45.1,23,54,-66
09:45.1,23,51,-68
09:45.1,23,39,-71
09:45.1,23,57,-69
09:45.1,23,58,-65
09:45.1,23,41,-55
09:45.1,23,44,-56
09:45.1,23,22,-51
09:45.1,23,43,-54
09:45.1,23,28,-54
09:45.1,23,27,-53
09:45.1,23,29,-59
09:45.1,23,24,-56
09:45.1,23,23,-68
09:45.1,23,45,-55
09:45.1,23,25,-52
09:45.3,23,52,-64
09:45.3,23,55,-69
09:45.3,23,32,-60
09:45.3,23,51,-67
09:45.3,23,39,-71
09:45.3,23,38,-69
09:45.3,23,35,-69
09:45.3,23,34,-66
09:45.3,23,37,-72
09:45.3,23,58,-66
09:45.3,23,41,-56
09:45.3,23,44,-55
09:45.3,23,22,-50
09:45.3,23,43,-55
09:45.3,23,40,-70
09:45.3,23,28,-54
09:45.3,23,27,-53
09:45.3,23,46,-57
09:45.3,23,24,-56
09:45.3,23,45,-55
09:45.3,23,48,-56
09:45.3,23,25,-52
09:45.5,23,31,-71
09:45.5,23,52,-67
09:45.5,23,30,-58
09:45.5,23,55,-69
09:45.5,23,32,-61
09:45.5,23,51,-71
09:45.5,23,39,-75
09:45.5,23,38,-69
09:45.5,23,35,-68
09:45.5,23,56,-76
09:45.5,23,59,-73
09:45.5,23,58,-68
09:45.5,23,42,-76
09:45.5,23,41,-62
09:45.5,23,44,-55
09:45.5,23,22,-49
09:45.5,23,21,-47
09:45.5,23,40,-68
09:45.5,23,28,-54
09:45.5,23,49,-70
09:45.5,23,27,-52
09:45.5,23,46,-55
09:45.5,23,24,-57
09:45.5,23,23,-60
09:45.5,23,48,-56
09:45.5,23,47,-59
09:45.7,23,53,-71
09:45.7,23,52,-65
09:45.7,23,55,-70
09:45.7,23,33,-76
09:45.7,23,32,-61
09:45.7,23,50,-63
09:45.7,23,39,-73
09:45.7,23,38,-70
09:45.7,23,57,-69
09:45.7,23,35,-67
09:45.7,23,34,-68
09:45.7,23,59,-71
09:45.7,23,58,-68
09:45.7,23,41,-59
09:45.7,23,21,-48
09:45.7,23,40,-67
09:45.7,23,27,-53
09:45.7,23,29,-59
09:45.7,23,46,-55
09:45.7,23,23,-61
09:45.7,23,48,-56
09:45.7,23,26,-57
09:45.7,23,25,-53
09:45.9,23,31,-73
09:45.9,23,53,-70
09:45.9,23,52,-65
09:45.9,23,55,-69
09:45.9,23,33,-72
09:45.9,23,50,-63
09:45.9,23,39,-74
09:45.9,23,35,-67
09:45.9,23,59,-69
09:45.9,23,44,-57
09:45.9,23,21,-49
09:45.9,23,43,-54
09:45.9,23,60,-71
09:45.9,23,40,-69
