TIME,Base,Minor,Rssi
01:17.0,34,53,-58
01:17.0,34,31,-57
01:17.0,34,30,-66
01:17.0,34,52,-57
01:17.0,34,32,-63
01:17.0,34,54,-59
01:17.0,34,39,-70
01:17.0,34,38,-66
01:17.0,34,56,-62
01:17.0,34,34,-55
01:17.0,34,59,-60
01:17.0,34,36,-61
01:17.0,34,58,-69
01:17.0,34,41,-64
01:17.0,34,22,-68
01:17.0,34,44,-72
01:17.0,34,43,-66
01:17.0,34,28,-66
01:17.0,34,27,-61
01:17.0,34,46,-62
01:17.0,34,45,-71
01:17.0,34,23,-67
01:17.0,34,48,-60
01:17.0,34,47,-62
01:17.0,34,25,-72
01:17.2,34,52,-59
01:17.2,34,55,-55
01:17.2,34,33,-65
01:17.2,34,54,-60
01:17.2,34,51,-56
01:17.2,34,38,-68
01:17.2,34,35,-55
01:17.2,34,56,-62
01:17.2,34,34,-55
01:17.2,34,59,-59
01:17.2,34,58,-72
01:17.2,34,42,-75
01:17.2,34,41,-64
01:17.2,34,22,-68
01:17.2,34,44,-70
01:17.2,34,40,-62
01:17.2,34,28,-67
01:17.2,34,27,-61
01:17.2,34,24,-71
01:17.2,34,45,-68
01:17.2,34,26,-75
01:17.2,34,47,-63
01:17.4,34,53,-60
01:17.4,34,52,-59
01:17.4,34,55,-55
01:17.4,34,54,-61
01:17.4,34,51,-58
01:17.4,34,50,-67
01:17.4,34,39,-70
01:17.4,34,35,-51
01:17.4,34,56,-58
01:17.4,34,34,-55
01:17.4,34,37,-67
01:17.4,34,59,-56
01:17.4,34,36,-60
01:17.4,34,42,-79
01:17.4,34,44,-65
01:17.4,34,21,-69
01:17.4,34,60,-70
01:17.4,34,28,-66
01:17.4,34,27,-58
01:17.4,34,45,-67
01:17.4,34,23,-71
01:17.4,34,26,-72
01:17.4,34,25,-77
01:17.6,34,53,-61
01:17.6,34,52,-60
01:17.6,34,33,-66
01:17.6,34,54,-57
01:17.6,34,51,-56
01:17.6,34,50,-67
01:17.6,34,39,-70
01:17.6,34,38,-82
01:17.6,34,57,-71
01:17.6,34,56,-61
01:17.6,34,34,-57
01:17.6,34,37,-66
01:17.6,34,59,-57
01:17.6,34,58,-67
01:17.6,34,41,-62
01:17.6,34,44,-66
01:17.6,34,21,-73
01:17.6,34,60,-66
01:17.6,34,29,-65
01:17.6,34,46,-60
01:17.6,34,45,-67
01:17.6,34,23,-68
01:17.6,34,48,-57
01:17.8,34,53,-60
01:17.8,34,31,-58
01:17.8,34,52,-63
01:17.8,34,33,-60
01:17.8,34,51,-54
01:17.8,34,50,-68
01:17.8,34,34,-55
01:17.8,34,36,-59
01:17.8,34,58,-70
01:17.8,34,41,-63
01:17.8,34,22,-69
01:17.8,34,44,-65
01:17.8,34,21,-67
01:17.8,34,40,-63
01:17.8,34,49,-56
01:17.8,34,29,-66
01:17.8,34,24,-76
01:17.8,34,45,-67
01:17.8,34,26,-67
01:17.8,34,47,-66
01:17.8,34,25,-71
01:18.0,34,53,-60
01:18.0,34,31,-60
01:18.0,34,30,-58
01:18.0,34,52,-58
01:18.0,34,55,-55
01:18.0,34,33,-67
01:18.0,34,54,-58
01:18.0,34,51,-54
01:18.0,34,50,-66
01:18.0,34,38,-69
01:18.0,34,56,-59
01:18.0,34,34,-55
01:18.0,34,37,-68
01:18.0,34,59,-56
01:18.0,34,58,-69
01:18.0,34,42,-67
01:18.0,34,41,-62
01:18.0,34,22,-65
01:18.0,34,44,-64
01:18.0,34,21,-72
01:18.0,34,40,-63
01:18.0,34,28,-75
01:18.0,34,49,-54
01:18.0,34,46,-58
01:18.0,34,45,-66
01:18.0,34,47,-59
01:18.0,34,25,-71
01:18.2,34,31,-62
01:18.2,34,30,-58
01:18.2,34,52,-58
01:18.2,34,33,-65
01:18.2,34,32,-64
01:18.2,34,54,-58
01:18.2,34,51,-54
01:18.2,34,50,-64
01:18.2,34,35,-54
01:18.2,34,56,-60
01:18.2,34,34,-55
01:18.2,34,37,-66
01:18.2,34,58,-70
01:18.2,34,41,-61
01:18.2,34,22,-66
01:18.2,34,44,-65
01:18.2,34,21,-70
01:18.2,34,43,-65
01:18.2,34,28,-73
01:18.2,34,27,-58
01:18.2,34,49,-56
01:18.2,34,29,-80
01:18.2,34,24,-80
01:18.2,34,23,-64
01:18.2,34,48,-52
01:18.2,34,26,-69
01:18.2,34,47,-60
01:18.2,34,25,-67
01:18.4,34,30,-56
01:18.4,34,52,-57
01:18.4,34,55,-55
01:18.4,34,33,-64
01:18.4,34,54,-58
01:18.4,34,51,-55
01:18.4,34,50,-64
01:18.4,34,38,-69
01:18.4,34,57,-67
01:18.4,34,35,-54
01:18.4,34,56,-59
01:18.4,34,34,-55
01:18.4,34,37,-65
01:18.4,34,58,-70
01:18.4,34,41,-60
01:18.4,34,22,-65
01:18.4,34,21,-71
01:18.4,34,60,-67
01:18.4,34,40,-62
01:18.4,34,28,-70
01:18.4,34,27,-59
01:18.4,34,29,-68
01:18.4,34,46,-58
01:18.4,34,24,-71
01:18.4,34,45,-66
01:18.4,34,26,-76
01:18.6,34,53,-61
01:18.6,34,31,-62
01:18.6,34,30,-56
01:18.6,34,55,-55
01:18.6,34,32,-66
01:18.6,34,51,-55
01:18.6,34,50,-64
01:18.6,34,38,-67
01:18.6,34,57,-67
01:18.6,34,56,-59
01:18.6,34,34,-55
01:18.6,34,37,-65
01:18.6,34,59,-57
01:18.6,34,36,-61
01:18.6,34,41,-58
01:18.6,34,21,-77
01:18.6,34,43,-64
01:18.6,34,27,-59
01:18.6,34,24,-70
01:18.6,34,45,-67
01:18.6,34,23,-66
01:18.6,34,48,-53
01:18.6,34,26,-72
01:18.6,34,47,-60
01:18.6,34,25,-77
01:18.9,34,52,-58
01:18.9,34,33,-64
01:18.9,34,32,-66
01:18.9,34,54,-58
01:18.9,34,51,-55
01:18.9,34,57,-68
01:18.9,34,35,-54
01:18.9,34,56,-59
01:18.9,34,34,-55
01:18.9,34,37,-66
01:18.9,34,59,-56
01:18.9,34,36,-60
01:18.9,34,58,-69
01:18.9,34,42,-72
01:18.9,34,41,-60
01:18.9,34,22,-66
01:18.9,34,43,-63
01:18.9,34,27,-58
01:18.9,34,49,-56
01:18.9,34,29,-61
01:18.9,34,24,-73
01:18.9,34,45,-66
01:18.9,34,23,-65
01:18.9,34,26,-71
01:18.9,34,47,-61
01:19.1,34,30,-55
01:19.1,34,52,-58
01:19.1,34,55,-55
01:19.1,34,33,-63
01:19.1,34,32,-67
01:19.1,34,54,-58
01:19.1,34,50,-63
01:19.1,34,38,-72
01:19.1,34,57,-67
01:19.1,34,56,-60
