"board_id","block_id","reg_dt","major","minor","lc1","lc2","lc3","lc4","etc"
"K001","4","2021-06-28 16:02:29.784000","1","4","526","86","999","999",\N
"K001","4","2021-06-28 16:02:29.474000","1","4","126","88","999","999",\N
"K001","4","2021-06-28 16:02:29.164000","1","4","205","89","711","999",\N
"K001","4","2021-06-28 16:02:28.853000","1","4","322","89","98","999",\N
"K001","4","2021-06-28 16:02:28.571000","1","4","272","89","100","999",\N
"K001","4","2021-06-28 16:02:28.261000","1","4","721","90","0","999",\N
"K001","4","2021-06-28 16:02:27.944000","1","4","999","84","999","999",\N
"K001","4","2021-06-28 16:02:27.663000","1","4","999","85","999","999",\N
"K001","4","2021-06-28 16:02:27.324000","1","4","239","66","999","999",\N
"K001","4","2021-06-28 16:02:27.034000","1","4","53","0","325","971",\N
"K001","4","2021-06-28 16:02:26.715000","1","4","854","62","999","999",\N
"K001","4","2021-06-28 16:02:26.404000","1","4","999","73","999","999",\N
"K001","4","2021-06-28 16:02:26.104000","1","4","837","0","553","999",\N
"K001","4","2021-06-28 16:02:25.801000","1","4","73","0","216","896",\N
"K001","4","2021-06-28 16:02:25.514000","1","4","508","0","341","999",\N
"K001","4","2021-06-28 16:02:25.254000","1","4","999","74","999","999",\N
"K001","4","2021-06-28 16:02:25.054000","1","4","999","64","923","999",\N
"K001","4","2021-06-28 16:02:24.559000","1","4","118","0","238","984",\N
"K001","4","2021-06-28 16:02:24.264000","1","4","678","0","647","999",\N
"K001","4","2021-06-28 16:02:23.963000","1","4","999","77","999","999",\N
"K001","4","2021-06-28 16:02:23.654000","1","4","999","85","999","999",\N
"K001","4","2021-06-28 16:02:23.353000","1","4","999","87","557","999",\N
"K001","4","2021-06-28 16:02:23.051000","1","4","636","88","79","999",\N
"K001","4","2021-06-28 16:02:22.752000","1","4","511","90","51","999",\N
"K001","4","2021-06-28 16:02:22.424000","1","4","999","85","999","999",\N
"K001","4","2021-06-28 16:02:22.134000","1","4","999","86","999","999",\N
"K001","4","2021-06-28 16:02:21.824000","1","4","999","88","286","999",\N
"K001","4","2021-06-28 16:02:21.510000","1","4","999","89","53","999",\N
"K001","4","2021-06-28 16:02:21.213000","1","4","955","89","0","999",\N
"K001","4","2021-06-28 16:02:20.930000","1","4","764","89","548","999",\N
"K001","4","2021-06-28 16:02:20.604000","1","4","959","88","811","999",\N
"K001","4","2021-06-28 16:02:20.400000","1","4","999","87","972","999",\N
"K001","4","2021-06-28 16:02:20.061000","1","4","999","86","967","999",\N
"K001","4","2021-06-28 16:02:19.850000","1","4","999","85","848","999",\N
"K001","4","2021-06-28 16:02:19.371000","1","4","999","85","829","999",\N
"K001","4","2021-06-28 16:02:19.063000","1","4","999","85","797","999",\N
"K001","4","2021-06-28 16:02:18.773000","1","4","999","84","810","999",\N
"K001","4","2021-06-28 16:02:18.501000","1","4","999","81","845","999",\N
"K001","4","2021-06-28 16:02:18.458000","1","4","999","81","810","999",\N
"K001","4","2021-06-28 16:02:17.822000","1","4","999","82","758","999",\N
"K001","4","2021-06-28 16:02:17.522000","1","4","999","82","797","999",\N
"K001","4","2021-06-28 16:02:17.213000","1","4","999","82","977","999",\N
"K001","4","2021-06-28 16:02:16.911000","1","4","999","84","943","999",\N
"K001","4","2021-06-28 16:02:16.601000","1","4","999","84","890","999",\N
"K001","4","2021-06-28 16:02:16.310000","1","4","999","86","648","999",\N
"K001","4","2021-06-28 16:02:16.011000","1","4","999","86","554","999",\N
"K001","4","2021-06-28 16:02:15.693000","1","4","999","86","670","999",\N
"K001","4","2021-06-28 16:02:15.383000","1","4","999","86","752","999",\N
"K001","4","2021-06-28 16:02:15.082000","1","4","999","86","798","999",\N
"K001","4","2021-06-28 16:02:14.791000","1","4","999","86","774","999",\N
"K001","4","2021-06-28 16:02:14.480000","1","4","999","86","690","999",\N
"K001","4","2021-06-28 16:02:14.164000","1","4","999","86","654","999",\N
"K001","4","2021-06-28 16:02:13.864000","1","4","999","86","690","999",\N
"K001","4","2021-06-28 16:02:13.564000","1","4","999","87","580","999",\N
"K001","4","2021-06-28 16:02:13.253000","1","4","999","86","569","999",\N
"K001","4","2021-06-28 16:02:12.943000","1","4","999","87","571","999",\N
"K001","4","2021-06-28 16:02:12.651000","1","4","999","86","807","999",\N
"K001","4","2021-06-28 16:02:12.351000","1","4","999","86","906","999",\N
"K001","4","2021-06-28 16:02:12.023000","1","4","999","86","999","999",\N
"K001","4","2021-06-28 16:02:11.739000","1","4","999","86","800","999",\N
"K001","4","2021-06-28 16:02:11.431000","1","4","999","87","500","999",\N
"K001","4","2021-06-28 16:02:11.124000","1","4","999","87","431","999",\N
"K001","4","2021-06-28 16:02:10.814000","1","4","999","88","196","999",\N
"K001","4","2021-06-28 16:02:10.494000","1","4","999","87","270","999",\N
"K001","4","2021-06-28 16:02:10.204000","1","4","999","86","528","999",\N
"K001","4","2021-06-28 16:02:09.894000","1","4","999","86","786","999",\N
"K001","4","2021-06-28 16:02:09.594000","1","4","999","85","960","999",\N
"K001","4","2021-06-28 16:02:09.284000","1","4","999","83","875","999",\N
"K001","4","2021-06-28 16:02:08.984000","1","4","999","84","744","999",\N
"K001","4","2021-06-28 16:02:08.676000","1","4","999","85","642","999",\N
"K001","4","2021-06-28 16:02:08.374000","1","4","999","85","614","999",\N
"K001","4","2021-06-28 16:02:08.063000","1","4","999","85","610","999",\N
"K001","4","2021-06-28 16:02:07.783000","1","4","999","85","568","999",\N
"K001","4","2021-06-28 16:02:07.583000","1","4","999","85","558","999",\N
"K001","4","2021-06-28 16:02:07.281000","1","4","999","85","544","999",\N
"K001","4","2021-06-28 16:02:06.820000","1","4","999","85","611","999",\N
"K001","4","2021-06-28 16:02:06.521000","1","4","999","83","682","999",\N
"K001","4","2021-06-28 16:02:06.313000","1","4","999","82","658","999",\N
"K001","4","2021-06-28 16:02:05.895000","1","4","999","84","625","999",\N
"K001","4","2021-06-28 16:02:05.583000","1","4","999","85","627","999",\N
"K001","4","2021-06-28 16:02:05.303000","1","4","999","85","560","999",\N
"K001","4","2021-06-28 16:02:04.931000","1","4","999","84","583","999",\N
"K001","4","2021-06-28 16:02:04.618000","1","4","999","84","591","999",\N
"K001","4","2021-06-28 16:02:04.321000","1","4","999","84","608","999",\N
"K001","4","2021-06-28 16:02:04.021000","1","4","999","84","615","999",\N
"K001","4","2021-06-28 16:02:03.711000","1","4","999","83","585","999",\N
"K001","4","2021-06-28 16:02:03.411000","1","4","999","83","622","999",\N
"K001","4","2021-06-28 16:02:03.114000","1","4","999","84","596","999",\N
"K001","4","2021-06-28 16:02:02.744000","1","4","999","83","702","999",\N
"K001","4","2021-06-28 16:02:02.433000","1","4","999","85","642","999",\N
"K001","4","2021-06-28 16:02:02.154000","1","4","999","86","602","999",\N
"K001","4","2021-06-28 16:02:01.832000","1","4","999","85","615","999",\N
"K001","4","2021-06-28 16:02:01.524000","1","4","999","85","636","999",\N
