board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,2,29:17.4,1,2,59,696,999,0,\N
K001,3,29:17.1,1,3,109,101,0,0,\N
K001,2,29:17.1,1,2,65,649,999,0,\N
K001,3,29:16.7,1,3,108,96,0,0,\N
K001,2,29:16.7,1,2,0,709,999,58,\N
K001,3,29:16.5,1,3,104,95,0,0,\N
K001,2,29:16.5,1,2,53,728,999,0,\N
K001,3,29:16.2,1,3,102,95,0,0,\N
K001,2,29:16.2,1,2,60,725,999,0,\N
K001,3,29:15.8,1,3,103,101,0,0,\N
K001,2,29:15.8,1,2,65,722,999,0,\N
K001,3,29:15.5,1,3,104,101,0,0,\N
K001,2,29:15.5,1,2,68,660,999,0,\N
K001,3,29:15.2,1,3,104,101,0,0,\N
K001,2,29:15.2,1,2,69,663,999,0,\N
K001,3,29:14.9,1,3,106,104,0,0,\N
K001,2,29:14.9,1,2,73,571,999,0,\N
K001,3,29:14.6,1,3,118,112,0,0,\N
K001,2,29:14.6,1,2,80,510,999,0,\N
K001,3,29:14.3,1,3,110,110,0,0,\N
K001,2,29:14.3,1,2,83,511,999,0,\N
K001,3,29:14.0,1,3,110,111,0,0,\N
K001,2,29:14.0,1,2,86,498,999,56,\N
K001,3,29:13.7,1,3,97,102,0,0,\N
K001,2,29:13.7,1,2,85,545,999,57,\N
K001,3,29:13.4,1,3,93,98,0,0,\N
K001,2,29:13.4,1,2,85,571,999,59,\N
K001,3,29:13.1,1,3,92,96,0,0,\N
K001,2,29:13.1,1,2,85,570,999,59,\N
K001,3,29:12.8,1,3,102,103,0,0,\N
K001,2,29:12.8,1,2,85,521,999,53,\N
K001,3,29:12.5,1,3,117,117,0,0,\N
K001,2,29:12.5,1,2,84,462,999,0,\N
K001,3,29:12.2,1,3,107,107,0,0,\N
K001,2,29:12.2,1,2,84,493,999,0,\N
K001,3,29:11.8,1,3,113,110,0,0,\N
K001,2,29:11.8,1,2,85,483,999,0,\N
K001,3,29:11.5,1,3,110,107,0,0,\N
K001,2,29:11.5,1,2,78,528,999,0,\N
K001,3,29:11.2,1,3,115,109,0,0,\N
K001,2,29:11.2,1,2,69,557,999,0,\N
K001,3,29:10.9,1,3,106,100,0,0,\N
K001,2,29:10.9,1,2,68,603,999,0,\N
K001,3,29:10.6,1,3,95,92,0,0,\N
K001,2,29:10.6,1,2,72,640,999,0,\N
K001,3,29:10.4,1,3,105,96,0,0,\N
K001,2,29:10.4,1,2,63,627,999,0,\N
K001,3,29:09.9,1,3,93,87,0,0,\N
K001,2,29:09.9,1,2,71,649,999,0,\N
K001,3,29:09.6,1,3,80,82,0,0,\N
K001,2,29:09.6,1,2,85,653,999,57,\N
K001,3,29:09.3,1,3,74,75,0,0,\N
K001,2,29:09.3,1,2,91,623,999,81,\N
K001,3,29:09.0,1,3,86,86,0,0,\N
K001,2,29:09.0,1,2,82,656,999,0,\N
K001,3,29:08.6,1,3,98,95,0,0,\N
K001,2,29:08.6,1,2,73,629,999,0,\N
K001,3,29:08.3,1,3,100,96,0,0,\N
K001,2,29:08.3,1,2,71,619,999,0,\N
K001,3,29:08.0,1,3,100,97,0,0,\N
K001,2,29:08.0,1,2,73,608,999,0,\N
