board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,1,33:56.3,1,1,64,77,0,159,\N
K001,4,33:55.9,1,4,999,416,72,310,\N
K001,1,33:55.9,1,1,60,72,0,146,\N
K001,4,33:55.6,1,4,999,458,72,277,\N
K001,1,33:55.6,1,1,59,71,0,147,\N
K001,4,33:55.3,1,4,999,418,72,263,\N
K001,1,33:55.3,1,1,61,73,0,154,\N
K001,4,33:55.0,1,4,999,403,72,245,\N
K001,1,33:55.0,1,1,62,75,0,166,\N
K001,4,33:54.7,1,4,999,389,72,202,\N
K001,1,33:54.7,1,1,64,80,53,200,\N
K001,4,33:54.4,1,4,999,345,73,174,\N
K001,1,33:54.4,1,1,67,82,56,214,\N
K001,4,33:54.1,1,4,999,340,73,173,\N
K001,1,33:54.1,1,1,67,83,55,209,\N
K001,4,33:53.7,1,4,999,345,73,158,\N
K001,1,33:53.7,1,1,68,85,66,225,\N
K001,4,33:53.5,1,4,999,332,73,148,\N
K001,1,33:53.5,1,1,68,85,68,237,\N
K001,4,33:53.1,1,4,999,343,73,178,\N
K001,1,33:53.1,1,1,65,83,61,214,\N
K001,4,33:52.8,1,4,999,334,72,223,\N
K001,1,33:52.8,1,1,63,79,0,185,\N
K001,4,33:52.5,1,4,999,354,72,285,\N
K001,1,33:52.5,1,1,60,74,0,151,\N
K001,4,33:52.2,1,4,999,303,72,320,\N
K001,1,33:52.2,1,1,60,71,0,140,\N
K001,4,33:51.8,1,4,999,271,72,333,\N
K001,1,33:51.8,1,1,57,69,0,124,\N
K001,4,33:51.5,1,4,999,238,72,274,\N
K001,1,33:51.5,1,1,65,77,0,160,\N
K001,4,33:51.2,1,4,999,175,72,242,\N
K001,1,33:51.2,1,1,70,82,0,182,\N
K001,4,33:50.9,1,4,999,159,73,208,\N
K001,1,33:50.9,1,1,72,85,0,198,\N
K001,4,33:50.6,1,4,999,122,73,206,\N
K001,1,33:50.6,1,1,73,86,0,202,\N
K001,4,33:50.3,1,4,999,110,73,200,\N
K001,1,33:50.3,1,1,75,87,0,207,\N
K001,4,33:50.0,1,4,999,160,73,190,\N
K001,1,33:50.0,1,1,73,86,0,210,\N
K001,4,33:49.7,1,4,999,217,73,185,\N
K001,1,33:49.7,1,1,70,85,51,214,\N
K001,4,33:49.4,1,4,999,270,73,212,\N
K001,1,33:49.4,1,1,67,82,0,195,\N
K001,4,33:49.1,1,4,999,376,72,246,\N
K001,1,33:49.1,1,1,63,78,0,170,\N
K001,4,33:48.8,1,4,999,407,72,268,\N
K001,1,33:48.8,1,1,63,76,0,160,\N
K001,4,33:48.4,1,4,999,422,72,239,\N
K001,1,33:48.4,1,1,61,77,0,171,\N
K001,4,33:48.1,1,4,999,385,72,246,\N
K001,1,33:48.1,1,1,63,77,0,166,\N
K001,4,33:47.8,1,4,999,356,71,339,\N
K001,1,33:47.8,1,1,62,77,0,158,\N
K001,4,33:47.5,1,4,999,398,71,344,\N
K001,1,33:47.5,1,1,61,76,0,155,\N
K001,4,33:47.2,1,4,999,519,71,306,\N
K001,1,33:47.2,1,1,59,74,0,151,\N
K001,4,33:46.9,1,4,999,553,70,322,\N
K001,1,33:46.9,1,1,59,74,0,148,\N
K001,4,33:46.6,1,4,999,373,71,307,\N
K001,1,33:46.6,1,1,65,81,0,182,\N
K001,4,33:46.3,1,4,999,81,72,132,\N
K001,1,33:46.3,1,1,79,90,0,257,\N
K001,4,33:46.0,1,4,999,0,73,127,\N
K001,1,33:46.0,1,1,80,91,0,262,\N
K001,4,33:45.7,1,4,999,0,73,141,\N
K001,1,33:45.7,1,1,86,94,0,261,\N
K001,4,33:45.4,1,4,999,91,74,124,\N
K001,1,33:45.4,1,1,99,98,0,273,\N
K001,4,33:45.0,1,4,999,106,74,89,\N
K001,1,33:45.0,1,1,115,104,0,306,\N
K001,4,33:44.7,1,4,999,102,74,0,\N
K001,1,33:44.7,1,1,134,106,0,385,\N
K001,4,33:44.4,1,4,999,0,73,0,\N
K001,1,33:44.4,1,1,120,101,57,382,\N
K001,4,33:44.1,1,4,999,0,73,52,\N
K001,1,33:44.1,1,1,105,99,61,350,\N
K001,4,33:43.8,1,4,999,67,73,69,\N
K001,1,33:43.8,1,1,95,98,66,326,\N
K001,4,33:43.5,1,4,999,196,73,147,\N
K001,1,33:43.5,1,1,75,92,67,266,\N
K001,4,33:43.2,1,4,999,285,73,199,\N
K001,1,33:43.2,1,1,68,87,54,221,\N
K001,4,33:42.8,1,4,999,202,73,155,\N
K001,1,33:42.8,1,1,74,93,62,260,\N
K001,4,33:42.6,1,4,999,116,73,231,\N
K001,1,33:42.6,1,1,75,91,0,230,\N
K001,4,33:42.2,1,4,999,0,73,377,\N
K001,1,33:42.2,1,1,74,92,0,210,\N
K001,4,33:41.9,1,4,999,174,73,532,\N
K001,1,33:41.9,1,1,52,65,0,123,\N
K001,4,33:41.6,1,4,999,772,68,752,\N
K001,4,33:41.3,1,4,999,519,69,587,\N
K001,1,33:41.3,1,1,0,60,0,60,\N
K001,4,33:40.9,1,4,999,70,73,466,\N
K001,1,33:40.9,1,1,63,88,0,198,\N
K001,4,33:40.6,1,4,999,107,73,322,\N
K001,1,33:40.6,1,1,82,105,0,308,\N
K001,4,33:40.3,1,4,999,0,73,326,\N
K001,1,33:40.3,1,1,82,104,0,293,\N
K001,4,33:40.0,1,4,999,65,72,320,\N
K001,1,33:40.0,1,1,74,95,0,228,\N
K001,4,33:39.7,1,4,999,61,72,354,\N
K001,1,33:39.7,1,1,67,86,0,186,\N
K001,4,33:39.4,1,4,999,63,73,255,\N
K001,1,33:39.4,1,1,70,88,0,199,\N
K001,4,33:39.1,1,4,999,0,73,230,\N
K001,1,33:39.1,1,1,71,90,0,218,\N
K001,4,33:38.8,1,4,999,0,74,190,\N
K001,1,33:38.8,1,1,76,98,0,254,\N
K001,4,33:38.5,1,4,999,51,74,177,\N
K001,1,33:38.5,1,1,80,100,0,265,\N
K001,4,33:38.2,1,4,999,0,74,205,\N
K001,1,33:38.2,1,1,78,97,0,242,\N
K001,4,33:37.9,1,4,999,0,73,132,\N
K001,1,33:37.9,1,1,89,101,0,301,\N
K001,4,33:37.6,1,4,999,0,73,104,\N
K001,1,33:37.6,1,1,92,102,55,321,\N
K001,4,33:37.3,1,4,999,98,73,107,\N
K001,1,33:37.3,1,1,87,101,66,315,\N
K001,4,33:37.0,1,4,999,163,73,176,\N
K001,1,33:37.0,1,1,73,95,64,262,\N
K001,4,33:36.7,1,4,999,224,73,241,\N
K001,1,33:36.7,1,1,67,88,0,211,\N
K001,4,33:36.4,1,4,999,268,72,305,\N
K001,1,33:36.4,1,1,63,85,0,182,\N
K001,4,33:36.0,1,4,999,286,72,319,\N
K001,1,33:36.0,1,1,62,84,0,176,\N
K001,4,33:35.7,1,4,999,304,72,329,\N
K001,1,33:35.7,1,1,60,83,0,170,\N
K001,4,33:35.4,1,4,999,351,72,293,\N
K001,1,33:35.4,1,1,60,82,0,175,\N
K001,4,33:35.1,1,4,999,308,72,229,\N
K001,1,33:35.1,1,1,63,88,53,204,\N
K001,4,33:34.8,1,4,999,341,72,206,\N
K001,1,33:34.8,1,1,62,88,63,218,\N
K001,4,33:34.4,1,4,999,377,72,188,\N
K001,1,33:34.4,1,1,61,88,73,230,\N
K001,4,33:34.2,1,4,999,374,72,253,\N
K001,1,33:34.2,1,1,60,84,52,188,\N
K001,4,33:33.8,1,4,999,325,72,276,\N
K001,1,33:33.8,1,1,61,84,0,181,\N
K001,4,33:33.5,1,4,999,233,72,303,\N
K001,1,33:33.5,1,1,63,86,0,183,\N
K001,4,33:33.2,1,4,999,117,72,309,\N
K001,1,33:33.2,1,1,66,89,0,195,\N
K001,4,33:32.9,1,4,999,72,72,272,\N
K001,1,33:32.9,1,1,67,91,0,206,\N
K001,4,33:32.6,1,4,999,118,72,238,\N
K001,1,33:32.6,1,1,68,92,0,215,\N
K001,4,33:32.3,1,4,999,202,72,252,\N
K001,1,33:32.3,1,1,64,89,0,203,\N
K001,4,33:32.0,1,4,999,115,72,216,\N
K001,1,33:32.0,1,1,67,93,59,227,\N
K001,4,33:31.7,1,4,999,0,72,224,\N
K001,1,33:31.7,1,1,73,98,55,238,\N
K001,4,33:31.4,1,4,999,371,72,184,\N
K001,1,33:31.4,1,1,70,90,71,230,\N
K001,4,33:31.1,1,4,999,976,72,63,\N
K001,1,33:31.1,1,1,0,64,171,247,\N
K001,4,33:30.7,1,4,999,944,72,0,\N
K001,1,33:30.7,1,1,0,60,165,229,\N
K001,4,33:30.4,1,4,999,658,71,304,\N
K001,1,33:30.4,1,1,0,0,108,123,\N
K001,4,33:30.1,1,4,999,271,71,452,\N
K001,1,33:30.1,1,1,0,0,56,75,\N
K001,4,33:29.8,1,4,999,78,72,382,\N
K001,1,33:29.8,1,1,0,0,57,80,\N
K001,4,33:29.5,1,4,999,65,72,352,\N
K001,1,33:29.5,1,1,0,0,55,77,\N
K001,4,33:29.2,1,4,999,52,72,309,\N
K001,1,33:29.2,1,1,0,0,66,90,\N
K001,4,33:29.0,1,4,999,0,72,296,\N
K001,1,33:29.0,1,1,0,0,70,97,\N
K001,4,33:28.7,1,4,999,0,72,288,\N
K001,1,33:28.7,1,1,0,0,71,101,\N
K001,4,33:28.5,1,4,999,117,72,313,\N
K001,1,33:28.5,1,1,0,0,73,101,\N
K001,4,33:28.1,1,4,999,160,72,342,\N
K001,1,33:28.1,1,1,0,0,64,86,\N
K001,4,33:27.8,1,4,999,200,72,324,\N
K001,1,33:27.8,1,1,0,0,69,92,\N
K001,4,33:27.4,1,4,999,194,72,299,\N
K001,1,33:27.4,1,1,0,0,81,109,\N
K001,4,33:27.1,1,4,999,181,72,321,\N
K001,1,33:27.1,1,1,0,0,73,98,\N
K001,4,33:26.8,1,4,999,151,72,329,\N
K001,1,33:26.8,1,1,0,0,72,97,\N
K001,4,33:26.5,1,4,999,138,72,363,\N
K001,1,33:26.5,1,1,0,0,61,83,\N
K001,4,33:26.2,1,4,999,65,72,376,\N
K001,1,33:26.2,1,1,0,0,51,70,\N
K001,4,33:26.0,1,4,999,0,72,387,\N
K001,1,33:26.0,1,1,0,0,0,64,\N
K001,4,33:25.8,1,4,999,63,72,396,\N
K001,1,33:25.8,1,1,0,0,0,61,\N
K001,4,33:25.2,1,4,999,99,72,393,\N
K001,1,33:25.2,1,1,0,0,0,63,\N
K001,4,33:24.9,1,4,999,135,72,378,\N
K001,1,33:24.9,1,1,0,0,53,72,\N
K001,4,33:24.6,1,4,999,195,72,345,\N
K001,1,33:24.6,1,1,0,0,70,94,\N
K001,4,33:24.3,1,4,999,219,72,350,\N
K001,1,33:24.3,1,1,0,0,71,93,\N
K001,4,33:24.0,1,4,999,228,72,369,\N
K001,1,33:24.0,1,1,0,0,64,86,\N
K001,4,33:23.7,1,4,999,248,72,377,\N
K001,1,33:23.7,1,1,0,0,61,81,\N
K001,4,33:23.3,1,4,999,244,72,379,\N
K001,1,33:23.3,1,1,0,0,61,82,\N
K001,4,33:23.0,1,4,999,172,72,394,\N
K001,1,33:23.0,1,1,0,0,56,78,\N
K001,4,33:22.7,1,4,999,129,72,408,\N
K001,1,33:22.7,1,1,0,0,52,74,\N
K001,4,33:22.4,1,4,999,95,72,439,\N
K001,1,33:22.4,1,1,0,0,0,62,\N
K001,4,33:22.1,1,4,999,135,72,545,\N
K001,4,33:21.8,1,4,999,167,71,558,\N
K001,4,33:21.5,1,4,999,258,71,533,\N
K001,4,33:21.2,1,4,999,150,72,454,\N
K001,4,33:20.9,1,4,999,0,72,418,\N
K001,1,33:20.9,1,1,0,0,0,52,\N
K001,4,33:20.6,1,4,999,0,72,326,\N
K001,1,33:20.6,1,1,0,0,54,86,\N
K001,4,33:20.3,1,4,999,0,72,316,\N
K001,1,33:20.3,1,1,0,0,64,98,\N
K001,4,33:20.0,1,4,999,153,72,436,\N
K001,1,33:20.0,1,1,0,0,0,77,\N
K001,4,33:19.7,1,4,999,283,72,481,\N
K001,4,33:19.4,1,4,999,440,71,521,\N
K001,4,33:19.1,1,4,999,562,70,602,\N
K001,4,33:18.7,1,4,999,297,70,710,\N
K001,4,33:18.4,1,4,999,303,71,624,\N
K001,4,33:18.1,1,4,999,326,71,447,\N
K001,1,33:18.1,1,1,0,0,0,68,\N
K001,4,33:17.8,1,4,999,212,71,511,\N
K001,1,33:17.8,1,1,0,0,0,54,\N
K001,4,33:17.5,1,4,999,411,71,673,\N
K001,4,33:17.2,1,4,999,578,70,723,\N
K001,4,33:16.9,1,4,999,426,69,836,\N
K001,4,33:16.6,1,4,999,374,70,830,\N
K001,4,33:16.2,1,4,999,675,69,756,\N
K001,4,33:15.9,1,4,999,686,70,745,\N
K001,4,33:15.6,1,4,999,725,69,835,\N
K001,4,33:15.3,1,4,999,896,65,999,\N
K001,4,33:15.0,1,4,999,999,58,999,\N
K001,4,33:14.7,1,4,999,831,0,999,\N
K001,4,33:14.4,1,4,999,631,0,999,\N
K001,4,33:14.1,1,4,999,417,64,969,\N
K001,4,33:13.7,1,4,999,219,68,464,\N
K001,4,33:13.4,1,4,999,54,70,163,\N
K001,1,33:13.4,1,1,0,0,93,105,\N
K001,4,33:13.1,1,4,999,0,70,172,\N
K001,1,33:13.1,1,1,0,0,82,91,\N
K001,4,33:12.8,1,4,999,143,69,208,\N
K001,1,33:12.8,1,1,0,0,111,122,\N
K001,4,33:12.5,1,4,999,315,69,239,\N
K001,1,33:12.5,1,1,0,0,109,114,\N
K001,4,33:12.2,1,4,999,474,68,288,\N
K001,1,33:12.2,1,1,0,0,72,77,\N
K001,4,33:11.9,1,4,999,492,68,115,\N
K001,1,33:11.9,1,1,0,0,70,81,\N
K001,4,33:11.6,1,4,999,366,68,111,\N
K001,1,33:11.6,1,1,0,0,65,77,\N
K001,4,33:11.3,1,4,999,109,70,88,\N
K001,1,33:11.3,1,1,0,0,72,105,\N
K001,4,33:10.9,1,4,999,105,72,0,\N
K001,1,33:10.9,1,1,0,0,89,124,\N
K001,4,33:10.6,1,4,999,82,70,100,\N
K001,1,33:10.6,1,1,0,0,72,83,\N
K001,4,33:10.3,1,4,999,111,69,63,\N
K001,1,33:10.3,1,1,0,0,86,102,\N
K001,4,33:10.0,1,4,999,0,70,0,\N
K001,1,33:10.0,1,1,0,0,149,182,\N
K001,4,33:09.8,1,4,999,94,71,0,\N
K001,1,33:09.8,1,1,0,51,127,184,\N
K001,4,33:09.4,1,4,999,59,70,143,\N
K001,1,33:09.4,1,1,0,0,82,112,\N
K001,4,33:09.1,1,4,999,105,72,92,\N
K001,1,33:09.1,1,1,0,0,92,117,\N
K001,4,33:08.8,1,4,999,105,71,212,\N
K001,1,33:08.8,1,1,0,0,78,68,\N
K001,4,33:08.5,1,4,999,117,72,632,\N
K001,4,33:08.2,1,4,999,118,72,663,\N
K001,4,33:07.8,1,4,999,119,72,280,\N
K001,4,33:07.5,1,4,999,124,72,152,\N
K001,4,33:07.2,1,4,999,344,71,479,\N
K001,4,33:06.9,1,4,999,999,68,103,\N
K001,1,33:06.9,1,1,0,0,64,114,\N
K001,4,33:06.6,1,4,999,999,70,184,\N
K001,1,33:06.6,1,1,0,60,98,165,\N
K001,4,33:06.3,1,4,999,718,70,488,\N
K001,1,33:06.3,1,1,0,0,65,101,\N
K001,4,33:06.0,1,4,999,751,65,916,\N
K001,4,33:05.7,1,4,999,944,70,497,\N
K001,1,33:05.7,1,1,0,0,69,105,\N
K001,4,33:05.4,1,4,999,999,70,383,\N
K001,1,33:05.4,1,1,0,52,100,141,\N
K001,4,33:05.0,1,4,999,999,68,692,\N
K001,1,33:05.0,1,1,0,0,64,90,\N
K001,4,33:04.7,1,4,999,854,53,999,\N
K001,4,33:04.4,1,4,999,999,53,999,\N
K001,4,33:04.1,1,4,999,999,62,778,\N
K001,4,33:03.8,1,4,999,999,67,860,\N
K001,1,33:03.8,1,1,0,0,0,57,\N
K001,4,33:03.5,1,4,999,999,63,955,\N
K001,4,33:03.2,1,4,999,999,63,999,\N
K001,4,33:02.9,1,4,999,999,51,999,\N
K001,4,33:02.6,1,4,999,999,0,999,\N
K001,4,33:02.3,1,4,999,999,0,999,\N
K001,4,33:02.1,1,4,999,999,0,999,\N
K001,4,33:01.6,1,4,999,999,0,999,\N
K001,4,33:01.3,1,4,999,999,0,999,\N
K001,4,33:00.9,1,4,999,999,0,999,\N
K001,4,33:00.6,1,4,999,879,51,999,\N
K001,4,33:00.3,1,4,999,611,62,999,\N
K001,4,33:00.0,1,4,999,600,67,896,\N
K001,1,33:00.0,1,1,0,0,62,81,\N
K001,4,32:59.7,1,4,999,720,64,903,\N
K001,1,32:59.7,1,1,0,0,0,59,\N
K001,4,32:59.4,1,4,999,999,62,865,\N
K001,4,32:59.1,1,4,999,999,62,765,\N
K001,4,32:58.8,1,4,999,999,66,787,\N
K001,1,32:58.8,1,1,0,0,0,69,\N
K001,4,32:58.5,1,4,999,999,63,821,\N
K001,4,32:58.2,1,4,999,999,65,741,\N
K001,4,32:57.9,1,4,999,999,63,936,\N
K001,4,32:57.6,1,4,999,808,58,999,\N
K001,4,32:57.3,1,4,999,776,57,999,\N
K001,4,32:57.0,1,4,999,999,0,999,\N
K001,4,32:56.7,1,4,999,999,0,999,\N
K001,4,32:56.3,1,4,999,999,67,556,\N
K001,1,32:56.3,1,1,0,0,0,55,\N
K001,4,32:56.0,1,4,999,999,68,480,\N
K001,1,32:56.0,1,1,0,0,61,84,\N
K001,4,32:55.7,1,4,999,999,66,631,\N
K001,1,32:55.7,1,1,0,0,0,61,\N
K001,4,32:55.4,1,4,999,802,69,664,\N
K001,1,32:55.4,1,1,0,0,81,103,\N
K001,4,32:55.1,1,4,999,670,68,775,\N
K001,1,32:55.1,1,1,0,0,65,85,\N
K001,4,32:54.8,1,4,999,940,68,646,\N
K001,1,32:54.8,1,1,0,0,77,109,\N
K001,4,32:54.5,1,4,999,999,63,681,\N
K001,1,32:54.5,1,1,0,0,0,56,\N
K001,4,32:54.5,1,4,999,999,64,733,\N
K001,4,32:54.2,1,4,999,999,0,920,\N
K001,4,32:53.6,1,4,999,999,68,246,\N
K001,1,32:53.6,1,1,0,0,63,96,\N
K001,4,32:53.2,1,4,999,999,64,679,\N
K001,1,32:53.2,1,1,0,0,0,64,\N
K001,4,32:52.9,1,4,999,999,67,603,\N
K001,1,32:52.9,1,1,0,0,67,88,\N
K001,4,32:52.6,1,4,999,999,67,722,\N
K001,4,32:52.3,1,4,999,0,69,829,\N
K001,4,32:52.0,1,4,999,62,71,986,\N
K001,4,32:51.7,1,4,999,51,69,470,\N
K001,4,32:51.4,1,4,999,119,72,224,\N
K001,4,32:51.1,1,4,999,121,73,292,\N
K001,4,32:50.8,1,4,999,75,71,773,\N
K001,4,32:50.5,1,4,999,0,67,999,\N
K001,4,32:50.2,1,4,999,0,68,999,\N
K001,4,32:49.9,1,4,999,113,72,889,\N
K001,4,32:49.6,1,4,999,120,73,680,\N
K001,4,32:49.3,1,4,999,308,0,999,\N
K001,4,32:49.0,1,4,999,0,67,999,\N
K001,4,32:48.7,1,4,999,0,67,999,\N
K001,4,32:48.3,1,4,999,310,70,610,\N
K001,4,32:48.0,1,4,999,452,68,768,\N
K001,4,32:47.7,1,4,999,278,68,725,\N
K001,4,32:47.4,1,4,999,0,70,591,\N
K001,4,32:47.1,1,4,999,0,71,387,\N
K001,4,32:46.8,1,4,999,0,72,140,\N
K001,4,32:46.5,1,4,999,177,71,149,\N
K001,4,32:46.2,1,4,999,229,71,171,\N
K001,4,32:45.8,1,4,999,345,71,144,\N
K001,4,32:45.5,1,4,999,331,71,116,\N
K001,4,32:45.2,1,4,999,353,71,154,\N
K001,4,32:44.9,1,4,999,320,71,168,\N
K001,4,32:44.6,1,4,999,288,71,202,\N
