board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,4,38:04.1,1,4,0,0,209,0,\N
K001,3,38:04.1,1,3,236,0,459,999,\N
K001,4,38:03.8,1,4,0,0,259,0,\N
K001,3,38:03.8,1,3,457,0,359,999,\N
K001,4,38:03.5,1,4,0,62,354,0,\N
K001,3,38:03.5,1,3,302,0,325,999,\N
K001,4,38:03.2,1,4,0,0,296,0,\N
K001,3,38:03.2,1,3,344,0,447,999,\N
K001,4,38:03.0,1,4,0,0,273,0,\N
K001,3,38:03.0,1,3,396,0,430,999,\N
K001,4,38:02.5,1,4,0,0,264,0,\N
K001,3,38:02.5,1,3,379,0,451,999,\N
K001,4,38:02.2,1,4,0,0,276,0,\N
K001,3,38:02.2,1,3,334,0,432,999,\N
K001,4,38:02.0,1,4,0,0,284,0,\N
K001,3,38:02.0,1,3,291,0,417,999,\N
K001,4,38:01.6,1,4,0,0,275,0,\N
K001,3,38:01.6,1,3,382,0,383,999,\N
K001,4,38:01.3,1,4,0,0,277,0,\N
K001,3,38:01.3,1,3,457,0,358,999,\N
K001,4,38:01.0,1,4,0,51,301,0,\N
K001,3,38:01.0,1,3,403,0,262,999,\N
K001,4,38:00.6,1,4,0,59,322,0,\N
K001,3,38:00.6,1,3,395,0,217,999,\N
K001,4,38:00.3,1,4,0,67,358,0,\N
K001,3,38:00.3,1,3,460,0,171,999,\N
K001,4,38:00.0,1,4,0,72,325,0,\N
K001,3,38:00.0,1,3,533,0,261,999,\N
K001,4,37:59.8,1,4,0,73,284,0,\N
K001,3,37:59.8,1,3,566,0,350,999,\N
K001,4,37:59.7,1,4,0,69,240,0,\N
K001,3,37:59.7,1,3,768,0,482,999,\N
K001,4,37:59.5,1,4,0,68,231,0,\N
K001,3,37:59.5,1,3,731,0,496,999,\N
K001,4,37:58.8,1,4,0,63,217,0,\N
K001,3,37:58.8,1,3,425,0,636,999,\N
K001,4,37:58.4,1,4,0,0,143,0,\N
K001,3,37:58.4,1,3,326,0,999,999,\N
K001,4,37:58.1,1,4,0,0,106,0,\N
K001,3,37:58.1,1,3,336,0,999,999,\N
K001,4,37:57.8,1,4,0,0,151,0,\N
K001,3,37:57.8,1,3,850,0,556,999,\N
K001,4,37:57.5,1,4,0,0,141,0,\N
K001,3,37:57.5,1,3,999,0,443,999,\N
K001,4,37:57.2,1,4,0,0,94,0,\N
K001,3,37:57.2,1,3,999,0,572,999,\N
K001,4,37:56.9,1,4,0,0,86,0,\N
K001,3,37:56.9,1,3,999,0,606,999,\N
K001,4,37:56.5,1,4,0,0,98,0,\N
K001,3,37:56.5,1,3,999,0,529,999,\N
K001,4,37:56.2,1,4,0,0,96,0,\N
K001,3,37:56.2,1,3,999,0,528,999,\N
K001,4,37:55.9,1,4,0,0,91,0,\N
K001,3,37:55.9,1,3,999,0,546,999,\N
K001,4,37:55.6,1,4,0,0,95,0,\N
K001,3,37:55.6,1,3,999,0,550,999,\N
K001,4,37:55.3,1,4,0,0,86,0,\N
K001,3,37:55.3,1,3,999,0,584,999,\N
K001,4,37:55.0,1,4,0,0,87,0,\N
K001,3,37:55.0,1,3,999,0,640,999,\N
K001,4,37:54.7,1,4,0,0,74,0,\N
K001,3,37:54.7,1,3,999,0,686,999,\N
K001,4,37:54.4,1,4,0,0,94,0,\N
K001,3,37:54.4,1,3,991,0,626,999,\N
K001,4,37:54.1,1,4,0,0,128,0,\N
K001,3,37:54.1,1,3,999,0,537,999,\N
K001,4,37:53.8,1,4,0,0,101,0,\N
K001,3,37:53.8,1,3,959,0,583,999,\N
K001,4,37:53.4,1,4,0,0,100,0,\N
K001,3,37:53.4,1,3,880,0,581,999,\N
K001,4,37:53.1,1,4,0,0,153,0,\N
K001,3,37:53.1,1,3,999,0,405,999,\N
K001,4,37:52.8,1,4,0,0,86,0,\N
K001,3,37:52.8,1,3,999,0,485,999,\N
K001,4,37:52.5,1,4,0,0,87,0,\N
K001,3,37:52.5,1,3,999,0,469,999,\N
K001,4,37:52.2,1,4,0,0,90,0,\N
K001,3,37:52.2,1,3,999,0,621,999,\N
K001,4,37:51.9,1,4,0,0,94,0,\N
K001,3,37:51.9,1,3,999,0,642,999,\N
K001,4,37:51.6,1,4,0,0,124,0,\N
K001,3,37:51.6,1,3,931,0,670,999,\N
K001,4,37:51.3,1,4,0,0,201,0,\N
K001,3,37:51.3,1,3,847,0,555,999,\N
K001,4,37:51.0,1,4,0,54,275,0,\N
K001,3,37:51.0,1,3,830,0,406,999,\N
K001,4,37:50.8,1,4,0,60,303,0,\N
K001,3,37:50.8,1,3,631,0,379,999,\N
K001,4,37:50.3,1,4,0,62,254,0,\N
K001,3,37:50.3,1,3,761,0,511,999,\N
K001,4,37:50.0,1,4,0,0,119,0,\N
K001,3,37:50.0,1,3,561,0,999,999,\N
K001,4,37:49.8,1,4,0,0,132,0,\N
K001,3,37:49.8,1,3,861,0,989,999,\N
K001,4,37:49.4,1,4,0,70,246,0,\N
K001,3,37:49.4,1,3,999,0,536,999,\N
K001,4,37:49.1,1,4,0,56,172,0,\N
K001,3,37:49.1,1,3,923,0,876,999,\N
K001,4,37:48.8,1,4,0,0,93,0,\N
K001,3,37:48.8,1,3,847,0,999,999,\N
K001,4,37:48.5,1,4,0,0,107,0,\N
K001,3,37:48.5,1,3,833,0,594,999,\N
K001,4,37:48.2,1,4,0,0,63,0,\N
K001,3,37:48.2,1,3,332,0,924,999,\N
K001,3,37:47.9,1,3,188,0,940,999,\N
K001,3,37:47.6,1,3,236,0,700,999,\N
K001,3,37:47.2,1,3,659,0,608,999,\N
K001,3,37:46.9,1,3,961,0,684,999,\N
K001,3,37:46.6,1,3,540,0,999,999,\N
K001,3,37:46.3,1,3,59,0,999,999,\N
K001,3,37:46.0,1,3,166,0,999,999,\N
K001,3,37:45.7,1,3,461,60,999,999,\N
K001,3,37:45.4,1,3,631,85,999,999,\N
K001,4,37:45.0,1,4,0,0,56,0,\N
K001,3,37:45.0,1,3,722,68,999,999,\N
K001,4,37:44.7,1,4,0,0,129,0,\N
K001,3,37:44.7,1,3,582,0,999,999,\N
K001,4,37:44.4,1,4,0,62,247,0,\N
K001,3,37:44.4,1,3,757,0,999,999,\N
K001,4,37:44.1,1,4,0,169,923,0,\N
K001,3,37:44.1,1,3,999,0,0,999,\N
K001,4,37:43.8,1,4,0,158,999,0,\N
K001,3,37:43.8,1,3,999,53,88,999,\N
K001,4,37:43.5,1,4,0,62,86,0,\N
K001,3,37:43.5,1,3,108,51,999,999,\N
K001,4,37:43.2,1,4,0,58,222,0,\N
K001,3,37:43.2,1,3,58,0,887,999,\N
K001,4,37:42.9,1,4,0,455,758,0,\N
K001,3,37:42.9,1,3,999,0,81,999,\N
K001,4,37:42.6,1,4,0,376,534,57,\N
K001,3,37:42.6,1,3,999,0,73,999,\N
K001,4,37:42.2,1,4,54,0,577,0,\N
K001,3,37:42.2,1,3,105,51,182,999,\N
K001,3,37:41.9,1,3,999,0,562,999,\N
K001,3,37:41.6,1,3,999,0,531,999,\N
K001,3,37:41.3,1,3,999,0,528,999,\N
K001,3,37:41.0,1,3,999,0,427,999,\N
