board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc
K001,2,2021/06/28 14:48,1,2,0,0,51,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,51,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,52,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,53,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,54,0,\N
K001,1,2021/06/28 14:48,1,1,0,51,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,54,0,\N
K001,1,2021/06/28 14:48,1,1,0,55,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,55,0,\N
K001,1,2021/06/28 14:48,1,1,0,57,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,54,0,\N
K001,1,2021/06/28 14:48,1,1,0,61,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,53,0,\N
K001,1,2021/06/28 14:48,1,1,0,65,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,0,53,0,\N
K001,1,2021/06/28 14:48,1,1,0,70,0,0,\N
K001,1,2021/06/28 14:48,1,1,0,76,0,0,\N
K001,1,2021/06/28 14:48,1,1,0,85,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,53,98,0,\N
K001,1,2021/06/28 14:48,1,1,0,91,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,56,92,0,\N
K001,1,2021/06/28 14:48,1,1,0,101,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,94,91,55,\N
K001,1,2021/06/28 14:48,1,1,0,113,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,51,69,0,\N
K001,1,2021/06/28 14:48,1,1,0,142,0,0,\N
K001,2,2021/06/28 14:48,1,2,0,78,89,0,\N
K001,1,2021/06/28 14:48,1,1,67,999,56,0,\N
K001,1,2021/06/28 14:48,1,1,999,999,68,0,\N
K001,1,2021/06/28 14:48,1,1,999,999,0,53,\N
K001,1,2021/06/28 14:48,1,1,342,999,120,64,\N
K001,2,2021/06/28 14:48,1,2,61,0,0,85,\N
K001,1,2021/06/28 14:48,1,1,58,999,106,64,\N
K001,2,2021/06/28 14:48,1,2,59,0,0,90,\N
K001,1,2021/06/28 14:48,1,1,58,999,115,64,\N
K001,2,2021/06/28 14:48,1,2,0,0,0,67,\N
K001,1,2021/06/28 14:48,1,1,59,999,68,64,\N
K001,2,2021/06/28 14:48,1,2,52,0,0,74,\N
