TIME,Base,Minor,Rssi
34:52.6,56,55,-50
34:52.6,56,57,-50
34:52.6,56,56,-47
34:52.6,56,59,-64
34:52.6,56,37,-62
34:52.6,56,36,-61
34:52.6,56,43,-83
34:52.6,56,21,-75
34:52.6,56,60,-66
34:52.6,56,46,-73
34:52.6,56,23,-70
34:52.6,56,45,-67
34:52.6,56,47,-78
34:52.7,56,53,-72
34:52.7,56,30,-81
34:52.7,56,55,-50
34:52.7,56,54,-54
34:52.7,56,35,-50
34:52.7,56,57,-49
34:52.7,56,34,-67
34:52.7,56,56,-47
34:52.7,56,58,-57
34:52.7,56,51,-67
34:52.7,56,21,-75
34:52.7,56,49,-66
34:52.7,56,24,-69
34:52.7,56,46,-74
34:52.7,56,23,-69
34:52.7,56,47,-76
34:52.8,56,31,-66
34:52.8,56,55,-51
34:52.8,56,38,-58
34:52.8,56,34,-66
34:52.8,56,59,-64
34:52.8,56,36,-61
34:52.8,56,42,-85
34:52.8,56,21,-75
34:52.8,56,49,-66
34:52.8,56,46,-75
34:52.8,56,26,-73
34:52.9,56,31,-68
34:52.9,56,30,-73
34:52.9,56,55,-50
34:52.9,56,33,-66
34:52.9,56,32,-68
34:52.9,56,38,-58
34:52.9,56,35,-50
34:52.9,56,57,-49
34:52.9,56,34,-69
34:52.9,56,59,-64
34:52.9,56,58,-57
34:52.9,56,36,-61
34:52.9,56,51,-68
34:52.9,56,22,-76
34:52.9,56,21,-75
34:52.9,56,50,-66
34:52.9,56,29,-72
34:52.9,56,23,-69
34:52.9,56,45,-68
34:53.0,56,55,-50
34:53.0,56,33,-66
34:53.0,56,54,-54
34:53.0,56,39,-69
34:53.0,56,38,-58
34:53.0,56,59,-65
34:53.0,56,58,-58
34:53.0,56,52,-71
34:53.0,56,51,-67
34:53.0,56,44,-72
34:53.0,56,50,-66
34:53.0,56,46,-77
34:53.0,56,23,-70
34:53.1,56,55,-51
34:53.1,56,54,-55
34:53.1,56,38,-58
34:53.1,56,35,-51
34:53.1,56,34,-73
34:53.1,56,56,-47
34:53.1,56,58,-56
34:53.1,56,36,-62
34:53.1,56,42,-82
34:53.1,56,29,-69
34:53.1,56,24,-71
34:53.1,56,46,-75
34:53.1,56,47,-74
34:53.3,56,30,-66
34:53.3,56,55,-51
34:53.3,56,33,-67
34:53.3,56,32,-65
34:53.3,56,38,-58
34:53.3,56,35,-51
34:53.3,56,56,-48
34:53.3,56,40,-71
34:53.3,56,29,-67
34:53.3,56,46,-73
34:53.3,56,25,-68
34:53.4,56,53,-70
34:53.4,56,30,-68
34:53.4,56,33,-67
34:53.4,56,54,-55
34:53.4,56,32,-66
34:53.4,56,39,-65
34:53.4,56,38,-58
34:53.4,56,35,-52
34:53.4,56,56,-49
34:53.4,56,59,-66
34:53.4,56,37,-64
34:53.4,56,51,-66
34:53.4,56,44,-79
34:53.4,56,21,-78
34:53.4,56,60,-65
34:53.4,56,50,-65
34:53.4,56,28,-72
34:53.4,56,27,-67
34:53.4,56,29,-67
34:53.5,56,31,-75
34:53.5,56,30,-67
34:53.5,56,55,-53
34:53.5,56,33,-67
34:53.5,56,54,-56
34:53.5,56,39,-70
34:53.5,56,38,-56
34:53.5,56,56,-50
34:53.5,56,37,-60
34:53.5,56,49,-68
34:53.5,56,27,-66
34:53.5,56,46,-67
34:53.5,56,48,-71
34:53.5,56,26,-70
34:53.6,56,53,-73
34:53.6,56,31,-69
34:53.6,56,30,-67
34:53.6,56,33,-67
34:53.6,56,54,-54
34:53.6,56,32,-65
34:53.6,56,39,-73
34:53.6,56,38,-57
34:53.6,56,35,-52
34:53.6,56,57,-50
34:53.6,56,34,-75
34:53.6,56,56,-49
34:53.6,56,59,-65
34:53.6,56,36,-59
34:53.6,56,42,-80
34:53.6,56,41,-69
34:53.6,56,51,-65
34:53.6,56,44,-74
34:53.6,56,21,-80
34:53.6,56,28,-71
34:53.6,56,29,-71
34:53.6,56,46,-71
34:53.6,56,23,-67
34:53.6,56,45,-72
34:53.7,56,31,-73
34:53.7,56,55,-52
34:53.7,56,33,-68
34:53.7,56,54,-54
34:53.7,56,38,-57
34:53.7,56,35,-51
34:53.7,56,58,-56
34:53.7,56,36,-60
34:53.7,56,42,-86
34:53.7,56,52,-80
34:53.7,56,43,-75
34:53.7,56,21,-84
34:53.7,56,49,-68
34:53.7,56,28,-73
34:53.7,56,27,-67
34:53.7,56,29,-71
34:53.7,56,24,-77
34:53.7,56,46,-72
34:53.7,56,23,-69
34:53.7,56,25,-65
34:53.8,56,31,-76
34:53.8,56,30,-69
34:53.8,56,55,-51
34:53.8,56,54,-55
34:53.8,56,38,-57
34:53.8,56,35,-53
34:53.8,56,57,-50
34:53.8,56,37,-59
34:53.8,56,58,-56
34:53.8,56,36,-60
34:53.8,56,52,-80
34:53.8,56,22,-79
