TIME,Base,Minor,Rssi
33:34.7,40,31,-67
33:34.7,40,39,-62
33:34.7,40,38,-57
33:34.7,40,57,-61
33:34.7,40,58,-69
33:34.7,40,22,-65
33:34.7,40,50,-70
33:34.7,40,40,-54
33:34.7,40,49,-69
33:34.7,40,28,-64
33:34.7,40,27,-66
33:34.7,40,29,-61
33:34.7,40,45,-66
33:34.7,40,47,-69
33:34.9,40,53,-69
33:34.9,40,32,-64
33:34.9,40,35,-62
33:34.9,40,57,-62
33:34.9,40,34,-65
33:34.9,40,51,-65
33:34.9,40,22,-65
33:34.9,40,21,-72
33:34.9,40,60,-62
33:34.9,40,50,-71
33:34.9,40,28,-64
33:34.9,40,26,-67
33:34.9,40,25,-65
33:34.9,40,47,-69
33:35.0,40,53,-68
33:35.0,40,31,-65
33:35.0,40,33,-64
33:35.0,40,35,-65
33:35.0,40,56,-66
33:35.0,40,37,-50
33:35.0,40,58,-72
33:35.0,40,42,-69
33:35.0,40,28,-64
33:35.0,40,48,-65
33:35.0,40,26,-68
33:35.1,40,31,-64
33:35.1,40,38,-58
33:35.1,40,57,-62
33:35.1,40,56,-67
33:35.1,40,36,-62
33:35.1,40,43,-70
33:35.1,40,49,-70
33:35.1,40,24,-66
33:35.1,40,45,-64
33:35.1,40,48,-67
33:35.1,40,26,-67
33:35.2,40,32,-64
33:35.2,40,39,-60
33:35.2,40,36,-61
33:35.2,40,42,-69
33:35.2,40,51,-67
33:35.2,40,43,-71
33:35.2,40,60,-62
33:35.2,40,40,-55
33:35.2,40,49,-67
33:35.2,40,27,-66
33:35.2,40,29,-60
33:35.2,40,25,-65
33:35.3,40,30,-64
33:35.3,40,54,-64
33:35.3,40,32,-63
33:35.3,40,35,-65
33:35.3,40,34,-66
33:35.3,40,37,-49
33:35.3,40,42,-71
33:35.3,40,43,-71
33:35.3,40,21,-67
33:35.3,40,50,-77
33:35.3,40,40,-53
33:35.3,40,49,-66
33:35.3,40,29,-60
33:35.3,40,24,-68
33:35.3,40,23,-66
33:35.3,40,25,-66
33:35.4,40,55,-71
33:35.4,40,39,-61
33:35.4,40,35,-65
33:35.4,40,57,-62
33:35.4,40,34,-66
33:35.4,40,59,-66
33:35.4,40,42,-71
33:35.4,40,51,-66
33:35.4,40,43,-72
33:35.4,40,60,-62
33:35.4,40,40,-54
33:35.4,40,28,-65
33:35.4,40,25,-66
33:35.5,40,33,-63
33:35.5,40,39,-60
33:35.5,40,35,-65
33:35.5,40,59,-66
33:35.5,40,22,-64
33:35.5,40,43,-74
33:35.5,40,60,-63
33:35.5,40,50,-75
33:35.5,40,40,-53
33:35.5,40,49,-67
33:35.5,40,27,-66
33:35.5,40,29,-60
33:35.5,40,23,-65
33:35.5,40,25,-66
33:35.6,40,31,-63
33:35.6,40,30,-66
33:35.6,40,54,-61
33:35.6,40,38,-58
33:35.6,40,34,-67
33:35.6,40,59,-67
33:35.6,40,58,-78
33:35.6,40,44,-75
33:35.6,40,43,-75
33:35.6,40,21,-68
33:35.6,40,60,-63
33:35.6,40,40,-54
33:35.6,40,49,-67
33:35.6,40,27,-65
33:35.6,40,46,-72
33:35.6,40,23,-66
33:35.6,40,48,-67
33:35.6,40,47,-66
33:35.7,40,53,-67
33:35.7,40,31,-62
33:35.7,40,33,-64
33:35.7,40,32,-64
33:35.7,40,38,-58
33:35.7,40,56,-66
33:35.7,40,59,-67
33:35.7,40,42,-70
33:35.7,40,43,-74
33:35.7,40,21,-66
33:35.7,40,40,-53
33:35.7,40,24,-65
33:35.8,40,31,-62
33:35.8,40,30,-68
33:35.8,40,32,-63
33:35.8,40,35,-65
33:35.8,40,57,-61
33:35.8,40,56,-66
33:35.8,40,59,-67
33:35.8,40,36,-61
33:35.8,40,42,-71
33:35.8,40,44,-75
33:35.8,40,43,-73
33:35.8,40,21,-65
33:35.8,40,40,-54
33:35.8,40,28,-63
33:35.8,40,27,-66
33:35.8,40,29,-62
33:35.8,40,46,-72
33:35.8,40,47,-66
33:35.9,40,31,-62
33:35.9,40,55,-69
33:35.9,40,38,-58
33:35.9,40,35,-64
33:35.9,40,59,-66
33:35.9,40,37,-50
33:35.9,40,60,-64
33:35.9,40,40,-54
33:35.9,40,49,-66
33:35.9,40,29,-62
33:35.9,40,24,-65
33:35.9,40,46,-72
33:35.9,40,47,-66
33:36.0,40,54,-62
33:36.0,40,32,-63
33:36.0,40,35,-64
33:36.0,40,34,-67
33:36.0,40,56,-67
33:36.0,40,58,-77
33:36.0,40,36,-61
33:36.0,40,42,-70
33:36.0,40,52,-70
33:36.0,40,44,-76
33:36.0,40,43,-71
33:36.0,40,60,-64
33:36.0,40,40,-55
33:36.0,40,27,-66
33:36.0,40,29,-62
33:36.0,40,46,-72
33:36.0,40,47,-65
33:36.1,40,53,-67
33:36.1,40,33,-66
33:36.1,40,57,-61
33:36.1,40,56,-65
33:36.1,40,37,-50
33:36.1,40,36,-60
33:36.1,40,42,-69
33:36.1,40,43,-71
33:36.1,40,21,-65
33:36.1,40,60,-64
33:36.1,40,40,-54
33:36.1,40,29,-62
33:36.1,40,26,-67
33:36.1,40,25,-65
33:36.1,40,47,-65
33:36.2,40,53,-67
33:36.2,40,55,-67
33:36.2,40,59,-67
33:36.2,40,37,-50
33:36.2,40,42,-70
33:36.2,40,41,-66
33:36.2,40,51,-66
33:36.2,40,22,-64
33:36.2,40,21,-65
33:36.2,40,40,-54
33:36.2,40,29,-64
33:36.2,40,47,-65
33:36.3,40,31,-60
33:36.3,40,33,-63
33:36.3,40,38,-58
33:36.3,40,35,-64
33:36.3,40,56,-65
33:36.3,40,59,-67
33:36.3,40,52,-69
33:36.3,40,49,-67
33:36.3,40,27,-65
33:36.3,40,23,-66
33:36.3,40,45,-64
33:36.3,40,25,-65
33:36.4,40,31,-60
33:36.4,40,35,-64
33:36.4,40,36,-61
33:36.4,40,42,-69
33:36.4,40,52,-69
33:36.4,40,51,-66
33:36.4,40,43,-70
33:36.4,40,40,-54
33:36.4,40,46,-73
33:36.5,40,31,-61
33:36.5,40,30,-67
33:36.5,40,54,-63
33:36.5,40,35,-64
33:36.5,40,42,-69
33:36.5,40,51,-66
33:36.5,40,43,-70
33:36.5,40,21,-66
33:36.5,40,28,-62
33:36.5,40,27,-64
33:36.5,40,45,-63
33:36.5,40,48,-65
33:36.5,40,25,-64
33:36.5,40,47,-66
33:36.6,40,31,-60
33:36.6,40,30,-67
33:36.6,40,38,-58
33:36.6,40,59,-67
33:36.6,40,37,-50
33:36.6,40,42,-69
33:36.6,40,52,-68
33:36.6,40,41,-66
33:36.6,40,43,-69
33:36.6,40,21,-66
33:36.6,40,24,-66
33:36.6,40,46,-71
33:36.6,40,48,-65
33:36.6,40,25,-65
33:36.7,40,31,-61
33:36.7,40,55,-69
33:36.7,40,33,-67
33:36.7,40,35,-64
33:36.7,40,56,-65
33:36.7,40,36,-62
33:36.7,40,42,-68
33:36.7,40,41,-66
33:36.7,40,22,-64
33:36.7,40,43,-70
33:36.7,40,40,-54
33:36.7,40,28,-63
33:36.7,40,27,-64
33:36.7,40,23,-65
33:36.7,40,25,-65
33:36.8,40,31,-61
33:36.8,40,33,-66
33:36.8,40,54,-63
33:36.8,40,39,-61
33:36.8,40,38,-58
33:36.8,40,35,-65
33:36.8,40,57,-61
33:36.8,40,56,-67
33:36.8,40,36,-62
33:36.8,40,21,-66
33:36.8,40,49,-67
33:36.8,40,28,-63
33:36.8,40,27,-65
33:36.8,40,29,-63
33:36.8,40,45,-63
33:36.8,40,48,-66
33:36.9,40,31,-61
33:36.9,40,33,-66
33:36.9,40,54,-63
33:36.9,40,32,-64
33:36.9,40,37,-51
33:36.9,40,42,-68
33:36.9,40,60,-62
33:36.9,40,40,-54
33:36.9,40,28,-64
33:36.9,40,23,-65
33:36.9,40,47,-66
33:37.0,40,31,-62
33:37.0,40,30,-66
33:37.0,40,55,-72
33:37.0,40,37,-51
33:37.0,40,51,-66
33:37.0,40,44,-80
33:37.0,40,21,-67
33:37.0,40,50,-77
33:37.0,40,40,-54
33:37.0,40,49,-67
