TIME,Base,Minor,Rssi
37:47.0,44,53,-73
37:47.0,44,30,-69
37:47.0,44,54,-71
37:47.0,44,32,-67
37:47.0,44,38,-77
37:47.0,44,59,-72
37:47.0,44,41,-65
37:47.0,44,21,-73
37:47.0,44,43,-55
37:47.0,44,60,-80
37:47.0,44,40,-74
37:47.0,44,50,-68
37:47.0,44,49,-77
37:47.0,44,28,-66
37:47.0,44,46,-56
37:47.0,44,48,-60
37:47.0,44,26,-55
37:47.1,44,30,-67
37:47.1,44,55,-74
37:47.1,44,32,-71
37:47.1,44,34,-70
37:47.1,44,37,-68
37:47.1,44,42,-56
37:47.1,44,52,-82
37:47.1,44,21,-73
37:47.1,44,60,-76
37:47.1,44,40,-74
37:47.1,44,50,-67
37:47.1,44,29,-66
37:47.1,44,48,-59
37:47.1,44,26,-54
37:47.1,44,25,-68
37:47.2,44,53,-74
37:47.2,44,30,-66
37:47.2,44,55,-81
37:47.2,44,54,-66
37:47.2,44,32,-68
37:47.2,44,39,-74
37:47.2,44,35,-67
37:47.2,44,34,-72
37:47.2,44,59,-69
37:47.2,44,51,-71
37:47.2,44,22,-73
37:47.2,44,44,-52
37:47.2,44,27,-62
37:47.2,44,29,-62
37:47.2,44,24,-68
37:47.2,44,23,-58
37:47.2,44,45,-55
37:47.2,44,26,-54
37:47.2,44,25,-67
37:47.3,44,31,-69
37:47.3,44,39,-72
37:47.3,44,57,-71
37:47.3,44,56,-69
37:47.3,44,59,-71
37:47.3,44,36,-85
37:47.3,44,58,-70
37:47.3,44,44,-51
37:47.3,44,43,-55
37:47.3,44,50,-67
37:47.3,44,27,-63
37:47.3,44,29,-60
37:47.3,44,23,-58
37:47.3,44,47,-59
37:47.3,44,25,-71
37:47.4,44,53,-72
37:47.4,44,55,-72
37:47.4,44,35,-65
37:47.4,44,37,-67
37:47.4,44,59,-73
37:47.4,44,36,-77
37:47.4,44,42,-55
37:47.4,44,51,-68
37:47.4,44,44,-53
37:47.4,44,21,-75
37:47.4,44,50,-67
37:47.4,44,29,-62
37:47.4,44,46,-57
37:47.4,44,47,-57
37:47.4,44,25,-66
37:47.5,44,31,-70
37:47.5,44,53,-72
37:47.5,44,54,-73
37:47.5,44,56,-68
37:47.5,44,59,-76
37:47.5,44,58,-72
37:47.5,44,52,-75
37:47.5,44,51,-68
37:47.5,44,41,-71
37:47.5,44,21,-77
37:47.5,44,40,-69
37:47.5,44,29,-62
37:47.5,44,46,-55
37:47.5,44,25,-66
37:47.6,44,31,-72
37:47.6,44,55,-76
37:47.6,44,33,-73
37:47.6,44,39,-80
37:47.6,44,57,-73
37:47.6,44,34,-67
37:47.6,44,41,-74
37:47.6,44,21,-73
37:47.6,44,40,-69
37:47.6,44,49,-72
37:47.6,44,27,-64
37:47.6,44,29,-62
37:47.6,44,46,-55
37:47.6,44,23,-61
37:47.6,44,45,-54
37:47.6,44,48,-60
37:47.6,44,26,-53
37:47.7,44,31,-75
37:47.7,44,55,-83
37:47.7,44,38,-72
37:47.7,44,57,-73
37:47.7,44,35,-65
37:47.7,44,59,-75
37:47.7,44,21,-73
37:47.7,44,43,-54
37:47.7,44,49,-69
37:47.7,44,28,-64
37:47.7,44,27,-64
37:47.7,44,48,-60
37:47.7,44,47,-57
37:47.8,44,31,-75
37:47.8,44,39,-74
37:47.8,44,57,-71
37:47.8,44,35,-66
37:47.8,44,58,-72
37:47.8,44,42,-56
37:47.8,44,41,-86
37:47.8,44,22,-73
37:47.8,44,21,-74
37:47.8,44,50,-64
37:47.8,44,28,-64
37:47.8,44,24,-76
37:47.8,44,26,-54
37:47.8,44,25,-66
37:47.9,44,31,-73
37:47.9,44,53,-73
37:47.9,44,32,-66
37:47.9,44,37,-66
37:47.9,44,22,-71
37:47.9,44,44,-52
37:47.9,44,43,-55
37:47.9,44,60,-71
37:47.9,44,50,-66
37:47.9,44,49,-70
37:47.9,44,28,-63
37:47.9,44,23,-63
37:47.9,44,45,-54
37:47.9,44,26,-55
37:47.9,44,25,-66
37:48.0,44,31,-71
37:48.0,44,39,-74
37:48.0,44,57,-70
37:48.0,44,35,-66
37:48.0,44,56,-70
37:48.0,44,34,-69
37:48.0,44,41,-73
37:48.0,44,22,-67
37:48.0,44,21,-76
37:48.0,44,60,-71
37:48.0,44,49,-70
37:48.0,44,46,-54
37:48.0,44,23,-63
37:48.0,44,45,-54
37:48.0,44,48,-59
37:48.0,44,26,-54
37:48.0,44,47,-58
37:48.1,44,53,-74
37:48.1,44,32,-66
37:48.1,44,57,-70
37:48.1,44,35,-66
37:48.1,44,34,-69
37:48.1,44,41,-73
37:48.1,44,50,-66
37:48.1,44,27,-63
37:48.1,44,29,-64
37:48.1,44,24,-87
37:48.1,44,46,-55
37:48.1,44,23,-65
37:48.1,44,26,-54
37:48.2,44,31,-70
37:48.2,44,30,-65
37:48.2,44,55,-73
37:48.2,44,54,-73
37:48.2,44,38,-72
37:48.2,44,35,-66
37:48.2,44,58,-76
37:48.2,44,51,-67
37:48.2,44,41,-82
37:48.2,44,49,-70
37:48.2,44,27,-64
37:48.2,44,46,-55
37:48.2,44,23,-63
37:48.2,44,26,-54
37:48.2,44,25,-66
37:48.3,44,30,-67
37:48.3,44,55,-70
37:48.3,44,33,-77
37:48.3,44,54,-75
37:48.3,44,39,-72
37:48.3,44,57,-70
37:48.3,44,37,-66
37:48.3,44,58,-75
37:48.3,44,42,-55
37:48.3,44,52,-72
37:48.3,44,51,-69
37:48.3,44,43,-55
37:48.3,44,60,-72
37:48.3,44,28,-63
37:48.3,44,45,-55
37:48.3,44,48,-61
37:48.3,44,26,-55
37:48.3,44,25,-66
37:48.4,44,33,-79
37:48.4,44,32,-66
37:48.4,44,39,-74
37:48.4,44,57,-72
37:48.4,44,59,-72
37:48.4,44,52,-70
37:48.4,44,51,-70
37:48.4,44,43,-55
37:48.4,44,50,-68
37:48.4,44,28,-62
37:48.4,44,27,-63
37:48.4,44,29,-64
37:48.4,44,45,-55
37:48.4,44,26,-55
37:48.4,44,25,-66
37:48.5,44,33,-77
37:48.5,44,35,-66
37:48.5,44,42,-56
37:48.5,44,41,-82
37:48.5,44,44,-52
37:48.5,44,49,-69
37:48.5,44,28,-62
37:48.5,44,29,-64
37:48.5,44,45,-55
37:48.5,44,48,-61
37:48.5,44,26,-55
37:48.5,44,47,-57
37:48.5,44,25,-65
37:48.6,44,53,-78
37:48.6,44,30,-68
37:48.6,44,33,-77
37:48.6,44,39,-71
37:48.6,44,35,-66
37:48.6,44,59,-71
37:48.6,44,36,-70
37:48.6,44,42,-56
37:48.6,44,52,-70
37:48.6,44,40,-74
37:48.6,44,29,-65
37:48.6,44,23,-64
37:48.6,44,45,-55
37:48.6,44,26,-55
