TIME,Base,Minor,Rssi
36:05.1,51,31,-56
36:05.1,51,53,-68
36:05.1,51,32,-64
36:05.1,51,39,-80
36:05.1,51,36,-65
36:05.1,51,51,-49
36:05.1,51,41,-78
36:05.1,51,22,-75
36:05.1,51,49,-78
36:05.1,51,28,-77
36:05.1,51,26,-67
36:05.1,51,47,-71
36:05.2,51,53,-66
36:05.2,51,54,-51
36:05.2,51,39,-75
36:05.2,51,57,-67
36:05.2,51,35,-65
36:05.2,51,34,-66
36:05.2,51,52,-62
36:05.2,51,51,-48
36:05.2,51,41,-73
36:05.2,51,40,-67
36:05.2,51,50,-67
36:05.2,51,28,-75
36:05.2,51,27,-66
36:05.2,51,46,-77
36:05.2,51,48,-65
36:05.2,51,25,-66
36:05.3,51,39,-70
36:05.3,51,38,-67
36:05.3,51,57,-64
36:05.3,51,52,-60
36:05.3,51,41,-67
36:05.3,51,43,-74
36:05.3,51,60,-67
36:05.3,51,40,-65
36:05.3,51,27,-66
36:05.3,51,45,-67
36:05.3,51,26,-66
36:05.4,51,30,-57
36:05.4,51,38,-71
36:05.4,51,57,-66
36:05.4,51,34,-64
36:05.4,51,51,-52
36:05.4,51,41,-74
36:05.4,51,22,-66
36:05.4,51,44,-73
36:05.4,51,43,-68
36:05.4,51,49,-82
36:05.4,51,28,-79
36:05.4,51,27,-64
36:05.4,51,26,-67
36:05.5,51,31,-55
36:05.5,51,53,-67
36:05.5,51,38,-69
36:05.5,51,59,-66
36:05.5,51,58,-66
36:05.5,51,52,-58
36:05.5,51,51,-49
36:05.5,51,41,-72
36:05.5,51,40,-66
36:05.5,51,27,-66
36:05.5,51,24,-69
36:05.5,51,45,-66
36:05.6,51,31,-56
36:05.6,51,53,-67
36:05.6,51,30,-61
36:05.6,51,39,-73
36:05.6,51,38,-68
36:05.6,51,57,-66
36:05.6,51,35,-64
36:05.6,51,56,-57
36:05.6,51,34,-65
36:05.6,51,37,-64
36:05.6,51,59,-66
36:05.6,51,36,-65
36:05.6,51,58,-67
36:05.6,51,51,-49
36:05.6,51,49,-71
36:05.6,51,28,-77
36:05.6,51,29,-61
36:05.6,51,45,-67
36:05.6,51,48,-69
36:05.7,51,31,-58
36:05.7,51,53,-66
36:05.7,51,32,-64
36:05.7,51,38,-71
36:05.7,51,35,-68
36:05.7,51,56,-60
36:05.7,51,34,-66
36:05.7,51,37,-66
36:05.7,51,59,-65
36:05.7,51,36,-67
36:05.7,51,42,-73
36:05.7,51,49,-73
36:05.7,51,27,-67
36:05.7,51,23,-65
36:05.7,51,48,-67
36:05.7,51,26,-68
36:05.7,51,25,-67
36:05.8,51,53,-64
36:05.8,51,55,-58
36:05.8,51,32,-64
36:05.8,51,38,-71
36:05.8,51,57,-62
36:05.8,51,34,-68
36:05.8,51,59,-65
36:05.8,51,58,-67
36:05.8,51,52,-58
36:05.8,51,22,-68
36:05.8,51,44,-71
36:05.8,51,43,-77
36:05.8,51,23,-67
36:05.8,51,45,-68
36:05.8,51,48,-68
36:05.8,51,26,-71
36:05.8,51,25,-71
36:05.9,51,31,-62
36:05.9,51,55,-58
36:05.9,51,32,-64
36:05.9,51,39,-77
36:05.9,51,57,-61
36:05.9,51,56,-60
36:05.9,51,34,-66
36:05.9,51,59,-65
36:05.9,51,36,-65
36:05.9,51,52,-58
36:05.9,51,43,-75
36:05.9,51,60,-78
36:05.9,51,29,-62
36:05.9,51,45,-67
36:05.9,51,26,-72
36:05.9,51,25,-71
36:06.0,51,31,-65
36:06.0,51,53,-62
36:06.0,51,54,-54
36:06.0,51,39,-77
36:06.0,51,35,-67
36:06.0,51,36,-64
36:06.0,51,52,-57
36:06.0,51,51,-49
36:06.0,51,43,-75
36:06.0,51,60,-77
36:06.0,51,40,-69
36:06.0,51,50,-73
36:06.0,51,49,-73
36:06.0,51,29,-63
36:06.0,51,24,-67
36:06.0,51,46,-78
36:06.0,51,45,-67
36:06.0,51,26,-76
36:06.0,51,25,-77
36:06.1,51,31,-65
36:06.1,51,33,-73
36:06.1,51,54,-55
36:06.1,51,38,-70
36:06.1,51,57,-61
36:06.1,51,35,-66
36:06.1,51,56,-63
36:06.1,51,34,-69
36:06.1,51,42,-79
36:06.1,51,51,-49
36:06.1,51,44,-71
36:06.1,51,60,-72
36:06.1,51,40,-69
36:06.1,51,50,-74
36:06.1,51,26,-78
36:06.2,51,38,-71
36:06.2,51,35,-66
36:06.2,51,42,-83
36:06.2,51,51,-49
36:06.2,51,28,-79
36:06.2,51,46,-72
36:06.2,51,23,-69
36:06.2,51,45,-65
36:06.2,51,48,-68
36:06.2,51,26,-80
36:06.3,51,54,-55
36:06.3,51,38,-71
36:06.3,51,57,-60
36:06.3,51,35,-66
36:06.3,51,56,-65
36:06.3,51,37,-68
36:06.3,51,58,-71
36:06.3,51,42,-88
36:06.3,51,52,-57
36:06.3,51,51,-49
36:06.3,51,41,-79
36:06.3,51,43,-78
36:06.3,51,50,-71
36:06.3,51,49,-70
36:06.3,51,28,-85
36:06.3,51,27,-80
36:06.3,51,29,-67
36:06.3,51,23,-71
36:06.3,51,25,-76
36:06.4,51,53,-62
36:06.4,51,30,-67
36:06.4,51,54,-55
36:06.4,51,32,-66
36:06.4,51,39,-71
36:06.4,51,56,-64
36:06.4,51,37,-69
36:06.4,51,59,-64
36:06.4,51,36,-63
36:06.4,51,52,-57
36:06.4,51,51,-49
36:06.4,51,44,-73
36:06.4,51,43,-75
36:06.4,51,28,-88
36:06.4,51,29,-68
36:06.4,51,24,-66
36:06.4,51,48,-66
36:06.5,51,31,-71
36:06.5,51,30,-67
36:06.5,51,55,-56
36:06.5,51,39,-72
36:06.5,51,57,-61
36:06.5,51,52,-58
36:06.5,51,51,-49
36:06.5,51,41,-87
36:06.5,51,44,-74
36:06.5,51,43,-73
36:06.5,51,40,-70
36:06.5,51,28,-82
36:06.5,51,45,-65
36:06.5,51,26,-77
36:06.6,51,31,-72
36:06.6,51,53,-61
36:06.6,51,55,-56
36:06.6,51,38,-73
36:06.6,51,57,-61
36:06.6,51,35,-66
36:06.6,51,56,-65
36:06.6,51,34,-69
36:06.6,51,37,-68
36:06.6,51,59,-64
36:06.6,51,36,-64
36:06.6,51,52,-58
36:06.6,51,51,-49
36:06.6,51,44,-75
36:06.6,51,21,-72
36:06.6,51,43,-72
36:06.6,51,28,-79
36:06.6,51,27,-74
36:06.6,51,45,-66
36:06.6,51,48,-69
36:06.8,51,31,-70
36:06.8,51,55,-57
36:06.8,51,54,-55
36:06.8,51,32,-64
36:06.8,51,57,-61
36:06.8,51,34,-70
36:06.8,51,51,-49
36:06.8,51,22,-67
36:06.8,51,21,-71
36:06.8,51,50,-70
36:06.8,51,49,-70
36:06.8,51,28,-79
36:06.8,51,26,-77
36:06.8,51,47,-71
36:06.9,51,31,-68
36:06.9,51,53,-61
36:06.9,51,55,-57
36:06.9,51,33,-78
36:06.9,51,54,-55
36:06.9,51,39,-74
36:06.9,51,38,-71
36:06.9,51,57,-61
36:06.9,51,37,-67
36:06.9,51,36,-63
36:06.9,51,58,-71
36:06.9,51,42,-79
36:06.9,51,52,-57
36:06.9,51,41,-86
36:06.9,51,44,-73
36:06.9,51,21,-70
36:06.9,51,49,-70
36:06.9,51,28,-83
36:06.9,51,29,-70
36:06.9,51,45,-65
36:06.9,51,48,-67
36:07.0,51,31,-67
36:07.0,51,30,-68
36:07.0,51,55,-57
36:07.0,51,33,-79
36:07.0,51,32,-64
36:07.0,51,34,-70
36:07.0,51,59,-63
36:07.0,51,52,-58
36:07.0,51,41,-79
36:07.0,51,43,-79
36:07.0,51,29,-69
36:07.0,51,48,-68
36:07.0,51,26,-76
36:07.1,51,53,-62
36:07.1,51,30,-68
36:07.1,51,56,-62
36:07.1,51,34,-71
36:07.1,51,37,-68
36:07.1,51,59,-64
36:07.1,51,52,-58
36:07.1,51,22,-70
36:07.1,51,43,-79
36:07.1,51,40,-70
36:07.1,51,49,-70
36:07.1,51,27,-81
36:07.1,51,24,-65
36:07.1,51,23,-69
36:07.1,51,45,-68
36:07.2,51,53,-62
36:07.2,51,55,-58
36:07.2,51,57,-62
36:07.2,51,34,-71
36:07.2,51,37,-67
36:07.2,51,59,-64
36:07.2,51,52,-58
36:07.2,51,51,-49
36:07.2,51,60,-72
36:07.2,51,29,-66
36:07.2,51,24,-67
36:07.2,51,46,-73
36:07.2,51,23,-67
36:07.2,51,26,-76
36:07.2,51,47,-75
36:07.3,51,53,-62
36:07.3,51,30,-68
36:07.3,51,54,-55
36:07.3,51,57,-62
36:07.3,51,58,-69
36:07.3,51,42,-70
36:07.3,51,52,-57
36:07.3,51,41,-74
36:07.3,51,43,-77
36:07.3,51,40,-70
36:07.3,51,23,-68
36:07.3,51,48,-70
36:07.4,51,53,-62
36:07.4,51,30,-67
36:07.4,51,55,-58
36:07.4,51,54,-55
36:07.4,51,32,-64
36:07.4,51,57,-62
36:07.4,51,56,-62
36:07.4,51,34,-69
36:07.4,51,37,-66
36:07.4,51,58,-69
36:07.4,51,52,-57
36:07.4,51,51,-48
36:07.4,51,40,-71
36:07.4,51,49,-73
36:07.4,51,27,-82
36:07.5,51,53,-62
36:07.5,51,30,-67
36:07.5,51,39,-77
36:07.5,51,57,-62
36:07.5,51,35,-67
36:07.5,51,58,-69
36:07.5,51,52,-58
36:07.5,51,51,-48
36:07.5,51,50,-75
36:07.5,51,49,-69
36:07.5,51,46,-73
36:07.6,51,30,-70
36:07.6,51,55,-58
36:07.6,51,38,-70
36:07.6,51,57,-62
36:07.6,51,35,-67
36:07.6,51,56,-62
36:07.6,51,37,-66
36:07.6,51,59,-64
36:07.6,51,58,-69
36:07.6,51,52,-58
36:07.6,51,22,-66
36:07.6,51,21,-69
36:07.6,51,40,-70
36:07.6,51,46,-73
36:07.6,51,23,-67
36:07.6,51,25,-82
36:07.7,51,30,-69
36:07.7,51,32,-64
36:07.7,51,57,-62
36:07.7,51,35,-67
36:07.7,51,56,-62
36:07.7,51,34,-69
36:07.7,51,59,-64
36:07.7,51,58,-68
36:07.7,51,42,-72
36:07.7,51,52,-57
36:07.7,51,51,-49
36:07.7,51,49,-69
36:07.7,51,24,-65
36:07.7,51,23,-67
36:07.7,51,47,-71
36:07.8,51,33,-85
36:07.8,51,32,-64
36:07.8,51,39,-76
36:07.8,51,38,-69
36:07.8,51,57,-62
36:07.8,51,37,-66
36:07.8,51,58,-68
36:07.8,51,52,-58
36:07.8,51,60,-73
36:07.8,51,50,-74
36:07.8,51,49,-72
36:07.8,51,27,-80
36:07.8,51,46,-73
36:07.8,51,47,-73
36:07.8,51,25,-85
36:07.9,51,31,-67
36:07.9,51,55,-58
36:07.9,51,33,-80
36:07.9,51,32,-64
36:07.9,51,57,-62
36:07.9,51,35,-67
36:07.9,51,59,-64
36:07.9,51,58,-68
36:07.9,51,52,-57
36:07.9,51,51,-49
36:07.9,51,60,-74
36:07.9,51,49,-69
36:07.9,51,27,-77
36:07.9,51,45,-65
36:07.9,51,48,-68
36:07.9,51,26,-76
36:07.9,51,25,-86
36:08.0,51,31,-67
36:08.0,51,30,-66
36:08.0,51,32,-64
36:08.0,51,57,-62
36:08.0,51,35,-67
36:08.0,51,56,-62
36:08.0,51,37,-67
36:08.0,51,59,-64
36:08.0,51,58,-68
36:08.0,51,42,-73
36:08.0,51,52,-58
36:08.0,51,51,-48
36:08.0,51,28,-82
36:08.0,51,27,-80
36:08.0,51,24,-67
36:08.1,51,31,-67
36:08.1,51,53,-62
36:08.1,51,55,-58
36:08.1,51,54,-54
36:08.1,51,38,-69
36:08.1,51,57,-62
36:08.1,51,37,-67
36:08.1,51,36,-64
36:08.1,51,52,-57
36:08.1,51,51,-49
36:08.1,51,41,-75
36:08.1,51,22,-68
36:08.1,51,44,-74
36:08.1,51,21,-69
36:08.1,51,50,-73
36:08.1,51,27,-81
36:08.1,51,24,-67
36:08.1,51,45,-65
36:08.2,51,31,-67
36:08.2,51,53,-63
36:08.2,51,30,-66
36:08.2,51,55,-58
36:08.2,51,54,-54
36:08.2,51,57,-62
36:08.2,51,56,-62
36:08.2,51,34,-69
36:08.2,51,44,-74
36:08.2,51,21,-69
