TIME,Base,Minor,Rssi
35:35.2,53,31,-63
35:35.2,53,55,-49
35:35.2,53,54,-53
35:35.2,53,35,-56
35:35.2,53,57,-75
35:35.2,53,56,-58
35:35.2,53,59,-69
35:35.2,53,58,-62
35:35.2,53,52,-79
35:35.2,53,51,-58
35:35.2,53,44,-85
35:35.2,53,21,-77
35:35.2,53,40,-67
35:35.2,53,49,-72
35:35.2,53,28,-87
35:35.2,53,46,-75
35:35.3,53,30,-68
35:35.3,53,33,-58
35:35.3,53,39,-71
35:35.3,53,38,-69
35:35.3,53,35,-55
35:35.3,53,57,-71
35:35.3,53,34,-56
35:35.3,53,56,-56
35:35.3,53,52,-74
35:35.3,53,43,-79
35:35.3,53,21,-78
35:35.3,53,50,-67
35:35.3,53,49,-72
35:35.3,53,24,-77
35:35.3,53,46,-74
35:35.4,53,53,-55
35:35.4,53,30,-66
35:35.4,53,55,-50
35:35.4,53,54,-54
35:35.4,53,32,-66
35:35.4,53,35,-53
35:35.4,53,56,-55
35:35.4,53,58,-60
35:35.4,53,36,-61
35:35.4,53,50,-68
35:35.4,53,40,-67
35:35.4,53,46,-75
35:35.4,53,26,-71
35:35.5,53,55,-52
35:35.5,53,33,-61
35:35.5,53,39,-68
35:35.5,53,38,-70
35:35.5,53,57,-65
35:35.5,53,56,-55
35:35.5,53,59,-78
35:35.5,53,58,-63
35:35.5,53,52,-68
35:35.5,53,51,-60
35:35.5,53,44,-74
35:35.5,53,21,-70
35:35.5,53,27,-69
35:35.5,53,29,-68
35:35.5,53,46,-74
35:35.5,53,23,-79
35:35.5,53,45,-78
35:35.5,53,47,-79
35:35.6,53,55,-55
35:35.6,53,36,-67
35:35.6,53,28,-71
35:35.8,53,55,-59
35:35.8,53,33,-59
35:35.8,53,54,-51
35:35.8,53,57,-63
35:35.8,53,56,-52
35:35.8,53,42,-69
35:35.8,53,22,-69
35:35.8,53,21,-69
35:35.8,53,49,-78
35:35.8,53,24,-69
35:35.8,53,46,-69
35:35.8,53,23,-72
35:35.8,53,48,-68
35:35.8,53,47,-78
35:35.9,53,42,-73
35:35.9,53,31,-65
35:35.9,53,53,-50
35:35.9,53,51,-58
35:35.9,53,55,-58
35:35.9,53,22,-68
35:35.9,53,54,-52
35:35.9,53,21,-68
35:35.9,53,39,-67
35:35.9,53,24,-75
35:35.9,53,35,-54
35:35.9,53,56,-53
35:35.9,53,23,-86
35:35.9,53,34,-54
35:35.9,53,26,-68
35:35.9,53,37,-64
35:35.9,53,47,-72
35:35.9,53,36,-60
35:35.9,53,58,-58
35:36.0,53,55,-53
35:36.0,53,33,-57
35:36.0,53,54,-51
35:36.0,53,35,-54
35:36.0,53,56,-53
35:36.0,53,34,-54
35:36.0,53,36,-60
35:36.0,53,52,-64
35:36.0,53,51,-59
35:36.0,53,43,-71
35:36.0,53,60,-67
35:36.0,53,28,-72
35:36.0,53,24,-73
35:36.0,53,23,-80
35:36.0,53,47,-72
35:36.1,53,31,-63
35:36.1,53,53,-49
35:36.1,53,33,-57
35:36.1,53,32,-66
35:36.1,53,39,-66
35:36.1,53,57,-66
35:36.1,53,35,-55
35:36.1,53,56,-52
35:36.1,53,51,-57
35:36.1,53,60,-67
35:36.1,53,40,-69
35:36.1,53,29,-62
35:36.1,53,47,-73
35:36.2,53,55,-53
35:36.2,53,39,-66
35:36.2,53,57,-65
35:36.2,53,35,-55
35:36.2,53,56,-52
35:36.2,53,34,-53
35:36.2,53,37,-65
35:36.2,53,36,-60
35:36.2,53,51,-57
35:36.2,53,41,-67
35:36.2,53,60,-66
35:36.2,53,27,-75
35:36.2,53,48,-75
35:36.3,53,55,-53
35:36.3,53,33,-58
35:36.3,53,56,-53
35:36.3,53,34,-54
35:36.3,53,22,-68
35:36.3,53,50,-61
35:36.3,53,29,-65
35:36.3,53,46,-71
35:36.3,53,45,-68
35:36.3,53,25,-65
35:36.4,53,53,-50
35:36.4,53,55,-53
35:36.4,53,54,-50
35:36.4,53,56,-53
35:36.4,53,34,-55
35:36.4,53,37,-64
35:36.4,53,41,-68
35:36.4,53,22,-68
35:36.4,53,44,-75
35:36.4,53,60,-66
35:36.4,53,28,-70
35:36.4,53,29,-66
35:36.4,53,24,-71
35:36.4,53,48,-75
35:36.5,53,31,-62
35:36.5,53,53,-51
35:36.5,53,55,-53
35:36.5,53,38,-70
35:36.5,53,57,-65
35:36.5,53,56,-53
35:36.5,53,34,-55
35:36.5,53,37,-63
35:36.5,53,58,-58
35:36.5,53,22,-66
35:36.5,53,43,-71
35:36.5,53,60,-66
35:36.5,53,28,-69
35:36.5,53,27,-76
35:36.5,53,23,-78
35:36.6,53,31,-61
35:36.6,53,53,-50
35:36.6,53,30,-79
35:36.6,53,32,-66
35:36.6,53,56,-53
35:36.6,53,34,-55
35:36.6,53,59,-64
35:36.6,53,58,-58
35:36.6,53,60,-66
35:36.6,53,27,-77
35:36.6,53,24,-72
35:36.6,53,47,-71
35:36.7,53,31,-61
35:36.7,53,32,-66
35:36.7,53,38,-68
35:36.7,53,58,-58
35:36.7,53,51,-59
35:36.7,53,43,-68
35:36.7,53,29,-68
35:36.7,53,47,-70
35:36.7,53,25,-62
35:36.8,53,31,-61
35:36.8,53,55,-54
35:36.8,53,54,-51
35:36.8,53,32,-66
35:36.8,53,57,-65
35:36.8,53,36,-59
35:36.8,53,58,-58
35:36.8,53,41,-72
35:36.8,53,22,-69
35:36.8,53,43,-67
35:36.8,53,60,-67
35:36.8,53,27,-79
35:36.8,53,46,-67
35:36.8,53,48,-70
35:36.9,53,31,-61
35:36.9,53,30,-75
35:36.9,53,54,-51
35:36.9,53,39,-65
35:36.9,53,35,-55
35:36.9,53,56,-53
35:36.9,53,34,-54
35:36.9,53,37,-62
35:36.9,53,36,-58
35:36.9,53,42,-73
35:36.9,53,22,-67
35:36.9,53,40,-68
35:36.9,53,46,-67
35:36.9,53,26,-71
35:36.9,53,25,-62
35:37.0,53,31,-61
35:37.0,53,30,-75
35:37.0,53,55,-54
35:37.0,53,54,-51
35:37.0,53,39,-65
35:37.0,53,38,-67
35:37.0,53,34,-55
35:37.0,53,36,-58
35:37.0,53,58,-58
35:37.0,53,51,-60
35:37.0,53,22,-69
35:37.0,53,44,-75
35:37.0,53,49,-67
35:37.0,53,27,-76
35:37.0,53,46,-67
35:37.0,53,23,-78
35:37.0,53,48,-70
35:37.0,53,25,-62
35:37.1,53,31,-61
35:37.1,53,53,-51
35:37.1,53,55,-55
35:37.1,53,54,-51
35:37.1,53,32,-66
35:37.1,53,57,-65
35:37.1,53,56,-52
35:37.1,53,34,-54
35:37.1,53,37,-63
35:37.1,53,58,-59
35:37.1,53,41,-74
35:37.1,53,44,-77
35:37.1,53,40,-68
35:37.1,53,46,-67
35:37.1,53,25,-62
35:37.2,53,53,-51
35:37.2,53,30,-79
35:37.2,53,55,-55
35:37.2,53,56,-52
35:37.2,53,37,-63
35:37.2,53,59,-67
35:37.2,53,36,-59
35:37.2,53,58,-59
35:37.2,53,42,-73
35:37.2,53,51,-60
35:37.2,53,22,-70
35:37.2,53,60,-67
35:37.2,53,40,-68
35:37.2,53,48,-71
35:37.2,53,25,-62
35:37.3,53,31,-61
35:37.3,53,30,-78
35:37.3,53,33,-58
35:37.3,53,57,-65
35:37.3,53,35,-55
35:37.3,53,56,-52
35:37.3,53,34,-54
35:37.3,53,36,-59
35:37.3,53,58,-59
35:37.3,53,51,-60
35:37.3,53,43,-68
35:37.3,53,40,-68
35:37.3,53,24,-71
35:37.3,53,23,-75
35:37.3,53,25,-62
35:37.4,53,55,-55
35:37.4,53,33,-58
35:37.4,53,54,-51
35:37.4,53,32,-65
35:37.4,53,38,-67
35:37.4,53,57,-66
35:37.4,53,56,-52
35:37.4,53,34,-54
35:37.4,53,37,-63
35:37.4,53,36,-59
35:37.4,53,42,-73
35:37.4,53,60,-66
35:37.4,53,50,-66
35:37.4,53,27,-79
35:37.4,53,24,-72
35:37.4,53,46,-67
35:37.4,53,48,-69
35:37.4,53,25,-62
35:37.6,53,31,-62
35:37.6,53,55,-55
35:37.6,53,33,-58
35:37.6,53,54,-51
35:37.6,53,57,-66
35:37.6,53,56,-52
35:37.6,53,34,-54
35:37.6,53,37,-62
35:37.6,53,36,-58
35:37.6,53,58,-59
35:37.6,53,51,-60
35:37.6,53,22,-71
35:37.6,53,21,-79
35:37.6,53,49,-69
35:37.6,53,27,-76
35:37.6,53,46,-66
35:37.6,53,25,-62
35:37.7,53,53,-51
35:37.7,53,32,-66
35:37.7,53,38,-68
35:37.7,53,57,-66
35:37.7,53,56,-52
35:37.7,53,37,-62
35:37.7,53,58,-59
35:37.7,53,42,-73
35:37.7,53,51,-60
35:37.7,53,41,-75
35:37.7,53,43,-68
35:37.7,53,40,-67
35:37.7,53,27,-76
35:37.7,53,45,-66
35:37.7,53,48,-71
35:37.8,53,30,-72
35:37.8,53,55,-54
35:37.8,53,57,-66
35:37.8,53,56,-52
35:37.8,53,34,-55
35:37.8,53,37,-62
35:37.8,53,59,-67
35:37.8,53,36,-58
35:37.8,53,22,-71
35:37.8,53,60,-65
35:37.8,53,40,-67
35:37.8,53,50,-66
35:37.8,53,49,-68
35:37.8,53,29,-67
35:37.8,53,46,-66
35:37.8,53,23,-73
35:37.8,53,26,-71
35:37.8,53,25,-61
35:37.9,53,55,-54
35:37.9,53,54,-51
35:37.9,53,39,-65
35:37.9,53,38,-68
35:37.9,53,57,-64
35:37.9,53,56,-52
35:37.9,53,34,-55
35:37.9,53,37,-62
35:37.9,53,58,-59
35:37.9,53,40,-68
35:37.9,53,29,-67
35:37.9,53,24,-71
35:37.9,53,23,-73
35:37.9,53,48,-72
35:37.9,53,26,-70
35:37.9,53,25,-61
35:38.0,53,54,-51
35:38.0,53,38,-67
35:38.0,53,57,-65
35:38.0,53,35,-58
35:38.0,53,56,-53
35:38.0,53,34,-56
35:38.0,53,37,-62
35:38.0,53,59,-68
35:38.0,53,58,-58
35:38.0,53,41,-78
35:38.0,53,24,-70
35:38.0,53,26,-69
35:38.1,53,55,-53
35:38.1,53,54,-51
35:38.1,53,39,-63
35:38.1,53,38,-67
35:38.1,53,35,-58
35:38.1,53,37,-61
35:38.1,53,58,-59
35:38.1,53,52,-68
35:38.1,53,41,-79
35:38.1,53,60,-64
35:38.1,53,29,-69
35:38.1,53,24,-72
35:38.1,53,45,-67
35:38.1,53,47,-67
35:38.2,53,31,-61
35:38.2,53,53,-51
35:38.2,53,55,-53
35:38.2,53,54,-51
35:38.2,53,39,-67
35:38.2,53,35,-59
35:38.2,53,56,-53
35:38.2,53,36,-57
35:38.2,53,58,-59
35:38.2,53,51,-60
35:38.2,53,43,-68
35:38.2,53,60,-63
35:38.2,53,40,-67
35:38.2,53,29,-68
35:38.2,53,23,-74
35:38.2,53,48,-73
35:38.2,53,26,-69
35:38.3,53,31,-61
35:38.3,53,30,-68
35:38.3,53,54,-51
35:38.3,53,56,-53
35:38.3,53,34,-57
35:38.3,53,37,-61
35:38.3,53,41,-80
35:38.3,53,43,-68
35:38.3,53,60,-64
35:38.3,53,40,-68
35:38.3,53,27,-72
35:38.3,53,45,-69
35:38.4,53,53,-51
35:38.4,53,55,-53
35:38.4,53,33,-61
35:38.4,53,54,-51
35:38.4,53,38,-69
35:38.4,53,35,-58
35:38.4,53,56,-53
35:38.4,53,37,-62
35:38.4,53,58,-58
35:38.4,53,44,-78
35:38.4,53,21,-73
35:38.4,53,45,-69
35:38.4,53,47,-67
35:38.4,53,25,-61
35:38.5,53,33,-60
35:38.5,53,54,-51
35:38.5,53,32,-67
35:38.5,53,39,-68
35:38.5,53,57,-66
35:38.5,53,34,-55
35:38.5,53,37,-62
35:38.5,53,58,-59
35:38.5,53,42,-80
35:38.5,53,22,-69
35:38.5,53,50,-61
35:38.5,53,49,-64
35:38.5,53,23,-77
35:38.5,53,48,-77
35:38.5,53,26,-67
35:38.6,53,31,-63
35:38.6,53,55,-53
35:38.6,53,33,-59
35:38.6,53,54,-51
35:38.6,53,39,-68
35:38.6,53,35,-57
35:38.6,53,56,-52
35:38.6,53,34,-56
35:38.6,53,58,-60
35:38.6,53,52,-68
35:38.6,53,22,-69
35:38.6,53,43,-69
35:38.6,53,50,-60
35:38.6,53,29,-67
35:38.6,53,45,-67
35:38.6,53,47,-68
35:38.6,53,25,-62
35:38.7,53,55,-53
35:38.7,53,54,-51
35:38.7,53,35,-57
35:38.7,53,56,-52
35:38.7,53,34,-56
35:38.7,53,36,-58
35:38.7,53,58,-60
35:38.7,53,52,-68
35:38.7,53,51,-57
35:38.7,53,40,-68
35:38.7,53,50,-60
35:38.7,53,49,-66
35:38.7,53,29,-67
35:38.7,53,25,-63
35:38.8,53,53,-51
35:38.8,53,57,-67
35:38.8,53,35,-58
35:38.8,53,56,-52
35:38.8,53,37,-62
35:38.8,53,59,-76
35:38.8,53,58,-61
35:38.8,53,42,-79
35:38.8,53,52,-68
35:38.8,53,51,-58
35:38.8,53,22,-68
35:38.8,53,43,-69
35:38.8,53,60,-67
35:38.8,53,50,-60
35:38.8,53,49,-68
35:38.8,53,27,-69
35:38.8,53,46,-66
35:38.8,53,47,-67
35:38.9,53,53,-51
35:38.9,53,33,-59
35:38.9,53,54,-51
35:38.9,53,39,-66
35:38.9,53,38,-67
35:38.9,53,34,-57
35:38.9,53,37,-62
35:38.9,53,58,-61
35:38.9,53,43,-69
35:38.9,53,60,-68
35:38.9,53,40,-68
35:38.9,53,50,-64
35:38.9,53,23,-74
35:38.9,53,45,-67
35:38.9,53,26,-67
35:39.0,53,55,-52
35:39.0,53,32,-67
35:39.0,53,39,-65
35:39.0,53,56,-52
35:39.0,53,37,-62
35:39.0,53,36,-58
35:39.0,53,58,-61
35:39.0,53,42,-75
35:39.0,53,51,-59
35:39.0,53,22,-68
35:39.0,53,60,-68
35:39.0,53,50,-64
35:39.0,53,49,-67
35:39.0,53,29,-68
35:39.0,53,23,-74
35:39.0,53,45,-66
35:39.0,53,48,-74
35:39.1,53,31,-63
35:39.1,53,53,-51
35:39.1,53,33,-59
35:39.1,53,57,-70
35:39.1,53,56,-52
35:39.1,53,34,-56
35:39.1,53,37,-62
35:39.1,53,36,-59
35:39.1,53,58,-59
35:39.1,53,51,-60
35:39.1,53,22,-69
35:39.1,53,21,-72
35:39.1,53,60,-67
35:39.1,53,45,-68
35:39.2,53,53,-50
35:39.2,53,55,-53
35:39.2,53,54,-51
35:39.2,53,56,-51
35:39.2,53,59,-66
35:39.2,53,51,-60
35:39.2,53,22,-69
35:39.2,53,60,-68
35:39.2,53,49,-67
35:39.2,53,28,-69
35:39.2,53,45,-67
35:39.2,53,48,-78
35:39.3,53,53,-50
35:39.3,53,36,-60
35:39.3,53,44,-86
35:39.3,53,60,-66
