TIME,Base,Minor,Rssi
34:20.8,58,54,-57
34:20.8,58,38,-62
34:20.8,58,35,-60
34:20.8,58,57,-55
34:20.8,58,34,-67
34:20.8,58,56,-54
34:20.8,58,58,-55
34:20.8,58,52,-68
34:20.8,58,60,-54
34:20.8,58,27,-68
34:20.8,58,29,-70
34:20.8,58,23,-69
34:20.9,58,55,-49
34:20.9,58,33,-71
34:20.9,58,32,-77
34:20.9,58,39,-55
34:20.9,58,38,-61
34:20.9,58,58,-58
34:20.9,58,52,-66
34:20.9,58,43,-68
34:20.9,58,21,-85
34:20.9,58,27,-67
34:20.9,58,29,-67
34:20.9,58,24,-73
34:20.9,58,23,-71
34:20.9,58,45,-69
34:20.9,58,47,-71
34:21.0,58,31,-67
34:21.0,58,35,-57
34:21.0,58,57,-55
34:21.0,58,56,-53
34:21.0,58,37,-61
34:21.0,58,58,-60
34:21.0,58,36,-62
34:21.0,58,42,-71
34:21.0,58,51,-63
34:21.0,58,60,-55
34:21.0,58,49,-66
34:21.0,58,28,-74
34:21.0,58,29,-68
34:21.0,58,24,-77
34:21.0,58,46,-69
34:21.0,58,45,-69
34:21.1,58,31,-67
34:21.1,58,54,-66
34:21.1,58,39,-57
34:21.1,58,56,-55
34:21.1,58,37,-58
34:21.1,58,36,-62
34:21.1,58,42,-68
34:21.1,58,52,-68
34:21.1,58,43,-68
34:21.1,58,60,-55
34:21.1,58,50,-71
34:21.1,58,40,-64
34:21.1,58,49,-66
34:21.2,58,31,-68
34:21.2,58,54,-70
34:21.2,58,38,-63
34:21.2,58,58,-60
34:21.2,58,36,-59
34:21.2,58,42,-75
34:21.2,58,60,-56
34:21.2,58,49,-67
34:21.2,58,28,-71
34:21.2,58,46,-68
34:21.4,58,55,-54
34:21.4,58,32,-67
34:21.4,58,57,-61
34:21.4,58,34,-61
34:21.4,58,58,-59
34:21.4,58,51,-61
34:21.4,58,43,-65
34:21.4,58,40,-70
34:21.4,58,29,-67
34:21.4,58,46,-69
34:21.4,58,45,-67
34:21.4,58,25,-68
34:21.5,58,54,-62
34:21.5,58,32,-69
34:21.5,58,38,-64
34:21.5,58,57,-65
34:21.5,58,34,-61
34:21.5,58,56,-60
34:21.5,58,59,-56
34:21.5,58,37,-60
34:21.5,58,44,-76
34:21.5,58,43,-64
34:21.5,58,21,-72
34:21.5,58,60,-59
34:21.5,58,50,-71
34:21.5,58,40,-77
34:21.5,58,28,-74
34:21.5,58,24,-70
34:21.5,58,48,-71
34:21.6,58,53,-71
34:21.6,58,30,-71
34:21.6,58,55,-61
34:21.6,58,33,-63
34:21.6,58,32,-67
34:21.6,58,34,-62
34:21.6,58,56,-63
34:21.6,58,36,-57
34:21.6,58,52,-67
34:21.6,58,51,-60
34:21.6,58,44,-74
34:21.6,58,22,-67
34:21.6,58,40,-74
34:21.6,58,49,-66
34:21.6,58,27,-69
34:21.6,58,45,-66
34:21.6,58,47,-71
34:21.7,58,31,-77
34:21.7,58,55,-59
34:21.7,58,54,-62
34:21.7,58,35,-66
34:21.7,58,59,-56
34:21.7,58,58,-63
34:21.7,58,36,-59
34:21.7,58,21,-71
34:21.7,58,28,-74
34:21.7,58,25,-67
34:21.8,58,53,-65
34:21.8,58,31,-68
34:21.8,58,30,-65
34:21.8,58,55,-60
34:21.8,58,54,-62
34:21.8,58,39,-58
34:21.8,58,56,-59
34:21.8,58,58,-69
34:21.8,58,52,-66
34:21.8,58,41,-72
34:21.8,58,43,-68
34:21.8,58,49,-66
34:21.8,58,29,-78
34:21.8,58,23,-79
34:21.8,58,45,-74
34:21.8,58,48,-68
34:21.8,58,26,-70
34:21.8,58,47,-67
34:21.9,58,53,-65
34:21.9,58,55,-62
34:21.9,58,54,-59
34:21.9,58,35,-61
34:21.9,58,34,-68
34:21.9,58,42,-70
34:21.9,58,52,-66
34:21.9,58,44,-79
34:21.9,58,22,-68
34:21.9,58,43,-71
34:21.9,58,21,-80
34:21.9,58,60,-58
34:21.9,58,40,-67
34:21.9,58,27,-66
34:21.9,58,23,-78
34:21.9,58,45,-75
34:21.9,58,26,-71
34:22.0,58,55,-61
34:22.0,58,54,-58
34:22.0,58,32,-67
34:22.0,58,38,-65
34:22.0,58,34,-64
34:22.0,58,36,-58
34:22.0,58,52,-66
34:22.0,58,51,-61
34:22.0,58,44,-80
34:22.0,58,27,-64
34:22.0,58,29,-68
34:22.0,58,24,-69
34:22.0,58,26,-79
34:22.1,58,53,-63
34:22.1,58,32,-67
34:22.1,58,39,-61
34:22.1,58,38,-63
34:22.1,58,34,-66
34:22.1,58,51,-61
34:22.1,58,22,-70
34:22.1,58,43,-69
34:22.1,58,60,-57
34:22.1,58,28,-73
34:22.1,58,24,-68
34:22.1,58,46,-75
34:22.1,58,45,-70
34:22.1,58,26,-77
34:22.2,58,30,-62
34:22.2,58,55,-61
34:22.2,58,33,-62
34:22.2,58,54,-58
34:22.2,58,32,-67
34:22.2,58,39,-59
34:22.2,58,38,-62
34:22.2,58,36,-58
34:22.2,58,52,-64
34:22.2,58,41,-76
34:22.2,58,51,-62
