TIME,Base,Minor,Rssi
35:50.5,52,55,-63
35:50.5,52,33,-64
35:50.5,52,54,-54
35:50.5,52,32,-67
35:50.5,52,39,-70
35:50.5,52,56,-62
35:50.5,52,52,-55
35:50.5,52,22,-74
35:50.5,52,44,-79
35:50.5,52,21,-77
35:50.5,52,49,-66
35:50.5,52,28,-74
35:50.5,52,24,-88
35:50.5,52,46,-67
35:50.5,52,48,-65
35:50.6,52,31,-53
35:50.6,52,53,-55
35:50.6,52,55,-64
35:50.6,52,33,-64
35:50.6,52,54,-54
35:50.6,52,35,-56
35:50.6,52,56,-60
35:50.6,52,34,-58
35:50.6,52,59,-64
35:50.6,52,58,-63
35:50.6,52,52,-54
35:50.6,52,41,-70
35:50.6,52,22,-73
35:50.6,52,44,-73
35:50.6,52,27,-66
35:50.6,52,24,-77
35:50.6,52,46,-64
35:50.6,52,23,-78
35:50.6,52,48,-62
35:50.6,52,25,-87
35:50.7,52,55,-66
35:50.7,52,54,-54
35:50.7,52,38,-68
35:50.7,52,56,-58
35:50.7,52,59,-66
35:50.7,52,58,-64
35:50.7,52,42,-67
35:50.7,52,52,-52
35:50.7,52,43,-69
35:50.7,52,50,-58
35:50.7,52,49,-69
35:50.7,52,29,-68
35:50.7,52,24,-82
35:50.7,52,46,-61
35:50.8,52,53,-55
35:50.8,52,54,-54
35:50.8,52,32,-65
35:50.8,52,39,-71
35:50.8,52,35,-55
35:50.8,52,56,-59
35:50.8,52,58,-62
35:50.8,52,52,-53
35:50.8,52,41,-73
35:50.8,52,43,-68
35:50.8,52,28,-68
35:50.8,52,27,-81
35:50.8,52,29,-73
35:50.8,52,47,-64
35:50.9,52,31,-52
35:50.9,52,55,-67
35:50.9,52,35,-55
35:50.9,52,34,-62
35:50.9,52,51,-55
35:50.9,52,22,-71
35:50.9,52,43,-67
35:50.9,52,40,-70
35:50.9,52,50,-59
35:50.9,52,49,-69
35:51.0,52,53,-55
35:51.0,52,54,-55
35:51.0,52,32,-62
35:51.0,52,39,-67
35:51.0,52,56,-60
35:51.0,52,34,-61
35:51.0,52,52,-53
35:51.0,52,51,-54
35:51.0,52,60,-65
35:51.0,52,49,-66
35:51.0,52,28,-68
35:51.0,52,45,-77
35:51.0,52,47,-69
35:51.0,52,25,-64
35:51.1,52,31,-54
