TIME,Base,Minor,Rssi
30:57.7,30,30,-67
30:57.7,30,35,-73
30:57.7,30,57,-74
30:57.7,30,37,-69
30:57.7,30,58,-65
30:57.7,30,36,-69
30:57.7,30,52,-57
30:57.7,30,22,-62
30:57.7,30,49,-58
30:57.7,30,27,-62
30:57.7,30,24,-69
30:57.7,30,46,-64
30:57.7,30,45,-60
30:57.7,30,48,-62
30:57.7,30,25,-67
30:57.7,30,47,-55
30:57.8,30,55,-69
30:57.8,30,33,-69
30:57.8,30,38,-76
30:57.8,30,57,-71
30:57.8,30,56,-66
30:57.8,30,51,-61
30:57.8,30,44,-68
30:57.8,30,43,-69
30:57.8,30,21,-64
30:57.8,30,28,-60
30:57.8,30,27,-71
30:57.8,30,46,-64
30:57.9,30,55,-67
30:57.9,30,32,-72
30:57.9,30,57,-73
30:57.9,30,59,-69
30:57.9,30,58,-60
30:57.9,30,22,-65
30:57.9,30,27,-55
30:57.9,30,29,-64
30:57.9,30,24,-71
30:57.9,30,46,-68
30:57.9,30,48,-51
30:57.9,30,25,-59
30:58.0,30,57,-87
30:58.0,30,34,-67
30:58.0,30,56,-61
30:58.0,30,37,-68
30:58.0,30,58,-61
30:58.0,30,42,-70
30:58.0,30,52,-61
30:58.0,30,50,-68
30:58.0,30,46,-66
30:58.0,30,23,-69
30:58.0,30,26,-72
30:58.2,30,30,-55
30:58.2,30,55,-68
30:58.2,30,54,-66
30:58.2,30,32,-71
30:58.2,30,38,-75
30:58.2,30,57,-79
30:58.2,30,34,-69
30:58.2,30,56,-64
30:58.2,30,37,-66
30:58.2,30,36,-68
30:58.2,30,42,-72
30:58.2,30,51,-64
30:58.2,30,22,-68
30:58.2,30,21,-69
30:58.2,30,27,-53
30:58.2,30,24,-70
30:58.2,30,26,-65
30:58.3,30,53,-66
30:58.3,30,55,-68
30:58.3,30,33,-68
30:58.3,30,57,-74
30:58.3,30,59,-68
30:58.3,30,58,-60
30:58.3,30,36,-68
30:58.3,30,52,-60
30:58.3,30,43,-85
30:58.3,30,60,-67
30:58.3,30,40,-83
30:58.3,30,27,-52
30:58.3,30,46,-68
30:58.3,30,23,-62
30:58.3,30,45,-63
30:58.3,30,26,-66
30:58.4,30,31,-59
30:58.4,30,39,-75
30:58.4,30,35,-65
30:58.4,30,34,-73
30:58.4,30,52,-61
30:58.4,30,43,-79
30:58.4,30,60,-69
30:58.4,30,27,-51
30:58.4,30,24,-66
30:58.4,30,46,-67
30:58.4,30,48,-49
30:58.4,30,26,-63
30:58.4,30,47,-62
30:58.5,30,53,-66
30:58.5,30,31,-58
30:58.5,30,33,-66
30:58.5,30,32,-71
30:58.5,30,36,-69
30:58.5,30,42,-68
30:58.5,30,51,-64
30:58.5,30,22,-64
30:58.5,30,21,-67
30:58.5,30,28,-51
30:58.5,30,27,-51
30:58.5,30,29,-62
30:58.5,30,23,-66
30:58.5,30,26,-60
30:58.5,30,25,-56
30:58.6,30,53,-66
30:58.6,30,30,-55
30:58.6,30,55,-67
30:58.6,30,39,-76
30:58.6,30,38,-75
30:58.6,30,35,-65
30:58.6,30,57,-74
30:58.6,30,21,-68
30:58.6,30,49,-52
30:58.6,30,28,-51
30:58.6,30,27,-51
30:58.6,30,29,-61
30:58.6,30,45,-63
30:58.6,30,26,-61
30:58.6,30,25,-55
30:58.7,30,30,-55
30:58.7,30,55,-67
30:58.7,30,33,-68
30:58.7,30,35,-65
30:58.7,30,57,-73
30:58.7,30,56,-63
30:58.7,30,59,-69
30:58.7,30,41,-58
30:58.7,30,22,-64
30:58.7,30,21,-68
30:58.7,30,50,-68
30:58.7,30,49,-52
30:58.7,30,28,-51
30:58.7,30,29,-61
30:58.7,30,46,-66
30:58.7,30,23,-67
30:58.7,30,48,-49
30:58.7,30,26,-62
30:58.7,30,47,-62
30:58.8,30,53,-66
30:58.8,30,31,-58
30:58.8,30,55,-67
30:58.8,30,33,-67
30:58.8,30,37,-66
30:58.8,30,58,-61
30:58.8,30,36,-68
30:58.8,30,42,-69
30:58.8,30,52,-61
30:58.8,30,44,-66
30:58.8,30,40,-84
30:58.8,30,24,-64
30:58.8,30,26,-62
30:58.9,30,53,-66
30:58.9,30,55,-69
30:58.9,30,33,-67
30:58.9,30,54,-66
30:58.9,30,32,-75
30:58.9,30,38,-75
30:58.9,30,35,-67
30:58.9,30,58,-61
30:58.9,30,36,-68
30:58.9,30,52,-61
30:58.9,30,41,-58
30:58.9,30,22,-65
30:58.9,30,23,-68
30:58.9,30,45,-64
30:58.9,30,26,-61
30:58.9,30,47,-61
30:59.0,30,49,-53
30:59.0,30,28,-51
30:59.0,30,27,-50
30:59.0,30,23,-68
30:59.0,30,48,-49
30:59.0,30,25,-55
30:59.0,30,47,-61
30:59.1,30,53,-66
30:59.1,30,30,-56
30:59.1,30,39,-75
30:59.1,30,56,-63
30:59.1,30,58,-61
30:59.1,30,36,-68
30:59.1,30,42,-69
30:59.1,30,52,-62
30:59.1,30,41,-58
30:59.1,30,22,-65
30:59.1,30,60,-69
30:59.1,30,28,-52
30:59.1,30,23,-69
30:59.1,30,26,-61
30:59.1,30,47,-60
30:59.2,30,31,-58
30:59.2,30,30,-55
30:59.2,30,33,-67
30:59.2,30,54,-66
30:59.2,30,38,-73
30:59.2,30,35,-69
30:59.2,30,56,-63
30:59.2,30,36,-69
30:59.2,30,52,-61
30:59.2,30,41,-58
30:59.2,30,51,-65
30:59.2,30,22,-66
30:59.2,30,50,-68
30:59.2,30,27,-50
30:59.2,30,45,-64
30:59.2,30,26,-62
30:59.3,30,30,-55
30:59.3,30,33,-69
30:59.3,30,39,-75
30:59.3,30,38,-73
30:59.3,30,56,-62
30:59.3,30,59,-70
30:59.3,30,44,-66
30:59.3,30,27,-50
30:59.3,30,23,-67
30:59.3,30,48,-49
30:59.3,30,26,-61
30:59.3,30,47,-61
30:59.4,30,31,-58
30:59.4,30,30,-55
30:59.4,30,33,-67
30:59.4,30,54,-66
30:59.4,30,32,-76
30:59.4,30,38,-73
30:59.4,30,35,-68
30:59.4,30,56,-62
30:59.4,30,37,-66
30:59.4,30,41,-58
30:59.4,30,44,-66
30:59.4,30,60,-68
30:59.4,30,50,-67
30:59.4,30,40,-75
30:59.4,30,28,-51
30:59.4,30,27,-50
30:59.4,30,24,-65
30:59.4,30,45,-64
30:59.4,30,48,-49
30:59.4,30,26,-62
30:59.4,30,25,-55
30:59.4,30,47,-61
30:59.5,30,31,-58
30:59.5,30,34,-66
30:59.5,30,37,-67
30:59.5,30,36,-69
30:59.5,30,42,-69
30:59.5,30,52,-61
30:59.5,30,51,-64
30:59.5,30,21,-69
30:59.5,30,50,-68
30:59.5,30,40,-75
30:59.5,30,28,-51
30:59.5,30,24,-66
30:59.5,30,25,-55
30:59.6,30,53,-67
30:59.6,30,31,-58
30:59.6,30,33,-68
30:59.6,30,32,-78
30:59.6,30,52,-61
30:59.6,30,41,-58
30:59.6,30,22,-66
30:59.6,30,50,-67
30:59.6,30,40,-74
30:59.6,30,49,-53
30:59.6,30,28,-51
30:59.6,30,29,-60
30:59.6,30,48,-49
30:59.6,30,26,-62
30:59.7,30,31,-57
30:59.7,30,39,-73
30:59.7,30,59,-70
30:59.7,30,42,-69
30:59.7,30,52,-61
30:59.7,30,41,-60
30:59.7,30,22,-66
30:59.7,30,21,-69
30:59.7,30,49,-53
30:59.7,30,27,-50
30:59.7,30,26,-62
30:59.8,30,31,-57
30:59.8,30,33,-68
30:59.8,30,54,-66
30:59.8,30,38,-72
