TIME,Base,Minor,Rssi
32:52.3,37,59,-67
32:52.3,37,37,-46
32:52.3,37,36,-57
32:52.3,37,52,-67
32:52.3,37,41,-62
32:52.3,37,60,-60
32:52.3,37,40,-60
32:52.3,37,27,-68
32:52.3,37,25,-66
32:52.4,37,53,-65
32:52.4,37,31,-72
32:52.4,37,30,-62
32:52.4,37,33,-66
32:52.4,37,32,-64
32:52.4,37,38,-53
32:52.4,37,59,-65
32:52.4,37,37,-46
32:52.4,37,52,-69
32:52.4,37,43,-73
32:52.4,37,21,-64
32:52.4,37,60,-62
32:52.4,37,29,-66
32:52.4,37,48,-66
32:52.5,37,31,-67
32:52.5,37,33,-65
32:52.5,37,39,-64
32:52.5,37,38,-53
32:52.5,37,35,-54
32:52.5,37,34,-68
32:52.5,37,59,-67
32:52.5,37,37,-46
32:52.5,37,36,-55
32:52.5,37,42,-72
32:52.5,37,51,-66
32:52.5,37,44,-67
32:52.5,37,60,-62
32:52.5,37,40,-60
32:52.5,37,23,-72
32:52.5,37,45,-68
32:52.5,37,48,-66
32:52.5,37,25,-72
32:52.6,37,31,-69
32:52.6,37,55,-67
32:52.6,37,33,-66
32:52.6,37,39,-64
32:52.6,37,35,-54
32:52.6,37,57,-66
32:52.6,37,34,-69
32:52.6,37,59,-68
32:52.6,37,37,-46
32:52.6,37,36,-55
32:52.6,37,51,-65
32:52.6,37,22,-67
32:52.6,37,43,-70
32:52.6,37,50,-67
32:52.6,37,40,-60
32:52.6,37,27,-66
32:52.6,37,24,-67
32:52.6,37,23,-70
32:52.6,37,45,-67
32:52.6,37,25,-71
32:52.7,37,53,-62
32:52.7,37,30,-63
32:52.7,37,55,-66
32:52.7,37,38,-53
32:52.7,37,35,-54
32:52.7,37,34,-70
32:52.7,37,56,-64
32:52.7,37,59,-67
32:52.7,37,37,-47
32:52.7,37,36,-55
32:52.7,37,42,-77
32:52.7,37,50,-67
32:52.7,37,49,-70
32:52.7,37,27,-66
32:52.7,37,24,-67
32:52.7,37,23,-69
32:52.7,37,48,-66
32:52.7,37,26,-71
32:52.8,37,53,-61
32:52.8,37,55,-68
32:52.8,37,35,-54
32:52.8,37,34,-70
32:52.8,37,36,-55
32:52.8,37,41,-69
32:52.8,37,51,-64
32:52.8,37,28,-65
32:52.8,37,27,-67
32:52.8,37,23,-69
32:52.8,37,48,-68
32:52.8,37,26,-76
32:52.9,37,30,-62
32:52.9,37,54,-69
32:52.9,37,56,-68
32:52.9,37,52,-67
32:52.9,37,51,-64
32:52.9,37,44,-69
32:52.9,37,22,-68
32:52.9,37,60,-61
32:52.9,37,28,-68
32:52.9,37,24,-66
32:52.9,37,47,-71
32:53.0,37,30,-62
32:53.0,37,55,-66
32:53.0,37,38,-52
32:53.0,37,34,-67
32:53.0,37,56,-69
32:53.0,37,59,-67
32:53.0,37,37,-48
32:53.0,37,36,-53
32:53.0,37,52,-68
32:53.0,37,44,-68
32:53.0,37,43,-71
32:53.0,37,27,-77
32:53.0,37,29,-60
32:53.0,37,24,-65
32:53.1,37,30,-62
32:53.1,37,39,-64
32:53.1,37,35,-53
32:53.1,37,57,-64
32:53.1,37,34,-67
32:53.1,37,59,-69
32:53.1,37,42,-77
32:53.1,37,22,-68
32:53.1,37,28,-68
32:53.1,37,29,-64
32:53.1,37,46,-66
32:53.1,37,23,-69
32:53.1,37,25,-67
32:53.1,37,47,-67
32:53.2,37,53,-63
32:53.2,37,55,-64
32:53.2,37,39,-64
32:53.2,37,57,-63
32:53.2,37,59,-67
32:53.2,37,36,-53
32:53.2,37,52,-68
32:53.2,37,51,-64
32:53.2,37,43,-70
32:53.2,37,21,-62
32:53.2,37,29,-62
32:53.2,37,23,-68
32:53.2,37,45,-68
32:53.2,37,47,-67
32:53.3,37,31,-67
32:53.3,37,55,-65
32:53.3,37,34,-69
32:53.3,37,59,-67
32:53.3,37,58,-70
32:53.3,37,51,-64
32:53.3,37,44,-67
32:53.3,37,60,-60
32:53.3,37,29,-62
32:53.3,37,23,-68
32:53.3,37,45,-69
32:53.4,37,53,-62
32:53.4,37,31,-68
32:53.4,37,30,-64
32:53.4,37,55,-65
32:53.4,37,32,-69
32:53.4,37,57,-63
32:53.4,37,34,-69
32:53.4,37,36,-52
32:53.4,37,52,-66
32:53.4,37,22,-69
32:53.4,37,40,-60
32:53.4,37,28,-67
32:53.4,37,24,-65
32:53.4,37,45,-68
32:53.4,37,48,-68
32:53.4,37,26,-70
32:53.5,37,53,-62
32:53.5,37,55,-64
32:53.5,37,54,-63
32:53.5,37,39,-64
32:53.5,37,37,-47
32:53.5,37,52,-67
32:53.5,37,50,-74
32:53.5,37,29,-63
32:53.5,37,24,-65
32:53.5,37,45,-67
32:53.5,37,48,-69
32:53.6,37,30,-62
32:53.6,37,39,-63
32:53.6,37,38,-53
32:53.6,37,35,-53
32:53.6,37,57,-63
32:53.6,37,34,-69
32:53.6,37,56,-84
32:53.6,37,59,-67
32:53.6,37,36,-52
32:53.6,37,51,-65
32:53.6,37,44,-68
32:53.6,37,43,-73
32:53.6,37,40,-60
32:53.6,37,27,-71
32:53.6,37,29,-64
32:53.6,37,24,-66
32:53.6,37,47,-66
32:53.7,37,53,-64
32:53.7,37,30,-63
32:53.7,37,55,-65
32:53.7,37,39,-63
32:53.7,37,37,-49
32:53.7,37,41,-66
32:53.7,37,43,-73
32:53.7,37,24,-67
32:53.7,37,46,-71
32:53.7,37,47,-68
32:53.8,37,53,-64
32:53.8,37,55,-65
32:53.8,37,32,-65
32:53.8,37,34,-70
32:53.8,37,56,-73
32:53.8,37,37,-48
32:53.8,37,42,-77
32:53.8,37,41,-66
32:53.8,37,51,-66
32:53.8,37,22,-67
32:53.8,37,24,-67
32:53.8,37,48,-69
32:53.8,37,26,-68
32:53.8,37,47,-68
32:53.9,37,55,-64
