TIME,Base,Minor,Rssi
33:52.6,60,54,-60
33:52.6,60,32,-67
33:52.6,60,35,-55
33:52.6,60,57,-50
33:52.6,60,34,-56
33:52.6,60,37,-52
33:52.6,60,36,-69
33:52.6,60,43,-66
33:52.6,60,21,-67
33:52.6,60,60,-47
33:52.6,60,49,-68
33:52.6,60,24,-72
33:52.6,60,48,-65
33:52.7,60,53,-68
33:52.7,60,31,-65
33:52.7,60,30,-64
33:52.7,60,38,-51
33:52.7,60,35,-56
33:52.7,60,57,-51
33:52.7,60,56,-60
33:52.7,60,37,-51
33:52.7,60,52,-66
33:52.7,60,41,-66
33:52.7,60,51,-60
33:52.7,60,43,-65
33:52.7,60,60,-48
33:52.7,60,50,-64
33:52.7,60,40,-56
33:52.7,60,49,-64
33:52.7,60,29,-66
33:52.7,60,48,-65
33:52.7,60,26,-65
33:52.7,60,47,-73
33:52.8,60,31,-66
33:52.8,60,55,-71
33:52.8,60,32,-68
33:52.8,60,38,-51
33:52.8,60,35,-56
33:52.8,60,58,-55
33:52.8,60,52,-66
33:52.8,60,51,-60
33:52.8,60,44,-66
33:52.8,60,43,-65
33:52.8,60,21,-65
33:52.8,60,60,-48
33:52.8,60,40,-56
33:52.8,60,28,-65
33:52.8,60,24,-75
33:52.8,60,48,-65
33:52.8,60,47,-66
33:52.9,60,53,-66
33:52.9,60,30,-64
33:52.9,60,54,-65
33:52.9,60,39,-54
33:52.9,60,35,-56
33:52.9,60,57,-51
33:52.9,60,34,-57
33:52.9,60,59,-61
33:52.9,60,58,-55
33:52.9,60,52,-65
33:52.9,60,22,-72
33:52.9,60,43,-65
33:52.9,60,21,-67
33:52.9,60,60,-48
33:52.9,60,50,-63
33:52.9,60,49,-62
33:52.9,60,45,-66
33:52.9,60,48,-66
33:52.9,60,25,-66
33:53.0,60,33,-77
33:53.0,60,35,-56
33:53.0,60,34,-58
33:53.0,60,56,-61
33:53.0,60,59,-60
33:53.0,60,37,-51
33:53.0,60,58,-56
33:53.0,60,41,-66
33:53.0,60,22,-73
33:53.0,60,60,-48
33:53.0,60,50,-64
33:53.0,60,40,-60
33:53.0,60,49,-62
33:53.0,60,28,-69
33:53.0,60,23,-67
33:53.0,60,25,-65
33:53.1,60,53,-79
33:53.1,60,31,-64
33:53.1,60,39,-57
33:53.1,60,35,-56
33:53.1,60,37,-52
33:53.1,60,58,-57
33:53.1,60,41,-65
33:53.1,60,43,-66
33:53.1,60,40,-63
33:53.1,60,46,-63
33:53.1,60,25,-66
33:53.2,60,53,-81
33:53.2,60,31,-67
33:53.2,60,54,-67
33:53.2,60,32,-73
33:53.2,60,34,-59
33:53.2,60,59,-61
33:53.2,60,37,-52
33:53.2,60,52,-65
33:53.2,60,43,-65
33:53.2,60,21,-71
33:53.2,60,60,-50
33:53.2,60,40,-63
33:53.2,60,49,-64
33:53.2,60,27,-71
33:53.2,60,29,-62
33:53.2,60,46,-65
33:53.2,60,45,-65
33:53.2,60,25,-66
33:53.3,60,31,-73
33:53.3,60,55,-65
33:53.3,60,54,-62
33:53.3,60,39,-57
33:53.3,60,38,-50
33:53.3,60,35,-54
33:53.3,60,34,-58
33:53.3,60,42,-70
33:53.3,60,44,-67
33:53.3,60,43,-69
33:53.3,60,60,-49
33:53.3,60,50,-71
33:53.3,60,40,-64
33:53.3,60,23,-71
33:53.3,60,48,-68
33:53.3,60,47,-67
33:53.4,60,53,-69
33:53.4,60,31,-72
33:53.4,60,33,-76
33:53.4,60,38,-51
33:53.4,60,35,-53
33:53.4,60,34,-60
33:53.4,60,56,-60
33:53.4,60,59,-60
33:53.4,60,37,-53
33:53.4,60,52,-67
33:53.4,60,51,-64
33:53.4,60,24,-84
33:53.4,60,23,-71
33:53.4,60,45,-67
33:53.4,60,26,-71
33:53.4,60,25,-66
33:53.5,60,31,-72
33:53.5,60,55,-64
33:53.5,60,33,-71
33:53.5,60,54,-60
33:53.5,60,32,-77
33:53.5,60,38,-51
33:53.5,60,57,-58
33:53.5,60,34,-60
33:53.5,60,59,-61
33:53.5,60,36,-74
33:53.5,60,42,-70
33:53.5,60,52,-65
33:53.5,60,51,-66
33:53.5,60,43,-70
33:53.5,60,60,-49
33:53.5,60,40,-64
33:53.5,60,47,-68
33:53.6,60,53,-67
33:53.6,60,33,-65
33:53.6,60,38,-56
33:53.6,60,34,-58
33:53.6,60,58,-57
33:53.6,60,42,-68
33:53.6,60,22,-73
33:53.6,60,43,-71
33:53.6,60,28,-77
33:53.6,60,23,-71
33:53.6,60,47,-66
33:53.7,60,53,-66
33:53.7,60,30,-64
33:53.7,60,55,-53
33:53.7,60,54,-60
33:53.7,60,39,-53
33:53.7,60,34,-60
