TIME,Base,Minor,Rssi
31:39.6,33,53,-60
31:39.6,33,30,-70
31:39.6,33,55,-57
31:39.6,33,33,-48
31:39.6,33,54,-64
31:39.6,33,35,-55
31:39.6,33,57,-62
31:39.6,33,34,-52
31:39.6,33,56,-58
31:39.6,33,37,-56
31:39.6,33,51,-63
31:39.6,33,43,-68
31:39.6,33,49,-69
31:39.6,33,24,-67
31:39.6,33,25,-74
31:39.7,33,33,-47
31:39.7,33,54,-63
31:39.7,33,32,-50
31:39.7,33,35,-55
31:39.7,33,57,-63
31:39.7,33,56,-57
31:39.7,33,52,-57
31:39.7,33,44,-71
31:39.7,33,22,-70
31:39.7,33,60,-71
31:39.7,33,50,-65
31:39.7,33,40,-62
31:39.7,33,49,-69
31:39.8,33,33,-47
31:39.8,33,54,-64
31:39.8,33,38,-65
31:39.8,33,34,-53
31:39.8,33,56,-57
31:39.8,33,36,-79
31:39.8,33,52,-57
31:39.8,33,51,-64
31:39.8,33,44,-73
31:39.8,33,22,-67
31:39.8,33,21,-67
31:39.9,33,53,-61
31:39.9,33,33,-47
31:39.9,33,32,-51
31:39.9,33,39,-62
31:39.9,33,38,-68
31:39.9,33,52,-59
31:39.9,33,51,-62
31:39.9,33,44,-79
31:39.9,33,49,-80
31:39.9,33,27,-64
31:39.9,33,29,-51
31:39.9,33,23,-67
31:39.9,33,48,-71
31:39.9,33,47,-65
31:40.0,33,30,-61
31:40.0,33,54,-64
31:40.0,33,39,-62
31:40.0,33,34,-55
31:40.0,33,59,-62
31:40.0,33,36,-78
31:40.0,33,52,-60
31:40.0,33,29,-53
31:40.0,33,45,-70
31:40.1,33,53,-62
31:40.1,33,30,-62
31:40.1,33,55,-60
31:40.1,33,33,-47
31:40.1,33,54,-77
31:40.1,33,35,-54
31:40.1,33,34,-57
31:40.1,33,59,-61
31:40.1,33,42,-74
31:40.1,33,52,-59
31:40.1,33,51,-63
31:40.1,33,22,-70
31:40.1,33,43,-66
31:40.1,33,29,-53
31:40.1,33,24,-69
31:40.2,33,31,-68
31:40.2,33,33,-47
31:40.2,33,54,-68
31:40.2,33,32,-51
31:40.2,33,39,-61
31:40.2,33,35,-55
31:40.2,33,34,-57
31:40.2,33,56,-55
31:40.2,33,59,-60
31:40.2,33,37,-58
31:40.2,33,58,-68
31:40.2,33,42,-76
31:40.2,33,52,-59
31:40.2,33,44,-71
31:40.2,33,21,-68
31:40.2,33,60,-70
31:40.2,33,28,-73
31:40.2,33,48,-68
31:40.2,33,25,-65
31:40.3,33,53,-62
31:40.3,33,31,-66
31:40.3,33,55,-58
31:40.3,33,54,-67
31:40.3,33,34,-55
31:40.3,33,56,-54
31:40.3,33,59,-60
31:40.3,33,36,-75
31:40.3,33,51,-68
31:40.3,33,44,-73
31:40.3,33,60,-71
31:40.3,33,49,-70
31:40.3,33,29,-53
31:40.4,33,53,-62
31:40.4,33,31,-61
31:40.4,33,33,-45
31:40.4,33,39,-62
31:40.4,33,35,-54
31:40.4,33,57,-62
31:40.4,33,34,-54
31:40.4,33,56,-55
31:40.4,33,51,-65
31:40.4,33,44,-70
31:40.4,33,22,-79
31:40.4,33,50,-69
31:40.4,33,40,-64
31:40.4,33,28,-65
31:40.4,33,29,-54
31:40.4,33,24,-66
31:40.4,33,48,-63
31:40.4,33,47,-60
31:40.5,33,55,-58
31:40.5,33,33,-45
31:40.5,33,54,-63
31:40.5,33,56,-57
31:40.5,33,59,-66
31:40.5,33,51,-62
31:40.5,33,21,-68
31:40.5,33,28,-64
31:40.5,33,24,-68
31:40.6,33,31,-57
31:40.6,33,33,-45
31:40.6,33,32,-55
31:40.6,33,39,-62
31:40.6,33,35,-55
31:40.6,33,59,-66
31:40.6,33,44,-67
31:40.6,33,40,-64
31:40.6,33,49,-69
31:40.6,33,28,-64
31:40.6,33,29,-55
31:40.6,33,48,-60
31:40.6,33,25,-61
31:40.7,33,31,-58
31:40.7,33,55,-58
31:40.7,33,33,-45
31:40.7,33,54,-62
31:40.7,33,32,-57
31:40.7,33,39,-63
31:40.7,33,35,-54
31:40.7,33,57,-63
31:40.7,33,34,-56
31:40.7,33,59,-65
31:40.7,33,58,-69
31:40.7,33,36,-69
31:40.7,33,22,-85
31:40.7,33,21,-66
31:40.7,33,60,-69
31:40.7,33,29,-55
31:40.7,33,45,-67
31:40.8,33,31,-58
31:40.8,33,30,-55
31:40.8,33,55,-60
31:40.8,33,33,-45
31:40.8,33,54,-62
31:40.8,33,32,-60
31:40.8,33,35,-54
31:40.8,33,57,-64
31:40.8,33,34,-56
31:40.8,33,59,-66
31:40.8,33,37,-64
31:40.8,33,52,-57
31:40.8,33,41,-70
31:40.8,33,51,-59
31:40.8,33,44,-65
31:40.8,33,22,-81
31:40.8,33,40,-67
31:40.8,33,27,-58
31:40.8,33,29,-55
31:40.8,33,23,-67
31:40.8,33,25,-59
31:40.9,33,53,-67
31:40.9,33,31,-63
31:40.9,33,55,-59
31:40.9,33,33,-45
31:40.9,33,54,-62
31:40.9,33,32,-59
31:40.9,33,39,-64
31:40.9,33,38,-63
31:40.9,33,56,-55
31:40.9,33,59,-65
31:40.9,33,58,-69
31:40.9,33,41,-67
31:40.9,33,51,-58
31:40.9,33,44,-65
31:40.9,33,43,-67
31:40.9,33,40,-68
31:40.9,33,49,-67
31:40.9,33,28,-65
31:40.9,33,29,-53
31:40.9,33,46,-68
31:40.9,33,48,-57
31:40.9,33,26,-67
