TIME,Base,Minor,Rssi
28:29.0,22,55,-68
28:29.0,22,33,-71
28:29.0,22,54,-71
28:29.0,22,39,-71
28:29.0,22,37,-69
28:29.0,22,41,-50
28:29.0,22,43,-58
28:29.0,22,50,-65
28:29.0,22,49,-63
28:29.0,22,28,-58
28:29.0,22,29,-64
28:29.0,22,26,-64
28:29.1,22,39,-69
28:29.1,22,34,-67
28:29.1,22,56,-66
28:29.1,22,58,-66
28:29.1,22,42,-59
28:29.1,22,52,-71
28:29.1,22,51,-66
28:29.1,22,22,-48
28:29.1,22,50,-64
28:29.1,22,29,-65
28:29.1,22,24,-64
28:29.1,22,46,-64
28:29.1,22,23,-55
28:29.1,22,48,-70
28:29.1,22,47,-71
28:29.2,22,54,-66
28:29.2,22,39,-69
28:29.2,22,38,-79
28:29.2,22,57,-78
28:29.2,22,35,-67
28:29.2,22,37,-67
28:29.2,22,36,-79
28:29.2,22,58,-66
28:29.2,22,41,-49
28:29.2,22,43,-56
28:29.2,22,50,-65
28:29.2,22,48,-76
28:29.3,22,30,-67
28:29.3,22,55,-71
28:29.3,22,33,-81
28:29.3,22,32,-64
28:29.3,22,54,-65
28:29.3,22,58,-64
28:29.3,22,60,-77
28:29.3,22,29,-66
28:29.3,22,45,-57
28:29.3,22,48,-68
28:29.4,22,53,-68
28:29.4,22,38,-71
28:29.4,22,35,-66
28:29.4,22,37,-71
28:29.4,22,42,-58
28:29.4,22,60,-72
28:29.4,22,50,-63
28:29.4,22,28,-61
28:29.4,22,27,-65
28:29.4,22,29,-68
28:29.4,22,45,-56
28:29.4,22,26,-56
28:29.4,22,47,-72
28:29.4,22,25,-54
28:29.5,22,53,-68
28:29.5,22,31,-65
28:29.5,22,55,-70
28:29.5,22,32,-66
28:29.5,22,54,-66
28:29.5,22,35,-66
28:29.5,22,34,-68
28:29.5,22,56,-66
28:29.5,22,37,-71
28:29.5,22,36,-69
28:29.5,22,49,-65
28:29.5,22,28,-62
28:29.5,22,23,-53
28:29.5,22,26,-56
28:29.5,22,47,-71
28:29.5,22,25,-54
28:29.6,22,31,-66
28:29.6,22,30,-65
28:29.6,22,33,-77
28:29.6,22,32,-65
28:29.6,22,57,-79
28:29.6,22,37,-67
28:29.6,22,58,-67
28:29.6,22,42,-57
28:29.6,22,41,-48
28:29.6,22,44,-58
28:29.6,22,21,-56
28:29.6,22,43,-57
28:29.6,22,40,-68
28:29.6,22,24,-57
28:29.6,22,23,-53
28:29.6,22,45,-57
28:29.6,22,48,-67
28:29.6,22,26,-56
28:29.7,22,31,-66
28:29.7,22,55,-68
28:29.7,22,32,-67
28:29.7,22,35,-67
28:29.7,22,56,-65
28:29.7,22,37,-67
28:29.7,22,36,-68
28:29.7,22,58,-68
28:29.7,22,41,-48
28:29.7,22,51,-67
28:29.7,22,24,-55
28:29.7,22,46,-60
28:29.7,22,23,-53
28:29.7,22,26,-57
28:29.7,22,47,-70
28:29.8,22,31,-64
28:29.8,22,33,-74
28:29.8,22,57,-75
28:29.8,22,34,-69
28:29.8,22,37,-70
28:29.8,22,58,-68
28:29.8,22,44,-58
28:29.8,22,21,-54
28:29.8,22,43,-56
28:29.8,22,40,-74
28:29.8,22,29,-70
28:29.8,22,24,-54
28:29.8,22,45,-58
28:29.9,22,53,-69
28:29.9,22,31,-64
28:29.9,22,32,-66
28:29.9,22,54,-67
28:29.9,22,39,-70
28:29.9,22,57,-73
28:29.9,22,35,-62
28:29.9,22,34,-69
28:29.9,22,36,-68
28:29.9,22,58,-69
28:29.9,22,42,-58
28:29.9,22,44,-58
28:29.9,22,21,-55
28:29.9,22,60,-76
28:29.9,22,40,-77
28:29.9,22,49,-63
28:29.9,22,28,-63
28:29.9,22,24,-53
28:29.9,22,46,-61
28:29.9,22,23,-54
28:29.9,22,45,-59
28:29.9,22,26,-57
28:30.0,22,53,-68
28:30.0,22,55,-69
28:30.0,22,54,-67
28:30.0,22,34,-69
28:30.0,22,59,-70
28:30.0,22,51,-67
28:30.0,22,21,-57
28:30.0,22,28,-61
28:30.0,22,45,-59
28:30.0,22,48,-66
28:30.0,22,25,-56
28:30.1,22,31,-68
28:30.1,22,33,-76
28:30.1,22,39,-66
28:30.1,22,38,-68
28:30.1,22,34,-70
28:30.1,22,41,-51
28:30.1,22,51,-69
28:30.1,22,43,-57
28:30.1,22,40,-75
28:30.1,22,46,-66
28:30.1,22,23,-53
28:30.1,22,47,-62
28:30.2,22,55,-71
28:30.2,22,32,-63
28:30.2,22,57,-83
28:30.2,22,35,-75
28:30.2,22,34,-75
28:30.2,22,56,-62
28:30.2,22,59,-73
28:30.2,22,21,-56
28:30.2,22,43,-56
28:30.2,22,60,-72
28:30.2,22,23,-53
28:30.2,22,47,-64
28:30.3,22,31,-66
28:30.3,22,55,-71
28:30.3,22,54,-65
28:30.3,22,34,-71
28:30.3,22,59,-69
28:30.3,22,36,-69
28:30.3,22,42,-57
28:30.3,22,51,-67
28:30.3,22,27,-66
28:30.3,22,24,-58
28:30.3,22,23,-52
28:30.3,22,45,-61
28:30.3,22,47,-64
28:30.4,22,31,-68
28:30.4,22,55,-73
28:30.4,22,33,-75
28:30.4,22,54,-65
28:30.4,22,57,-77
28:30.4,22,34,-73
28:30.4,22,52,-70
28:30.4,22,41,-52
28:30.4,22,44,-55
28:30.4,22,43,-57
28:30.4,22,27,-66
28:30.4,22,48,-68
28:30.4,22,26,-62
