TIME,Base,Minor,Rssi
33:06.5,38,31,-65
33:06.5,38,33,-67
33:06.5,38,39,-62
33:06.5,38,35,-49
33:06.5,38,34,-58
33:06.5,38,56,-55
33:06.5,38,59,-68
33:06.5,38,37,-64
33:06.5,38,58,-66
33:06.5,38,36,-61
33:06.5,38,42,-65
33:06.5,38,51,-62
33:06.5,38,60,-52
33:06.5,38,49,-73
33:06.5,38,27,-68
33:06.5,38,26,-68
33:06.6,38,53,-63
33:06.6,38,31,-69
33:06.6,38,55,-76
33:06.6,38,54,-62
33:06.6,38,38,-60
33:06.6,38,35,-50
33:06.6,38,57,-54
33:06.6,38,34,-58
33:06.6,38,59,-65
33:06.6,38,37,-64
33:06.6,38,58,-64
33:06.6,38,42,-67
33:06.6,38,43,-72
33:06.6,38,60,-53
33:06.6,38,28,-68
33:06.6,38,27,-64
33:06.6,38,26,-67
33:06.7,38,53,-62
33:06.7,38,57,-53
33:06.7,38,34,-58
33:06.7,38,56,-56
33:06.7,38,59,-65
33:06.7,38,37,-64
33:06.7,38,42,-67
33:06.7,38,52,-67
33:06.7,38,41,-66
33:06.7,38,43,-72
33:06.7,38,60,-54
33:06.7,38,49,-70
33:06.7,38,27,-61
33:06.7,38,29,-55
33:06.7,38,24,-68
33:06.7,38,46,-63
33:06.7,38,25,-68
33:06.8,38,30,-76
33:06.8,38,54,-64
33:06.8,38,39,-62
33:06.8,38,56,-58
33:06.8,38,59,-67
33:06.8,38,52,-67
33:06.8,38,41,-66
33:06.8,38,51,-71
33:06.8,38,40,-72
33:06.8,38,27,-59
33:06.8,38,29,-55
33:06.9,38,55,-78
33:06.9,38,32,-64
33:06.9,38,37,-68
33:06.9,38,58,-64
33:06.9,38,42,-78
33:06.9,38,41,-69
33:06.9,38,60,-52
33:06.9,38,24,-67
33:06.9,38,46,-66
33:06.9,38,23,-67
33:06.9,38,45,-69
33:06.9,38,25,-67
33:07.0,38,54,-62
33:07.0,38,39,-62
33:07.0,38,35,-50
33:07.0,38,56,-57
33:07.0,38,52,-71
33:07.0,38,41,-67
33:07.0,38,40,-67
33:07.0,38,28,-67
33:07.0,38,27,-59
33:07.0,38,24,-68
33:07.1,38,53,-61
33:07.1,38,33,-66
33:07.1,38,54,-60
33:07.1,38,32,-62
33:07.1,38,57,-54
33:07.1,38,34,-59
33:07.1,38,56,-54
33:07.1,38,58,-65
33:07.1,38,36,-60
33:07.1,38,43,-69
33:07.1,38,50,-73
33:07.1,38,40,-68
33:07.1,38,49,-63
33:07.1,38,24,-68
33:07.2,38,31,-62
