TIME,Base,Minor,Rssi
32:09.9,34,30,-60
32:09.9,34,35,-56
32:09.9,34,57,-58
32:09.9,34,37,-75
32:09.9,34,44,-79
32:09.9,34,43,-65
32:09.9,34,60,-67
32:09.9,34,50,-66
32:09.9,34,49,-65
32:09.9,34,27,-67
32:09.9,34,29,-57
32:09.9,34,46,-64
32:10.0,34,53,-60
32:10.0,34,30,-61
32:10.0,34,55,-58
32:10.0,34,35,-56
32:10.0,34,57,-57
32:10.0,34,56,-55
32:10.0,34,59,-62
32:10.0,34,37,-73
32:10.0,34,58,-73
32:10.0,34,21,-66
32:10.0,34,50,-65
32:10.0,34,28,-62
32:10.0,34,23,-68
32:10.1,34,54,-74
32:10.1,34,32,-56
32:10.1,34,57,-58
32:10.1,34,34,-59
32:10.1,34,52,-58
32:10.1,34,51,-66
32:10.1,34,28,-61
32:10.1,34,29,-58
32:10.1,34,24,-67
32:10.1,34,46,-66
32:10.1,34,23,-67
32:10.1,34,26,-69
32:10.2,34,31,-52
32:10.2,34,55,-56
32:10.2,34,57,-59
32:10.2,34,34,-60
32:10.2,34,56,-56
32:10.2,34,59,-61
32:10.2,34,37,-78
32:10.2,34,36,-68
32:10.2,34,43,-74
32:10.2,34,21,-65
32:10.2,34,40,-72
32:10.2,34,49,-66
32:10.2,34,28,-62
32:10.2,34,24,-67
32:10.2,34,23,-67
32:10.2,34,26,-73
32:10.3,34,32,-62
32:10.3,34,39,-81
32:10.3,34,38,-73
32:10.3,34,34,-60
32:10.3,34,59,-61
32:10.3,34,52,-54
32:10.3,34,60,-67
32:10.3,34,49,-61
32:10.3,34,27,-66
32:10.3,34,45,-64
32:10.3,34,48,-62
32:10.3,34,26,-65
32:10.4,34,55,-56
32:10.4,34,35,-59
32:10.4,34,34,-60
32:10.4,34,56,-56
32:10.4,34,59,-62
32:10.4,34,36,-68
32:10.4,34,51,-62
32:10.4,34,43,-69
32:10.4,34,28,-59
32:10.4,34,26,-67
32:10.4,34,25,-71
32:10.4,34,47,-66
32:10.5,34,53,-61
32:10.5,34,55,-56
32:10.5,34,54,-66
32:10.5,34,35,-60
32:10.5,34,57,-59
32:10.5,34,37,-68
32:10.5,34,58,-69
32:10.5,34,44,-70
32:10.5,34,60,-66
32:10.5,34,24,-69
32:10.5,34,46,-67
32:10.5,34,45,-66
32:10.5,34,48,-59
32:10.5,34,26,-70
32:10.6,34,53,-62
32:10.6,34,30,-61
32:10.6,34,55,-56
32:10.6,34,33,-54
32:10.6,34,59,-61
32:10.6,34,41,-66
32:10.6,34,44,-69
32:10.6,34,22,-68
32:10.6,34,40,-78
32:10.6,34,29,-53
32:10.6,34,46,-66
32:10.6,34,45,-64
32:10.6,34,48,-61
32:10.6,34,26,-67
32:10.6,34,25,-69
32:10.7,34,53,-61
32:10.7,34,30,-60
32:10.7,34,55,-56
32:10.7,34,54,-66
32:10.7,34,32,-53
32:10.7,34,42,-66
32:10.7,34,44,-66
32:10.7,34,22,-64
32:10.7,34,49,-62
32:10.7,34,24,-67
32:10.7,34,23,-68
32:10.8,34,53,-61
32:10.8,34,31,-63
32:10.8,34,54,-65
32:10.8,34,52,-56
32:10.8,34,41,-64
32:10.8,34,44,-66
32:10.8,34,22,-67
32:10.8,34,50,-65
32:10.8,34,49,-61
32:10.8,34,23,-65
32:10.9,34,53,-60
32:10.9,34,31,-62
32:10.9,34,30,-59
32:10.9,34,32,-55
32:10.9,34,38,-79
32:10.9,34,34,-60
32:10.9,34,37,-71
32:10.9,34,36,-66
32:10.9,34,42,-66
32:10.9,34,52,-56
32:10.9,34,43,-65
32:10.9,34,60,-67
32:10.9,34,27,-64
32:11.0,34,53,-60
32:11.0,34,32,-56
32:11.0,34,38,-81
32:11.0,34,57,-59
32:11.0,34,56,-57
32:11.0,34,52,-56
32:11.0,34,43,-68
32:11.0,34,50,-66
32:11.0,34,27,-66
32:11.0,34,29,-54
32:11.0,34,46,-65
32:11.0,34,23,-66
32:11.0,34,48,-58
32:11.0,34,25,-65
32:11.1,34,53,-60
32:11.1,34,31,-62
32:11.1,34,39,-72
32:11.1,34,35,-60
32:11.1,34,56,-57
32:11.1,34,36,-66
32:11.1,34,42,-65
32:11.1,34,52,-55
32:11.1,34,40,-74
32:11.1,34,49,-61
32:11.1,34,46,-66
32:11.1,34,23,-66
32:11.1,34,26,-70
32:11.1,34,47,-70
32:11.2,34,53,-54
32:11.2,34,30,-58
32:11.2,34,55,-56
32:11.2,34,33,-54
32:11.2,34,54,-60
32:11.2,34,32,-58
32:11.2,34,39,-68
32:11.2,34,34,-63
32:11.2,34,56,-54
32:11.2,34,58,-56
32:11.2,34,36,-71
32:11.2,34,52,-56
32:11.2,34,43,-70
32:11.2,34,60,-69
32:11.2,34,50,-74
32:11.2,34,28,-66
32:11.2,34,25,-80
32:11.2,34,47,-65
32:11.3,34,31,-52
32:11.3,34,30,-58
32:11.3,34,54,-61
32:11.3,34,34,-63
32:11.3,34,59,-65
32:11.3,34,52,-56
32:11.3,34,43,-70
32:11.3,34,21,-68
32:11.3,34,40,-72
32:11.3,34,49,-63
32:11.3,34,28,-66
32:11.3,34,27,-68
32:11.4,34,31,-51
32:11.4,34,30,-58
32:11.4,34,32,-58
32:11.4,34,35,-57
32:11.4,34,56,-53
32:11.4,34,36,-71
32:11.4,34,52,-57
32:11.4,34,22,-74
32:11.4,34,43,-69
32:11.4,34,50,-76
32:11.4,34,27,-67
32:11.4,34,29,-54
32:11.4,34,24,-67
32:11.4,34,46,-61
32:11.4,34,48,-57
32:11.5,34,53,-54
32:11.5,34,31,-51
32:11.5,34,55,-56
32:11.5,34,54,-60
32:11.5,34,32,-59
32:11.5,34,39,-67
32:11.5,34,34,-64
32:11.5,34,59,-65
32:11.5,34,42,-73
32:11.5,34,41,-69
32:11.5,34,22,-73
32:11.5,34,21,-67
32:11.5,34,40,-72
32:11.5,34,46,-61
32:11.5,34,23,-78
32:11.5,34,45,-67
32:11.5,34,25,-76
32:11.5,34,47,-65
32:11.6,34,55,-56
32:11.6,34,33,-54
32:11.6,34,32,-59
32:11.6,34,39,-67
32:11.6,34,38,-73
32:11.6,34,35,-57
32:11.6,34,57,-65
32:11.6,34,58,-57
32:11.6,34,22,-75
32:11.6,34,43,-68
32:11.6,34,21,-67
32:11.6,34,60,-71
32:11.6,34,50,-76
32:11.6,34,49,-64
32:11.6,34,27,-67
32:11.6,34,24,-66
32:11.6,34,46,-61
32:11.6,34,45,-67
32:11.6,34,25,-77
32:11.8,34,53,-54
32:11.8,34,31,-51
32:11.8,34,34,-64
32:11.8,34,56,-53
32:11.8,34,21,-67
32:11.8,34,60,-71
32:11.8,34,50,-77
32:11.8,34,28,-65
32:11.8,34,29,-54
32:11.8,34,23,-77
32:11.9,34,54,-61
32:11.9,34,35,-57
32:11.9,34,57,-65
32:11.9,34,59,-64
32:11.9,34,58,-57
32:11.9,34,36,-71
32:11.9,34,52,-58
32:11.9,34,44,-75
32:11.9,34,50,-77
32:11.9,34,27,-67
32:11.9,34,45,-69
32:11.9,34,26,-85
32:11.9,34,25,-79
32:12.0,34,31,-50
32:12.0,34,55,-56
32:12.0,34,32,-60
32:12.0,34,57,-65
32:12.0,34,59,-64
32:12.0,34,58,-57
32:12.0,34,52,-58
32:12.0,34,60,-73
32:12.0,34,40,-72
32:12.0,34,23,-79
32:12.0,34,25,-76
32:12.1,34,31,-50
32:12.1,34,30,-60
32:12.1,34,32,-60
32:12.1,34,57,-66
32:12.1,34,56,-53
32:12.1,34,59,-64
32:12.1,34,36,-70
32:12.1,34,44,-75
32:12.1,34,60,-73
32:12.1,34,40,-72
32:12.1,34,49,-65
32:12.1,34,28,-66
32:12.1,34,45,-69
32:12.1,34,26,-80
32:12.2,34,53,-55
32:12.2,34,31,-50
32:12.2,34,55,-56
32:12.2,34,54,-60
32:12.2,34,57,-66
32:12.2,34,56,-54
32:12.2,34,59,-64
32:12.2,34,58,-56
32:12.2,34,21,-66
32:12.2,34,28,-66
32:12.2,34,29,-55
32:12.2,34,23,-79
32:12.2,34,45,-70
32:12.2,34,48,-58
32:12.2,34,26,-82
32:12.2,34,25,-77
32:12.2,34,47,-67
32:12.3,34,53,-55
32:12.3,34,31,-50
32:12.3,34,55,-55
32:12.3,34,33,-54
32:12.3,34,57,-66
32:12.3,34,22,-79
32:12.3,34,43,-68
32:12.3,34,60,-75
32:12.3,34,40,-72
32:12.3,34,28,-66
32:12.3,34,29,-56
32:12.3,34,24,-66
32:12.3,34,23,-79
32:12.3,34,26,-84
32:12.4,34,53,-54
32:12.4,34,31,-50
32:12.4,34,30,-60
32:12.4,34,55,-56
32:12.4,34,33,-53
32:12.4,34,34,-65
32:12.4,34,36,-70
32:12.4,34,41,-69
32:12.4,34,51,-62
32:12.4,34,22,-79
32:12.4,34,50,-69
32:12.4,34,28,-68
32:12.4,34,29,-56
32:12.4,34,24,-66
32:12.4,34,45,-71
32:12.4,34,48,-58
32:12.4,34,26,-81
32:12.5,34,55,-56
32:12.5,34,33,-53
32:12.5,34,32,-60
32:12.5,34,38,-69
32:12.5,34,34,-65
32:12.5,34,58,-57
32:12.5,34,36,-69
32:12.5,34,44,-75
32:12.5,34,49,-65
32:12.5,34,29,-56
32:12.6,34,31,-49
32:12.6,34,55,-56
32:12.6,34,38,-69
32:12.6,34,58,-58
32:12.6,34,44,-74
32:12.6,34,22,-79
32:12.6,34,43,-68
32:12.6,34,50,-69
32:12.6,34,49,-65
32:12.6,34,24,-66
32:12.6,34,23,-78
32:12.6,34,25,-76
32:12.6,34,47,-68
32:12.7,34,53,-55
32:12.7,34,55,-56
32:12.7,34,54,-60
32:12.7,34,32,-60
32:12.7,34,38,-70
32:12.7,34,57,-66
32:12.7,34,36,-69
32:12.7,34,51,-62
32:12.7,34,22,-77
32:12.7,34,50,-69
32:12.7,34,27,-65
32:12.7,34,29,-56
32:12.7,34,24,-66
32:12.7,34,23,-80
32:12.7,34,25,-75
32:12.8,34,31,-50
32:12.8,34,30,-61
32:12.8,34,32,-60
32:12.8,34,57,-66
32:12.8,34,56,-53
32:12.8,34,59,-64
32:12.8,34,37,-62
32:12.8,34,58,-57
32:12.8,34,36,-69
32:12.8,34,43,-68
32:12.8,34,49,-65
32:12.8,34,27,-64
32:12.8,34,24,-66
32:12.8,34,23,-80
32:12.8,34,45,-72
32:12.8,34,25,-76
32:12.9,34,53,-54
32:12.9,34,31,-50
32:12.9,34,32,-60
32:12.9,34,35,-58
32:12.9,34,57,-66
32:12.9,34,56,-53
32:12.9,34,58,-57
32:12.9,34,36,-69
32:12.9,34,51,-60
32:12.9,34,44,-75
32:12.9,34,22,-75
32:12.9,34,60,-75
32:12.9,34,50,-72
32:12.9,34,49,-65
32:12.9,34,29,-55
32:12.9,34,24,-66
32:12.9,34,23,-79
32:12.9,34,26,-77
32:13.0,34,53,-54
32:13.0,34,31,-50
32:13.0,34,30,-61
32:13.0,34,32,-60
32:13.0,34,57,-66
32:13.0,34,59,-63
32:13.0,34,58,-57
32:13.0,34,52,-58
32:13.0,34,41,-70
32:13.0,34,51,-60
32:13.0,34,43,-68
32:13.0,34,60,-73
32:13.0,34,50,-73
32:13.0,34,24,-65
32:13.0,34,26,-77
32:13.1,34,55,-56
32:13.1,34,32,-60
32:13.1,34,38,-71
32:13.1,34,57,-66
32:13.1,34,34,-64
32:13.1,34,59,-64
32:13.1,34,58,-57
32:13.1,34,40,-73
32:13.1,34,49,-65
32:13.1,34,28,-68
32:13.1,34,45,-73
32:13.1,34,25,-79
32:13.2,34,53,-54
32:13.2,34,31,-50
32:13.2,34,54,-58
32:13.2,34,57,-66
32:13.2,34,56,-53
32:13.2,34,37,-64
32:13.2,34,22,-75
32:13.2,34,60,-74
32:13.2,34,27,-64
32:13.2,34,26,-76
32:13.2,34,25,-79
32:13.3,34,33,-54
32:13.3,34,38,-71
32:13.3,34,57,-66
32:13.3,34,34,-64
32:13.3,34,59,-63
32:13.3,34,41,-69
32:13.3,34,22,-76
32:13.3,34,60,-73
32:13.3,34,50,-71
32:13.3,34,28,-67
32:13.3,34,27,-64
32:13.3,34,23,-75
32:13.3,34,26,-75
32:13.4,34,53,-54
32:13.4,34,31,-51
32:13.4,34,30,-60
32:13.4,34,55,-55
32:13.4,34,32,-60
32:13.4,34,38,-71
32:13.4,34,57,-65
32:13.4,34,59,-63
32:13.4,34,42,-74
32:13.4,34,44,-76
32:13.4,34,22,-75
32:13.4,34,21,-68
32:13.4,34,60,-73
32:13.4,34,40,-74
32:13.4,34,29,-54
32:13.4,34,24,-65
32:13.4,34,46,-62
32:13.4,34,23,-74
32:13.4,34,45,-72
32:13.4,34,26,-76
32:13.5,34,31,-51
32:13.5,34,55,-55
32:13.5,34,54,-59
32:13.5,34,32,-61
32:13.5,34,39,-67
32:13.5,34,57,-66
32:13.5,34,56,-53
32:13.5,34,59,-63
32:13.5,34,22,-72
32:13.5,34,60,-75
32:13.5,34,50,-73
32:13.5,34,24,-66
32:13.5,34,45,-66
32:13.5,34,26,-76
32:13.6,34,31,-51
32:13.6,34,55,-55
32:13.6,34,39,-67
32:13.6,34,38,-70
