TIME,Base,Minor,Rssi
37:04.2,47,53,-70
37:04.2,47,30,-71
37:04.2,47,54,-69
37:04.2,47,32,-65
37:04.2,47,39,-78
37:04.2,47,57,-66
37:04.2,47,35,-65
37:04.2,47,22,-67
37:04.2,47,60,-87
37:04.2,47,50,-55
37:04.2,47,49,-62
37:04.2,47,23,-70
37:04.2,47,47,-58
37:04.3,47,54,-69
37:04.3,47,38,-73
37:04.3,47,57,-66
37:04.3,47,34,-83
37:04.3,47,37,-67
37:04.3,47,59,-66
37:04.3,47,42,-71
37:04.3,47,52,-68
37:04.3,47,43,-73
37:04.3,47,60,-81
37:04.3,47,50,-54
37:04.3,47,49,-61
37:04.3,47,28,-66
37:04.3,47,24,-64
37:04.3,47,46,-67
37:04.3,47,25,-63
37:04.4,47,55,-65
37:04.4,47,37,-69
37:04.4,47,58,-78
37:04.4,47,51,-70
37:04.4,47,44,-73
37:04.4,47,50,-52
37:04.4,47,27,-65
37:04.4,47,46,-67
37:04.4,47,47,-54
37:04.5,47,53,-81
37:04.5,47,55,-66
37:04.5,47,54,-64
37:04.5,47,32,-62
37:04.5,47,35,-64
37:04.5,47,56,-68
37:04.5,47,34,-75
37:04.5,47,41,-69
37:04.5,47,21,-68
37:04.5,47,60,-73
37:04.5,47,28,-68
37:04.5,47,27,-65
37:04.5,47,48,-56
37:04.6,47,53,-73
37:04.6,47,30,-66
37:04.6,47,54,-63
37:04.6,47,38,-70
37:04.6,47,56,-69
37:04.6,47,59,-67
37:04.6,47,36,-71
37:04.6,47,58,-77
37:04.6,47,42,-72
37:04.6,47,41,-75
37:04.6,47,44,-73
37:04.6,47,49,-61
37:04.6,47,28,-67
37:04.6,47,29,-68
37:04.6,47,48,-56
37:04.6,47,47,-50
37:04.6,47,25,-64
37:04.7,47,53,-67
37:04.7,47,54,-61
37:04.7,47,32,-62
37:04.7,47,42,-72
37:04.7,47,43,-68
37:04.7,47,60,-82
37:04.7,47,50,-51
37:04.7,47,49,-66
37:04.7,47,26,-66
37:04.7,47,47,-53
37:04.7,47,25,-61
37:04.8,47,30,-74
37:04.8,47,54,-62
37:04.8,47,39,-85
37:04.8,47,38,-69
37:04.8,47,35,-68
37:04.8,47,56,-70
37:04.8,47,37,-67
37:04.8,47,58,-67
37:04.8,47,42,-71
37:04.8,47,41,-69
37:04.8,47,44,-73
37:04.8,47,27,-58
37:04.8,47,45,-67
37:04.8,47,48,-57
37:04.8,47,26,-66
37:04.8,47,25,-61
37:04.9,47,39,-80
37:04.9,47,38,-71
