TIME,Base,Minor,Rssi
2021-08-03 15:50:14.458,29,28,-50.0
2021-08-03 15:50:14.660,29,28,-49.0
2021-08-03 15:50:14.862,29,28,-49.0
2021-08-03 15:50:15.064,29,28,-49.0
2021-08-03 15:50:15.267,29,27,-51.0
2021-08-03 15:50:15.470,29,25,-53.0
2021-08-03 15:50:15.673,29,27,-51.0
2021-08-03 15:50:15.877,29,28,-49.0
2021-08-03 15:50:16.080,29,25,-51.0
2021-08-03 15:50:16.282,29,28,-49.0
2021-08-03 15:50:16.487,29,25,-51.0
2021-08-03 15:50:16.691,29,25,-51.0
2021-08-03 15:50:16.895,29,25,-52.0
2021-08-03 15:50:17.097,29,25,-49.0
2021-08-03 15:50:17.301,29,25,-50.0
2021-08-03 15:50:17.506,29,28,-51.0
2021-08-03 15:50:17.710,29,25,-51.0
2021-08-03 15:50:17.912,29,27,-51.0
2021-08-03 15:50:18.117,29,25,-51.0
2021-08-03 15:50:18.320,29,27,-51.0
2021-08-03 15:50:18.522,29,30,-51.0
2021-08-03 15:50:18.726,29,27,-49.0
2021-08-03 15:50:18.928,29,25,-51.0
2021-08-03 15:50:19.131,29,27,-51.0
2021-08-03 15:50:19.336,29,28,-50.0
2021-08-03 15:50:19.539,29,25,-51.0
2021-08-03 15:50:19.743,29,28,-50.0
2021-08-03 15:50:19.948,29,28,-50.0
2021-08-03 15:50:20.151,29,27,-52.0
2021-08-03 15:50:20.354,29,27,-52.0
2021-08-03 15:50:20.558,29,28,-50.0
2021-08-03 15:50:20.768,29,25,-52.0
2021-08-03 15:50:20.972,29,27,-52.0
2021-08-03 15:50:21.176,29,27,-52.0
2021-08-03 15:50:21.379,29,25,-55.0
2021-08-03 15:50:21.582,29,27,-52.0
2021-08-03 15:50:21.789,29,27,-52.0
2021-08-03 15:50:21.995,29,28,-52.0
2021-08-03 15:50:22.201,29,28,-51.0
2021-08-03 15:50:22.403,29,30,-56.0
2021-08-03 15:50:22.606,29,28,-51.0
2021-08-03 15:50:22.810,29,28,-51.0
2021-08-03 15:50:23.013,29,28,-51.0
2021-08-03 15:50:23.216,29,28,-51.0
2021-08-03 15:50:23.419,29,28,-52.0
2021-08-03 15:50:23.635,29,25,-58.0
2021-08-03 15:50:23.838,29,28,-51.0
2021-08-03 15:50:24.041,29,27,-54.0
2021-08-03 15:50:24.244,29,30,-56.0
2021-08-03 15:50:24.448,29,28,-51.0
2021-08-03 15:50:24.650,29,28,-51.0
2021-08-03 15:50:24.852,29,28,-51.0
2021-08-03 15:50:25.056,29,28,-48.0
2021-08-03 15:50:25.260,29,28,-52.0
2021-08-03 15:50:25.463,29,28,-50.0
2021-08-03 15:50:25.667,29,28,-49.0
2021-08-03 15:50:25.869,29,27,-51.0
2021-08-03 15:50:26.073,29,28,-48.0
2021-08-03 15:50:26.276,29,28,-49.0
2021-08-03 15:50:26.479,29,28,-48.0
2021-08-03 15:50:26.682,29,28,-49.0
2021-08-03 15:50:26.889,29,27,-53.0
2021-08-03 15:50:27.094,29,31,-54.0
2021-08-03 15:50:27.297,29,47,-57.0
2021-08-03 15:50:27.501,29,28,-49.0
2021-08-03 15:50:27.704,29,28,-49.0
2021-08-03 15:50:27.907,29,28,-49.0
2021-08-03 15:50:28.110,29,28,-49.0
2021-08-03 15:50:28.313,29,27,-52.0
2021-08-03 15:50:28.515,29,30,-54.0
2021-08-03 15:50:28.717,29,28,-49.0
2021-08-03 15:50:28.921,29,28,-49.0
2021-08-03 15:50:29.125,29,27,-53.0
2021-08-03 15:50:29.329,29,28,-51.0
2021-08-03 15:50:29.531,29,28,-51.0
2021-08-03 15:50:29.733,29,27,-53.0
2021-08-03 15:50:29.936,29,30,-52.0
2021-08-03 15:50:30.142,29,27,-53.0
2021-08-03 15:50:30.345,29,28,-51.0
2021-08-03 15:50:30.549,29,27,-53.0
2021-08-03 15:50:30.750,29,27,-52.0
2021-08-03 15:50:30.953,29,30,-52.0
2021-08-03 15:50:31.156,29,30,-52.0
2021-08-03 15:50:31.359,29,30,-52.0
2021-08-03 15:50:31.562,29,28,-51.0
2021-08-03 15:50:31.766,29,28,-51.0
2021-08-03 15:50:31.970,29,28,-51.0
2021-08-03 15:50:32.176,29,28,-51.0
2021-08-03 15:50:32.382,29,28,-51.0
2021-08-03 15:50:32.586,29,27,-52.0
2021-08-03 15:50:32.788,29,28,-51.0
2021-08-03 15:50:32.990,29,28,-51.0
2021-08-03 15:50:33.192,29,28,-51.0
2021-08-03 15:50:33.402,29,27,-53.0
2021-08-03 15:50:33.605,29,49,-56.0
2021-08-03 15:50:33.809,29,29,-56.0
2021-08-03 15:50:34.013,29,27,-53.0
2021-08-03 15:50:34.220,29,27,-53.0
2021-08-03 15:50:34.424,29,28,-52.0
2021-08-03 15:50:34.628,29,29,-56.0
2021-08-03 15:50:34.831,29,27,-53.0
