TIME,Base,Minor,Rssi
2021-08-03 15:49:16.728,27,26,-46.0
2021-08-03 15:49:16.930,27,26,-47.0
2021-08-03 15:49:17.132,27,27,-51.0
2021-08-03 15:49:17.334,27,48,-47.0
2021-08-03 15:49:17.537,27,26,-48.0
2021-08-03 15:49:17.738,27,26,-51.0
2021-08-03 15:49:17.942,27,48,-48.0
2021-08-03 15:49:18.145,27,48,-48.0
2021-08-03 15:49:18.348,27,26,-49.0
2021-08-03 15:49:18.551,27,23,-49.0
2021-08-03 15:49:18.755,27,48,-48.0
2021-08-03 15:49:18.958,27,48,-48.0
2021-08-03 15:49:19.160,27,23,-49.0
2021-08-03 15:49:19.364,27,48,-48.0
2021-08-03 15:49:19.566,27,48,-48.0
2021-08-03 15:49:19.768,27,44,-50.0
2021-08-03 15:49:19.972,27,25,-51.0
2021-08-03 15:49:20.175,27,26,-51.0
2021-08-03 15:49:20.378,27,48,-50.0
2021-08-03 15:49:20.581,27,44,-50.0
2021-08-03 15:49:20.784,27,48,-50.0
2021-08-03 15:49:20.987,27,26,-51.0
2021-08-03 15:49:21.191,27,44,-50.0
2021-08-03 15:49:21.397,27,26,-50.0
2021-08-03 15:49:21.599,27,44,-50.0
2021-08-03 15:49:21.803,27,48,-50.0
2021-08-03 15:49:22.005,27,44,-50.0
2021-08-03 15:49:22.209,27,44,-50.0
2021-08-03 15:49:22.413,27,44,-50.0
2021-08-03 15:49:22.616,27,44,-50.0
2021-08-03 15:49:22.818,27,44,-50.0
2021-08-03 15:49:23.021,27,44,-50.0
2021-08-03 15:49:23.225,27,25,-51.0
2021-08-03 15:49:23.429,27,26,-50.0
2021-08-03 15:49:23.632,27,26,-49.0
2021-08-03 15:49:23.839,27,48,-49.0
2021-08-03 15:49:24.043,27,48,-49.0
2021-08-03 15:49:24.250,27,48,-49.0
2021-08-03 15:49:24.452,27,48,-49.0
2021-08-03 15:49:24.655,27,23,-49.0
2021-08-03 15:49:24.857,27,48,-49.0
2021-08-03 15:49:25.060,27,48,-49.0
2021-08-03 15:49:25.269,27,23,-49.0
2021-08-03 15:49:25.472,27,48,-49.0
2021-08-03 15:49:25.676,27,48,-49.0
2021-08-03 15:49:25.878,27,26,-49.0
2021-08-03 15:49:26.079,27,48,-49.0
2021-08-03 15:49:26.281,27,23,-50.0
2021-08-03 15:49:26.484,27,48,-49.0
2021-08-03 15:49:26.687,27,23,-50.0
2021-08-03 15:49:26.890,27,23,-50.0
2021-08-03 15:49:27.094,27,48,-49.0
2021-08-03 15:49:27.297,27,48,-49.0
2021-08-03 15:49:27.500,27,48,-49.0
2021-08-03 15:49:27.704,27,48,-49.0
2021-08-03 15:49:27.911,27,23,-49.0
2021-08-03 15:49:28.117,27,48,-48.0
2021-08-03 15:49:28.320,27,48,-48.0
2021-08-03 15:49:28.524,27,48,-48.0
2021-08-03 15:49:28.727,27,23,-49.0
2021-08-03 15:49:28.930,27,25,-48.0
2021-08-03 15:49:29.133,27,48,-48.0
2021-08-03 15:49:29.334,27,23,-49.0
2021-08-03 15:49:29.538,27,23,-49.0
2021-08-03 15:49:29.752,27,23,-49.0
2021-08-03 15:49:29.954,27,48,-48.0
2021-08-03 15:49:30.157,27,48,-48.0
2021-08-03 15:49:30.360,27,48,-48.0
2021-08-03 15:49:30.562,27,48,-48.0
2021-08-03 15:49:30.770,27,48,-48.0
2021-08-03 15:49:30.973,27,26,-49.0
2021-08-03 15:49:31.180,27,48,-48.0
2021-08-03 15:49:31.385,27,48,-48.0
2021-08-03 15:49:31.588,27,48,-48.0
2021-08-03 15:49:31.792,27,23,-49.0
2021-08-03 15:49:31.996,27,44,-50.0
2021-08-03 15:49:32.199,27,44,-50.0
2021-08-03 15:49:32.402,27,25,-51.0
2021-08-03 15:49:32.605,27,44,-50.0
2021-08-03 15:49:32.807,27,44,-50.0
2021-08-03 15:49:33.009,27,26,-50.0
2021-08-03 15:49:33.212,27,44,-50.0
2021-08-03 15:49:33.415,27,44,-50.0
2021-08-03 15:49:33.620,27,44,-50.0
2021-08-03 15:49:33.825,27,48,-50.0
2021-08-03 15:49:34.029,27,26,-50.0
2021-08-03 15:49:34.232,27,48,-50.0
2021-08-03 15:49:34.439,27,48,-50.0
2021-08-03 15:49:34.642,27,26,-50.0
2021-08-03 15:49:34.846,27,44,-50.0
2021-08-03 15:49:35.049,27,25,-50.0
2021-08-03 15:49:35.257,27,23,-52.0
2021-08-03 15:49:35.461,27,44,-50.0
2021-08-03 15:49:35.664,27,48,-50.0
2021-08-03 15:49:35.867,27,44,-50.0
2021-08-03 15:49:36.071,27,48,-49.0
2021-08-03 15:49:36.273,27,48,-49.0
2021-08-03 15:49:36.477,27,48,-49.0
2021-08-03 15:49:36.684,27,26,-50.0
2021-08-03 15:49:36.890,27,48,-49.0
2021-08-03 15:49:37.092,27,26,-49.0
