TIME,Base,Minor,Rssi
2021-08-03 15:46:13.910,23,25,-51.0
2021-08-03 15:46:14.111,23,21,-52.0
2021-08-03 15:46:14.312,23,22,-49.0
2021-08-03 15:46:14.516,23,22,-51.0
2021-08-03 15:46:14.718,23,22,-51.0
2021-08-03 15:46:14.921,23,25,-53.0
2021-08-03 15:46:15.132,23,22,-52.0
2021-08-03 15:46:15.336,23,22,-51.0
2021-08-03 15:46:15.538,23,41,-48.0
2021-08-03 15:46:15.742,23,41,-49.0
2021-08-03 15:46:15.947,23,41,-49.0
2021-08-03 15:46:16.151,23,41,-47.0
2021-08-03 15:46:16.354,23,41,-48.0
2021-08-03 15:46:16.558,23,22,-50.0
2021-08-03 15:46:16.761,23,41,-48.0
2021-08-03 15:46:16.965,23,41,-49.0
2021-08-03 15:46:17.167,23,41,-49.0
2021-08-03 15:46:17.369,23,41,-47.0
2021-08-03 15:46:17.573,23,41,-49.0
2021-08-03 15:46:17.776,23,22,-49.0
2021-08-03 15:46:17.978,23,41,-49.0
2021-08-03 15:46:18.179,23,41,-49.0
2021-08-03 15:46:18.385,23,22,-49.0
2021-08-03 15:46:18.590,23,41,-49.0
2021-08-03 15:46:18.794,23,41,-48.0
2021-08-03 15:46:18.997,23,22,-49.0
2021-08-03 15:46:19.198,23,22,-49.0
2021-08-03 15:46:19.403,23,41,-46.0
2021-08-03 15:46:19.605,23,41,-47.0
2021-08-03 15:46:19.808,23,41,-47.0
2021-08-03 15:46:20.010,23,21,-51.0
2021-08-03 15:46:20.214,23,41,-47.0
2021-08-03 15:46:20.417,23,41,-47.0
2021-08-03 15:46:20.621,23,41,-47.0
2021-08-03 15:46:20.823,23,41,-47.0
2021-08-03 15:46:21.027,23,41,-47.0
2021-08-03 15:46:21.231,23,41,-47.0
2021-08-03 15:46:21.433,23,41,-47.0
2021-08-03 15:46:21.647,23,41,-47.0
2021-08-03 15:46:21.850,23,41,-47.0
2021-08-03 15:46:22.052,23,41,-47.0
2021-08-03 15:46:22.257,23,21,-51.0
2021-08-03 15:46:22.460,23,21,-51.0
2021-08-03 15:46:22.664,23,41,-47.0
2021-08-03 15:46:22.866,23,41,-47.0
2021-08-03 15:46:23.070,23,41,-47.0
2021-08-03 15:46:23.278,23,21,-51.0
2021-08-03 15:46:23.482,23,41,-49.0
2021-08-03 15:46:23.688,23,41,-49.0
2021-08-03 15:46:23.891,23,41,-49.0
2021-08-03 15:46:24.102,23,25,-53.0
2021-08-03 15:46:24.306,23,41,-49.0
2021-08-03 15:46:24.509,23,22,-51.0
2021-08-03 15:46:24.721,23,41,-49.0
2021-08-03 15:46:24.925,23,41,-49.0
2021-08-03 15:46:25.126,23,22,-51.0
2021-08-03 15:46:25.329,23,41,-49.0
2021-08-03 15:46:25.533,23,41,-49.0
2021-08-03 15:46:25.737,23,41,-49.0
2021-08-03 15:46:25.940,23,22,-51.0
2021-08-03 15:46:26.155,23,22,-51.0
2021-08-03 15:46:26.360,23,41,-49.0
2021-08-03 15:46:26.563,23,41,-49.0
2021-08-03 15:46:26.767,23,41,-49.0
2021-08-03 15:46:26.971,23,41,-49.0
2021-08-03 15:46:27.173,23,41,-49.0
2021-08-03 15:46:27.376,23,41,-49.0
2021-08-03 15:46:27.579,23,41,-49.0
2021-08-03 15:46:27.782,23,22,-50.0
2021-08-03 15:46:27.986,23,41,-49.0
2021-08-03 15:46:28.188,23,41,-49.0
2021-08-03 15:46:28.391,23,41,-49.0
2021-08-03 15:46:28.593,23,41,-49.0
2021-08-03 15:46:28.797,23,22,-50.0
2021-08-03 15:46:28.999,23,22,-50.0
2021-08-03 15:46:29.203,23,41,-49.0
2021-08-03 15:46:29.405,23,22,-50.0
2021-08-03 15:46:29.608,23,41,-49.0
2021-08-03 15:46:29.812,23,41,-49.0
2021-08-03 15:46:30.015,23,41,-49.0
2021-08-03 15:46:30.220,23,41,-49.0
2021-08-03 15:46:30.423,23,22,-50.0
2021-08-03 15:46:30.627,23,22,-50.0
2021-08-03 15:46:30.830,23,41,-49.0
2021-08-03 15:46:31.034,23,41,-49.0
2021-08-03 15:46:31.237,23,41,-49.0
2021-08-03 15:46:31.439,23,22,-50.0
2021-08-03 15:46:31.643,23,21,-52.0
2021-08-03 15:46:31.847,23,21,-51.0
2021-08-03 15:46:32.050,23,41,-47.0
2021-08-03 15:46:32.254,23,41,-47.0
2021-08-03 15:46:32.456,23,41,-47.0
2021-08-03 15:46:32.661,23,21,-51.0
2021-08-03 15:46:32.864,23,41,-47.0
2021-08-03 15:46:33.068,23,22,-52.0
2021-08-03 15:46:33.271,23,41,-47.0
2021-08-03 15:46:33.475,23,41,-47.0
2021-08-03 15:46:33.676,23,21,-51.0
2021-08-03 15:46:33.880,23,41,-47.0
2021-08-03 15:46:34.083,23,41,-47.0
2021-08-03 15:46:34.285,23,41,-47.0
