board_id,block_id,reg_dt,major,minor,lc1,lc2,lc3,lc4,etc,insert_dt
K010,2,12:40.9,1,38,999,999,999,999,\N,12:40.9
K010,3,12:40.9,1,39,88,0,0,103,\N,12:40.9
K015,1,12:41.0,1,57,84,51,0,70,\N,12:41.4
K015,4,12:41.0,1,60,0,0,71,0,\N,12:41.4
K009,3,12:41.1,1,35,999,999,999,999,\N,12:41.4
K014,4,12:41.1,1,56,92,197,0,0,\N,12:41.4
K010,1,12:41.2,1,37,77,0,79,77,\N,12:41.4
K010,2,12:41.2,1,38,999,999,999,999,\N,12:41.4
K010,3,12:41.2,1,39,88,0,0,100,\N,12:41.4
K015,1,12:41.3,1,57,84,51,0,69,\N,12:41.4
K015,4,12:41.3,1,60,0,0,71,0,\N,12:41.4
K009,3,12:41.4,1,35,999,999,999,999,\N,12:41.4
K014,4,12:41.4,1,56,92,197,0,0,\N,12:41.4
K010,1,12:41.5,1,37,77,0,80,77,\N,12:41.8
K010,2,12:41.5,1,38,999,999,999,999,\N,12:41.8
K010,3,12:41.5,1,39,89,0,0,95,\N,12:41.8
K015,1,12:41.6,1,57,84,51,0,69,\N,12:41.8
K015,4,12:41.6,1,60,0,0,71,0,\N,12:41.8
K009,3,12:41.7,1,35,999,999,999,999,\N,12:41.8
K014,4,12:41.7,1,56,92,198,0,0,\N,12:41.8
K010,1,12:41.8,1,37,77,0,79,77,\N,12:41.8
K010,2,12:41.8,1,38,999,999,999,999,\N,12:41.8
K010,3,12:41.8,1,39,89,0,0,90,\N,12:42.3
K015,1,12:41.9,1,57,84,0,0,69,\N,12:42.3
K015,4,12:41.9,1,60,0,0,71,0,\N,12:42.3
K009,3,12:42.0,1,35,999,999,999,999,\N,12:42.3
K014,4,12:42.0,1,56,92,198,0,0,\N,12:42.3
K010,1,12:42.1,1,37,77,0,79,76,\N,12:42.3
K010,2,12:42.1,1,38,999,999,999,999,\N,12:42.3
K010,3,12:42.1,1,39,89,0,0,89,\N,12:42.3
K015,1,12:42.2,1,57,85,0,0,69,\N,12:42.3
K015,4,12:42.2,1,60,0,0,71,0,\N,12:42.3
K009,3,12:42.3,1,35,999,999,999,999,\N,12:42.7
K014,4,12:42.4,1,56,92,198,0,0,\N,12:42.7
K010,1,12:42.4,1,37,77,0,79,76,\N,12:42.7
K010,2,12:42.4,1,38,999,999,999,999,\N,12:42.7
K010,3,12:42.4,1,39,90,0,0,90,\N,12:42.7
K015,1,12:42.5,1,57,85,0,0,70,\N,12:42.7
K015,4,12:42.5,1,60,0,0,71,0,\N,12:42.7
K014,4,12:42.7,1,56,92,198,0,0,\N,12:42.7
K009,3,12:42.7,1,35,999,999,999,999,\N,12:42.7
K010,1,12:42.7,1,37,77,0,79,76,\N,12:43.1
K010,2,12:42.7,1,38,999,999,999,999,\N,12:43.1
K015,1,12:42.8,1,57,84,0,0,70,\N,12:43.1
K015,4,12:42.8,1,60,0,0,71,0,\N,12:43.1
K009,3,12:43.0,1,35,999,999,999,999,\N,12:43.1
K014,4,12:43.0,1,56,92,198,0,0,\N,12:43.1
K010,3,12:42.7,1,39,90,0,0,92,\N,12:43.1
K015,1,12:43.1,1,57,84,51,0,70,\N,12:43.1
K015,4,12:43.1,1,60,0,0,72,0,\N,12:43.1
K010,1,12:43.2,1,37,77,0,79,76,\N,12:43.6
K010,2,12:43.2,1,38,999,999,999,999,\N,12:43.6
K010,3,12:43.2,1,39,90,0,0,93,\N,12:43.6
K009,3,12:43.3,1,35,999,999,999,999,\N,12:43.6
K014,4,12:43.3,1,56,92,198,0,0,\N,12:43.6
K010,1,12:43.4,1,37,77,0,79,76,\N,12:43.6
K010,2,12:43.4,1,38,999,999,999,999,\N,12:43.6
K010,3,12:43.4,1,39,90,0,0,95,\N,12:43.6
K015,1,12:43.4,1,57,84,51,0,70,\N,12:43.6
K015,4,12:43.4,1,60,0,0,72,0,\N,12:43.6
K009,3,12:43.6,1,35,999,999,999,999,\N,12:43.6
K014,4,12:43.6,1,56,92,198,0,0,\N,12:43.6
K010,1,12:43.7,1,37,77,0,79,75,\N,12:44.0
K010,2,12:43.7,1,38,999,999,999,999,\N,12:44.0
K010,3,12:43.7,1,39,90,0,0,95,\N,12:44.0
K015,1,12:43.7,1,57,84,51,0,69,\N,12:44.0
K015,4,12:43.7,1,60,0,0,72,0,\N,12:44.0
K009,3,12:43.9,1,35,999,999,999,999,\N,12:44.0
K014,4,12:43.9,1,56,92,198,0,0,\N,12:44.0
K010,1,12:44.0,1,37,77,0,79,75,\N,12:44.0
K010,2,12:44.0,1,38,999,999,999,999,\N,12:44.0
K010,3,12:44.0,1,39,90,0,0,94,\N,12:44.0
K015,1,12:44.1,1,57,84,51,0,70,\N,12:44.5
K015,4,12:44.1,1,60,0,0,72,0,\N,12:44.5
K014,4,12:44.2,1,56,92,198,0,0,\N,12:44.5
K009,3,12:44.2,1,35,999,999,999,999,\N,12:44.5
K015,1,12:44.4,1,57,85,51,0,69,\N,12:44.5
K015,4,12:44.4,1,60,0,0,71,0,\N,12:44.5
K010,1,12:44.4,1,37,77,0,79,75,\N,12:44.5
K010,2,12:44.4,1,38,999,999,999,999,\N,12:44.5
K010,3,12:44.4,1,39,90,0,0,90,\N,12:44.5
K014,4,12:44.5,1,56,92,199,0,0,\N,12:44.5
K009,3,12:44.5,1,35,999,999,999,999,\N,12:44.9
K010,1,12:44.6,1,37,77,0,79,75,\N,12:44.9
K010,2,12:44.6,1,38,999,999,999,999,\N,12:44.9
K010,3,12:44.6,1,39,92,0,0,86,\N,12:44.9
K015,1,12:44.7,1,57,84,51,0,69,\N,12:44.9
K015,4,12:44.7,1,60,0,0,71,0,\N,12:44.9
K014,4,12:44.8,1,56,93,199,0,0,\N,12:44.9
K009,3,12:44.9,1,35,999,999,999,999,\N,12:44.9
K010,1,12:44.9,1,37,77,0,79,75,\N,12:44.9
K010,2,12:44.9,1,38,999,999,999,999,\N,12:44.9
K010,3,12:44.9,1,39,95,0,0,85,\N,12:45.3
K015,1,12:45.0,1,57,83,52,0,70,\N,12:45.3
K015,4,12:45.0,1,60,0,0,73,0,\N,12:45.3
K014,4,12:45.1,1,56,93,199,0,0,\N,12:45.3
K010,1,12:45.2,1,37,77,0,80,75,\N,12:45.3
K010,2,12:45.2,1,38,904,999,999,999,\N,12:45.3
K010,3,12:45.2,1,39,76,0,0,112,\N,12:45.3
K015,1,12:45.3,1,57,84,51,0,71,\N,12:45.3
K015,4,12:45.3,1,60,0,0,74,0,\N,12:45.3
K009,3,12:45.3,1,35,999,999,999,999,\N,12:45.3
K014,4,12:45.4,1,56,93,199,0,0,\N,12:45.8
K010,1,12:45.5,1,37,77,0,79,75,\N,12:45.8
K010,2,12:45.5,1,38,861,999,999,999,\N,12:45.8
K010,3,12:45.5,1,39,67,0,0,116,\N,12:45.8
K009,3,12:45.5,1,35,999,999,999,999,\N,12:45.8
K015,1,12:45.6,1,57,84,51,0,70,\N,12:45.8
K015,4,12:45.6,1,60,0,0,74,0,\N,12:45.8
K014,4,12:45.8,1,56,93,199,0,0,\N,12:45.8
K010,1,12:45.8,1,37,77,0,79,75,\N,12:46.2
K010,2,12:45.8,1,38,954,999,999,999,\N,12:46.2
K009,3,12:45.8,1,35,999,999,999,999,\N,12:46.2
K015,1,12:45.9,1,57,85,51,0,70,\N,12:46.2
K015,4,12:45.9,1,60,0,0,73,0,\N,12:46.2
K014,4,12:46.1,1,56,93,199,0,0,\N,12:46.2
K010,3,12:45.8,1,39,71,0,0,107,\N,12:46.2
K009,3,12:46.2,1,35,999,999,999,999,\N,12:46.2
K015,1,12:46.2,1,57,84,51,0,70,\N,12:46.2
K015,4,12:46.2,1,60,0,0,73,0,\N,12:46.2
K010,1,12:46.2,1,37,77,0,79,75,\N,12:46.7
K010,2,12:46.2,1,38,939,999,999,999,\N,12:46.7
K010,3,12:46.2,1,39,71,0,0,103,\N,12:46.7
K014,4,12:46.4,1,56,93,199,0,0,\N,12:46.7
K010,1,12:46.4,1,37,77,52,81,74,\N,12:46.7
K010,2,12:46.4,1,38,840,999,999,999,\N,12:46.7
K010,3,12:46.4,1,39,74,0,0,101,\N,12:46.7
K009,3,12:46.5,1,35,999,999,999,999,\N,12:46.7
K015,1,12:46.5,1,57,84,52,0,72,\N,12:46.7
K015,4,12:46.5,1,60,0,0,74,0,\N,12:46.7
K014,4,12:46.7,1,56,93,200,0,0,\N,12:46.7
K010,1,12:46.7,1,37,78,62,100,68,\N,12:47.0
K010,2,12:46.7,1,38,174,300,319,236,\N,12:47.0
K010,3,12:46.7,1,39,0,0,0,152,\N,12:47.0
K009,3,12:46.8,1,35,999,999,999,999,\N,12:47.0
K015,1,12:46.8,1,57,85,52,0,71,\N,12:47.0
K015,4,12:46.8,1,60,0,0,72,0,\N,12:47.0
K014,4,12:47.0,1,56,93,199,0,0,\N,12:47.0
K010,1,12:47.0,1,37,81,0,81,75,\N,12:47.0
K010,2,12:47.0,1,38,999,999,973,692,\N,12:47.0
K010,3,12:47.0,1,39,0,0,0,141,\N,12:47.0
K009,3,12:47.1,1,35,999,999,881,880,\N,12:47.4
K015,1,12:47.1,1,57,85,0,0,69,\N,12:47.4
K015,4,12:47.1,1,60,0,0,73,0,\N,12:47.4
K014,4,12:47.3,1,56,93,198,0,0,\N,12:47.4
K010,1,12:47.3,1,37,82,53,80,76,\N,12:47.4
K010,2,12:47.3,1,38,999,999,999,999,\N,12:47.4
K010,3,12:47.3,1,39,151,0,0,0,\N,12:47.4
K009,3,12:47.4,1,35,80,0,54,0,\N,12:47.4
K015,1,12:47.4,1,57,84,0,0,69,\N,12:47.4
K015,4,12:47.4,1,60,52,0,70,0,\N,12:47.4
K014,4,12:47.6,1,56,93,199,0,0,\N,12:47.9
K010,1,12:47.6,1,37,80,63,105,63,\N,12:47.9
K010,2,12:47.6,1,38,999,999,999,999,\N,12:47.9
K010,3,12:47.6,1,39,153,0,0,0,\N,12:47.9
K009,3,12:47.7,1,35,84,0,0,0,\N,12:47.9
K009,4,12:47.7,1,36,0,0,57,0,\N,12:47.9
K015,1,12:47.7,1,57,78,52,0,70,\N,12:47.9
Break,,,,,,,,,,
K015,4,12:47.7,1,60,0,0,76,0,\N,12:47.9
K009,3,12:51.7,1,35,82,0,52,0,\N,12:51.7
K015,1,12:51.7,1,57,80,54,0,78,\N,12:51.7
K015,4,12:51.7,1,60,0,0,73,0,\N,12:51.7
K014,4,12:51.9,1,56,91,200,0,0,\N,12:52.2
K010,1,12:51.9,1,37,74,60,72,88,\N,12:52.2
K010,2,12:51.9,1,38,0,0,138,0,\N,12:52.2
K010,3,12:51.9,1,39,82,0,0,112,\N,12:52.2
K015,1,12:52.0,1,57,999,545,999,999,\N,12:52.2
K009,3,12:52.0,1,35,80,52,54,0,\N,12:52.2
K014,4,12:52.2,1,56,64,212,70,0,\N,12:52.2
K010,1,12:52.2,1,37,74,61,71,88,\N,12:52.2
K010,2,12:52.2,1,38,0,0,139,0,\N,12:52.2
K010,3,12:52.2,1,39,59,0,0,149,\N,12:52.2
K015,4,12:52.0,1,60,140,185,0,95,\N,12:52.6
K009,3,12:52.3,1,35,79,53,55,0,\N,12:52.6
K015,1,12:52.4,1,57,999,999,999,999,\N,12:52.6
K015,4,12:52.4,1,60,144,184,78,131,\N,12:52.6
K014,4,12:52.5,1,56,59,190,0,0,\N,12:52.6
K010,1,12:52.5,1,37,78,0,70,69,\N,12:52.6
K010,2,12:52.5,1,38,940,999,999,999,\N,12:52.6
K009,3,12:52.6,1,35,69,65,73,0,\N,12:52.6
K015,1,12:52.6,1,57,374,705,893,678,\N,12:52.6
K015,4,12:52.6,1,60,0,0,0,60,\N,12:53.1
K010,3,12:52.5,1,39,85,0,0,129,\N,12:53.1
K014,4,12:52.8,1,56,85,183,0,0,\N,12:53.1
K010,1,12:52.9,1,37,81,0,93,69,\N,12:53.1
K010,2,12:52.9,1,38,999,999,999,999,\N,12:53.1
K010,3,12:52.9,1,39,98,0,0,100,\N,12:53.1
K015,1,12:52.9,1,57,999,970,976,791,\N,12:53.1
K009,3,12:52.9,1,35,70,64,70,0,\N,12:53.1
K015,4,12:52.9,1,60,0,53,0,73,\N,12:53.1
K014,4,12:53.1,1,56,70,172,54,0,\N,12:53.1
K010,1,12:53.1,1,37,84,0,119,95,\N,12:53.5
K010,2,12:53.1,1,38,999,999,999,999,\N,12:53.5
K010,3,12:53.1,1,39,0,0,0,144,\N,12:53.5
K015,1,12:53.2,1,57,999,999,999,942,\N,12:53.5
K009,3,12:53.2,1,35,69,62,68,0,\N,12:53.5
K015,4,12:53.2,1,60,0,66,0,76,\N,12:53.5
K014,4,12:53.4,1,56,66,169,58,0,\N,12:53.5
K010,1,12:53.4,1,37,81,0,116,94,\N,12:53.5
K010,2,12:53.4,1,38,999,999,999,999,\N,12:53.5
K010,3,12:53.4,1,39,0,0,0,149,\N,12:53.5
K015,1,12:53.5,1,57,999,999,999,781,\N,12:53.8
K009,3,12:53.5,1,35,65,61,68,0,\N,12:53.8
K015,4,12:53.5,1,60,0,55,0,70,\N,12:53.8
K014,4,12:53.7,1,56,65,169,58,0,\N,12:53.8
K010,1,12:53.7,1,37,80,0,109,89,\N,12:53.8
K010,2,12:53.7,1,38,999,999,999,999,\N,12:53.8
K010,3,12:53.7,1,39,0,0,0,145,\N,12:53.8
K015,1,12:53.8,1,57,999,999,999,849,\N,12:53.8
K009,3,12:53.8,1,35,68,62,69,0,\N,12:53.8
K015,4,12:53.8,1,60,0,60,0,70,\N,12:53.8
K014,4,12:54.0,1,56,66,169,58,0,\N,12:54.3
K010,1,12:54.0,1,37,76,0,100,83,\N,12:54.3
K010,2,12:54.0,1,38,999,999,999,999,\N,12:54.3
K010,3,12:54.0,1,39,0,0,0,141,\N,12:54.3
K015,1,12:54.1,1,57,999,999,999,999,\N,12:54.3
K009,3,12:54.1,1,35,71,61,68,0,\N,12:54.3
K015,4,12:54.1,1,60,0,73,0,79,\N,12:54.3
K014,4,12:54.3,1,56,67,169,57,0,\N,12:54.3
K010,1,12:54.4,1,37,75,52,95,81,\N,12:54.7
K010,2,12:54.4,1,38,999,999,999,999,\N,12:54.7
K010,3,12:54.4,1,39,0,0,0,139,\N,12:54.7
K015,1,12:54.4,1,57,999,999,999,999,\N,12:54.7
K009,3,12:54.4,1,35,70,61,68,0,\N,12:54.7
K015,4,12:54.4,1,60,0,70,0,77,\N,12:54.7
K014,4,12:54.6,1,56,66,169,57,0,\N,12:54.7
K010,1,12:54.7,1,37,75,0,97,81,\N,12:54.7
K010,2,12:54.7,1,38,999,999,999,999,\N,12:54.7
K010,3,12:54.7,1,39,0,0,0,139,\N,12:54.7
K015,1,12:54.7,1,57,999,999,999,999,\N,12:54.7
K009,3,12:54.7,1,35,71,61,68,0,\N,12:54.7
K015,4,12:54.7,1,60,0,73,0,79,\N,12:55.2
K014,4,12:54.9,1,56,66,169,57,0,\N,12:55.2
K010,1,12:55.0,1,37,71,58,87,78,\N,12:55.2
K010,2,12:55.0,1,38,999,999,999,999,\N,12:55.2
K010,3,12:55.0,1,39,51,0,0,136,\N,12:55.2
K015,1,12:55.0,1,57,999,999,999,999,\N,12:55.2
K009,3,12:55.0,1,35,72,60,67,0,\N,12:55.2
K015,4,12:55.0,1,60,53,80,0,84,\N,12:55.2
K014,4,12:55.2,1,56,66,169,57,0,\N,12:55.2
K010,1,12:55.3,1,37,73,57,91,80,\N,12:55.6
K010,2,12:55.3,1,38,999,999,999,999,\N,12:55.6
K010,3,12:55.3,1,39,0,0,0,138,\N,12:55.6
K009,3,12:55.3,1,35,72,61,68,0,\N,12:55.6
K015,1,12:55.4,1,57,999,999,999,999,\N,12:55.6
K015,4,12:55.4,1,60,52,77,0,83,\N,12:55.6
K014,4,12:55.6,1,56,65,168,57,0,\N,12:55.6
K010,1,12:55.6,1,37,72,58,89,79,\N,12:56.1
K010,2,12:55.6,1,38,999,999,999,999,\N,12:56.1
K009,3,12:55.6,1,35,72,60,67,0,\N,12:56.1
K015,1,12:55.7,1,57,999,999,999,999,\N,12:56.1
K015,4,12:55.7,1,60,58,82,0,85,\N,12:56.1
K014,4,12:55.9,1,56,65,168,57,0,\N,12:56.1
K010,3,12:55.6,1,39,0,0,0,138,\N,12:56.1
K009,3,12:55.9,1,35,72,60,67,0,\N,12:56.1
K015,1,12:56.0,1,57,999,999,999,999,\N,12:56.1
K015,4,12:56.0,1,60,55,79,0,85,\N,12:56.1
K010,1,12:56.1,1,37,72,58,89,79,\N,12:56.1
K010,2,12:56.1,1,38,999,999,999,999,\N,12:56.1
K010,3,12:56.1,1,39,0,0,0,138,\N,12:56.1
K014,4,12:56.2,1,56,65,169,57,0,\N,12:56.5
K009,3,12:56.2,1,35,72,60,67,0,\N,12:56.5
K015,1,12:56.3,1,57,999,999,999,999,\N,12:56.5
K015,4,12:56.3,1,60,57,81,0,85,\N,12:56.5
K010,1,12:56.5,1,37,72,58,88,78,\N,12:56.5
K010,2,12:56.5,1,38,999,999,999,999,\N,12:56.5
K010,3,12:56.5,1,39,0,0,0,138,\N,12:56.5
K014,4,12:56.5,1,56,65,169,57,0,\N,12:56.5
K009,3,12:56.6,1,35,72,61,67,0,\N,12:56.9
K015,1,12:56.6,1,57,999,999,999,999,\N,12:56.9
K015,4,12:56.6,1,60,57,81,0,86,\N,12:56.9
K010,1,12:56.7,1,37,71,58,85,77,\N,12:56.9
K010,2,12:56.7,1,38,999,999,999,999,\N,12:56.9
K010,3,12:56.7,1,39,51,0,0,137,\N,12:56.9
K014,4,12:56.8,1,56,65,169,57,0,\N,12:56.9
K009,3,12:56.9,1,35,72,60,67,0,\N,12:56.9
K010,1,12:56.9,1,37,71,60,87,77,\N,12:57.4
K010,2,12:56.9,1,38,999,999,999,999,\N,12:57.4
K010,3,12:56.9,1,39,0,0,0,137,\N,12:57.4
K015,1,12:57.0,1,57,999,999,999,999,\N,12:57.4
K015,4,12:57.0,1,60,63,84,0,87,\N,12:57.4
K014,4,12:57.1,1,56,65,169,57,0,\N,12:57.4
K009,3,12:57.2,1,35,72,60,67,0,\N,12:57.4
K010,1,12:57.2,1,37,70,61,84,77,\N,12:57.4
K010,2,12:57.2,1,38,999,999,999,999,\N,12:57.4
K010,3,12:57.2,1,39,0,0,0,137,\N,12:57.4
K015,1,12:57.3,1,57,999,999,999,999,\N,12:57.4
K015,4,12:57.3,1,60,63,89,0,88,\N,12:57.4
K014,4,12:57.4,1,56,66,169,57,0,\N,12:57.8
K009,3,12:57.5,1,35,73,60,67,0,\N,12:57.8
K010,1,12:57.5,1,37,69,60,82,80,\N,12:57.8
K010,2,12:57.5,1,38,999,999,999,999,\N,12:57.8
K010,3,12:57.5,1,39,56,0,0,133,\N,12:57.8
K015,1,12:57.6,1,57,999,999,999,999,\N,12:57.8
K015,4,12:57.6,1,60,66,92,0,90,\N,12:57.8
K014,4,12:57.7,1,56,66,169,57,0,\N,12:57.8
K009,3,12:57.8,1,35,73,59,66,0,\N,12:58.3
K010,1,12:57.8,1,37,68,60,79,83,\N,12:58.3
K010,2,12:57.8,1,38,940,999,999,999,\N,12:58.3
K010,3,12:57.8,1,39,59,0,0,131,\N,12:58.3
K015,1,12:57.9,1,57,999,999,999,999,\N,12:58.3
K015,4,12:57.9,1,60,68,93,0,91,\N,12:58.3
K014,4,12:58.0,1,56,66,169,56,0,\N,12:58.3
K009,3,12:58.1,1,35,74,59,66,0,\N,12:58.3
K010,1,12:58.1,1,37,68,59,77,85,\N,12:58.3
K010,2,12:58.1,1,38,912,999,999,999,\N,12:58.3
K010,3,12:58.1,1,39,61,0,0,131,\N,12:58.3
K015,1,12:58.2,1,57,999,999,999,999,\N,12:58.3
K014,4,12:58.3,1,56,66,170,57,0,\N,12:58.6
K015,4,12:58.2,1,60,69,94,0,92,\N,12:58.6
K009,3,12:58.4,1,35,74,59,66,0,\N,12:58.6
K010,1,12:58.5,1,37,67,59,76,86,\N,12:58.6
K010,2,12:58.5,1,38,900,999,999,999,\N,12:58.6
K010,3,12:58.5,1,39,60,0,0,131,\N,12:58.6
K015,1,12:58.5,1,57,999,999,999,999,\N,12:58.6
K015,4,12:58.5,1,60,70,95,0,92,\N,12:58.6
K014,4,12:58.6,1,56,66,169,57,0,\N,12:58.6
K009,3,12:58.7,1,35,74,59,65,0,\N,12:59.1
K010,1,12:58.8,1,37,67,59,76,86,\N,12:59.1
K010,2,12:58.8,1,38,895,999,999,999,\N,12:59.1
K015,1,12:58.8,1,57,999,999,999,999,\N,12:59.1
K015,4,12:58.8,1,60,70,95,0,92,\N,12:59.1
K014,4,12:58.9,1,56,66,169,57,0,\N,12:59.1
K010,3,12:58.8,1,39,59,0,0,131,\N,12:59.1
K009,3,12:59.0,1,35,74,59,65,0,\N,12:59.1
K015,1,12:59.2,1,57,999,999,999,999,\N,12:59.5
K015,4,12:59.2,1,60,71,96,0,93,\N,12:59.5
K014,4,12:59.2,1,56,66,169,57,0,\N,12:59.5
K010,1,12:59.3,1,37,67,58,75,87,\N,12:59.5
K010,2,12:59.3,1,38,876,999,999,999,\N,12:59.5
K010,3,12:59.3,1,39,60,0,0,131,\N,12:59.5
K009,3,12:59.3,1,35,74,59,65,0,\N,12:59.5
K015,1,12:59.5,1,57,999,999,999,999,\N,12:59.5
K015,4,12:59.5,1,60,66,95,0,92,\N,12:59.5
K014,4,12:59.5,1,56,66,169,56,0,\N,12:59.9
K010,1,12:59.5,1,37,66,57,73,88,\N,12:59.9
K010,2,12:59.5,1,38,868,999,999,999,\N,12:59.9
K010,3,12:59.5,1,39,65,0,0,129,\N,12:59.9
K009,3,12:59.6,1,35,74,59,65,0,\N,12:59.9
K010,1,12:59.7,1,37,66,56,72,90,\N,12:59.9
K010,2,12:59.7,1,38,850,999,999,999,\N,12:59.9
K010,3,12:59.7,1,39,68,0,0,128,\N,12:59.9
K015,1,12:59.7,1,57,999,999,999,999,\N,12:59.9
K015,4,12:59.7,1,60,69,98,0,93,\N,12:59.9
K014,4,12:59.8,1,56,66,170,56,0,\N,12:59.9
K009,3,12:59.9,1,35,74,59,65,0,\N,12:59.9
K010,1,13:00.0,1,37,67,57,74,90,\N,13:00.4
K010,2,13:00.0,1,38,843,999,999,999,\N,13:00.4
K010,3,13:00.0,1,39,64,0,0,128,\N,13:00.4
K015,1,13:00.1,1,57,999,999,999,999,\N,13:00.4
K015,4,13:00.1,1,60,75,101,0,94,\N,13:00.4
K014,4,13:00.1,1,56,66,170,56,0,\N,13:00.4
K009,3,13:00.2,1,35,74,59,65,0,\N,13:00.4
K010,1,13:00.3,1,37,69,56,81,91,\N,13:00.4
K010,2,13:00.3,1,38,878,999,999,999,\N,13:00.4
K010,3,13:00.3,1,39,61,0,0,131,\N,13:00.4
K015,1,13:00.4,1,57,999,999,999,999,\N,13:00.8
K015,4,13:00.4,1,60,68,97,0,92,\N,13:00.8
K014,4,13:00.4,1,56,66,170,56,0,\N,13:00.8
K009,3,13:00.5,1,35,74,59,65,0,\N,13:00.8
K010,1,13:00.6,1,37,70,56,84,90,\N,13:00.8
K010,2,13:00.6,1,38,888,999,999,999,\N,13:00.8
K010,3,13:00.6,1,39,59,0,0,132,\N,13:00.8
K015,1,13:00.7,1,57,999,999,999,999,\N,13:00.8
K014,4,13:00.8,1,56,65,170,57,0,\N,13:00.8
K015,4,13:00.7,1,60,64,94,0,91,\N,13:00.8
K009,3,13:00.8,1,35,74,59,65,0,\N,13:01.3
K010,1,13:01.0,1,37,70,56,85,90,\N,13:01.3
K010,2,13:01.0,1,38,909,999,999,999,\N,13:01.3
K010,3,13:01.0,1,39,59,0,0,133,\N,13:01.3
K015,1,13:01.0,1,57,999,999,999,999,\N,13:01.3
K015,4,13:01.0,1,60,58,90,0,89,\N,13:01.3
K014,4,13:01.1,1,56,65,170,57,0,\N,13:01.3
K009,3,13:01.1,1,35,74,59,66,0,\N,13:01.3
K010,1,13:01.3,1,37,69,55,80,87,\N,13:01.3
K010,2,13:01.3,1,38,923,999,999,999,\N,13:01.3
K010,3,13:01.3,1,39,64,0,0,130,\N,13:01.3
K015,1,13:01.4,1,57,999,999,999,999,\N,13:01.7
K014,4,13:01.4,1,56,66,170,56,0,\N,13:01.7
K009,3,13:01.4,1,35,74,60,67,0,\N,13:01.7
K015,4,13:01.4,1,60,53,89,0,89,\N,13:01.7
K014,4,13:01.7,1,56,66,170,56,0,\N,13:01.7
K010,1,13:01.7,1,37,69,53,78,86,\N,13:01.7
K010,2,13:01.7,1,38,960,999,999,999,\N,13:01.7
K010,3,13:01.7,1,39,69,0,0,129,\N,13:01.7
K009,3,13:01.7,1,35,73,60,67,0,\N,13:02.1
K015,1,13:01.8,1,57,999,999,999,999,\N,13:02.1
K015,4,13:01.8,1,60,0,86,0,88,\N,13:02.1
K014,4,13:02.0,1,56,66,171,56,0,\N,13:02.1
K015,1,13:02.0,1,57,999,999,999,999,\N,13:02.1
K015,4,13:02.0,1,60,0,88,0,88,\N,13:02.1
K009,3,13:02.0,1,35,73,60,67,0,\N,13:02.1
K010,1,13:02.2,1,37,69,53,79,87,\N,13:02.6
K010,2,13:02.2,1,38,966,999,999,999,\N,13:02.6
K014,4,13:02.3,1,56,66,171,56,0,\N,13:02.6
K015,1,13:02.3,1,57,999,999,999,999,\N,13:02.6
K015,4,13:02.3,1,60,52,88,0,88,\N,13:02.6
K009,3,13:02.3,1,35,73,60,67,0,\N,13:02.6
K010,3,13:02.2,1,39,67,0,0,129,\N,13:02.6
K010,1,13:02.6,1,37,69,53,80,87,\N,13:02.6
K010,2,13:02.6,1,38,953,999,999,999,\N,13:02.6
K010,3,13:02.6,1,39,65,0,0,130,\N,13:02.6
K015,1,13:02.6,1,57,999,999,999,999,\N,13:02.6
K014,4,13:02.6,1,56,66,171,56,0,\N,13:02.6
K015,4,13:02.6,1,60,53,89,0,89,\N,13:03.0
K009,3,13:02.7,1,35,73,60,67,0,\N,13:03.0
K010,1,13:02.7,1,37,69,54,78,86,\N,13:03.0
K010,2,13:02.7,1,38,940,999,999,999,\N,13:03.0
K010,3,13:02.7,1,39,66,0,0,129,\N,13:03.0
K015,1,13:02.9,1,57,999,999,999,999,\N,13:03.0
K014,4,13:02.9,1,56,66,171,56,0,\N,13:03.0
K010,1,13:02.9,1,37,68,53,76,86,\N,13:03.0
K010,2,13:02.9,1,38,924,999,999,999,\N,13:03.0
K015,4,13:02.9,1,60,56,90,0,89,\N,13:03.0
K010,3,13:02.9,1,39,68,0,0,129,\N,13:03.0
K009,3,13:03.0,1,35,74,61,67,0,\N,13:03.0
K015,1,13:03.2,1,57,999,999,999,999,\N,13:03.5
K014,4,13:03.2,1,56,66,171,55,0,\N,13:03.5
K015,4,13:03.2,1,60,63,93,0,90,\N,13:03.5
K010,1,13:03.2,1,37,67,54,74,86,\N,13:03.5
K010,2,13:03.2,1,38,905,999,999,999,\N,13:03.5
K010,3,13:03.2,1,39,68,0,0,129,\N,13:03.5
K009,3,13:03.3,1,35,74,60,66,0,\N,13:03.5
K015,1,13:03.5,1,57,999,999,999,999,\N,13:03.9
K014,4,13:03.5,1,56,66,170,56,0,\N,13:03.9
K015,4,13:03.5,1,60,69,97,0,91,\N,13:03.9
K010,1,13:03.5,1,37,67,56,75,86,\N,13:03.9
K010,2,13:03.5,1,38,867,999,999,999,\N,13:03.9
K010,3,13:03.5,1,39,65,0,0,130,\N,13:03.9
K009,3,13:03.6,1,35,74,60,66,0,\N,13:03.9
K014,4,13:03.8,1,56,66,171,55,0,\N,13:03.9
K015,1,13:03.8,1,57,999,999,999,999,\N,13:03.9
K010,1,13:03.8,1,37,66,55,71,87,\N,13:03.9
K010,2,13:03.8,1,38,836,999,999,999,\N,13:03.9
K010,3,13:03.8,1,39,71,0,0,128,\N,13:03.9
